Player,Player_ID,Player_Link,class,pos,summary,School,Year
CJ Carr,cj-carr-1,/cfb/players/cj-carr-1.html,FR,QB,"195 Cmp, 293 Att, 2741 Yds, 24 TD",Notre Dame,2025
Kenny Minchey,kenny-minchey-1,/cfb/players/kenny-minchey-1.html,SO,QB,"20 Cmp, 26 Att, 196 Yds, 0 TD",Notre Dame,2025
Tyler Buchner,tyler-buchner-1,/cfb/players/tyler-buchner-1.html,SR,QB,,Notre Dame,2025
Blake Herbert,blake-herbert-1,/cfb/players/blake-herbert-1.html,FR,QB,,Notre Dame,2025
Anthony Rezac,anthony-rezac-1,/cfb/players/anthony-rezac-1.html,SO,QB,,Notre Dame,2025
Jeremiyah Love,jeremiyah-love-1,/cfb/players/jeremiyah-love-1.html,JR,RB,"199 Att, 1372 Yds, 6.9 Avg",Notre Dame,2025
Jadarian Price,jadarian-price-1,/cfb/players/jadarian-price-1.html,JR,RB,"113 Att, 674 Yds, 6.0 Avg",Notre Dame,2025
Aneyas Williams,aneyas-williams-1,/cfb/players/aneyas-williams-1.html,SO,RB,"24 Att, 224 Yds, 9.3 Avg",Notre Dame,2025
Nolan James Jr.,nolan-james-jr-1,/cfb/players/nolan-james-jr-1.html,FR,RB,"14 Att, 37 Yds, 2.6 Avg",Notre Dame,2025
Gi'Bran Payne,gibran-payne-1,/cfb/players/gibran-payne-1.html,JR,RB,"9 Att, 53 Yds, 5.9 Avg",Notre Dame,2025
Dylan Devezin,dylan-devezin-1,/cfb/players/dylan-devezin-1.html,SR,RB,,Notre Dame,2025
Jake Tafelski,jake-tafelski-1,/cfb/players/jake-tafelski-1.html,SR,RB,,Notre Dame,2025
Kedren Young,kedren-young-1,/cfb/players/kedren-young-1.html,FR,RB,,Notre Dame,2025
Jordan Faison,jordan-faison-1,/cfb/players/jordan-faison-1.html,JR,WR,"49 Rec, 640 Yds, 13.1 Avg",Notre Dame,2025
Malachi Fields,malachi-fields-1,/cfb/players/malachi-fields-1.html,SR,WR,"36 Rec, 630 Yds, 17.5 Avg",Notre Dame,2025
Will Pauling,will-pauling-1,/cfb/players/will-pauling-1.html,SR,WR,"26 Rec, 381 Yds, 14.7 Avg",Notre Dame,2025
Micah Gilbert,micah-gilbert-1,/cfb/players/micah-gilbert-1.html,FR,WR,"9 Rec, 93 Yds, 10.3 Avg",Notre Dame,2025
KK Smith,kk-smith-1,/cfb/players/kk-smith-1.html,SO,WR,"8 Rec, 123 Yds, 15.4 Avg",Notre Dame,2025
Jaden Greathouse,jaden-greathouse-1,/cfb/players/jaden-greathouse-1.html,JR,WR,"4 Rec, 73 Yds, 18.3 Avg",Notre Dame,2025
Elijah Burress,elijah-burress-2,/cfb/players/elijah-burress-2.html,FR,WR,"3 Rec, 21 Yds, 7.0 Avg",Notre Dame,2025
Leo Scheidler,leo-scheidler-1,/cfb/players/leo-scheidler-1.html,SR,WR,"2 Rec, 12 Yds, 6.0 Avg",Notre Dame,2025
Jerome Bettis Jr.,jerome-bettis-jr-1,/cfb/players/jerome-bettis-jr-1.html,FR,WR,"1 Rec, 6 Yds, 6.0 Avg",Notre Dame,2025
Matt Jeffery,matt-jeffery-1,/cfb/players/matt-jeffery-1.html,SO,WR,"1 Rec, 37 Yds, 37.0 Avg",Notre Dame,2025
Logan Saldate,logan-saldate-1,/cfb/players/logan-saldate-1.html,FR,WR,"1 Rec, 2 Yds, 2.0 Avg",Notre Dame,2025
