Player,Player_ID,Player_Link,class,pos,summary,School,Year
Mike White,mike-white-6,/cfb/players/mike-white-6.html,SR,QB,"368 Cmp, 560 Att, 4177 Yds, 26 TD",Western Kentucky,2017
Drew Eckels,drew-eckels-1,/cfb/players/drew-eckels-1.html,JR,QB,"8 Cmp, 11 Att, 86 Yds, 0 TD",Western Kentucky,2017
Steven Duncan,steven-duncan-1,/cfb/players/steven-duncan-1.html,FR,QB,,Western Kentucky,2017
Rex Henderson,rex-henderson-2,/cfb/players/rex-henderson-2.html,FR,QB,,Western Kentucky,2017
Graydon Kulick,graydon-kulick-1,/cfb/players/graydon-kulick-1.html,SO,QB,,Western Kentucky,2017
Davis Shanley,davis-shanley-1,/cfb/players/davis-shanley-1.html,FR,QB,,Western Kentucky,2017
D'Andre Ferby,dandre-ferby-1,/cfb/players/dandre-ferby-1.html,JR,RB,"117 Att, 373 Yds, 3.2 Avg",Western Kentucky,2017
Jakairi Moses,jakairi-moses-1,/cfb/players/jakairi-moses-1.html,FR,RB,"67 Att, 268 Yds, 4.0 Avg",Western Kentucky,2017
Quinton Baker,quinton-baker-1,/cfb/players/quinton-baker-1.html,SO,RB,"65 Att, 233 Yds, 3.6 Avg",Western Kentucky,2017
Marquez Trigg,marquez-trigg-1,/cfb/players/marquez-trigg-1.html,SO,RB,"51 Att, 167 Yds, 3.3 Avg",Western Kentucky,2017
Leon Allen,leon-allen-1,/cfb/players/leon-allen-1.html,SR,RB,,Western Kentucky,2017
Teawonn Ligon,teawonn-ligon-1,/cfb/players/teawonn-ligon-1.html,FR,RB,,Western Kentucky,2017
Marcelis Logan,marcelis-logan-1,/cfb/players/marcelis-logan-1.html,JR,RB,,Western Kentucky,2017
Joshua Samuel,joshua-samuel-1,/cfb/players/joshua-samuel-1.html,FR,RB,,Western Kentucky,2017
Nacarius Fant,nacarius-fant-1,/cfb/players/nacarius-fant-1.html,SR,WR,"74 Rec, 704 Yds, 9.5 Avg",Western Kentucky,2017
Cameron Echols-Luper,cameron-echols-luper-1,/cfb/players/cameron-echols-luper-1.html,SR,WR,"42 Rec, 473 Yds, 11.3 Avg",Western Kentucky,2017
Jahcour Pearson,jahcour-pearson-1,/cfb/players/jahcour-pearson-1.html,FR,WR,"7 Rec, 40 Yds, 5.7 Avg",Western Kentucky,2017
Lucky Jackson,lucky-jackson-1,/cfb/players/lucky-jackson-1.html,SO,WR,"39 Rec, 600 Yds, 15.4 Avg",Western Kentucky,2017
Quin Jernighan,quin-jernighan-1,/cfb/players/quin-jernighan-1.html,SO,WR,"36 Rec, 393 Yds, 10.9 Avg",Western Kentucky,2017
Xavier Lane,xavier-lane-1,/cfb/players/xavier-lane-1.html,FR,WR,"27 Rec, 336 Yds, 12.4 Avg",Western Kentucky,2017
Kylen Towner,kylen-towner-1,/cfb/players/kylen-towner-1.html,SR,WR,"18 Rec, 286 Yds, 15.9 Avg",Western Kentucky,2017
Jacquez Sloan,jacquez-sloan-1,/cfb/players/jacquez-sloan-1.html,FR,WR,"12 Rec, 182 Yds, 15.2 Avg",Western Kentucky,2017
Devin Nixon,devin-nixon-1,/cfb/players/devin-nixon-1.html,SO,WR,"1 Rec, 7 Yds, 7.0 Avg",Western Kentucky,2017
Dalton Ponchillia,dalton-ponchillia-1,/cfb/players/dalton-ponchillia-1.html,SR,WR,"1 Rec, 15 Yds, 15.0 Avg",Western Kentucky,2017
Will Bush,will-bush-1,/cfb/players/will-bush-1.html,JR,WR,,Western Kentucky,2017
Marcus Floyd,marcus-floyd-3,/cfb/players/marcus-floyd-3.html,JR,WR,,Western Kentucky,2017
Kameron Peeler,kameron-peeler-1,/cfb/players/kameron-peeler-1.html,FR,WR,,Western Kentucky,2017
Tariq Young,tariq-young-1,/cfb/players/tariq-young-1.html,FR,WR,,Western Kentucky,2017
Deon Yelder,deon-yelder-1,/cfb/players/deon-yelder-1.html,SR,TE,"52 Rec, 688 Yds, 13.2 Avg",Western Kentucky,2017
Mik'Quan Deane,mikquan-deane-1,/cfb/players/mikquan-deane-1.html,JR,TE,"11 Rec, 143 Yds, 13.0 Avg",Western Kentucky,2017
Kyle Fourtenbary,kyle-fourtenbary-1,/cfb/players/kyle-fourtenbary-1.html,FR,TE,"8 Rec, 96 Yds, 12.0 Avg",Western Kentucky,2017
Kris Leach,kris-leach-1,/cfb/players/kris-leach-1.html,FR,TE,,Western Kentucky,2017
Steven Witchoskey,steven-witchoskey-1,/cfb/players/steven-witchoskey-1.html,FR,TE,,Western Kentucky,2017
Jimmie Sims,jimmie-sims-1,/cfb/players/jimmie-sims-1.html,SR,OL,,Western Kentucky,2017
Nick Allen,nick-allen-1,/cfb/players/nick-allen-1.html,JR,OL,,Western Kentucky,2017
Tyler Camp,tyler-camp-1,/cfb/players/tyler-camp-1.html,SO,OL,,Western Kentucky,2017
Dennis Edwards,dennis-edwards-2,/cfb/players/dennis-edwards-2.html,JR,OL,,Western Kentucky,2017
Caleb Etheridge,caleb-etheridge-1,/cfb/players/caleb-etheridge-1.html,FR,OL,,Western Kentucky,2017
Hunter Holland,hunter-holland-1,/cfb/players/hunter-holland-1.html,SO,OL,,Western Kentucky,2017
Parker Howell,parker-howell-1,/cfb/players/parker-howell-1.html,SO,OL,,Western Kentucky,2017
Seth Joest,seth-joest-1,/cfb/players/seth-joest-1.html,FR,OL,,Western Kentucky,2017
Jordan Meredith,jordan-meredith-1,/cfb/players/jordan-meredith-1.html,FR,OL,,Western Kentucky,2017
Preston Mixon,preston-mixon-1,/cfb/players/preston-mixon-1.html,FR,OL,,Western Kentucky,2017
Matt Nord,matt-nord-1,/cfb/players/matt-nord-1.html,SR,OL,,Western Kentucky,2017
Miles Pate,miles-pate-1,/cfb/players/miles-pate-1.html,SO,OL,,Western Kentucky,2017
