Player,Player_ID,Player_Link,class,pos,summary,School,Year
Eric Dungey,eric-dungey-1,/cfb/players/eric-dungey-1.html,FR,QB,"105 Cmp, 176 Att, 1298 Yds, 11 TD",Syracuse,2015
Zack Mahoney,zack-mahoney-1,/cfb/players/zack-mahoney-1.html,SO,QB,"55 Cmp, 118 Att, 537 Yds, 7 TD",Syracuse,2015
Austin Wilson,austin-wilson-2,/cfb/players/austin-wilson-2.html,SO,QB,"4 Cmp, 8 Att, 49 Yds, 1 TD",Syracuse,2015
Terrel Hunt,terrel-hunt-1,/cfb/players/terrel-hunt-1.html,SR,QB,"0 Cmp, 2 Att, 0 Yds, 0 TD",Syracuse,2015
Kenterius Womack,kenterius-womack-1,/cfb/players/kenterius-womack-1.html,FR,QB,,Syracuse,2015
Aj Long,aj-long-1,/cfb/players/aj-long-1.html,SO,QB,,Syracuse,2015
Dontae Strickland,dontae-strickland-2,/cfb/players/dontae-strickland-2.html,FR,RB,"21 Att, 81 Yds, 3.9 Avg",Syracuse,2015
Jordan Fredericks,jordan-fredericks-1,/cfb/players/jordan-fredericks-1.html,FR,RB,"107 Att, 607 Yds, 5.7 Avg",Syracuse,2015
George Morris II,george-morris-ii-1,/cfb/players/george-morris-ii-1.html,JR,RB,"66 Att, 326 Yds, 4.9 Avg",Syracuse,2015
Ervin Philips,ervin-phillips-1,/cfb/players/ervin-phillips-1.html,SO,RB,"41 Att, 234 Yds, 5.7 Avg",Syracuse,2015
Devante McFarlane,devante-mcfarlane-1,/cfb/players/devante-mcfarlane-1.html,JR,RB,"35 Att, 102 Yds, 2.9 Avg",Syracuse,2015
Jacob Hill,jacob-hill-1,/cfb/players/jacob-hill-1.html,FR,RB,"18 Att, 68 Yds, 3.8 Avg",Syracuse,2015
Tyrone Perkins,tyrone-perkins-1,/cfb/players/tyrone-perkins-1.html,FR,RB,"1 Att, 5 Yds, 5.0 Avg",Syracuse,2015
Sean Avant,sean-avant-1,/cfb/players/sean-avant-1.html,SO,WR,"4 Rec, 37 Yds, 9.3 Avg",Syracuse,2015
Brisly Estime,brisly-estime-1,/cfb/players/brisly-estime-1.html,JR,WR,"17 Rec, 293 Yds, 17.2 Avg",Syracuse,2015
Ben Lewis,ben-lewis-2,/cfb/players/ben-lewis-2.html,JR,WR,"18 Rec, 208 Yds, 11.6 Avg",Syracuse,2015
Alvin Cornelius,alvin-cornelius-1,/cfb/players/alvin-cornelius-1.html,JR,WR,"6 Rec, 56 Yds, 9.3 Avg",Syracuse,2015
Steve Ishmael,steve-ishmael-1,/cfb/players/steve-ishmael-1.html,SO,WR,"39 Rec, 570 Yds, 14.6 Avg",Syracuse,2015
Jamal Custis,jamal-custis-1,/cfb/players/jamal-custis-1.html,SO,WR,"1 Rec, 7 Yds, 7.0 Avg",Syracuse,2015
Corey Winfield,corey-winfield-1,/cfb/players/corey-winfield-1.html,SO,WR,,Syracuse,2015
Nesean Crofford,nesean-crofford-1,/cfb/players/nesean-crofford-1.html,FR,WR,,Syracuse,2015
Adly Enoicy,adly-enoicy-1,/cfb/players/adly-enoicy-1.html,FR,WR,,Syracuse,2015
Troy Green,troy-green-1,/cfb/players/troy-green-1.html,SO,WR,,Syracuse,2015
Josh Parris,josh-parris-1,/cfb/players/josh-parris-1.html,JR,TE,"21 Rec, 140 Yds, 6.7 Avg",Syracuse,2015
Kendall Moore,kendall-moore-3,/cfb/players/kendall-moore-3.html,JR,TE,"3 Rec, 39 Yds, 13.0 Avg",Syracuse,2015
Cameron MacPherson,cameron-macpherson-1,/cfb/players/cameron-macpherson-1.html,JR,TE,"2 Rec, 13 Yds, 6.5 Avg",Syracuse,2015
Trey Dunkelberger,trey-dunkelberger-1,/cfb/players/trey-dunkelberger-1.html,SO,TE,,Syracuse,2015
Jacob Green,jacob-green-1,/cfb/players/jacob-green-1.html,SR,TE,,Syracuse,2015
Tyler Provo,tyler-provo-1,/cfb/players/tyler-provo-1.html,SO,TE,,Syracuse,2015
Omari Palmer,omari-palmer-1,/cfb/players/omari-palmer-1.html,JR,OL,,Syracuse,2015
Jon Burton,jon-burton-1,/cfb/players/jon-burton-1.html,JR,OL,,Syracuse,2015
Keaton Darney,keaton-darney-1,/cfb/players/keaton-darney-1.html,FR,OL,,Syracuse,2015
Alex Hayes,alex-hayes-1,/cfb/players/alex-hayes-1.html,SO,OL,,Syracuse,2015
Taylor Hindy,taylor-hindy-1,/cfb/players/taylor-hindy-1.html,JR,OL,,Syracuse,2015
Michael Lasker,michael-lasker-1,/cfb/players/michael-lasker-1.html,SR,OL,,Syracuse,2015
Jamar McGloster,jamar-mcgloster-1,/cfb/players/jamar-mcgloster-1.html,SO,OL,,Syracuse,2015
Aaron Roberts,aaron-roberts-2,/cfb/players/aaron-roberts-2.html,FR,OL,,Syracuse,2015
Seamus Shanley,seamus-shanley-1,/cfb/players/seamus-shanley-1.html,SR,OL,,Syracuse,2015
Denzel Ward,denzel-ward-1,/cfb/players/denzel-ward-1.html,FR,OL,,Syracuse,2015
Cole Murphy,cole-murphy-1,/cfb/players/cole-murphy-1.html,SO,K,,Syracuse,2015
Ryan Norton,ryan-norton-2,/cfb/players/ryan-norton-2.html,SR,K,,Syracuse,2015
Alex Hodgkinson,alex-hodgkinson-1,/cfb/players/alex-hodgkinson-1.html,SR,K,,Syracuse,2015
Sterling Hofrichter,sterling-hofrichter-1,/cfb/players/sterling-hofrichter-1.html,FR,K,,Syracuse,2015
Rony Charles,rony-charles-1,/cfb/players/rony-charles-1.html,SR,DL,,Syracuse,2015
Parris Bennett,parris-bennett-1,/cfb/players/parris-bennett-1.html,SO,LB,,Syracuse,2015
Zaire Franklin,zaire-franklin-1,/cfb/players/zaire-franklin-1.html,SO,LB,,Syracuse,2015
Marqez Hodge,marqez-hodge-1,/cfb/players/marqez-hodge-1.html,JR,LB,,Syracuse,2015
Kyle Kleinberg,kyle-kleinberg-1,/cfb/players/kyle-kleinberg-1.html,FR,LB,,Syracuse,2015
Alryk Perry,alryk-perry-1,/cfb/players/alryk-perry-1.html,SO,LB,,Syracuse,2015
Ted Taylor,ted-taylor-1,/cfb/players/ted-taylor-1.html,JR,LB,,Syracuse,2015
Jonathan Thomas,jonathan-thomas-2,/cfb/players/jonathan-thomas-2.html,SO,LB,,Syracuse,2015
Oliver Vigille,oliver-vigille-1,/cfb/players/oliver-vigille-1.html,SR,LB,,Syracuse,2015
