Player,Player_ID,Player_Link,class,pos,summary,School,Year
Cody Kessler,cody-kessler-1,/cfb/players/cody-kessler-1.html,SR,QB,"298 Cmp, 446 Att, 3536 Yds, 29 TD",USC,2015
Max Browne,max-browne-1,/cfb/players/max-browne-1.html,SO,QB,"8 Cmp, 12 Att, 113 Yds, 0 TD",USC,2015
Jalen Greene,jalen-greene-1,/cfb/players/jalen-greene-1.html,FR,QB,"3 Cmp, 4 Att, 127 Yds, 1 TD",USC,2015
Conner Sullivan,conner-sullivan-1,/cfb/players/conner-sullivan-1.html,JR,QB,,USC,2015
Michael Bowman,michael-bowman-3,/cfb/players/michael-bowman-3.html,FR,QB,,USC,2015
Sam Darnold,sam-darnold-1,/cfb/players/sam-darnold-1.html,FR,QB,,USC,2015
Larry Tuileta,larry-tuileta-1,/cfb/players/larry-tuileta-1.html,SO,QB,,USC,2015
Justin Davis,justin-davis-2,/cfb/players/justin-davis-2.html,JR,RB,"169 Att, 902 Yds, 5.3 Avg",USC,2015
Ronald Jones,ronald-jones-4,/cfb/players/ronald-jones-4.html,FR,RB,"153 Att, 987 Yds, 6.5 Avg",USC,2015
Tre Madden,tre-madden-1,/cfb/players/tre-madden-1.html,SR,RB,"85 Att, 452 Yds, 5.3 Avg",USC,2015
Aca'Cedric Ware,acacedric-ware-1,/cfb/players/acacedric-ware-1.html,FR,RB,"12 Att, 36 Yds, 3.0 Avg",USC,2015
Stefan Smith,stefan-smith-1,/cfb/players/stefan-smith-1.html,SO,RB,"3 Att, 14 Yds, 4.7 Avg",USC,2015
James Toland IV,james-toland-iv-1,/cfb/players/james-toland-iv-1.html,SO,RB,"3 Att, 23 Yds, 7.7 Avg",USC,2015
Dominic Davis,dominic-davis-1,/cfb/players/dominic-davis-1.html,FR,WR,"7 Rec, 102 Yds, 14.6 Avg",USC,2015
JuJu Smith-Schuster,juju-smith-1,/cfb/players/juju-smith-1.html,SO,WR,"89 Rec, 1454 Yds, 16.3 Avg",USC,2015
Darreus Rogers,darreus-rogers-1,/cfb/players/darreus-rogers-1.html,JR,WR,"28 Rec, 289 Yds, 10.3 Avg",USC,2015
Steven Mitchell,steven-mitchell-1,/cfb/players/steven-mitchell-1.html,SO,WR,"37 Rec, 335 Yds, 9.1 Avg",USC,2015
De'Quan Hampton,dequan-hampton-1,/cfb/players/dequan-hampton-1.html,JR,WR,"15 Rec, 165 Yds, 11.0 Avg",USC,2015
Deontay Burnett,deontay-burnett-1,/cfb/players/deontay-burnett-1.html,FR,WR,"10 Rec, 161 Yds, 16.1 Avg",USC,2015
Issac Whitney,issac-whitney-1,/cfb/players/issac-whitney-1.html,JR,WR,"8 Rec, 112 Yds, 14.0 Avg",USC,2015
Christian Tober,christian-tober-1,/cfb/players/christian-tober-1.html,JR,WR,"2 Rec, 10 Yds, 5.0 Avg",USC,2015
Robby Kolanz,robby-kolanz-1,/cfb/players/robby-kolanz-1.html,JR,WR,"1 Rec, 1 Yds, 1.0 Avg",USC,2015
David Mellstrom,david-mellstrom-1,/cfb/players/david-mellstrom-1.html,SR,WR,"1 Rec, 18 Yds, 18.0 Avg",USC,2015
George Katrib,george-katrib-1,/cfb/players/george-katrib-1.html,SR,WR,,USC,2015
Jackson Boyer,jackson-boyer-1,/cfb/players/jackson-boyer-1.html,SO,WR,,USC,2015
Ajene Harris,ajene-harris-1,/cfb/players/ajene-harris-1.html,SO,WR,,USC,2015
Aaron Minor,aaron-minor-1,/cfb/players/aaron-minor-1.html,SO,WR,,USC,2015
Yoofi Quansah,yoofi-quansah-1,/cfb/players/yoofi-quansah-1.html,FR,WR,,USC,2015
Jake Russell,jake-russell-3,/cfb/players/jake-russell-3.html,FR,WR,,USC,2015
Bo St. Geme,bo-st-geme-1,/cfb/players/bo-st-geme-1.html,FR,WR,,USC,2015
Tyler Petite,tyler-petite-1,/cfb/players/tyler-petite-1.html,FR,TE,"15 Rec, 145 Yds, 9.7 Avg",USC,2015
Taylor McNamara,taylor-mcnamara-1,/cfb/players/taylor-mcnamara-1.html,SR,TE,"12 Rec, 83 Yds, 6.9 Avg",USC,2015
Jalen Cope-Fitzpatrick,jalen-cope-fitzpatrick-1,/cfb/players/jalen-cope-fitzpatrick-1.html,JR,TE,,USC,2015
Cyrus Hobbi,cyrus-hobbi-1,/cfb/players/cyrus-hobbi-1.html,FR,TE,,USC,2015
Connor Spears,connor-spears-1,/cfb/players/connor-spears-1.html,SO,TE,,USC,2015
Caleb Wilson,caleb-wilson-1,/cfb/players/caleb-wilson-1.html,FR,TE,,USC,2015
Wyatt Vinci,wyatt-vinci-1,/cfb/players/wyatt-vinci-1.html,JR,OL,,USC,2015
Matt Boermeester,matt-boermeester-1,/cfb/players/matt-boermeester-1.html,SO,K,,USC,2015
Alex Wood,alex-wood-2,/cfb/players/alex-wood-2.html,JR,K,,USC,2015
Wyatt Schmidt,wyatt-schmidt-1,/cfb/players/wyatt-schmidt-1.html,FR,K,,USC,2015
Lamar Dawson,lamar-dawson-1,/cfb/players/lamar-dawson-1.html,SR,LB,,USC,2015
Malik Dorton,malik-dorton-1,/cfb/players/malik-dorton-1.html,FR,LB,,USC,2015
Scott Felix,scott-felix-1,/cfb/players/scott-felix-1.html,JR,LB,,USC,2015
Joel Foy,joel-foy-1,/cfb/players/joel-foy-1.html,SO,LB,,USC,2015
Porter Gustin,porter-gustin-1,/cfb/players/porter-gustin-1.html,FR,LB,,USC,2015
Don Hill,don-hill-2,/cfb/players/don-hill-2.html,FR,LB,,USC,2015
Michael Hutchings,michael-hutchings-1,/cfb/players/michael-hutchings-1.html,JR,LB,,USC,2015
Osa Masina,osa-masina-1,/cfb/players/osa-masina-1.html,FR,LB,,USC,2015
Grant Moore,grant-moore-1,/cfb/players/grant-moore-1.html,FR,LB,,USC,2015
Uchenna Nwosu,uchenna-nwosu-1,/cfb/players/uchenna-nwosu-1.html,SO,LB,,USC,2015
Ruben Peters,ruben-peters-1,/cfb/players/ruben-peters-1.html,FR,LB,,USC,2015
Quinton Powell,quinton-powell-1,/cfb/players/quinton-powell-1.html,JR,LB,,USC,2015
Jabari Ruffin,jabari-ruffin-1,/cfb/players/jabari-ruffin-1.html,JR,LB,,USC,2015
Anthony Sarao,anthony-sarao-1,/cfb/players/anthony-sarao-1.html,SR,LB,,USC,2015
Cameron Smith,cameron-smith-3,/cfb/players/cameron-smith-3.html,FR,LB,,USC,2015
Olajuwon Tucker,olajuwon-tucker-1,/cfb/players/olajuwon-tucker-1.html,SO,LB,,USC,2015
John Houston Jr.,john-houston-jr-1,/cfb/players/john-houston-jr-1.html,FR,LB,,USC,2015
Nick Schlossberg,nick-schlossberg-1,/cfb/players/nick-schlossberg-1.html,JR,LB,,USC,2015
Kris Albarado,kris-albarado-1,/cfb/players/kris-albarado-1.html,SR,P,,USC,2015
Reid Budrovich,reid-budrovich-1,/cfb/players/reid-budrovich-1.html,FR,P,,USC,2015
Chris Tilbey,chris-tilbey-1,/cfb/players/chris-tilbey-1.html,SO,P,,USC,2015
Adoree Jackson,adoree-jackson-1,/cfb/players/adoree-jackson-1.html,SO,CB,,USC,2015
Soma Vainuku,soma-vainuku-1,/cfb/players/soma-vainuku-1.html,SR,FB,,USC,2015
Jahleel Pinner,jahleel-pinner-1,/cfb/players/jahleel-pinner-1.html,SR,FB,,USC,2015
