Player,Player_ID,Player_Link,class,pos,summary,School,Year
Carter Bradley,carter-bradley-1,/cfb/players/carter-bradley-1.html,SR,QB,"221 Cmp, 326 Att, 2660 Yds, 19 TD",South Alabama,2023
Gio Lopez,gio-lopez-1,/cfb/players/gio-lopez-1.html,FR,QB,"41 Cmp, 61 Att, 475 Yds, 4 TD",South Alabama,2023
Desmond Trotter,desmond-trotter-1,/cfb/players/desmond-trotter-1.html,SR,QB,"29 Cmp, 41 Att, 351 Yds, 5 TD",South Alabama,2023
Tanner McGee,tanner-mcgee-1,/cfb/players/tanner-mcgee-1.html,JR,QB,,South Alabama,2023
Bishop Davenport,bishop-davenport-2,/cfb/players/bishop-davenport-2.html,FR,QB,,South Alabama,2023
Trip Maxwell,trip-maxwell-1,/cfb/players/trip-maxwell-1.html,FR,QB,,South Alabama,2023
La'Damian Webb,ladamian-webb-1,/cfb/players/ladamian-webb-1.html,SR,RB,"186 Att, 1007 Yds, 5.4 Avg",South Alabama,2023
Kentrel Bullock,kentrel-bullock-2,/cfb/players/kentrel-bullock-2.html,JR,RB,"83 Att, 448 Yds, 5.4 Avg",South Alabama,2023
Marco Lee,marco-lee-1,/cfb/players/marco-lee-1.html,SR,RB,"53 Att, 220 Yds, 4.2 Avg",South Alabama,2023
Braylon McReynolds,braylon-mcreynolds-1,/cfb/players/braylon-mcreynolds-1.html,SO,RB,"46 Att, 232 Yds, 5.0 Avg",South Alabama,2023
PJ Martin,pj-martin-1,/cfb/players/pj-martin-1.html,FR,RB,"12 Att, 75 Yds, 6.3 Avg",South Alabama,2023
Dorian Smith,dorian-smith-2,/cfb/players/dorian-smith-2.html,FR,RB,"3 Att, 32 Yds, 10.7 Avg",South Alabama,2023
Jarvis Durr,jarvis-durr-1,/cfb/players/jarvis-durr-1.html,FR,RB,"3 Att, 20 Yds, 6.7 Avg",South Alabama,2023
Jonathon Carter,jonathon-carter-1,/cfb/players/jonathon-carter-1.html,FR,RB,"1 Att, 8 Yds, 8.0 Avg",South Alabama,2023
