Player,Player_ID,Player_Link,class,pos,summary,School,Year
Trenton Bourguet,trenton-bourguet-1,/cfb/players/trenton-bourguet-1.html,SR,QB,"145 Cmp, 203 Att, 1490 Yds, 11 TD",Arizona State,2022
Emory Jones,emory-jones-1,/cfb/players/emory-jones-1.html,SR,QB,"125 Cmp, 199 Att, 1533 Yds, 7 TD",Arizona State,2022
Paul Tyson,paul-tyson-1,/cfb/players/paul-tyson-1.html,SR,QB,,Arizona State,2022
Max Clark,max-clark-1,/cfb/players/max-clark-1.html,SO,QB,,Arizona State,2022
Finn Collins,finn-collins-1,/cfb/players/finn-collins-1.html,SO,QB,,Arizona State,2022
Daylin McLemore,daylin-mclemore-1,/cfb/players/daylin-mclemore-1.html,JR,QB,,Arizona State,2022
Bennett Meredith,bennett-meredith-1,/cfb/players/bennett-meredith-1.html,SO,QB,,Arizona State,2022
Xazavian Valladay,xazavian-valladay-1,/cfb/players/xazavian-valladay-1.html,SR,RB,"215 Att, 1192 Yds, 5.5 Avg",Arizona State,2022
Daniyel Ngata,daniyel-ngata-1,/cfb/players/daniyel-ngata-1.html,JR,RB,"54 Att, 272 Yds, 5.0 Avg",Arizona State,2022
Tevin White,tevin-white-1,/cfb/players/tevin-white-1.html,SO,RB,"14 Att, 67 Yds, 4.8 Avg",Arizona State,2022
George Hart III,george-hart-iii-1,/cfb/players/george-hart-iii-1.html,JR,RB,"3 Att, 6 Yds, 2.0 Avg",Arizona State,2022
Bryce Douglass,bryce-douglass-1,/cfb/players/bryce-douglass-1.html,SO,RB,,Arizona State,2022
Deonce Elliott,deonce-elliott-1,/cfb/players/deonce-elliott-1.html,SO,RB,,Arizona State,2022
Elijhah Badger,elijhah-badger-1,/cfb/players/elijhah-badger-1.html,JR,WR,"70 Rec, 866 Yds, 12.4 Avg",Arizona State,2022
Charles Hall,charles-hall-2,/cfb/players/charles-hall-2.html,SR,WR,"9 Rec, 104 Yds, 11.6 Avg",Arizona State,2022
Giovanni Sanders,giovanni-sanders-1,/cfb/players/giovanni-sanders-1.html,SR,WR,"40 Rec, 500 Yds, 12.5 Avg",Arizona State,2022
Zeek Freeman,zeek-freeman-1,/cfb/players/zeek-freeman-1.html,SR,WR,,Arizona State,2022
Bryan Thompson,bryan-thompson-1,/cfb/players/bryan-thompson-1.html,SR,WR,"25 Rec, 377 Yds, 15.1 Avg",Arizona State,2022
Andre Johnson,andre-johnson-4,/cfb/players/andre-johnson-4.html,SR,WR,"15 Rec, 130 Yds, 8.7 Avg",Arizona State,2022
Cam Johnson,cam-johnson-2,/cfb/players/cam-johnson-2.html,SR,WR,"10 Rec, 84 Yds, 8.4 Avg",Arizona State,2022
Chad Johnson Jr.,chad-johnson-jr-1,/cfb/players/chad-johnson-jr-1.html,JR,WR,"1 Rec, 5 Yds, 5.0 Avg",Arizona State,2022
Shawn Charles,shawn-charles-1,/cfb/players/shawn-charles-1.html,SR,WR,,Arizona State,2022
Javen Jacobs,javen-jacobs-1,/cfb/players/javen-jacobs-1.html,SO,WR,,Arizona State,2022
Coben Bourguet,coben-bourguet-1,/cfb/players/coben-bourguet-1.html,SO,WR,,Arizona State,2022
Josh Hart,josh-hart-1,/cfb/players/josh-hart-1.html,JR,WR,,Arizona State,2022
Cooper Wallace,cooper-wallace-2,/cfb/players/cooper-wallace-2.html,SO,WR,,Arizona State,2022
Max Ware,max-ware-1,/cfb/players/max-ware-1.html,SO,WR,,Arizona State,2022
Patrick Williams II,patrick-williams-ii-1,/cfb/players/patrick-williams-ii-1.html,SO,WR,,Arizona State,2022
Isaac Yates,isaac-yates-1,/cfb/players/isaac-yates-1.html,SO,WR,,Arizona State,2022
Jalin Conyers,jalin-conyers-1,/cfb/players/jalin-conyers-1.html,JR,TE,"38 Rec, 422 Yds, 11.1 Avg",Arizona State,2022
Messiah Swinson,messiah-swinson-1,/cfb/players/messiah-swinson-1.html,SR,TE,"15 Rec, 185 Yds, 12.3 Avg",Arizona State,2022
Jack Cole,jack-cole-1,/cfb/players/jack-cole-1.html,SO,TE,,Arizona State,2022
Ryan Morgan,ryan-morgan-1,/cfb/players/ryan-morgan-1.html,JR,TE,,Arizona State,2022
Bryce Pierre,bryce-pierre-1,/cfb/players/bryce-pierre-1.html,SR,TE,,Arizona State,2022
Colby Garvin,colby-garvin-1,/cfb/players/colby-garvin-1.html,SO,TE,,Arizona State,2022
Austin Barry,austin-barry-1,/cfb/players/austin-barry-1.html,SO,OL,,Arizona State,2022
Emmit Bohle,emmit-bohle-1,/cfb/players/emmit-bohle-1.html,SR,OL,,Arizona State,2022
Ben Bray,ben-bray-1,/cfb/players/ben-bray-1.html,JR,OL,,Arizona State,2022
Ralph Frias,ralph-frias-1,/cfb/players/ralph-frias-1.html,SR,OL,,Arizona State,2022
Isaia Glass,isaia-glass-1,/cfb/players/isaia-glass-1.html,JR,OL,,Arizona State,2022
LaDarius Henderson,ladarius-henderson-1,/cfb/players/ladarius-henderson-1.html,SR,OL,,Arizona State,2022
Des Holmes,des-holmes-1,/cfb/players/des-holmes-1.html,SR,OL,,Arizona State,2022
Thomas Le Boucher,thomas-le-boucher-1,/cfb/players/thomas-le-boucher-1.html,SR,OL,,Arizona State,2022
Chris Martinez,chris-martinez-1,/cfb/players/chris-martinez-1.html,SR,OL,,Arizona State,2022
Joey Ramos,joey-ramos-1,/cfb/players/joey-ramos-1.html,SR,OL,,Arizona State,2022
Ben Scott,ben-scott-3,/cfb/players/ben-scott-3.html,SR,OL,,Arizona State,2022
Kolbe Stuckwisch,kolbe-stuckwisch-1,/cfb/players/kolbe-stuckwisch-1.html,JR,OL,,Arizona State,2022
Danny Valenzuela,danny-valenzuela-1,/cfb/players/danny-valenzuela-1.html,JR,OL,,Arizona State,2022
Armon Bethea,armon-bethea-1,/cfb/players/armon-bethea-1.html,SO,OL,,Arizona State,2022
Matt Katergaris,matt-katergaris-1,/cfb/players/matt-katergaris-1.html,SO,OL,,Arizona State,2022
Matteo Ortiz,matteo-ortiz-1,/cfb/players/matteo-ortiz-1.html,SR,OL,,Arizona State,2022
Carter Brown,carter-brown-1,/cfb/players/carter-brown-1.html,SO,K,,Arizona State,2022
Jace Feely,jace-feely-1,/cfb/players/jace-feely-1.html,SO,K,,Arizona State,2022
Robert Liss,robert-liss-2,/cfb/players/robert-liss-2.html,JR,K,,Arizona State,2022
Anthonie Cooper,anthonie-cooper-1,/cfb/players/anthonie-cooper-1.html,SR,DL,,Arizona State,2022
B.J. Green II,bj-green-ii-1,/cfb/players/bj-green-ii-1.html,JR,DL,,Arizona State,2022
