Player,Player_ID,Player_Link,class,pos,summary,School,Year
A.J. Erdely,aj-erdely-1,/cfb/players/aj-erdely-1.html,JR,QB,"205 Cmp, 338 Att, 2331 Yds, 16 TD",UAB,2017
Tyler Johnston III,tyler-johnston-iii-1,/cfb/players/tyler-johnston-iii-1.html,FR,QB,"1 Cmp, 2 Att, 13 Yds, 0 TD",UAB,2017
Kylen Binn,kylen-binn-1,/cfb/players/kylen-binn-1.html,JR,QB,"0 Cmp, 1 Att, 0 Yds, 0 TD",UAB,2017
Michael Turner,michael-turner-3,/cfb/players/michael-turner-3.html,JR,QB,,UAB,2017
Joseph Willis,joseph-willis-1,/cfb/players/joseph-willis-1.html,SO,QB,,UAB,2017
Jeremy Joseph,jeremy-joseph-1,/cfb/players/jeremy-joseph-1.html,JR,QB,,UAB,2017
Spencer Brown,spencer-brown-3,/cfb/players/spencer-brown-3.html,FR,RB,"250 Att, 1329 Yds, 5.3 Avg",UAB,2017
James Noble III,james-noble-iii-2,/cfb/players/james-noble-iii-2.html,JR,RB,"54 Att, 303 Yds, 5.6 Avg",UAB,2017
Donnie Lee,donnie-lee-1,/cfb/players/donnie-lee-1.html,JR,RB,"29 Att, 110 Yds, 3.8 Avg",UAB,2017
Carlos Stephens,carlos-stephens-1,/cfb/players/carlos-stephens-1.html,FR,RB,"27 Att, 137 Yds, 5.1 Avg",UAB,2017
Lucious Stanley,lucious-stanley-1,/cfb/players/lucious-stanley-1.html,FR,RB,"11 Att, 62 Yds, 5.6 Avg",UAB,2017
Kyle Harrell,kyle-harrell-1,/cfb/players/kyle-harrell-1.html,FR,RB,,UAB,2017
Kalin Heath,kalin-heath-1,/cfb/players/kalin-heath-1.html,FR,RB,,UAB,2017
Jaleen Thomas,jaleen-thomas-1,/cfb/players/jaleen-thomas-1.html,FR,RB,,UAB,2017
Trey Whitmore,trey-whitmore-1,/cfb/players/trey-whitmore-1.html,FR,RB,,UAB,2017
Collin Lisa,collin-lisa-1,/cfb/players/collin-lisa-1.html,JR,WR,"33 Rec, 439 Yds, 13.3 Avg",UAB,2017
Jonathan Haden,jonathan-haden-1,/cfb/players/jonathan-haden-1.html,JR,WR,"13 Rec, 102 Yds, 7.8 Avg",UAB,2017
Kailon Carter,kailon-carter-1,/cfb/players/kailon-carter-1.html,SR,WR,"4 Rec, 18 Yds, 4.5 Avg",UAB,2017
Andre Wilson,andre-wilson-1,/cfb/players/andre-wilson-1.html,JR,WR,"54 Rec, 677 Yds, 12.5 Avg",UAB,2017
Sederian Copeland,sederian-copeland-1,/cfb/players/sederian-copeland-1.html,JR,WR,"11 Rec, 158 Yds, 14.4 Avg",UAB,2017
Ronnie Turner Jr.,ronnie-turner-jr-1,/cfb/players/ronnie-turner-jr-1.html,JR,WR,"28 Rec, 262 Yds, 9.4 Avg",UAB,2017
Xavier Ubosi,xavier-ubosi-1,/cfb/players/xavier-ubosi-1.html,JR,WR,"13 Rec, 228 Yds, 17.5 Avg",UAB,2017
