Player,Player_ID,Player_Link,class,pos,summary,School,Year
Evan Simon,evan-simon-1,/cfb/players/evan-simon-1.html,SR,QB,"189 Cmp, 313 Att, 2097 Yds, 25 TD",Temple,2025
Gevani McCoy,gevani-mccoy-1,/cfb/players/gevani-mccoy-1.html,SR,QB,"24 Cmp, 33 Att, 256 Yds, 2 TD",Temple,2025
Tyler Douglas,tyler-douglas-1,/cfb/players/tyler-douglas-1.html,SO,QB,,Temple,2025
Camren Boykin,camren-boykin-1,/cfb/players/camren-boykin-1.html,FR,QB,,Temple,2025
Anthony Chiccitt,anthony-chiccitt-1,/cfb/players/anthony-chiccitt-1.html,SR,QB,,Temple,2025
Patrick Keller,patrick-keller-1,/cfb/players/patrick-keller-1.html,SO,QB,,Temple,2025
Jevyon Ducker,jevyon-ducker-1,/cfb/players/jevyon-ducker-1.html,SR,RB,"157 Att, 809 Yds, 5.2 Avg",Temple,2025
Hunter Smith,hunter-smith-7,/cfb/players/hunter-smith-7.html,SR,RB,"62 Att, 403 Yds, 6.5 Avg",Temple,2025
Keveun Mason,keveun-mason-1,/cfb/players/keveun-mason-1.html,FR,RB,"28 Att, 167 Yds, 6.0 Avg",Temple,2025
Terrez Worthy,terrez-worthy-1,/cfb/players/terrez-worthy-1.html,SR,RB,"23 Att, 71 Yds, 3.1 Avg",Temple,2025
Joquez Smith,joquez-smith-1,/cfb/players/joquez-smith-1.html,JR,RB,"8 Att, 23 Yds, 2.9 Avg",Temple,2025
Johnny Martin,johnny-martin-2,/cfb/players/johnny-martin-2.html,JR,RB,,Temple,2025
Jordan Miller,jordan-miller-5,/cfb/players/jordan-miller-5.html,FR,RB,,Temple,2025
Tylik Mitchell,tylik-mitchell-1,/cfb/players/tylik-mitchell-1.html,FR,RB,,Temple,2025
Darius Morant,darius-morant-1,/cfb/players/darius-morant-1.html,SO,RB,,Temple,2025
DeCarlos Young,decarlos-young-1,/cfb/players/decarlos-young-1.html,FR,RB,,Temple,2025
Colin Chase,colin-chase-1,/cfb/players/colin-chase-1.html,SR,WR,"40 Rec, 414 Yds, 10.4 Avg",Temple,2025
Jojo Bermudez,jojo-bermudez-1,/cfb/players/jojo-bermudez-1.html,JR,WR,"38 Rec, 500 Yds, 13.2 Avg",Temple,2025
Xavier Irvin,xavier-irvin-1,/cfb/players/xavier-irvin-1.html,JR,WR,"5 Rec, 85 Yds, 17.0 Avg",Temple,2025
Bryson Goodwin,bryson-goodwin-1,/cfb/players/bryson-goodwin-1.html,SO,WR,,Temple,2025
Kajiya Hollawayne,kajiya-hollawayne-2,/cfb/players/kajiya-hollawayne-2.html,SR,WR,"39 Rec, 489 Yds, 12.5 Avg",Temple,2025
Rameir Hardy,rameir-hardy-1,/cfb/players/rameir-hardy-1.html,FR,WR,"1 Rec, 9 Yds, 9.0 Avg",Temple,2025
