Player,Player_ID,Player_Link,class,pos,summary,School,Year
Alex Flinn,alex-flinn-1,/cfb/players/alex-flinn-1.html,JR,QB,"159 Cmp, 290 Att, 1558 Yds, 6 TD",East Carolina,2023
Mason Garcia,mason-garcia-1,/cfb/players/mason-garcia-1.html,SO,QB,"48 Cmp, 95 Att, 408 Yds, 1 TD",East Carolina,2023
Raheim Jeter,raheim-jeter-1,/cfb/players/raheim-jeter-1.html,FR,QB,"1 Cmp, 2 Att, 1 Yds, 0 TD",East Carolina,2023
Patrick Bryan,patrick-bryan-1,/cfb/players/patrick-bryan-1.html,FR,QB,,East Carolina,2023
Ty Little,ty-little-1,/cfb/players/ty-little-1.html,FR,QB,,East Carolina,2023
Rahjai Harris,rahjai-harris-1,/cfb/players/rahjai-harris-1.html,JR,RB,"129 Att, 485 Yds, 3.8 Avg",East Carolina,2023
Javious Bond,javious-bond-1,/cfb/players/javious-bond-1.html,FR,RB,"40 Att, 231 Yds, 5.8 Avg",East Carolina,2023
Gerald Green,gerald-green-5,/cfb/players/gerald-green-5.html,SR,RB,"25 Att, 101 Yds, 4.0 Avg",East Carolina,2023
Marlon Gunn Jr.,marlon-gunn-jr-1,/cfb/players/marlon-gunn-jr-1.html,SO,RB,"24 Att, 65 Yds, 2.7 Avg",East Carolina,2023
Kamarro Edmonds,kamarro-edmonds-1,/cfb/players/kamarro-edmonds-1.html,SO,RB,"14 Att, 67 Yds, 4.8 Avg",East Carolina,2023
Christian Joyner-Armstrong,christian-joyner-armstrong-1,/cfb/players/christian-joyner-armstrong-1.html,FR,RB,,East Carolina,2023
Grayson Klue,grayson-klue-1,/cfb/players/grayson-klue-1.html,FR,RB,,East Carolina,2023
Jordan McInnis,jordan-mcinnis-1,/cfb/players/jordan-mcinnis-1.html,FR,RB,,East Carolina,2023
Joseph McKay,joseph-mckay-1,/cfb/players/joseph-mckay-1.html,SO,RB,,East Carolina,2023
Jhari Patterson,jhari-patterson-1,/cfb/players/jhari-patterson-1.html,JR,WR,"20 Rec, 137 Yds, 6.9 Avg",East Carolina,2023
Chase Sowell,chase-sowell-1,/cfb/players/chase-sowell-1.html,FR,WR,"47 Rec, 622 Yds, 13.2 Avg",East Carolina,2023
Jaylen Johnson,jaylen-johnson-3,/cfb/players/jaylen-johnson-3.html,SR,WR,"45 Rec, 466 Yds, 10.4 Avg",East Carolina,2023
Jsi Hatfield,jsi-hatfield-1,/cfb/players/jsi-hatfield-1.html,SR,WR,"27 Rec, 341 Yds, 12.6 Avg",East Carolina,2023
Jarett Garner,jarett-garner-1,/cfb/players/jarett-garner-1.html,SR,WR,"4 Rec, 22 Yds, 5.5 Avg",East Carolina,2023
Brock Spalding,brock-spalding-1,/cfb/players/brock-spalding-1.html,FR,WR,"3 Rec, 25 Yds, 8.3 Avg",East Carolina,2023
Kelan Robinson,kelan-robinson-1,/cfb/players/kelan-robinson-1.html,SO,WR,"1 Rec, 4 Yds, 4.0 Avg",East Carolina,2023
Ryan King,ryan-king-2,/cfb/players/ryan-king-2.html,JR,WR,,East Carolina,2023
Josh Murphy,josh-murphy-1,/cfb/players/josh-murphy-1.html,SO,WR,,East Carolina,2023
