Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Nick Holley,nick-holley-1,/cfb/players/nick-holley-1.html,Kent State,MAC,11,72,146,49.3,868,4,2.7,3,2.1,5.9,5.57,12.1,78.9,104.2,,2016
Kevin Olsen,kevin-olsen-1,/cfb/players/kevin-olsen-1.html,Charlotte,CUSA,6,87,175,49.7,842,6,3.4,3,1.7,4.8,4.73,9.7,140.3,98.0,,2016
Caleb Evans,caleb-evans-2,/cfb/players/caleb-evans-2.html,Louisiana-Monroe,Sun Belt,7,76,144,52.8,834,4,2.8,6,4.2,5.8,4.47,11.0,119.1,102.3,,2016
John Urzua,john-urzua-1,/cfb/players/john-urzua-1.html,Middle Tennessee State,CUSA,5,78,131,59.5,816,8,6.1,8,6.1,6.2,4.70,10.5,163.2,119.8,,2016
Ryan Willis,ryan-willis-2,/cfb/players/ryan-willis-2.html,Kansas,Big 12,7,72,117,61.5,811,3,2.6,7,6.0,6.9,4.75,11.3,115.9,116.3,,2016
Gunner Kiel,gunner-kiel-1,/cfb/players/gunner-kiel-1.html,Cincinnati,American,6,66,127,52.0,804,6,4.7,2,1.6,6.3,6.57,12.2,134.0,117.6,,2016
Chris Laviano,chris-laviano-1,/cfb/players/chris-laviano-1.html,Rutgers,Big Ten,7,70,145,48.3,748,5,3.4,2,1.4,5.2,5.23,10.7,106.9,100.2,,2016
Ahmad Bradshaw,ahmad-bradshaw-2,/cfb/players/ahmad-bradshaw-2.html,Army,Ind,12,40,91,44.0,703,4,4.4,9,9.9,7.7,4.15,17.6,58.6,103.6,,2016
Tra'Von Chapman,travon-chapman-1,/cfb/players/travon-chapman-1.html,Akron,MAC,10,54,117,46.2,700,5,4.3,5,4.3,6.0,4.91,13.0,70.0,102.0,,2016
Zack Greenlee,zack-greenlee-1,/cfb/players/zack-greenlee-1.html,UTEP,CUSA,7,52,103,50.5,695,5,4.9,3,2.9,6.7,6.41,13.4,99.3,117.4,,2016
Lamar Jordan,lamar-jordan-1,/cfb/players/lamar-jordan-1.html,New Mexico,MWC,12,40,75,53.3,681,6,8.0,4,5.3,9.1,8.28,17.0,56.8,145.3,,2016
Ryan Graham,ryan-graham-1,/cfb/players/ryan-graham-1.html,Northern Illinois,MAC,9,71,127,55.9,680,8,6.3,6,4.7,5.4,4.49,9.6,75.6,112.2,,2016
Johnny Stanton,johnny-stanton-1,/cfb/players/johnny-stanton-1.html,Nevada-Las Vegas,MWC,5,50,107,46.7,676,6,5.6,6,5.6,6.3,4.92,13.5,135.2,107.1,,2016
Perry Orth,perry-orth-1,/cfb/players/perry-orth-1.html,South Carolina,SEC,6,57,90,63.3,661,0,0.0,2,2.2,7.3,6.34,11.6,110.2,120.6,,2016
Austin Apodaca,austin-apodaca-1,/cfb/players/austin-apodaca-1.html,New Mexico,MWC,10,53,98,54.1,654,5,5.1,2,2.0,6.7,6.78,12.3,65.4,122.9,,2016
Kurt Palandech,kurt-palandech-1,/cfb/players/kurt-palandech-1.html,Nevada-Las Vegas,MWC,11,49,97,50.5,647,5,5.2,2,2.1,6.7,6.77,13.2,58.8,119.4,,2016
Ikaika Woolsey,ikaika-woolsey-1,/cfb/players/ikaika-woolsey-1.html,Hawaii,MWC,12,44,90,48.9,644,6,6.7,6,6.7,7.2,5.49,14.6,53.7,117.7,,2016
James Knapke,james-knapke-1,/cfb/players/james-knapke-1.html,Bowling Green,MAC,6,59,119,49.6,636,3,2.5,9,7.6,5.3,2.45,10.8,106.0,87.7,,2016
Dalton Sneed,dalton-sneed-1,/cfb/players/dalton-sneed-1.html,Nevada-Las Vegas,MWC,9,39,88,44.3,632,5,5.7,2,2.3,7.2,7.30,16.2,70.2,118.9,,2016
Grant Rohach,grant-rohach-1,/cfb/players/grant-rohach-1.html,Buffalo,MAC,9,46,84,54.8,628,2,2.4,2,2.4,7.5,6.88,13.7,69.8,120.7,,2016
Darell Garretson,darell-garretson-1,/cfb/players/darell-garretson-1.html,Oregon State,Pac-12,6,73,146,50.0,617,3,2.1,4,2.7,4.2,3.40,8.5,102.8,86.8,,2016
Favian Upshaw,favian-upshaw-1,/cfb/players/favian-upshaw-1.html,Georgia Southern,Sun Belt,8,46,84,54.8,614,4,4.8,2,2.4,7.3,7.19,13.3,76.8,127.1,,2016
Maurice Alexander,maurice-alexander-2,/cfb/players/maurice-alexander-2.html,Florida International,CUSA,8,51,87,58.6,613,2,2.3,6,6.9,7.0,4.40,12.0,76.6,111.6,,2016
Brandon McIlwain,brandon-mcilwain-1,/cfb/players/brandon-mcilwain-1.html,South Carolina,SEC,8,62,118,52.5,600,2,1.7,1,0.8,5.1,5.04,9.7,75.0,99.2,,2016
Jared Johnson,jared-johnson-3,/cfb/players/jared-johnson-3.html,UTSA,CUSA,7,41,75,54.7,564,4,5.3,1,1.3,7.5,7.99,13.8,80.6,132.8,,2016
Ryker Fyfe,ryker-fyfe-1,/cfb/players/ryker-fyfe-1.html,Nebraska,Big Ten,8,48,99,48.5,558,4,4.0,1,1.0,5.6,5.99,11.6,69.8,107.1,,2016
Arion Worthman,arion-worthman-1,/cfb/players/arion-worthman-1.html,Air Force,MWC,8,23,39,59.0,546,4,10.3,2,5.1,14.0,13.74,23.7,68.3,200.2,,2016
Zach Kline,zach-kline-1,/cfb/players/zach-kline-1.html,Fresno State,MWC,7,42,79,53.2,523,0,0.0,2,2.5,6.6,5.48,12.5,74.7,103.7,,2016
Justin Holman,justin-holman-1,/cfb/players/justin-holman-1.html,UCF,American,7,36,83,43.4,510,3,3.6,2,2.4,6.1,5.78,14.2,72.9,102.1,,2016
Max Browne,max-browne-1,/cfb/players/max-browne-1.html,USC,Pac-12,9,58,93,62.4,507,2,2.2,2,2.2,5.5,4.91,8.7,56.3,111.0,,2016
Ross Trail,ross-trail-1,/cfb/players/ross-trail-1.html,Cincinnati,American,4,46,70,65.7,494,1,1.4,6,8.6,7.1,3.49,10.7,123.5,112.6,,2016
Jeff George Jr.,jeff-george-jr-1,/cfb/players/jeff-george-jr-1.html,Illinois,Big Ten,5,38,94,40.4,470,4,4.3,5,5.3,5.0,3.46,12.4,94.0,85.8,,2016
Nic Shimonek,nic-shimonek-1,/cfb/players/nic-shimonek-1.html,Texas Tech,Big 12,4,38,58,65.5,464,6,10.3,1,1.7,8.0,9.29,12.2,116.0,163.4,,2016
Cole Garvin,cole-garvin-1,/cfb/players/cole-garvin-1.html,South Alabama,Sun Belt,6,35,64,54.7,463,4,6.3,1,1.6,7.2,7.78,13.2,77.2,133.0,,2016
Anu Solomon,anu-solomon-1,/cfb/players/anu-solomon-1.html,Arizona,Pac-12,5,37,63,58.7,462,1,1.6,2,3.2,7.3,6.22,12.5,92.4,119.2,,2016
Drew Hare,drew-hare-1,/cfb/players/drew-hare-1.html,Northern Illinois,MAC,6,37,59,62.7,425,3,5.1,0,0.0,7.2,8.22,11.5,70.8,140.0,,2016
J'mar Smith,jmar-smith-1,/cfb/players/jmar-smith-1.html,Louisiana Tech,CUSA,8,30,43,69.8,412,2,4.7,1,2.3,9.6,9.47,13.7,51.5,160.9,,2016
George Bollas,george-bollas-1,/cfb/players/george-bollas-1.html,Kent State,MAC,8,27,58,46.6,402,2,3.4,2,3.4,6.9,6.07,14.9,50.3,109.3,,2016
Josh Love,josh-love-1,/cfb/players/josh-love-1.html,San Jose State,MWC,12,31,60,51.7,392,2,3.3,5,8.3,6.5,3.45,12.6,32.7,100.9,,2016
Dillon Sterling-Cole,dillon-sterling-cole-1,/cfb/players/dillon-sterling-cole-1.html,Arizona State,Pac-12,6,28,55,50.9,388,1,1.8,4,7.3,7.1,4.15,13.9,64.7,101.6,,2016
Brian Lewerke,brian-lewerke-1,/cfb/players/brian-lewerke-1.html,Michigan State,Big Ten,4,31,57,54.4,381,2,3.5,1,1.8,6.7,6.60,12.3,95.3,118.6,,2016
Ross Comis,ross-comis-1,/cfb/players/ross-comis-1.html,Massachusetts,Ind,4,28,63,44.4,370,1,1.6,1,1.6,5.9,5.48,13.2,92.5,95.8,,2016
Keon Howard,keon-howard-1,/cfb/players/keon-howard-1.html,Southern Mississippi,CUSA,4,22,50,44.0,365,1,2.0,4,8.0,7.3,4.10,16.6,91.3,95.9,,2016
Chad Voytik,chad-voytik-1,/cfb/players/chad-voytik-1.html,Arkansas State,Sun Belt,11,32,57,56.1,363,1,1.8,1,1.8,6.4,5.93,11.3,33.0,111.9,,2016
Mylik Mitchell,mylik-mitchell-1,/cfb/players/mylik-mitchell-1.html,Kent State,MAC,4,39,69,56.5,363,5,7.2,1,1.4,5.3,6.06,9.3,90.8,121.7,,2016
Daniel Santacaterina,daniel-santacaterina-1,/cfb/players/daniel-santacaterina-1.html,Northern Illinois,MAC,3,18,38,47.4,361,1,2.6,2,5.3,9.5,7.66,20.1,120.3,125.3,,2016
Seth Shuman,seth-shuman-1,/cfb/players/seth-shuman-1.html,Georgia Southern,Sun Belt,5,34,72,47.2,357,1,1.4,3,4.2,5.0,3.36,10.5,71.4,85.1,,2016
Zach Abey,zach-abey-1,/cfb/players/zach-abey-1.html,Navy,American,5,20,35,57.1,352,1,2.9,4,11.4,10.1,5.49,17.6,70.4,128.2,,2016
Drew Barker,drew-barker-1,/cfb/players/drew-barker-1.html,Kentucky,SEC,3,18,36,50.0,334,4,11.1,5,13.9,9.3,5.25,18.6,111.3,136.8,,2016
Nick Schuessler,nick-schuessler-1,/cfb/players/nick-schuessler-1.html,Clemson,ACC,6,23,33,69.7,334,3,9.1,0,0.0,10.1,11.94,14.5,55.7,184.7,,2016
Tyrrell Pigrome,tyrrell-pigrome-1,/cfb/players/tyrrell-pigrome-1.html,Maryland,Big Ten,11,37,71,52.1,322,2,2.8,2,2.8,4.5,3.83,8.7,29.3,93.9,,2016
Jackson Tyner,jackson-tyner-1,/cfb/players/jackson-tyner-1.html,Rice,CUSA,5,32,67,47.8,318,2,3.0,1,1.5,4.7,4.67,9.9,63.6,94.5,,2016
Matt Johns,matt-johns-1,/cfb/players/matt-johns-1.html,Virginia,ACC,9,36,63,57.1,314,2,3.2,5,7.9,5.0,2.05,8.7,34.9,93.6,,2016
Jeremy Johnson,jeremy-johnson-5,/cfb/players/jeremy-johnson-5.html,Auburn,SEC,5,27,47,57.4,312,1,2.1,2,4.3,6.6,5.15,11.6,62.4,111.7,,2016
Noah Wezensky,noah-wezensky-1,/cfb/players/noah-wezensky-1.html,Miami (OH),MAC,2,28,53,52.8,307,2,3.8,2,3.8,5.8,4.85,11.0,153.5,106.4,,2016
Donovan Williams,donovan-williams-4,/cfb/players/donovan-williams-4.html,Connecticut,American,3,36,76,47.4,300,1,1.3,5,6.6,3.9,1.25,8.3,100.0,71.7,,2016
Caleb Rowe,caleb-rowe-1,/cfb/players/caleb-rowe-1.html,Maryland,Big Ten,12,19,37,51.4,296,0,0.0,3,8.1,8.0,4.35,15.6,24.7,102.3,,2016
Garet Morrell,garet-morrell-1,/cfb/players/garet-morrell-1.html,Marshall,CUSA,5,33,67,49.3,290,4,6.0,3,4.5,4.3,3.51,8.8,58.0,96.4,,2016
Foster Sawyer,foster-sawyer-1,/cfb/players/foster-sawyer-1.html,Texas Christian,Big 12,9,26,55,47.3,278,1,1.8,1,1.8,5.1,4.60,10.7,30.9,92.1,,2016
Joe Hubener,joe-hubener-1,/cfb/players/joe-hubener-1.html,Kansas State,Big 12,6,22,39,56.4,275,1,2.6,1,2.6,7.1,6.41,12.5,45.8,119.0,,2016
Damian Williams,damian-williams-3,/cfb/players/damian-williams-3.html,Mississippi State,SEC,5,31,47,66.0,272,2,4.3,0,0.0,5.8,6.64,8.8,54.4,128.6,,2016
Aaron Winchester,aaron-winchester-2,/cfb/players/aaron-winchester-2.html,Georgia State,Sun Belt,5,24,45,53.3,271,1,2.2,2,4.4,6.0,4.47,11.3,54.2,102.4,,2016
Tyrell Goodman,tyrell-goodman-1,/cfb/players/tyrell-goodman-1.html,Akron,MAC,11,16,36,44.4,270,1,2.8,3,8.3,7.5,4.31,16.9,24.5,99.9,,2016
Christian Alexander,christian-alexander-1,/cfb/players/christian-alexander-1.html,Florida International,CUSA,5,24,39,61.5,266,4,10.3,0,0.0,6.8,8.87,11.1,53.2,152.7,,2016
Brady White,brady-white-1,/cfb/players/brady-white-1.html,Arizona State,Pac-12,4,25,49,51.0,259,2,4.1,1,2.0,5.3,5.18,10.4,64.8,104.8,,2016
Damion Terry,damion-terry-1,/cfb/players/damion-terry-1.html,Michigan State,Big Ten,7,22,46,47.8,253,1,2.2,1,2.2,5.5,4.96,11.5,36.1,96.9,,2016
Chayce Crouch,chayce-crouch-1,/cfb/players/chayce-crouch-1.html,Illinois,Big Ten,4,18,32,56.3,249,1,3.1,1,3.1,7.8,7.00,13.8,62.3,125.7,,2016
Tyler Hilinski,tyler-hilinski-1,/cfb/players/tyler-hilinski-1.html,Washington State,Pac-12,4,24,30,80.0,245,2,6.7,1,3.3,8.2,8.00,10.2,61.3,163.9,,2016
Khalil Tate,khalil-tate-1,/cfb/players/khalil-tate-1.html,Arizona,Pac-12,7,18,45,40.0,243,3,6.7,3,6.7,5.4,3.73,13.5,34.7,94.0,,2016
Tanner Mangum,tanner-mangum-1,/cfb/players/tanner-mangum-1.html,BYU,Ind,5,22,33,66.7,241,3,9.1,1,3.0,7.3,7.76,11.0,48.2,152.0,,2016
Kyle Bolin,kyle-bolin-1,/cfb/players/kyle-bolin-1.html,Louisville,ACC,6,18,27,66.7,234,2,7.4,1,3.7,8.7,8.48,13.0,39.0,156.5,,2016
Tyler Ferguson,tyler-ferguson-1,/cfb/players/tyler-ferguson-1.html,Western Kentucky,CUSA,9,19,41,46.3,234,3,7.3,0,0.0,5.7,7.17,12.3,26.0,118.4,,2016
Will Collins,will-collins-2,/cfb/players/will-collins-2.html,Louisiana-Monroe,Sun Belt,6,19,40,47.5,233,2,5.0,3,7.5,5.8,3.45,12.3,38.8,97.9,,2016
Jason Stewart,jason-stewart-3,/cfb/players/jason-stewart-3.html,Memphis,American,5,21,32,65.6,229,2,6.3,0,0.0,7.2,8.41,10.9,45.8,146.4,,2016
Joe Burrow,joe-burrow-1,/cfb/players/joe-burrow-1.html,Ohio State,Big Ten,6,22,28,78.6,226,2,7.1,0,0.0,8.1,9.50,10.3,37.7,169.9,,2016
Connor White,connor-white-1,/cfb/players/connor-white-1.html,Texas State,Sun Belt,5,23,44,52.3,223,1,2.3,2,4.5,5.1,3.48,9.7,44.6,93.3,,2016
Blake Barnett,blake-barnett-2,/cfb/players/blake-barnett-2.html,Alabama,SEC,3,11,19,57.9,219,2,10.5,0,0.0,11.5,13.63,19.9,73.0,189.5,,2016
Kyle Postma,kyle-postma-1,/cfb/players/kyle-postma-1.html,Houston,American,10,29,46,63.0,210,0,0.0,2,4.3,4.6,2.61,7.2,21.0,92.7,,2016
Max Bortenschlager,max-bortenschlager-1,/cfb/players/max-bortenschlager-1.html,Maryland,Big Ten,2,16,33,48.5,209,1,3.0,0,0.0,6.3,6.94,13.1,104.5,111.7,,2016
Eddie Printz,eddie-printz-1,/cfb/players/eddie-printz-1.html,Texas State,Sun Belt,11,12,25,48.0,208,1,4.0,1,4.0,8.3,7.32,17.3,18.9,123.1,,2016
Kyle Kearns,kyle-kearns-1,/cfb/players/kyle-kearns-1.html,Wake Forest,ACC,5,13,35,37.1,206,0,0.0,2,5.7,5.9,3.31,15.8,41.2,75.2,,2016
John Franklin III,john-franklin-iii-1,/cfb/players/john-franklin-iii-1.html,Auburn,SEC,13,14,26,53.8,204,1,3.8,0,0.0,7.8,8.62,14.6,15.7,132.4,,2016
Jack Milas,jack-milas-1,/cfb/players/jack-milas-1.html,Ball State,MAC,12,20,38,52.6,199,1,2.6,2,5.3,5.2,3.39,10.0,16.6,94.8,,2016
Parker Adamson,parker-adamson-1,/cfb/players/parker-adamson-1.html,Southern Mississippi,CUSA,4,19,39,48.7,193,1,2.6,0,0.0,4.9,5.46,10.2,48.3,98.7,,2016
Zander Diamont,zander-diamont-1,/cfb/players/zander-diamont-1.html,Indiana,Big Ten,8,9,15,60.0,192,1,6.7,1,6.7,12.8,11.13,21.3,24.0,176.2,,2016
Conner Cramer,conner-cramer-1,/cfb/players/conner-cramer-1.html,New Mexico State,Sun Belt,8,17,39,43.6,188,2,5.1,3,7.7,4.8,2.38,11.1,23.5,85.6,,2016
Conor Blount,conor-blount-1,/cfb/players/conor-blount-1.html,Oregon State,Pac-12,4,19,35,54.3,183,0,0.0,2,5.7,5.2,2.66,9.6,45.8,86.8,,2016
Sawyer Smith,sawyer-smith-1,/cfb/players/sawyer-smith-1.html,Troy,Sun Belt,6,18,25,72.0,181,1,4.0,1,4.0,7.2,6.24,10.1,30.2,138.0,,2016
Chris Carter,chris-carter-7,/cfb/players/chris-carter-7.html,Army,Ind,9,9,23,39.1,176,2,8.7,1,4.3,7.7,7.43,19.6,19.6,123.4,,2016
Jalan McClendon,jalan-mcclendon-1,/cfb/players/jalan-mcclendon-1.html,North Carolina State,ACC,10,16,30,53.3,176,1,3.3,4,13.3,5.9,0.53,11.0,17.6,86.9,,2016
Kendall Hinton,kendall-hinton-1,/cfb/players/kendall-hinton-1.html,Wake Forest,ACC,3,11,19,57.9,174,0,0.0,1,5.3,9.2,6.79,15.8,58.0,124.3,,2016
John O'Korn,john-okorn-1,/cfb/players/john-okorn-1.html,Michigan,Big Ten,8,20,34,58.8,173,2,5.9,0,0.0,5.1,6.26,8.7,21.6,121.0,,2016
Elijah Sindelar,elijah-sindelar-1,/cfb/players/elijah-sindelar-1.html,Purdue,Big Ten,5,14,32,43.8,165,0,0.0,3,9.4,5.2,0.94,11.8,33.0,68.3,,2016
Matt Davis,matt-davis-4,/cfb/players/matt-davis-4.html,SMU,American,1,8,17,47.1,155,2,11.8,1,5.9,9.1,8.82,19.4,155.0,150.7,,2016
Quinten Dormady,quinten-dormady-1,/cfb/players/quinten-dormady-1.html,Tennessee,SEC,4,11,17,64.7,148,0,0.0,0,0.0,8.7,8.71,13.5,37.0,137.8,,2016
Austin Kendall,austin-kendall-1,/cfb/players/austin-kendall-1.html,Oklahoma,Big 12,2,16,22,72.7,143,2,9.1,0,0.0,6.5,8.32,8.9,71.5,157.3,,2016
Blake LaRussa,blake-larussa-1,/cfb/players/blake-larussa-1.html,Old Dominion,CUSA,10,14,24,58.3,140,0,0.0,1,4.2,5.8,3.96,10.0,14.0,99.0,,2016
Brandon Harris,brandon-harris-4,/cfb/players/brandon-harris-4.html,LSU,SEC,4,13,25,52.0,139,1,4.0,2,8.0,5.6,2.76,10.7,34.8,95.9,,2016
Nick Patti,nick-patti-1,/cfb/players/nick-patti-1.html,UCF,American,12,12,23,52.2,137,0,0.0,0,0.0,6.0,5.96,11.4,11.4,102.2,,2016
Kavika Johnson,kavika-johnson-1,/cfb/players/kavika-johnson-1.html,UTEP,CUSA,12,12,21,57.1,131,1,4.8,1,4.8,6.2,5.05,10.9,10.9,115.7,,2016
Brett Kean,brett-kean-1,/cfb/players/brett-kean-1.html,South Florida,American,8,18,26,69.2,129,2,7.7,1,3.8,5.0,4.77,7.2,16.1,128.6,,2016
Malik Zaire,malik-zaire-1,/cfb/players/malik-zaire-1.html,Notre Dame,Ind,8,11,23,47.8,122,1,4.3,0,0.0,5.3,6.17,11.1,15.3,106.7,,2016
Cooper Bateman,cooper-bateman-1,/cfb/players/cooper-bateman-1.html,Alabama,SEC,15,12,14,85.7,119,1,7.1,0,0.0,8.5,9.93,9.9,7.9,180.7,,2016
Drew Eckels,drew-eckels-1,/cfb/players/drew-eckels-1.html,Western Kentucky,CUSA,7,6,12,50.0,118,2,16.7,0,0.0,9.8,13.17,19.7,16.9,187.6,,2016
Austin Wilson,austin-wilson-2,/cfb/players/austin-wilson-2.html,Syracuse,ACC,2,17,27,63.0,116,0,0.0,2,7.4,4.3,0.96,6.8,58.0,84.2,,2016
Faton Bauta,faton-bauta-1,/cfb/players/faton-bauta-1.html,Colorado State,MWC,9,12,29,41.4,114,1,3.4,0,0.0,3.9,4.62,9.5,12.7,85.8,,2016
Marvin Zanders,marvin-zanders-1,/cfb/players/marvin-zanders-1.html,Missouri,SEC,8,10,12,83.3,114,1,8.3,0,0.0,9.5,11.17,11.4,14.3,190.6,,2016
Matt Johnson,matt-johnson-10,/cfb/players/matt-johnson-10.html,Charlotte,CUSA,11,5,8,62.5,112,1,12.5,0,0.0,14.0,16.50,22.4,10.2,221.4,,2016
Matthew Jordan,matthew-jordan-1,/cfb/players/matthew-jordan-1.html,Georgia Tech,ACC,9,3,9,33.3,111,1,11.1,1,11.1,12.3,9.56,37.0,12.3,151.4,,2016
Nick Jeanty,nick-jeanty-1,/cfb/players/nick-jeanty-1.html,New Mexico State,Sun Belt,5,10,15,66.7,108,2,13.3,0,0.0,7.2,9.87,10.8,21.6,171.1,,2016
Daniel Parr,daniel-parr-1,/cfb/players/daniel-parr-1.html,Florida Atlantic,CUSA,9,15,36,41.7,106,0,0.0,2,5.6,2.9,0.44,7.1,11.8,55.3,,2016
Jason Pellerin,jason-pellerin-1,/cfb/players/jason-pellerin-1.html,Ole Miss,SEC,9,11,22,50.0,104,2,9.1,3,13.6,4.7,0.41,9.5,11.6,92.4,,2016
K.J. Carta-Samuels,kj-carta-samuels-1,/cfb/players/kj-carta-samuels-1.html,Washington,Pac-12,9,9,13,69.2,104,3,23.1,0,0.0,8.0,12.62,11.6,11.6,212.6,,2016
Darius Wade,darius-wade-1,/cfb/players/darius-wade-1.html,Boston College,ACC,9,9,19,47.4,100,0,0.0,1,5.3,5.3,2.89,11.1,11.1,81.1,,2016
J.T. Granato,jt-granato-1,/cfb/players/jt-granato-1.html,Rice,CUSA,4,8,19,42.1,96,0,0.0,2,10.5,5.1,0.32,12.0,24.0,63.5,,2016
Tristan Payton,tristan-payton-1,/cfb/players/tristan-payton-1.html,UCF,American,10,2,4,50.0,96,1,25.0,0,0.0,24.0,29.00,48.0,9.6,334.1,,2016
Ryan Rubley,ryan-rubley-1,/cfb/players/ryan-rubley-1.html,Tulsa,American,4,7,11,63.6,92,1,9.1,0,0.0,8.4,10.18,13.1,23.0,163.9,,2016
Thomas Sperbeck,thomas-sperbeck-1,/cfb/players/thomas-sperbeck-1.html,Boise State,MWC,13,3,3,100.0,92,3,100.0,0,0.0,30.7,50.67,30.7,7.1,687.6,,2016
Dante Pettis,dante-pettis-1,/cfb/players/dante-pettis-1.html,Washington,Pac-12,14,2,4,50.0,89,1,25.0,0,0.0,22.3,27.25,44.5,6.4,319.4,,2016
Conor Rhoda,conor-rhoda-1,/cfb/players/conor-rhoda-1.html,Minnesota,Big Ten,3,8,16,50.0,88,1,6.3,0,0.0,5.5,6.75,11.0,29.3,116.8,,2016
Cedrick Wilson Jr.,cedrick-wilson-2,/cfb/players/cedrick-wilson-2.html,Boise State,MWC,13,2,2,100.0,84,1,50.0,0,0.0,42.0,52.00,42.0,6.5,617.8,,2016
Dontae Strickland,dontae-strickland-2,/cfb/players/dontae-strickland-2.html,Syracuse,ACC,12,1,1,100.0,84,1,100.0,0,0.0,84.0,104.00,84.0,7.0,1135.6,,2016
Jalen Nixon,jalen-nixon-1,/cfb/players/jalen-nixon-1.html,Louisiana,Sun Belt,7,8,13,61.5,84,0,0.0,0,0.0,6.5,6.46,10.5,12.0,115.8,,2016
Matt Morin,matt-morin-1,/cfb/players/matt-morin-1.html,Arizona,Pac-12,11,4,8,50.0,84,1,12.5,1,12.5,10.5,7.38,21.0,7.6,154.5,,2016
Brenden Motley,brenden-motley-1,/cfb/players/brenden-motley-1.html,Virginia Tech,ACC,8,9,20,45.0,81,1,5.0,0,0.0,4.1,5.05,9.0,10.1,95.5,,2016
Richie James,richie-james-1,/cfb/players/richie-james-1.html,Middle Tennessee State,CUSA,13,6,7,85.7,80,0,0.0,0,0.0,11.4,11.43,13.3,6.2,181.7,,2016
Wade Freebeck,wade-freebeck-1,/cfb/players/wade-freebeck-1.html,Vanderbilt,SEC,3,6,13,46.2,77,0,0.0,1,7.7,5.9,2.46,12.8,25.7,80.5,,2016
Malik McGue,malik-mcgue-1,/cfb/players/malik-mcgue-1.html,Army,Ind,11,4,6,66.7,76,1,16.7,1,16.7,12.7,8.50,19.0,6.9,194.7,,2016
Dennis Andrews,dennis-andrews-3,/cfb/players/dennis-andrews-3.html,Middle Tennessee State,CUSA,13,2,3,66.7,73,0,0.0,0,0.0,24.3,24.33,36.5,5.6,271.1,,2016
Garrett Anderson,garrett-anderson-2,/cfb/players/garrett-anderson-2.html,Connecticut,American,8,8,16,50.0,69,0,0.0,0,0.0,4.3,4.31,8.6,8.6,86.2,,2016
Damion Hobbs,damion-hobbs-1,/cfb/players/damion-hobbs-1.html,Utah State,MWC,10,8,19,42.1,68,0,0.0,1,5.3,3.6,1.21,8.5,6.8,61.6,,2016
Nate German,nate-german-1,/cfb/players/nate-german-1.html,Rice,CUSA,11,5,8,62.5,68,0,0.0,0,0.0,8.5,8.50,13.6,6.2,133.9,,2016
Bryce Bobo,bryce-bobo-1,/cfb/players/bryce-bobo-1.html,Colorado,Pac-12,13,1,1,100.0,67,1,100.0,0,0.0,67.0,87.00,67.0,5.2,992.8,,2016
Michael Julian,michael-julian-1,/cfb/players/michael-julian-1.html,Toledo,MAC,4,2,5,40.0,67,1,20.0,0,0.0,13.4,17.40,33.5,16.8,218.6,,2016
Cameron Echols-Luper,cameron-echols-luper-1,/cfb/players/cameron-echols-luper-1.html,Arkansas State,Sun Belt,13,2,3,66.7,66,1,33.3,0,0.0,22.0,28.67,33.0,5.1,361.5,,2016
Gavin Locklear,gavin-locklear-1,/cfb/players/gavin-locklear-1.html,North Carolina State,ACC,12,2,3,66.7,66,0,0.0,0,0.0,22.0,22.00,33.0,5.5,251.5,,2016
Shuler Bentley,shuler-bentley-1,/cfb/players/shuler-bentley-1.html,Old Dominion,CUSA,2,4,10,40.0,66,0,0.0,0,0.0,6.6,6.60,16.5,33.0,95.4,,2016
Tyrone Swoopes,tyrone-swoopes-1,/cfb/players/tyrone-swoopes-1.html,Texas,Big 12,11,5,9,55.6,66,0,0.0,1,11.1,7.3,2.33,13.2,6.0,94.9,,2016
Isaac Holder,isaac-holder-1,/cfb/players/isaac-holder-1.html,Eastern Michigan,MAC,13,1,2,50.0,64,0,0.0,1,50.0,32.0,9.50,64.0,4.9,218.8,,2016
Justin Agner,justin-agner-1,/cfb/players/justin-agner-1.html,Kent State,MAC,2,8,15,53.3,64,0,0.0,2,13.3,4.3,-1.73,8.0,32.0,62.5,,2016
Sean Maguire,sean-maguire-1,/cfb/players/sean-maguire-1.html,Florida State,ACC,5,7,12,58.3,64,2,16.7,1,8.3,5.3,4.92,9.1,12.8,141.5,,2016
Taylor Cornelius,taylor-cornelius-1,/cfb/players/taylor-cornelius-1.html,Oklahoma State,Big 12,2,7,9,77.8,64,0,0.0,0,0.0,7.1,7.11,9.1,32.0,137.5,,2016
Nathan Stanley,nathan-stanley-2,/cfb/players/nathan-stanley-2.html,Iowa,Big Ten,6,5,9,55.6,62,0,0.0,0,0.0,6.9,6.89,12.4,10.3,113.4,,2016
Tyler Huntley,tyler-huntley-1,/cfb/players/tyler-huntley-1.html,Utah,Pac-12,4,5,7,71.4,60,0,0.0,0,0.0,8.6,8.57,12.0,15.0,143.4,,2016
Jaylen Samuels,jaylen-samuels-1,/cfb/players/jaylen-samuels-1.html,North Carolina State,ACC,13,1,1,100.0,59,1,100.0,0,0.0,59.0,79.00,59.0,4.5,925.6,,2016
