Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,awards,Year
Colby Suits,colby-suits-1,/cfb/players/colby-suits-1.html,Louisiana-Monroe,Sun Belt,3,8,13,61.5,54,0,0.0,1,7.7,4.2,0.69,6.8,18.0,81.0,,2021
Kaylan Wiggins,kaylan-wiggins-1,/cfb/players/kaylan-wiggins-1.html,Florida International,CUSA,2,4,7,57.1,52,0,0.0,0,0.0,7.4,7.43,13.0,26.0,119.5,,2021
Jalen Cropper,jalen-cropper-1,/cfb/players/jalen-cropper-1.html,Fresno State,MWC,13,1,2,50.0,51,1,50.0,0,0.0,25.5,35.50,51.0,3.9,429.2,,2021
Logan Fife,logan-fife-1,/cfb/players/logan-fife-1.html,Fresno State,MWC,1,7,13,53.8,51,1,7.7,1,7.7,3.9,2.00,7.3,51.0,96.8,,2021
Evan Olaes,evan-olaes-1,/cfb/players/evan-olaes-1.html,Colorado State,MWC,3,7,12,58.3,50,0,0.0,1,8.3,4.2,0.42,7.1,16.7,76.7,,2021
Jalen Mayden,jalen-mayden-1,/cfb/players/jalen-mayden-1.html,San Diego State,MWC,1,5,6,83.3,50,1,16.7,0,0.0,8.3,11.67,10.0,50.0,208.3,,2021
Jaylen Henderson,jaylen-henderson-1,/cfb/players/jaylen-henderson-1.html,Fresno State,MWC,3,5,8,62.5,49,0,0.0,0,0.0,6.1,6.13,9.8,16.3,114.0,,2021
Xavier Hutchinson,xavier-hutchinson-1,/cfb/players/xavier-hutchinson-1.html,Iowa State,Big 12,13,1,1,100.0,49,1,100.0,0,0.0,49.0,69.00,49.0,3.8,841.6,,2021
Ari Patu,ari-patu-1,/cfb/players/ari-patu-1.html,Stanford,Pac-12,2,8,16,50.0,48,1,6.3,1,6.3,3.0,1.44,6.0,24.0,83.3,,2021
Jack Sears,jack-sears-1,/cfb/players/jack-sears-1.html,Boise State,MWC,4,2,6,33.3,48,0,0.0,1,16.7,8.0,0.50,24.0,12.0,67.2,,2021
Will Haskell,will-haskell-2,/cfb/players/will-haskell-2.html,San Diego State,MWC,3,4,7,57.1,47,0,0.0,0,0.0,6.7,6.71,11.8,15.7,113.5,,2021
Cam Fancher,cam-fancher-1,/cfb/players/cam-fancher-1.html,Marshall,CUSA,2,3,6,50.0,46,0,0.0,0,0.0,7.7,7.67,15.3,23.0,114.4,,2021
Isaiah Sanders,isaiah-sanders-1,/cfb/players/isaiah-sanders-1.html,Stanford,Pac-12,11,3,6,50.0,46,0,0.0,0,0.0,7.7,7.67,15.3,4.2,114.4,,2021
Malik Hornsby,malik-hornsby-1,/cfb/players/malik-hornsby-1.html,Arkansas,SEC,7,5,12,41.7,46,0,0.0,0,0.0,3.8,3.83,9.2,6.6,73.9,,2021
Amare Jones,amare-jones-1,/cfb/players/amare-jones-1.html,Georgia Southern,Sun Belt,10,4,8,50.0,45,0,0.0,1,12.5,5.6,0.00,11.3,4.5,72.3,,2021
Gavin Wimsatt,gavin-wimsatt-1,/cfb/players/gavin-wimsatt-1.html,Rutgers,Big Ten,4,9,21,42.9,45,0,0.0,2,9.5,2.1,-2.14,5.0,11.3,41.8,,2021
Jacob Conover,jacob-conover-1,/cfb/players/jacob-conover-1.html,BYU,Ind,2,5,10,50.0,45,0,0.0,0,0.0,4.5,4.50,9.0,22.5,87.8,,2021
Austin Burton,austin-burton-1,/cfb/players/austin-burton-1.html,Purdue,Big Ten,7,5,7,71.4,44,0,0.0,0,0.0,6.3,6.29,8.8,6.3,124.2,,2021
Cammon Cooper,cammon-cooper-1,/cfb/players/cammon-cooper-1.html,Washington State,Pac-12,4,4,7,57.1,44,0,0.0,1,14.3,6.3,-0.14,11.0,11.0,81.4,,2021
Connor Genal,connor-genal-1,/cfb/players/connor-genal-1.html,New Mexico,MWC,2,5,14,35.7,44,0,0.0,1,7.1,3.1,-0.07,8.8,22.0,47.8,,2021
D.J. Stubbs,dj-stubbs-1,/cfb/players/dj-stubbs-1.html,Liberty,Ind,11,1,1,100.0,44,0,0.0,0,0.0,44.0,44.00,44.0,4.0,469.6,,2021
Kai Kroeger,kai-kroeger-1,/cfb/players/kai-kroeger-1.html,South Carolina,SEC,13,1,1,100.0,44,1,100.0,0,0.0,44.0,64.00,44.0,3.4,799.6,,2021
Tory Horton,tory-horton-1,/cfb/players/tory-horton-1.html,Nevada,MWC,12,1,1,100.0,44,0,0.0,0,0.0,44.0,44.00,44.0,3.7,469.6,,2021
Anthony Russo,anthony-russo-3,/cfb/players/anthony-russo-3.html,Michigan State,Big Ten,3,7,9,77.8,43,0,0.0,0,0.0,4.8,4.78,6.1,14.3,117.9,,2021
Jahan Dotson,jahan-dotson-1,/cfb/players/jahan-dotson-1.html,Penn State,Big Ten,12,2,2,100.0,43,0,0.0,0,0.0,21.5,21.50,21.5,3.6,280.6,,2021
Samson Evans,samson-evans-1,/cfb/players/samson-evans-1.html,Eastern Michigan,MAC,12,4,4,100.0,43,3,75.0,0,0.0,10.8,25.75,10.8,3.6,437.8,,2021
Jacob Zeno,jacob-zeno-1,/cfb/players/jacob-zeno-1.html,Baylor,Big 12,2,1,3,33.3,41,0,0.0,0,0.0,13.7,13.67,41.0,20.5,148.1,,2021
Jalen Milroe,jalen-milroe-1,/cfb/players/jalen-milroe-1.html,Alabama,SEC,4,3,7,42.9,41,1,14.3,0,0.0,5.9,8.71,13.7,10.3,139.2,,2021
Lew Nichols,lew-nichols-1,/cfb/players/lew-nichols-1.html,Central Michigan,MAC,13,3,3,100.0,41,0,0.0,0,0.0,13.7,13.67,13.7,3.2,214.8,,2021
Trent Whittemore,trent-whittemore-1,/cfb/players/trent-whittemore-1.html,Florida,SEC,11,3,4,75.0,41,2,50.0,0,0.0,10.3,20.25,13.7,3.7,326.1,,2021
Rodrigues Clark,rodrigues-clark-1,/cfb/players/rodrigues-clark-1.html,Memphis,American,10,1,1,100.0,40,1,100.0,0,0.0,40.0,60.00,40.0,4.0,766.0,,2021
CJ Montes,cj-montes-1,/cfb/players/cj-montes-1.html,New Mexico,MWC,3,10,33,30.3,39,0,0.0,2,6.1,1.2,-1.55,3.9,13.0,28.1,,2021
Kaidon Salter,kaidon-salter-1,/cfb/players/kaidon-salter-1.html,Liberty,Ind,2,1,2,50.0,39,1,50.0,0,0.0,19.5,29.50,39.0,19.5,378.8,,2021
Cameron Odom,cameron-odom-1,/cfb/players/cameron-odom-1.html,Ohio,MAC,12,1,2,50.0,38,0,0.0,0,0.0,19.0,19.00,38.0,3.2,209.6,,2021
Drew Zaubi,drew-zaubi-1,/cfb/players/drew-zaubi-1.html,Western Kentucky,CUSA,7,3,4,75.0,38,0,0.0,0,0.0,9.5,9.50,12.7,5.4,154.8,,2021
Evan Prater,evan-prater-1,/cfb/players/evan-prater-1.html,Cincinnati,American,7,5,11,45.5,38,2,18.2,1,9.1,3.5,3.00,7.6,5.4,116.3,,2021
Chris Smith,chris-smith-22,/cfb/players/chris-smith-22.html,Louisiana,Sun Belt,13,1,1,100.0,37,1,100.0,0,0.0,37.0,57.00,37.0,2.8,740.8,,2021
Jared Wayne,jared-wayne-1,/cfb/players/jared-wayne-1.html,Pitt,ACC,13,2,3,66.7,36,1,33.3,0,0.0,12.0,18.67,18.0,2.8,277.5,,2021
Andrew Brito,andrew-brito-1,/cfb/players/andrew-brito-1.html,UCF,American,3,2,2,100.0,35,0,0.0,0,0.0,17.5,17.50,17.5,11.7,247.0,,2021
Drew Carter,drew-carter-2,/cfb/players/drew-carter-2.html,Colorado,Pac-12,6,5,12,41.7,35,0,0.0,0,0.0,2.9,2.92,7.0,5.8,66.2,,2021
Derek Wright,derek-wright-2,/cfb/players/derek-wright-2.html,Utah State,MWC,14,1,2,50.0,34,0,0.0,0,0.0,17.0,17.00,34.0,2.4,192.8,,2021
Kekoa Crawford,kekoa-crawford-1,/cfb/players/kekoa-crawford-1.html,California,Pac-12,11,1,1,100.0,34,0,0.0,0,0.0,34.0,34.00,34.0,3.1,385.6,,2021
Malik Williams,malik-williams-2,/cfb/players/malik-williams-2.html,Appalachian State,Sun Belt,14,1,2,50.0,34,1,50.0,0,0.0,17.0,27.00,34.0,2.4,357.8,,2021
Tyjon Lindsey,tyjon-lindsey-1,/cfb/players/tyjon-lindsey-1.html,Oregon State,Pac-12,10,1,1,100.0,34,0,0.0,0,0.0,34.0,34.00,34.0,3.4,385.6,,2021
Joshua Cephus,joshua-cephus-1,/cfb/players/joshua-cephus-1.html,UTSA,CUSA,14,2,3,66.7,33,1,33.3,0,0.0,11.0,17.67,16.5,2.4,269.1,,2021
Kyle Maxwell,kyle-maxwell-2,/cfb/players/kyle-maxwell-2.html,Louisiana Tech,CUSA,11,1,1,100.0,33,1,100.0,0,0.0,33.0,53.00,33.0,3.0,707.2,,2021
Tahj Magee,tahj-magee-1,/cfb/players/tahj-magee-1.html,Louisiana Tech,CUSA,12,1,1,100.0,33,0,0.0,0,0.0,33.0,33.00,33.0,2.8,377.2,,2021
Tommy Heatherly,tommy-heatherly-1,/cfb/players/tommy-heatherly-1.html,Florida International,CUSA,12,2,2,100.0,33,0,0.0,0,0.0,16.5,16.50,16.5,2.8,238.6,,2021
Brenden Brady,brenden-brady-1,/cfb/players/brenden-brady-1.html,UTSA,CUSA,8,2,3,66.7,32,0,0.0,0,0.0,10.7,10.67,16.0,4.0,156.3,,2021
Reid Bauer,reid-bauer-1,/cfb/players/reid-bauer-1.html,Arkansas,SEC,13,1,1,100.0,32,1,100.0,0,0.0,32.0,52.00,32.0,2.5,698.8,,2021
Billy Wiles,billy-wiles-1,/cfb/players/billy-wiles-1.html,Clemson,ACC,1,2,4,50.0,31,1,25.0,0,0.0,7.8,12.75,15.5,31.0,197.6,,2021
Ben Finley,ben-finley-1,/cfb/players/ben-finley-1.html,North Carolina State,ACC,4,5,9,55.6,28,0,0.0,0,0.0,3.1,3.11,5.6,7.0,81.7,,2021
Will Crowder,will-crowder-1,/cfb/players/will-crowder-1.html,West Virginia,Big 12,1,2,2,100.0,28,0,0.0,0,0.0,14.0,14.00,14.0,28.0,217.6,,2021
Isaiah Washington,isaiah-washington-2,/cfb/players/isaiah-washington-2.html,Rutgers,Big Ten,12,1,2,50.0,27,0,0.0,0,0.0,13.5,13.50,27.0,2.3,163.4,,2021
Jalen Walker,jalen-walker-2,/cfb/players/jalen-walker-2.html,Miami (OH),MAC,13,1,1,100.0,27,0,0.0,0,0.0,27.0,27.00,27.0,2.1,326.8,,2021
Tahj Bullock,tahj-bullock-1,/cfb/players/tahj-bullock-1.html,Virginia Tech,ACC,1,2,4,50.0,27,0,0.0,0,0.0,6.8,6.75,13.5,27.0,106.7,,2021
Tate Martell,tate-martell-1,/cfb/players/tate-martell-1.html,Nevada-Las Vegas,MWC,2,2,6,33.3,27,0,0.0,0,0.0,4.5,4.50,13.5,13.5,71.1,,2021
Warren Thompson,warren-thompson-2,/cfb/players/warren-thompson-2.html,Arkansas,SEC,13,1,2,50.0,27,0,0.0,1,50.0,13.5,-9.00,27.0,2.1,63.4,,2021
Avery Atkins,avery-atkins-2,/cfb/players/avery-atkins-2.html,LSU,SEC,13,1,2,50.0,26,0,0.0,1,50.0,13.0,-9.50,26.0,2.0,59.2,,2021
Dan Villari,dan-villari-1,/cfb/players/dan-villari-1.html,Michigan,Big Ten,4,1,3,33.3,26,0,0.0,0,0.0,8.7,8.67,26.0,6.5,106.1,,2021
Darius Bracy,darius-bracy-1,/cfb/players/darius-bracy-1.html,Central Michigan,MAC,8,3,3,100.0,26,1,33.3,0,0.0,8.7,15.33,8.7,3.3,282.8,,2021
Dylan Plautz,dylan-plautz-1,/cfb/players/dylan-plautz-1.html,Stanford,Pac-12,1,2,5,40.0,26,0,0.0,1,20.0,5.2,-3.80,13.0,26.0,43.7,,2021
Jay Rose,jay-rose-1,/cfb/players/jay-rose-1.html,Connecticut,Ind,10,1,2,50.0,26,0,0.0,0,0.0,13.0,13.00,26.0,2.6,159.2,,2021
Jayson Jackson,jayson-jackson-1,/cfb/players/jayson-jackson-1.html,Ball State,MAC,13,1,2,50.0,26,0,0.0,0,0.0,13.0,13.00,26.0,2.0,159.2,,2021
Matthew Downing,matthew-downing-1,/cfb/players/matthew-downing-1.html,Texas Christian,Big 12,3,3,4,75.0,26,0,0.0,0,0.0,6.5,6.50,8.7,8.7,129.6,,2021
Neil Pau'u,neil-pauu-1,/cfb/players/neil-pauu-1.html,BYU,Ind,10,3,3,100.0,26,0,0.0,0,0.0,8.7,8.67,8.7,2.6,172.8,,2021
Cam Johnson,cam-johnson-2,/cfb/players/cam-johnson-2.html,Vanderbilt,SEC,12,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,2.1,310.0,,2021
Isaac Ross,isaac-ross-1,/cfb/players/isaac-ross-1.html,Massachusetts,Ind,10,1,1,100.0,25,0,0.0,0,0.0,25.0,25.00,25.0,2.5,310.0,,2021
Jeremy Moussa,jeremy-moussa-1,/cfb/players/jeremy-moussa-1.html,Vanderbilt,SEC,2,5,8,62.5,24,0,0.0,0,0.0,3.0,3.00,4.8,12.0,87.7,,2021
Preston Stone,preston-stone-1,/cfb/players/preston-stone-1.html,SMU,American,3,3,7,42.9,24,0,0.0,0,0.0,3.4,3.43,8.0,8.0,71.7,,2021
Bryson Barnes,bryson-barnes-1,/cfb/players/bryson-barnes-1.html,Utah,Pac-12,3,2,2,100.0,23,1,50.0,0,0.0,11.5,21.50,11.5,7.7,361.6,,2021
Ethan Hampton,ethan-hampton-1,/cfb/players/ethan-hampton-1.html,Northern Illinois,MAC,3,4,10,40.0,23,0,0.0,0,0.0,2.3,2.30,5.8,7.7,59.3,,2021
Tee Webb,tee-webb-1,/cfb/players/tee-webb-1.html,Southern Mississippi,CUSA,5,4,11,36.4,23,0,0.0,2,18.2,2.1,-6.09,5.8,4.6,17.6,,2021
Tucker Melton,tucker-melton-1,/cfb/players/tucker-melton-1.html,Bowling Green,MAC,4,2,10,20.0,23,0,0.0,1,10.0,2.3,-2.20,11.5,5.8,19.3,,2021
Bub Means,bub-means-1,/cfb/players/bub-means-1.html,Louisiana Tech,CUSA,11,1,1,100.0,22,0,0.0,0,0.0,22.0,22.00,22.0,2.0,284.8,,2021
Jay Butterfield,jay-butterfield-1,/cfb/players/jay-butterfield-1.html,Oregon,Pac-12,1,2,3,66.7,22,0,0.0,0,0.0,7.3,7.33,11.0,22.0,128.3,,2021
Zamar Wise,zamar-wise-1,/cfb/players/zamar-wise-1.html,Massachusetts,Ind,7,6,9,66.7,22,0,0.0,0,0.0,2.4,2.44,3.7,3.1,87.2,,2021
Luca Diamont,luca-diamont-1,/cfb/players/luca-diamont-1.html,Duke,ACC,2,2,3,66.7,21,0,0.0,0,0.0,7.0,7.00,10.5,10.5,125.5,,2021
Mason Garcia,mason-garcia-1,/cfb/players/mason-garcia-1.html,East Carolina,American,6,2,3,66.7,21,1,33.3,1,33.3,7.0,-1.33,10.5,3.5,168.8,,2021
Jack Salopek,jack-salopek-1,/cfb/players/jack-salopek-1.html,Western Michigan,MAC,2,3,5,60.0,20,0,0.0,0,0.0,4.0,4.00,6.7,10.0,93.6,,2021
Jonah Wieland,jonah-wieland-1,/cfb/players/jonah-wieland-1.html,Ohio,MAC,12,1,1,100.0,20,0,0.0,0,0.0,20.0,20.00,20.0,1.7,268.0,,2021
Ralph Rucker,ralph-rucker-1,/cfb/players/ralph-rucker-1.html,Oklahoma,Big 12,1,2,2,100.0,20,0,0.0,0,0.0,10.0,10.00,10.0,20.0,184.0,,2021
Sam Kenerson,sam-kenerson-1,/cfb/players/sam-kenerson-1.html,Georgia Southern,Sun Belt,7,2,3,66.7,20,0,0.0,1,33.3,6.7,-8.33,10.0,2.9,56.0,,2021
Carl Richardson,carl-richardson-2,/cfb/players/carl-richardson-2.html,Northwestern,Big Ten,4,2,4,50.0,19,0,0.0,0,0.0,4.8,4.75,9.5,4.8,89.9,,2021
Colten Gauthier,colten-gauthier-1,/cfb/players/colten-gauthier-1.html,South Carolina,SEC,1,1,1,100.0,19,0,0.0,0,0.0,19.0,19.00,19.0,19.0,259.6,,2021
Dontario Drummond,dontario-drummond-1,/cfb/players/dontario-drummond-1.html,Ole Miss,SEC,12,1,1,100.0,19,0,0.0,0,0.0,19.0,19.00,19.0,1.6,259.6,,2021
Blake Bost,blake-bost-1,/cfb/players/blake-bost-1.html,Texas A&M,SEC,4,2,7,28.6,18,0,0.0,1,14.3,2.6,-3.86,9.0,4.5,21.6,,2021
Dontayvion Wicks,dontayvion-wicks-1,/cfb/players/dontayvion-wicks-1.html,Virginia,ACC,12,1,3,33.3,18,0,0.0,0,0.0,6.0,6.00,18.0,1.5,83.7,,2021
Jordan Stout,jordan-stout-2,/cfb/players/jordan-stout-2.html,Penn State,Big Ten,13,1,2,50.0,18,0,0.0,0,0.0,9.0,9.00,18.0,1.4,125.6,,2021
Kenny McIntosh,kenny-mcintosh-1,/cfb/players/kenny-mcintosh-1.html,Georgia,SEC,14,1,1,100.0,18,1,100.0,0,0.0,18.0,38.00,18.0,1.3,581.2,,2021
Joey Gatewood,joey-gatewood-1,/cfb/players/joey-gatewood-1.html,UCF,American,10,2,8,25.0,17,1,12.5,0,0.0,2.1,4.63,8.5,1.7,84.1,,2021
Matt Masker,matt-masker-1,/cfb/players/matt-masker-1.html,Nebraska,Big Ten,2,3,3,100.0,17,0,0.0,0,0.0,5.7,5.67,5.7,8.5,147.6,,2021
Will Spiers,will-spiers-1,/cfb/players/will-spiers-1.html,Clemson,ACC,13,1,1,100.0,17,0,0.0,0,0.0,17.0,17.00,17.0,1.3,242.8,,2021
Austin Smith,austin-smith-5,/cfb/players/austin-smith-5.html,Eastern Michigan,MAC,1,1,1,100.0,16,0,0.0,0,0.0,16.0,16.00,16.0,16.0,234.4,,2021
Chance Warren,chance-warren-1,/cfb/players/chance-warren-1.html,Navy,American,12,1,1,100.0,16,0,0.0,0,0.0,16.0,16.00,16.0,1.3,234.4,,2021
Ethan Bullock,ethan-bullock-1,/cfb/players/ethan-bullock-1.html,Oklahoma State,Big 12,3,2,3,66.7,16,0,0.0,0,0.0,5.3,5.33,8.0,5.3,111.5,,2021
Harrison Bailey,harrison-bailey-1,/cfb/players/harrison-bailey-1.html,Tennessee,SEC,1,3,7,42.9,16,0,0.0,0,0.0,2.3,2.29,5.3,16.0,62.1,,2021
Chaucey Magwood,chaucey-magwood-1,/cfb/players/chaucey-magwood-1.html,Kentucky,SEC,13,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.2,226.0,,2021
Dominic Johnson,dominic-johnson-1,/cfb/players/dominic-johnson-1.html,Buffalo,MAC,12,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.3,226.0,,2021
Jacob Drena,jacob-drena-1,/cfb/players/jacob-drena-1.html,Connecticut,Ind,1,2,3,66.7,15,0,0.0,0,0.0,5.0,5.00,7.5,15.0,108.7,,2021
Tyler Hunt,tyler-hunt-6,/cfb/players/tyler-hunt-6.html,Michigan State,Big Ten,11,1,1,100.0,15,0,0.0,0,0.0,15.0,15.00,15.0,1.4,226.0,,2021
Christian Daniels,christian-daniels-1,/cfb/players/christian-daniels-1.html,Tulane,American,4,2,2,100.0,14,0,0.0,0,0.0,7.0,7.00,7.0,3.5,158.8,,2021
Quadry Jones,quadry-jones-1,/cfb/players/quadry-jones-1.html,UCF,American,1,1,1,100.0,14,0,0.0,0,0.0,14.0,14.00,14.0,14.0,217.6,,2021
Chance McDonald,chance-mcdonald-1,/cfb/players/chance-mcdonald-1.html,Western Kentucky,CUSA,2,1,5,20.0,13,0,0.0,1,20.0,2.6,-6.40,13.0,6.5,1.8,,2021
CJ Daniels,cj-daniels-1,/cfb/players/cj-daniels-1.html,Liberty,Ind,13,1,1,100.0,13,0,0.0,0,0.0,13.0,13.00,13.0,1.0,209.2,,2021
Dylan Drummond,dylan-drummond-1,/cfb/players/dylan-drummond-1.html,Eastern Michigan,MAC,13,1,1,100.0,13,1,100.0,0,0.0,13.0,33.00,13.0,1.0,539.2,,2021
Justice McCoy,justice-mccoy-1,/cfb/players/justice-mccoy-1.html,Colorado State,MWC,12,1,2,50.0,12,0,0.0,0,0.0,6.0,6.00,12.0,1.0,100.4,,2021
Natano Woods,natano-woods-1,/cfb/players/natano-woods-1.html,San Jose State,MWC,2,4,7,57.1,12,0,0.0,0,0.0,1.7,1.71,3.0,6.0,71.5,,2021
Ryan Wright,ryan-wright-1,/cfb/players/ryan-wright-1.html,Tulane,American,12,1,2,50.0,12,0,0.0,0,0.0,6.0,6.00,12.0,1.0,100.4,,2021
Tyler Pape,tyler-pape-1,/cfb/players/tyler-pape-1.html,Central Michigan,MAC,1,2,2,100.0,12,0,0.0,0,0.0,6.0,6.00,6.0,12.0,150.4,,2021
Isaiah Garcia-Castaneda,isaiah-garcia-castaneda-1,/cfb/players/isaiah-garcia-castaneda-1.html,New Mexico State,Ind,10,1,2,50.0,11,1,50.0,0,0.0,5.5,15.50,11.0,1.1,261.2,,2021
Javion Posey,javion-posey-1,/cfb/players/javion-posey-1.html,Florida Atlantic,CUSA,10,1,1,100.0,11,0,0.0,0,0.0,11.0,11.00,11.0,1.1,192.4,,2021
Joey Marousek,joey-marousek-1,/cfb/players/joey-marousek-1.html,Akron,MAC,1,3,5,60.0,11,0,0.0,0,0.0,2.2,2.20,3.7,11.0,78.5,,2021
Braxton Barker,braxton-barker-1,/cfb/players/braxton-barker-1.html,Alabama,SEC,1,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,10.0,184.0,,2021
Mario Williams,mario-williams-2,/cfb/players/mario-williams-2.html,Oklahoma,Big 12,12,1,1,100.0,10,0,0.0,0,0.0,10.0,10.00,10.0,0.8,184.0,,2021
Alan Bowman,alan-bowman-1,/cfb/players/alan-bowman-1.html,Michigan,Big Ten,3,2,4,50.0,9,0,0.0,1,25.0,2.3,-9.00,4.5,3.0,18.9,,2021
Chandler Pittman,chandler-pittman-1,/cfb/players/chandler-pittman-1.html,Southern Mississippi,CUSA,6,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,1.5,175.6,,2021
Ryan Rizk,ryan-rizk-1,/cfb/players/ryan-rizk-1.html,Miami (FL),ACC,2,1,2,50.0,9,0,0.0,0,0.0,4.5,4.50,9.0,4.5,87.8,,2021
Sione Tupou,sione-tupou-1,/cfb/players/sione-tupou-1.html,Texas State,Sun Belt,12,1,1,100.0,9,0,0.0,0,0.0,9.0,9.00,9.0,0.8,175.6,,2021
Gabriel Rogers,gabriel-rogers-1,/cfb/players/gabriel-rogers-1.html,Memphis,American,9,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,0.9,167.2,,2021
Hassan Beydoun,hassan-beydoun-1,/cfb/players/hassan-beydoun-1.html,Eastern Michigan,MAC,13,1,1,100.0,8,0,0.0,0,0.0,8.0,8.00,8.0,0.6,167.2,,2021
Leo Kelly,leo-kelly-1,/cfb/players/leo-kelly-1.html,Wake Forest,ACC,3,1,4,25.0,8,0,0.0,1,25.0,2.0,-9.25,8.0,2.7,-8.2,,2021
Sam Vidlak,sam-vidlak-1,/cfb/players/sam-vidlak-1.html,Oregon State,Pac-12,1,2,3,66.7,8,0,0.0,0,0.0,2.7,2.67,4.0,8.0,89.1,,2021
Walker Eget,walker-eget-1,/cfb/players/walker-eget-1.html,San Jose State,MWC,1,1,8,12.5,8,0,0.0,0,0.0,1.0,1.00,8.0,8.0,20.9,,2021
Kenny Scribner,kenny-scribner-1,/cfb/players/kenny-scribner-1.html,South Florida,American,10,1,1,100.0,7,0,0.0,0,0.0,7.0,7.00,7.0,0.7,158.8,,2021
Kinkead Dent,kinkead-dent-1,/cfb/players/kinkead-dent-1.html,Ole Miss,SEC,3,2,4,50.0,7,0,0.0,0,0.0,1.8,1.75,3.5,2.3,64.7,,2021
Tate Rodemaker,tate-rodemaker-1,/cfb/players/tate-rodemaker-1.html,Florida State,ACC,3,1,2,50.0,7,0,0.0,0,0.0,3.5,3.50,7.0,2.3,79.4,,2021
Taye Barber,taye-barber-1,/cfb/players/taye-barber-1.html,Texas Christian,Big 12,12,1,2,50.0,7,0,0.0,0,0.0,3.5,3.50,7.0,0.6,79.4,,2021
Weston Eget,weston-eget-1,/cfb/players/weston-eget-1.html,New Mexico State,Ind,2,1,10,10.0,7,0,0.0,0,0.0,0.7,0.70,7.0,3.5,15.9,,2021
Brennan Presley,brennan-presley-1,/cfb/players/brennan-presley-1.html,Oklahoma State,Big 12,14,1,2,50.0,6,0,0.0,0,0.0,3.0,3.00,6.0,0.4,75.2,,2021
Gaston Moore,gaston-moore-1,/cfb/players/gaston-moore-1.html,Tennessee,SEC,1,2,2,100.0,6,0,0.0,0,0.0,3.0,3.00,3.0,6.0,125.2,,2021
John Rhys Plumlee,john-rhys-plumlee-1,/cfb/players/john-rhys-plumlee-1.html,Ole Miss,SEC,13,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,0.5,150.4,,2021
Josh Vann,josh-vann-1,/cfb/players/josh-vann-1.html,South Carolina,SEC,13,1,1,100.0,6,0,0.0,0,0.0,6.0,6.00,6.0,0.5,150.4,,2021
Tyquan Thornton,tyquan-thornton-1,/cfb/players/tyquan-thornton-1.html,Baylor,Big 12,14,1,1,100.0,6,1,100.0,0,0.0,6.0,26.00,6.0,0.4,480.4,,2021
JaMichael Thompson,jamichael-thompson-1,/cfb/players/jamichael-thompson-1.html,Middle Tennessee State,CUSA,11,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,0.5,142.0,,2021
Joah Flores,joah-flores-1,/cfb/players/joah-flores-1.html,New Mexico,MWC,6,1,1,100.0,5,0,0.0,0,0.0,5.0,5.00,5.0,0.8,142.0,,2021
Jordan Jones,jordan-jones-1,/cfb/players/jordan-jones-1.html,Cincinnati,American,5,1,1,100.0,5,1,100.0,0,0.0,5.0,25.00,5.0,1.0,472.0,,2021
Trae Hall,trae-hall-1,/cfb/players/trae-hall-1.html,New Mexico,MWC,8,1,2,50.0,5,0,0.0,0,0.0,2.5,2.50,5.0,0.6,71.0,,2021
Zachary Stevens,zachary-stevens-1,/cfb/players/zachary-stevens-1.html,Coastal Carolina,Sun Belt,1,1,1,100.0,5,1,100.0,0,0.0,5.0,25.00,5.0,5.0,472.0,,2021
Demetrius Knight,demetrius-knight-1,/cfb/players/demetrius-knight-1.html,Georgia Tech,ACC,6,1,1,100.0,4,0,0.0,0,0.0,4.0,4.00,4.0,0.7,133.6,,2021
Demetrius Knight II,demetrius-knight-ii-1,/cfb/players/demetrius-knight-ii-1.html,Georgia Tech,ACC,12,1,1,100.0,4,0,0.0,0,0.0,4.0,4.00,4.0,0.3,133.6,,2021
Kalil Pimpleton,kalil-pimpleton-1,/cfb/players/kalil-pimpleton-1.html,Central Michigan,MAC,13,1,2,50.0,4,0,0.0,0,0.0,2.0,2.00,4.0,0.3,66.8,,2021
Parker Navarro,parker-navarro-1,/cfb/players/parker-navarro-1.html,UCF,American,5,1,2,50.0,4,0,0.0,0,0.0,2.0,2.00,4.0,0.8,66.8,,2021
Clint Ratkovich,clint-ratkovich-1,/cfb/players/clint-ratkovich-1.html,Northern Illinois,MAC,14,1,1,100.0,3,0,0.0,0,0.0,3.0,3.00,3.0,0.2,125.2,,2021
Dajon Richard,dajon-richard-2,/cfb/players/dajon-richard-2.html,Southern Mississippi,CUSA,11,1,1,100.0,3,0,0.0,0,0.0,3.0,3.00,3.0,0.3,125.2,,2021
