player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Kyle Pugh,35900,LB,N ILLINOIS,5,5,0,254,1,0,1,3,25
Terrence Jones,36071,ED,LA LAFAYET,2,0,0,207,0,0,0,0,2
Cristian Williams,36151,S,TULSA,6,7,0,320,0,0,2,0,31
Stephen Forester,36173,LB,UTEP,8,17,0,330,1,0,0,1,38
Scott Patchan,36449,ED,COLO STATE,4,4,0,144,7,0,0,5,10
Eli Howard,36472,ED,TEXAS TECH,6,2,0,315,2,0,0,2,10
Josiah Bronson,36668,DI,WASHINGTON,4,5,0,340,0,0,0,0,3
Aaron Blackwell,36741,DI,ARIZONA,5,1,0,109,0,0,0,0,5
Thad Mangum,36819,ED,USF,9,8,1,327,4,0,0,0,29
Micah Dew-Treadway,37050,DI,MINNESOTA,6,3,1,225,0,0,0,1,6
Tony Fair,37101,DI,UAB,8,7,1,321,0,0,0,1,7
Nafees Lyon,37319,CB,CHARLOTTE,6,7,0,136,1,1,2,0,22
Camryn Bynum,38408,CB,CAL,4,1,0,130,0,1,1,0,15
Cameron Goode,38410,ED,CAL,4,5,0,130,2,0,0,3,13
Vic Viramontes,38446,LB,UNLV,6,6,0,325,1,0,2,0,23
Josh Drayden,38498,CB,CAL,4,4,0,130,0,1,3,0,11
Viane Moala,38501,DI,UTAH,4,3,0,328,0,0,0,0,1
Jeremiah Pritchard,38502,LB,HAWAII,7,4,0,180,3,1,0,0,19
Elijah Sullivan,39006,LB,KANSAS ST,8,6,1,199,1,1,1,0,42
De'Vante Cross,39851,CB,VIRGINIA,10,6,0,335,2,2,2,1,26
Josh Pederson,39861,TE,LA MONROE,1,0,0,209,0,0,0,0,0
Jordan Carmouche,39951,LB,HOUSTON,6,6,0,182,0,0,0,0,7
Christian Bobak,39965,S,ILLINOIS,2,0,0,187,0,0,0,0,2
Derrion Rakestraw,39968,S,COLORADO,5,5,0,143,2,0,1,0,27
Tyrell Alexander,39986,WR,VANDERBILT,1,0,0,333,0,0,0,0,0
Brandon Martin,40066,LB,BALL ST,6,12,1,117,1,0,1,1,54
Micah Wilson,40104,WR,MISSOURI,1,0,0,229,0,0,0,0,0
Levi Falck,40261,WR,NEBRASKA,1,0,0,238,0,0,0,0,1
Tyler Vaughns,40283,WR,USC,1,0,0,326,0,0,0,0,0
Chazz Surratt,40313,LB,N CAROLINA,11,20,1,245,11,1,3,6,67
Bubba Ogbebor,40340,WR,ARK STATE,2,0,0,113,0,0,0,0,0
Phillip Howard,40350,CB,MINNESOTA,6,2,0,225,0,0,1,0,10
Kumehnnu Gwilly,40495,ED,C MICHIGAN,6,0,0,134,0,0,0,0,4
Jahaziel Lee,40537,DI,GA TECH,2,0,0,176,0,0,0,0,1
Ja'cione Fugate,40621,S,CHARLOTTE,4,1,0,136,0,0,0,0,12
Justin Rice,40640,LB,ARK STATE,11,16,1,113,6,0,0,6,59
Aaron Hansford,40694,LB,TEXAS A&M,9,10,0,312,3,0,1,4,35
Adam Krumholz,40697,WR,WISCONSIN,1,0,0,349,0,0,0,0,0
Austin Conrad,40760,ED,OHIO,3,4,0,259,3,0,0,1,14
Malik Staples,40902,LB,W KENTUCKY,3,2,0,346,0,0,0,0,0
Deonte Perry,41092,S,FRESNO ST,5,2,0,169,0,0,2,0,18
Dwayne Johnson Jr.,41183,S,S DIEGO ST,7,9,0,284,0,0,3,1,25
T.J. Hammonds,41365,WR,ARKANSAS,1,0,0,111,0,0,0,0,0
Chandler Farrell,41404,TE,S CAROLINA,2,1,0,289,0,0,0,0,1
Kareem Walker,41492,HB,MISS STATE,1,0,0,227,0,0,0,0,0
Jaquel Pierce,41589,ED,TEXAS ST,11,2,0,314,2,0,0,0,9
Kameron Miller,41650,LB,NEW MEXICO,7,9,1,241,7,0,0,2,20
Ty Shelby,41752,ED,LA MONROE,8,9,0,209,5,0,0,2,25
Roy Baker,41757,CB,BUFFALO,5,0,0,126,0,1,1,0,13
Calvin Bundage,41772,ED,OKLA STATE,10,2,0,262,6,0,0,7,5
Sam Hammond,41836,ED,NEVADA,8,5,0,239,9,0,0,6,19
Mason Husmann,41956,DI,LA MONROE,8,4,0,209,0,0,0,1,12
Ben Davis,41960,ED,ALABAMA,6,0,0,103,0,0,0,0,0
Dylan Tonkery,41961,ED,W VIRGINIA,8,2,0,343,0,1,0,2,3
Kenny Turnier,42019,DI,UCF,5,1,1,323,2,0,0,2,9
Dru Mathis,42027,LB,OREGON,4,0,0,264,0,0,0,0,6
Donald Stewart,42035,WR,WAKE,1,0,0,339,0,0,0,0,0
Freddie Johnson,42129,CB,TEMPLE,4,2,0,306,0,0,1,0,10
T.J. Vasher,42135,WR,TEXAS TECH,1,0,0,315,0,0,0,0,0
Avien Peah,42158,ED,UMASS,4,11,0,216,0,0,0,1,9
Dre Bryant,42181,ED,VIRGINIA,1,0,0,335,0,0,0,0,0
Divine Deablo,42208,S,VA TECH,9,11,1,337,0,4,2,0,44
Nick Grant,42242,CB,VIRGINIA,10,3,1,335,0,2,3,0,29
Rick Wells,42268,WR,FLORIDA,1,0,0,163,0,0,0,0,0
Audie Omotosho,42280,WR,E CAROLINA,1,0,0,156,0,0,0,0,0
Riley Lees,42322,WR,NWESTERN,1,0,0,256,0,0,0,0,0
Changa Hodge,42327,WR,VA TECH,1,0,0,337,0,0,0,0,0
Mark Birmingham,42328,TE,DUKE,1,0,0,154,0,0,0,0,0
Dez Fitzpatrick,42349,WR,LOUISVILLE,1,0,0,210,0,0,0,0,0
Alonzo McCoy,42383,CB,C MICHIGAN,6,7,0,134,0,0,1,0,14
Keyshon Camp,42384,DI,PITTSBURGH,6,2,0,268,2,0,0,0,1
Jake Long,42387,S,W VIRGINIA,5,0,0,343,0,0,0,0,1
Rob Snyder,42389,LB,VIRGINIA,8,4,0,335,0,0,0,0,4
Chris Moore,42400,S,GA STATE,9,10,1,175,0,0,0,0,21
Brenton Nelson,42426,CB,VIRGINIA,4,2,0,335,0,2,2,0,15
Raleigh Texada,42440,CB,BAYLOR,9,2,1,118,0,1,2,1,28
Greg Eisworth II,42444,S,IOWA STATE,10,3,0,193,0,1,2,0,36
Myles Wolfolk,42445,S,N CAROLINA,1,1,0,245,0,0,1,0,4
JoJo Domann,42446,LB,NEBRASKA,8,14,1,238,2,0,4,0,40
Janarius Robinson,42447,ED,FLORIDA ST,9,7,0,167,6,0,0,3,16
Amen Ogbongbemiga,42449,LB,OKLA STATE,10,13,3,262,3,0,0,4,61
C.J. McWilliams,42458,CB,FLORIDA,1,0,0,163,0,0,0,0,1
Tomon Fox,42486,ED,N CAROLINA,11,5,1,245,2,0,0,8,15
Tahj Herring-Wilson,42490,CB,ARK STATE,5,0,0,113,0,0,0,0,11
Jay Lenard,42492,S,S JOSE ST,3,2,1,285,0,1,0,0,8
Devin Harper,42494,LB,OKLA STATE,10,6,0,262,3,1,1,2,24
Rashad Weaver,42495,ED,PITTSBURGH,9,8,3,268,6,0,0,10,20
Shemar Jean-Charles,42496,CB,APP STATE,11,9,1,108,0,1,16,0,28
Trae Meadows,42502,CB,W KENTUCKY,11,3,1,346,0,1,3,1,22
Cedric Boswell,42504,CB,MIAMI OH,3,1,0,221,0,0,2,0,9
Dante Bonamico,42508,S,W VIRGINIA,1,0,0,343,0,0,0,0,1
Keir Thomas,42509,DI,S CAROLINA,7,4,0,289,3,0,0,1,24
Tyrez Lindsey,42510,S,MEMPHIS,9,6,0,218,0,0,2,0,49
Bricen Garner,42520,S,W MICHIGAN,6,8,0,347,1,0,3,0,36
Dawson Downing,42539,HB,MISSOURI,1,0,0,229,0,0,0,0,1
James Skalski,42552,LB,CLEMSON,7,5,0,140,0,0,2,1,23
Nazeeh Johnson,42553,S,MARSHALL,6,4,1,214,0,1,3,0,27
Jordan Fox,42554,ED,STANFORD,4,4,0,300,2,0,1,1,4
Max Richardson,42572,LB,BOSTON COL,11,25,0,121,1,0,1,4,59
Ja'Quain Blakely,42579,DI,TENNESSEE,10,2,0,307,2,0,0,2,2
Aaron Ramseur,42585,LB,E CAROLINA,8,4,1,156,3,0,0,2,23
Leevel Tatum III,42587,DI,FRESNO ST,5,0,0,169,0,0,0,1,2
Malik Barrow,42596,DI,RUTGERS,3,1,0,278,1,0,0,0,0
Andrzej Hughes-Murray,42597,ED,OREGON ST,7,5,0,265,2,0,0,1,16
Tanner Wiggins,42602,ED,LA LAFAYET,4,0,0,207,0,0,0,0,2
Tayler Hawkins,42606,CB,S DIEGO ST,8,7,0,284,0,1,3,0,31
Lawrence White,42607,S,IOWA STATE,10,8,0,193,0,1,2,0,35
Caesar Williams,42613,CB,WISCONSIN,6,4,0,349,0,0,1,0,10
Leighton McCarthy,42626,ED,FAU,8,5,1,165,4,0,0,9,25
Tyler Coyle,42631,S,PURDUE,4,1,0,273,0,0,0,0,10
Calvin Swenson,42636,S,MINNESOTA,1,0,0,225,0,0,0,0,5
Brandon Bouyer-Randle,42637,LB,TEXAS TECH,9,4,0,315,2,0,2,1,27
Broderick Harrell,42650,S,UTEP,7,7,0,330,0,0,0,0,24
John Broussard,42651,CB,MEMPHIS,5,0,1,218,0,0,0,0,19
Lawson Hall,42652,LB,NEVADA,8,13,0,239,1,0,0,2,46
Tony Butler,42660,CB,KENT STATE,4,2,0,201,0,0,0,0,18
Tavante Beckett,42663,LB,MARSHALL,8,17,2,214,5,0,1,5,41
Mike Hampton,42669,CB,USF,9,2,0,327,0,0,1,0,27
Eric Kendzior,42672,ED,LA TECH,9,7,0,208,2,0,0,1,19
Mike Palmer,42674,S,BOSTON COL,7,5,0,121,1,1,0,0,21
Jalen Walker,42675,CB,BOISE ST,6,3,0,120,0,0,0,0,26
Malik Antoine,42676,S,STANFORD,6,4,0,300,0,1,2,1,31
Isaiah Graham-Mobley,42679,LB,TEMPLE,2,7,0,306,1,0,0,1,13
Jordan Woods,42686,DI,FIU,4,3,0,166,0,0,0,0,1
Tyreek Maddox-Williams,42694,LB,RUTGERS,9,4,2,278,0,0,0,0,37
Demetrius Cain,42697,LB,W KENTUCKY,10,3,0,346,1,0,1,0,8
Shaq Smith,42707,LB,MARYLAND,1,1,0,215,0,0,0,0,0
Jeremy Darvin,42713,DI,W KENTUCKY,11,7,0,346,2,0,0,2,18
Ryan Bowman,42714,ED,WASHINGTON,2,0,0,340,2,0,0,1,6
Chauncey Golston,42718,ED,IOWA,8,6,1,192,6,1,0,6,30
Collin Miller,42725,LB,NEBRASKA,4,6,0,238,0,0,0,0,20
Zach Hannibal,42732,CB,LA TECH,8,5,0,208,0,0,1,0,16
Spencer Eason-Riddle,42747,LB,S CAROLINA,3,0,0,289,1,0,0,0,1
Osa Odighizuwa,42754,DI,UCLA,7,2,0,324,7,0,0,5,21
Cameron Murray,42756,DI,OKLA STATE,10,9,0,262,2,0,0,2,6
Nick Heninger,42766,ED,UTAH ST,6,10,3,329,2,0,0,3,27
Elijah Diarrassouba,42767,DI,APP STATE,9,3,0,108,1,0,0,0,5
Lorenzo Dantzler,42768,ED,UTSA,11,9,1,331,7,0,0,1,24
Kailien Guillory,42769,ED,W MICHIGAN,6,2,0,347,2,0,0,1,9
Markell Utsey,42779,DI,MISSOURI,9,4,0,229,1,0,0,0,18
Ajani Kerr,42797,CB,TULANE,10,4,0,319,0,0,2,0,15
Shaka Toney,42806,ED,PENN STATE,9,4,1,266,4,0,0,5,25
Anthony Watts,42807,DI,PURDUE,5,5,0,273,0,0,0,0,5
Mike Maskalunas,42820,LB,WISCONSIN,4,2,0,349,0,0,0,0,1
John Lilly,42824,DI,TEXAS,1,0,0,311,0,0,0,0,1
Tommy Dawkins Jr.,42832,ED,APP STATE,11,2,0,108,1,0,0,0,3
Chase Lucas,42833,CB,ARIZONA ST,4,1,1,110,0,0,5,0,15
Javon Jackson,42856,S,GA SOUTHRN,3,1,0,174,0,0,1,0,2
Leni Toailoa,42858,LB,UCLA,6,2,0,324,0,0,0,1,2
Xavier Kelly,42863,DI,ARKANSAS,9,2,0,111,1,0,0,1,4
Justus Rogers,42865,LB,WASH STATE,4,6,1,341,1,0,3,0,11
Curtis Robinson,42871,LB,STANFORD,6,7,0,300,1,0,1,0,36
Avery Williams,42873,CB,BOISE ST,6,4,1,120,0,0,0,0,15
D.C. Williams,42880,CB,VANDERBILT,4,1,0,333,0,0,0,0,10
Jarrion Street,42887,LB,UAB,2,0,0,321,0,0,0,0,3
Grant Morgan,42888,LB,ARKANSAS,9,27,0,111,6,1,5,1,76
Jahad Woods,42896,LB,WASH STATE,4,9,1,341,2,1,2,1,23
Kylan Stribling,42902,S,MIDDLE TN,7,1,0,224,0,0,0,0,3
Lorenzo Burns,42903,CB,ARIZONA,5,5,0,109,0,0,0,0,20
Joshua Bailey,42907,DI,IOWA STATE,10,2,0,193,0,0,0,0,7
Deon Edwards,42912,ED,ARKANSAS,2,0,0,111,0,0,0,0,0
Dicaprio Bootle,42913,CB,NEBRASKA,8,3,0,238,1,1,3,0,21
Travon Fuller,42926,CB,TEXAS A&M,2,0,0,312,0,0,0,0,0
Jaylon McClain-Sapp,42931,CB,MARSHALL,8,1,0,214,0,0,2,0,23
Kiondre Thomas,42937,CB,KANSAS ST,8,2,0,199,0,0,3,0,26
Jamar Watson,42938,ED,KENTUCKY,10,3,2,202,3,1,0,6,29
Lawrence Stevens,42940,S,RUTGERS,3,1,0,278,0,0,0,0,9
Jacobi Francis,42941,CB,MEMPHIS,9,1,0,218,0,2,5,0,26
Jordan Happle,42942,S,OREGON,5,3,0,264,0,1,0,0,17
Chris Brown,42952,S,TEXAS,9,2,1,311,0,1,4,0,44
Coney Durr,42953,CB,MINNESOTA,7,2,0,225,0,1,5,0,27
Noah Burks,42956,ED,WISCONSIN,6,1,0,349,0,0,2,0,9
Thomas Pickens,42970,LB,MEMPHIS,9,14,0,218,1,0,2,3,35
Jared Dorsa,42981,LB,OHIO,3,5,0,259,0,0,0,0,13
Elijah Turner,42983,S,CLEMSON,5,2,0,140,0,0,0,0,4
Will Evans,42984,ED,OHIO,2,0,0,259,2,0,0,1,2
Isaac Garcia,42988,ED,OREGON ST,7,2,0,265,0,0,0,0,1
Amadeo West,42997,ED,ARMY,11,5,0,114,1,0,0,2,16
Davonte Robinson,42999,S,KENTUCKY,10,4,0,202,0,0,1,0,18
JoVanni Stewart,43001,LB,HOUSTON,5,4,0,182,0,0,0,0,8
Sci Martin Jr.,43008,ED,MISSOURI,3,2,0,229,0,0,0,0,3
Elijah Hamilton,43012,CB,VANDERBILT,5,1,0,333,0,0,0,0,22
Jonathon Cooper,43021,ED,OHIO STATE,5,1,0,260,6,0,0,2,9
Marquel Dismuke,43025,S,NEBRASKA,8,9,0,238,0,0,4,0,43
Shawn Jennings,43027,LB,S ALABAMA,10,0,1,288,1,1,0,1,9
Tyree Rodgers,43031,S,VA TECH,1,0,0,337,0,0,0,0,0
Ikenna Okeke,43040,ED,TEXAS A&M,1,0,0,312,0,0,0,0,0
Gage Kreski,43047,S,C MICHIGAN,4,1,0,134,0,0,0,0,12
Carlo Kemp,43059,ED,MICHIGAN,6,4,0,222,5,0,0,2,11
Tre Webb,43077,S,S JOSE ST,6,11,0,285,1,0,2,0,33
Tim Hart,43085,LB,MEMPHIS,1,0,0,218,0,0,0,0,0
Kevin Meitzenheimer,43102,LB,UTAH ST,5,8,0,329,0,0,0,0,32
Shane Simmons,43103,ED,PENN STATE,9,6,0,266,1,0,0,1,7
Brock Miller,43112,LB,BOISE ST,2,2,0,120,0,0,0,0,1
Chanse Sylvie,43115,S,OKLAHOMA,2,2,0,261,0,0,0,0,3
Evan Jones,43140,CB,GA STATE,2,0,0,175,0,0,0,0,2
Sean Mahone,43146,S,W VIRGINIA,9,12,0,343,0,1,4,0,30
Tuf Borland,43158,LB,OHIO STATE,4,2,0,260,1,0,0,1,16
Brennan Thieneman,43166,S,PURDUE,6,7,0,273,0,0,1,0,26
Justin Clark,43185,CB,TOLEDO,6,5,0,316,0,0,1,0,16
Nolan Turner,43187,S,CLEMSON,10,4,0,140,0,3,1,0,41
Ryan McWood,43189,LB,MIAMI OH,3,8,0,221,1,1,0,1,21
Amir Tyler,43191,S,TEMPLE,6,4,2,306,0,0,2,0,29
Isaiah Hayes,43194,S,LOUISVILLE,10,10,0,210,0,0,5,0,30
Richie Grant,43196,S,UCF,9,14,2,323,1,3,5,1,58
Korel Smith,43201,CB,FAU,8,3,0,165,1,0,0,1,10
Chima Azunna,43211,S,IOWA STATE,8,5,0,193,0,0,0,1,18
John Lamot,43215,LB,BOSTON COL,11,3,0,121,0,0,1,0,14
Kaiden Smith,43224,S,APP STATE,11,15,1,108,1,2,6,0,53
Chase Pine,43225,LB,PITTSBURGH,11,8,0,268,8,0,1,2,35
Corey Hightower,43234,CB,NEW MEXICO,4,1,0,241,0,0,0,0,4
Eric Monroe,43239,S,TEXAS TECH,10,7,2,315,0,0,2,1,50
Kimere Brown,43242,CB,TEMPLE,4,0,0,306,0,0,2,0,2
Chris Henderson,43249,ED,S ALABAMA,10,5,1,288,4,0,0,1,12
DeMarkus Glover,43258,LB,AKRON,2,0,0,102,0,0,0,0,0
James Wiggins Jr.,43263,S,CINCINNATI,8,1,1,138,0,1,3,1,29
Simeon Smiley,43267,S,PURDUE,6,2,0,273,0,0,0,0,11
Anthony Ekpe,43280,ED,BALL ST,6,0,2,117,1,0,0,5,6
Josh Perry,43283,S,SO MISS,8,7,0,296,1,0,0,0,9
Treyvon Reeves,43286,LB,TULSA,7,4,1,320,4,0,2,2,24
Damar Hamlin,43291,S,PITTSBURGH,10,16,0,268,0,2,7,0,47
Braden Smith,43298,S,WYOMING,6,2,0,351,1,1,0,1,18
Micahh Smith,43299,S,ARKANSAS,1,0,0,111,0,0,0,0,0
Osman Kamara,43300,S,W VIRGINIA,1,1,0,343,0,0,0,0,0
Garrett Crall,43309,ED,WYOMING,3,2,0,351,5,0,0,1,15
Jarrius Wallace,43310,S,ARIZONA,1,0,0,109,0,0,0,0,2
Qwuantrezz Knight,43322,S,UCLA,7,6,0,324,3,0,1,2,35
Jordan Helm,43329,S,FAU,7,15,0,165,0,1,3,0,34
Bryan Mead,43333,LB,OKLAHOMA,7,2,0,261,0,0,0,1,11
Obi Eboh,43343,CB,UCLA,5,0,0,324,0,0,0,1,15
Zeke Brown,43346,CB,BAYLOR,3,1,0,118,0,1,0,0,3
DaMarcus Fields,43347,CB,TEXAS TECH,8,4,1,315,0,0,9,0,32
Mandela Lawrence-Burke,43352,LB,KENT STATE,3,4,0,201,0,0,0,2,14
Jaydon Grant,43354,S,OREGON ST,7,6,0,265,1,2,2,0,23
Cameron Lewis,43359,S,LSU,7,2,0,211,0,0,0,0,5
Trey Baldwin,43361,LB,LA TECH,8,12,0,208,1,1,0,1,62
Eric Burrell,43369,S,WISCONSIN,6,5,0,349,0,1,1,0,15
Erroll Thompson,43392,LB,MISS STATE,10,23,0,227,0,1,0,2,51
Christian Holmes,43393,CB,OKLA STATE,10,4,0,262,0,0,3,0,20
Linwood Crump,43401,CB,TEMPLE,5,2,1,306,0,0,4,0,8
Phil Campbell III,43402,LB,PITTSBURGH,11,7,0,268,3,0,0,6,34
Antone Williams,43409,CB,CHARLOTTE,6,10,1,136,0,0,2,0,14
Milo Eifler,43421,LB,ILLINOIS,6,6,0,187,0,0,0,1,23
Hauati Pututau,43425,DI,UTAH,3,1,0,328,0,0,0,2,6
Jordan Smith,43427,ED,UAB,8,10,0,321,16,1,0,5,23
Michael Pitts,43431,ED,CINCINNATI,5,3,1,138,0,0,0,0,4
Elorm Lumor,43448,ED,RUTGERS,8,6,0,278,2,0,0,1,13
Daelin Hayes,43449,ED,NOTRE DAME,10,4,2,258,6,1,0,3,13
Trenton Thompson,43455,S,S DIEGO ST,7,7,0,284,0,0,2,0,31
David Belvin III,43463,ED,FAU,5,1,0,165,1,1,0,0,0
Roland Walder,43464,ED,BOWL GREEN,5,5,1,122,0,0,0,2,12
Freddie McGee III,43471,CB,E MICHIGAN,4,1,0,160,0,0,1,0,14
Barrington Wade,43472,LB,IOWA,8,6,0,192,0,2,0,1,7
Akil Jones,43475,LB,COLORADO,4,5,0,143,0,0,1,0,10
Jerney Jones,43490,HB,MISSOURI,1,0,0,229,0,0,0,0,0
Jonathan Jones,43492,LB,TOLEDO,6,7,0,316,1,0,0,0,15
Nick Niemann,43500,LB,IOWA,8,23,0,192,0,0,0,0,51
Julius Turner,43504,DI,RUTGERS,9,7,0,278,1,0,0,0,22
William Kwenkeu,43510,LB,TEMPLE,7,9,0,306,2,0,1,1,37
Kobe Jones,43511,ED,MISS STATE,10,8,0,227,4,0,0,2,13
Brandon Bowen,43515,ED,TCU,3,0,0,305,0,0,0,0,1
Dexter Myers,43525,S,UTSA,1,0,0,331,0,0,0,0,0
Frank Coppet,43530,S,VANDERBILT,1,0,0,333,0,0,0,0,1
Darrell Baker Jr.,43542,CB,GA SOUTHRN,11,0,0,174,0,1,4,0,29
Marlon Character,43550,CB,LOUISVILLE,11,3,1,210,1,1,8,1,34
Ben Stille,43555,DI,NEBRASKA,8,2,0,238,3,0,0,2,23
Jerome Johnson,43560,DI,INDIANA,7,5,0,190,0,1,0,4,7
Nick Oelrich,43609,S,FLORIDA,1,1,0,163,0,0,0,0,1
Deonte Williams,43633,ED,FLORIDA ST,3,0,0,167,0,0,0,0,0
Jon-Michael Terry,43635,ED,OKLAHOMA,8,2,0,261,2,0,0,1,12
Lance Deveaux Jr.,43643,LB,N ILLINOIS,1,0,0,254,0,0,0,0,4
Jake Hansen,43645,LB,ILLINOIS,8,20,2,187,0,2,2,3,56
Kyle Meyers,43646,CB,TULANE,5,1,0,319,0,0,0,0,4
Daniel Isom,43647,S,WASH STATE,4,8,0,341,0,0,1,0,25
Alexy Jean-Baptiste,43651,ED,FIU,1,1,0,166,0,0,0,1,0
De'Andre Williams,43664,DI,TULANE,10,7,1,319,1,0,0,0,18
Jaylin Thomas,43665,LB,BALL ST,6,8,0,117,1,0,0,1,46
Jacob Pugh,43693,DI,SMU,5,1,0,287,0,0,0,0,1
Marlon Dunlap Jr.,43701,DI,FLORIDA,10,1,0,163,0,0,0,0,5
Jacob Morgenstern,43708,LB,TEXAS TECH,10,9,0,315,1,0,2,0,30
Tyrone Hopper,43714,ED,N CAROLINA,11,6,0,245,1,0,0,3,17
Bruno DeRose,43718,LB,BOISE ST,5,0,0,120,0,0,0,0,5
Quincy Roche,43734,ED,MIAMI FL,10,12,2,220,5,0,0,6,30
Bryce Morais,43735,ED,BOSTON COL,4,0,0,121,0,0,0,0,1
Marcus Brown,43739,DI,CINCINNATI,8,3,0,138,0,0,0,2,5
Elijah Ponder,43743,ED,CINCINNATI,7,4,1,138,5,0,0,2,18
Romeo McKnight,43747,ED,CHARLOTTE,6,6,0,136,3,0,0,2,18
Brandon Barlow,43762,ED,BOSTON COL,11,7,0,121,4,0,0,2,28
JaVante Hubbard,43775,DI,RICE,2,0,0,275,0,0,0,0,0
Austin Schulte,43781,DI,IOWA,4,0,0,192,0,0,0,0,0
Marcel Southall,43793,DI,FAU,3,0,0,165,0,0,0,0,7
Paddy Fisher,43822,LB,NWESTERN,7,21,1,256,1,1,4,0,48
Alonzo Addae,43824,S,W VIRGINIA,9,13,1,343,0,2,3,0,34
Xavior Motley,43826,CB,OHIO,2,1,0,259,0,0,0,0,3
Kenny Hebert,43827,LB,VANDERBILT,6,0,0,333,0,0,0,0,2
Patrice Rene,43868,CB,N CAROLINA,9,4,1,245,1,0,2,0,25
Randy Wade Jr.,43888,ED,GA SOUTHRN,10,7,0,174,0,0,0,0,23
Timmy Horne,43918,DI,CHARLOTTE,6,0,0,136,2,0,0,0,12
D'Andre Christmas-Giles,43925,DI,FIU,2,1,0,166,1,0,0,0,5
Jairon McVea,43938,S,BAYLOR,9,5,0,118,1,0,1,0,21
Ray Thornton,43941,DI,LSU,8,0,1,211,1,0,0,2,2
Connor Murphy,43946,DI,USC,3,2,0,326,0,0,0,0,1
Chris Willis,43969,ED,E CAROLINA,8,8,0,156,4,0,0,4,22
Pat Jones II,43974,ED,PITTSBURGH,11,10,0,268,5,0,0,9,24
Jeremiah Littles,43977,ED,S ALABAMA,9,6,0,288,1,0,0,3,24
David Hood,43980,DI,TOLEDO,6,4,0,316,0,0,0,0,6
Ilyaas Motley,43989,CB,OHIO,3,3,0,259,1,0,0,0,6
Joel Dublanko,43990,LB,CINCINNATI,8,7,0,138,5,0,0,0,32
