player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Cameron Dantzler,42472,CB,MISS STATE,12,3,0,227,0,2,8,1,28
D.J. Ford,42473,S,N CAROLINA,9,5,1,245,0,0,1,0,9
Collin Whitaker,42474,CB,RICE,5,3,0,275,0,0,2,0,10
Antoine Winfield Jr.,42475,S,MINNESOTA,4,4,0,225,0,1,0,0,11
Tomon Fox,42486,ED,N CAROLINA,8,6,0,245,6,0,0,3,20
Andrew Armstrong,42487,LB,SYRACUSE,12,7,0,304,2,1,0,0,35
Bryon Brown,42488,CB,UCF,1,0,0,323,0,0,0,0,0
P.J. Blue,42489,LB,LOUISVILLE,12,5,0,210,0,0,0,0,29
Tahj Herring-Wilson,42490,CB,UCONN,10,1,0,146,0,0,5,0,30
Jay Lenard,42492,S,S JOSE ST,12,21,1,285,1,1,5,0,71
Devin Harper,42494,LB,OKLA STATE,12,11,1,262,2,1,0,2,25
Rashad Weaver,42495,ED,PITTSBURGH,12,5,2,268,10,0,0,6,33
Shemar Jean-Charles,42496,CB,APP STATE,10,1,0,108,0,0,2,0,2
Cal Kee III,42499,S,LA MONROE,3,0,0,209,0,0,0,0,1
Collin Rock,42505,S,SMU,3,0,0,287,0,0,1,0,0
Jatairis Grant,42507,S,IOWA STATE,8,4,0,193,0,0,0,0,4
Dante Bonamico,42508,S,W VIRGINIA,6,1,0,343,0,0,0,0,3
Keir Thomas,42509,DI,S CAROLINA,11,8,0,289,2,0,0,2,30
Tyrez Lindsey,42510,S,MEMPHIS,12,10,0,218,0,0,3,0,42
Chris Jackson,42512,CB,MARSHALL,12,7,0,214,0,1,9,0,44
Jerry McBride III,42515,S,BOWL GREEN,12,16,1,122,0,0,0,0,73
Cam Brown,42516,LB,PENN STATE,12,8,4,266,4,0,2,2,48
Bricen Garner,42520,S,PITTSBURGH,10,1,1,268,0,0,0,0,12
Jerry Judd III,42523,LB,BOWL GREEN,8,1,0,122,0,0,0,0,6
Kyle Trego,42527,S,COLORADO,7,3,0,143,1,0,0,0,5
Gaej Walker,42531,CB,W KENTUCKY,9,2,0,346,0,1,0,0,5
Jashon Waddy,42542,S,TEXAS ST,11,6,3,314,0,1,1,0,31
Daniel Thomas,42544,S,AUBURN,12,12,1,115,3,2,2,0,54
Krys Barnes,42548,LB,UCLA,12,26,0,324,4,1,2,1,64
Jeremy Griffis,42550,CB,NAVY,1,0,0,237,0,0,0,0,0
James Skalski,42552,LB,CLEMSON,1,1,0,140,0,0,0,0,1
Nazeeh Johnson,42553,S,MARSHALL,12,3,0,214,0,1,3,0,46
Jordan Fox,42554,ED,STANFORD,12,11,0,300,9,0,0,6,37
Drew McAdams,42555,ED,AIR FORCE,2,1,0,101,0,0,0,0,0
Evan Foster,42556,S,SYRACUSE,12,13,0,304,0,1,4,1,69
Nigel Adams,42561,LB,MIAMI OH,1,0,0,221,0,0,0,0,1
Ryan Parker,42563,LB,ARMY,3,1,0,114,0,0,0,0,4
Matt Mariota,42565,TE,OREGON,2,0,0,264,0,0,0,0,0
Max Richardson,42572,LB,BOSTON COL,12,17,0,121,5,0,2,4,60
Ja'Quain Blakely,42579,FB,TENNESSEE,3,0,0,307,0,0,0,0,0
Aaron Ramseur,42585,LB,E CAROLINA,11,9,2,156,0,0,0,1,55
Leevel Tatum III,42587,ED,FRESNO ST,6,1,0,169,1,1,0,0,3
Juwan Ross,42588,DI,DOMINION,10,5,0,263,1,0,0,1,5
Andrzej Hughes-Murray,42597,ED,OREGON ST,12,5,0,265,2,0,0,4,22
Taylor Riggins,42599,ED,BUFFALO,12,3,0,126,1,0,0,5,21
Mikial Onu,42603,S,SMU,10,6,0,287,1,1,1,1,52
Tayler Hawkins,42606,S,S DIEGO ST,11,5,0,284,0,0,2,0,18
Lawrence White,42607,S,IOWA STATE,10,9,0,193,0,0,1,1,38
Martial Washington,42608,S,GA SOUTHRN,1,0,0,174,0,0,0,0,2
Therran Coleman,42611,CB,PITTSBURGH,10,0,1,268,0,1,0,0,5
Caesar Williams,42613,CB,WISCONSIN,10,1,0,349,1,0,2,0,20
Isaiah Gilchrist,42614,S,WASHINGTON,3,0,0,340,0,0,0,0,1
Brandon Moore,42620,CB,UCF,11,4,0,323,0,0,7,0,32
Justin Brown,42621,CB,MIDDLE TN,3,0,0,224,1,0,0,0,6
Leighton McCarthy,42626,ED,FAU,12,9,0,165,2,0,0,1,31
Chacho Ulloa,42629,S,ARIZONA,5,1,1,109,0,0,0,0,5
Tyler Coyle,42631,S,UCONN,12,14,0,146,0,0,0,0,81
Shaun Bradley,42632,LB,TEMPLE,12,13,0,306,6,2,0,1,52
Calvin Swenson,42636,S,MINNESOTA,6,0,0,225,0,0,0,0,0
Brandon Bouyer-Randle,42637,ED,MICH STATE,12,3,1,223,5,0,0,5,9
TJ Johnson,42639,LB,CINCINNATI,2,0,0,138,0,0,0,0,0
Devon Clarke,42640,S,SYRACUSE,3,1,0,304,0,0,1,0,1
Joe Headen,42645,CB,DOMINION,12,2,0,263,0,0,5,0,28
Cameron Smith,42646,CB,S JOSE ST,2,1,0,285,0,0,0,0,0
Broderick Harrell,42650,S,UTEP,6,1,0,330,0,0,0,0,11
Lawson Hall,42652,LB,NEVADA,12,6,0,239,2,0,0,1,14
Justin Strnad,42659,LB,WAKE,12,17,1,339,0,0,2,2,67
Tony Butler,42660,CB,NEBRASKA,1,0,0,238,0,0,0,0,0
Stanley Green,42664,S,ILLINOIS,8,14,1,187,0,1,1,0,43
Jake Ellington,42666,ED,ARMY,2,1,0,114,0,0,0,0,1
Dominique Ross,42667,LB,N CAROLINA,10,13,0,245,2,0,3,1,30
Mike Hampton,42669,CB,USF,12,6,0,327,1,2,16,1,36
Prince Ajegwu,42673,CB,DOMINION,3,1,0,263,0,0,0,0,8
Mike Palmer,42674,S,BOSTON COL,5,8,0,121,0,0,2,0,15
Jalen Walker,42675,CB,BOISE ST,8,1,0,120,1,0,2,0,16
Malik Antoine,42676,S,STANFORD,11,6,0,300,0,2,1,1,35
Ja'merez Bowen,42677,DI,INDIANA,12,0,0,190,3,0,0,0,9
Isaiah Graham-Mobley,42679,LB,TEMPLE,12,6,0,306,0,0,0,2,40
Austin Jackson,42682,CB,CLEMSON,1,0,0,140,0,0,0,0,0
Jordan Woods,42686,DI,FIU,11,1,1,166,1,0,0,1,9
Tyreek Maddox-Williams,42694,LB,RUTGERS,12,9,1,278,1,0,1,0,37
Demetrius Cain,42697,ED,W KENTUCKY,4,0,0,346,0,0,0,0,0
Drew Harvey,42699,LB,KANSAS,1,0,0,198,0,0,0,0,0
Gerrit Choate,42702,ED,SMU,9,2,1,287,0,0,0,0,9
Brody Bagnall,42706,LB,AIR FORCE,10,28,0,101,2,0,1,2,42
Shaq Smith,42707,LB,CLEMSON,10,3,0,140,1,0,0,0,11
Jonah Harper,42709,ED,BOWL GREEN,12,9,1,122,1,0,0,0,34
Isaiah Miranda,42712,ED,BOSTON COL,1,0,0,121,0,0,0,0,1
Jeremy Darvin,42713,DI,W KENTUCKY,12,2,1,346,1,0,0,3,5
Ryan Bowman,42714,ED,WASHINGTON,12,8,1,340,4,0,0,0,22
Chibu Onyeukwu,42716,ED,S DIEGO ST,11,4,0,284,1,0,0,5,17
Chauncey Golston,42718,ED,IOWA,12,4,0,192,4,0,0,6,21
Montray Norris,42724,CB,TULSA,1,1,0,320,0,0,0,0,1
Collin Miller,42725,LB,NEBRASKA,10,2,0,238,0,0,0,1,7
Zach Hannibal,42732,CB,LA TECH,11,0,0,208,0,0,1,0,5
Nick Bosa,42741,ED,OHIO STATE,3,1,1,260,4,0,0,4,9
Myles Hudzick,42742,CB,DUKE,6,1,0,154,0,0,0,0,15
Spencer Eason-Riddle,42747,ED,S CAROLINA,1,0,0,289,0,0,0,0,0
Osa Odighizuwa,42754,DI,UCLA,11,4,1,324,1,0,0,3,21
Cameron Murray,42756,DI,OKLA STATE,12,2,0,262,0,0,0,1,2
Greg Ross,42760,CB,N CAROLINA,8,2,0,245,0,0,3,0,31
Nick Heninger,42766,ED,UTAH,9,2,0,328,1,0,0,1,1
Elijah Diarrassouba,42767,DI,APP STATE,11,1,0,108,0,0,0,1,7
Lorenzo Dantzler,42768,ED,UTSA,12,3,2,331,5,0,0,3,16
Kailien Guillory,42769,ED,W MICHIGAN,12,1,0,347,0,0,0,1,4
DeMarcus Lloyd,42778,LB,AKRON,1,0,0,102,0,0,0,0,1
Markell Utsey,42779,DI,MISSOURI,3,0,0,229,0,0,0,0,1
Aymiel Fleming,42780,DI,HOUSTON,12,5,1,182,0,0,0,0,15
Amani Bledsoe,42782,DI,OKLAHOMA,12,6,0,261,6,0,0,0,30
J.C. Williamson,42785,S,DOMINION,4,2,0,263,0,0,1,0,11
Bryson Young,42790,DI,OREGON,4,1,0,264,0,0,0,0,0
Jay Woods,42791,CB,S ALABAMA,4,0,0,288,0,1,0,0,1
Jayvaughn Myers,42792,CB,AUBURN,1,0,0,115,0,0,0,0,0
Ajani Kerr,42797,CB,GA TECH,11,3,1,176,0,0,2,0,30
Shaka Toney,42806,ED,PENN STATE,12,3,1,266,3,0,0,4,13
Anthony Watts,42807,DI,PURDUE,12,8,0,273,1,1,0,1,21
Griffin Gentry,42811,ED,S CAROLINA,3,1,0,289,0,0,0,0,2
Marcus Strong,42814,CB,WASH STATE,12,6,0,341,1,2,5,1,29
Keeath Magee II,42816,LB,TEXAS A&M,3,1,0,312,0,0,0,0,1
Mike Maskalunas,42820,LB,WISCONSIN,2,1,0,349,0,0,0,0,1
Chandon Hickerson,42822,ED,E CAROLINA,7,5,0,156,1,0,0,0,3
Jordan Fehr,42823,LB,APP STATE,11,14,0,108,5,0,0,4,42
Kendall Coleman,42826,ED,SYRACUSE,11,6,1,304,8,0,0,8,18
Tommy Dawkins Jr.,42832,DI,APP STATE,2,0,0,108,0,0,0,0,2
Chase Lucas,42833,CB,ARIZONA ST,12,5,0,110,1,2,3,2,49
Jalen Cochran,42834,ED,ARIZONA,6,0,0,109,0,0,0,0,0
Willie Baker,42835,ED,LA TECH,12,4,0,208,0,0,0,3,17
Paul Carothers,42836,LB,NAVY,1,0,0,237,0,0,0,0,6
Trey Sutton,42843,LB,COLO STATE,9,6,0,144,1,0,0,0,15
Mitch Larsen,42846,S,BALL ST,3,1,0,117,0,0,0,0,6
Nehemiah Augustus,42848,LB,MEMPHIS,11,1,0,218,4,0,0,0,14
Jordan Parker,42850,S,OKLAHOMA,7,1,0,261,0,0,1,0,7
Giovanni LaFrance,42854,LB,ARKANSAS,3,1,0,111,0,0,0,0,2
Javon Jackson,42856,S,DUKE,2,0,0,154,0,0,0,0,0
Leni Toailoa,42858,LB,UCLA,9,8,0,324,1,0,0,0,22
Cameron Pack,42859,DI,APP STATE,3,0,0,108,0,0,0,0,0
Xavier Kelly,42863,DI,CLEMSON,9,1,1,140,0,0,0,1,6
Justus Rogers,42865,LB,WASH STATE,11,1,0,341,0,0,1,2,6
Omari Cobb,42867,LB,MARSHALL,12,12,0,214,2,1,1,3,33
Curtis Robinson,42871,ED,STANFORD,2,0,0,300,0,0,0,0,0
Parrish Gordon,42872,S,DOMINION,10,4,0,263,0,0,0,0,17
Avery Williams,42873,CB,BOISE ST,12,2,1,120,0,2,8,0,40
Jovonn Quillen,42874,CB,VA TECH,11,2,0,337,0,0,3,1,30
Charles Oliver,42876,CB,TEXAS A&M,12,6,0,312,0,1,7,0,31
Austin Quillen,42881,S,VANDERBILT,1,1,0,333,0,0,0,0,0
Logan Latin,42882,CB,LA MONROE,11,1,0,209,1,0,0,1,8
Troy Pride Jr.,42883,CB,NOTRE DAME,11,4,1,258,0,2,8,0,45
Chad Kelly,42886,LB,BAYLOR,3,0,0,118,0,0,0,0,6
Grant Morgan,42888,LB,ARKANSAS,10,5,0,111,4,0,0,0,10
Kristian Fulton,42894,CB,LSU,10,2,1,211,0,1,7,0,21
Jahad Woods,42896,LB,WASH STATE,12,14,3,341,4,1,0,3,54
Kylan Stribling,42902,S,MIDDLE TN,6,4,0,224,1,0,0,1,12
Lorenzo Burns,42903,CB,ARIZONA,10,4,0,109,0,0,8,0,33
Daylon Johnson,42904,S,NEVADA,3,1,0,239,0,0,0,0,3
Rashan Gary,42905,ED,MICHIGAN,9,9,0,222,5,0,0,4,24
Joshua Bailey,42907,DI,IOWA STATE,1,0,0,193,0,0,0,0,0
Rachuan Mitchell,42909,CB,SO MISS,11,4,0,296,0,3,5,1,31
Deon Edwards,42912,LB,ARKANSAS,1,0,0,111,0,0,0,0,1
Dicaprio Bootle,42913,CB,NEBRASKA,12,6,1,238,0,0,15,0,38
Jahsen Wint,42914,S,OHIO STATE,8,4,0,260,0,0,0,0,16
Javonte Lain,42916,DI,GA STATE,11,3,0,175,3,0,0,2,15
Kobe Burse,42924,S,MIAMI OH,2,1,0,221,0,0,0,0,0
Travon Fuller,42926,CB,TEXAS A&M,3,0,0,312,0,0,0,0,3
P.J. Hall,42928,CB,TULANE,11,4,1,319,0,1,8,1,39
Nigel Warrior,42930,S,TENNESSEE,12,9,0,307,0,0,1,0,54
Jaylon McClain-Sapp,42931,CB,MARSHALL,3,0,0,214,0,1,1,0,10
Isaiah Hill,42932,S,FIU,1,0,0,166,0,0,0,0,0
Chris Tooley,42936,CB,FAU,11,0,0,165,0,1,0,0,21
Kiondre Thomas,42937,CB,MINNESOTA,9,0,0,225,0,0,4,0,26
Jamar Watson,42938,ED,KENTUCKY,11,7,1,202,4,0,1,5,11
Jacobi Francis,42941,CB,MEMPHIS,11,2,1,218,0,1,2,0,19
Jordan Happle,42942,S,BOISE ST,7,3,0,120,0,0,0,0,10
Chris Brown,42952,S,TEXAS,7,1,0,311,1,1,0,1,4
Coney Durr,42953,CB,MINNESOTA,12,4,0,225,0,2,3,1,32
Amandre Williams,42954,ED,WASHINGTON,6,2,0,340,0,0,0,0,1
Noah Burks,42956,ED,WISCONSIN,7,1,0,349,0,0,0,0,0
Makiah Gilmer,42957,S,WASH STATE,3,0,0,341,1,0,0,0,1
Denzel Butler,42966,CB,AKRON,11,11,0,102,0,1,3,0,25
Terrell Lucas,42967,ED,DUKE,11,3,0,154,0,0,0,2,7
Thomas Pickens,42970,S,MEMPHIS,5,3,0,218,0,1,0,0,0
Elias Reynolds,42976,LB,PITTSBURGH,10,12,0,268,1,0,0,0,28
Jared Dorsa,42981,LB,OHIO,12,13,1,259,4,2,0,1,48
Elijah Turner,42983,S,CLEMSON,1,0,0,140,0,0,0,0,0
Will Evans,42984,ED,OHIO,12,8,0,259,6,0,0,2,16
Jason Vranic,42986,LB,PENN STATE,2,0,0,266,0,0,0,0,1
Isaac Garcia,42988,DI,OREGON ST,8,0,0,265,0,0,0,0,0
Dylan Silcox,42991,LB,RICE,10,8,1,275,0,0,0,1,37
Khalid Kareem,42993,ED,NOTRE DAME,12,7,1,258,4,0,0,4,28
Amadeo West,42997,ED,ARMY,6,2,0,114,1,0,0,0,8
Davonte Robinson,42999,CB,KENTUCKY,12,8,0,202,1,0,4,0,25
JoVanni Stewart,43001,LB,W VIRGINIA,11,13,0,343,7,0,0,4,34
Tyreic Martin,43002,DI,MIAMI FL,1,0,0,220,0,0,0,0,0
Myles Reid,43006,LB,MIAMI OH,12,10,0,221,2,0,1,1,33
Damon Hayes,43007,S,RUTGERS,12,13,0,278,1,2,4,0,42
James King,43009,LB,AKRON,9,2,0,102,1,0,0,0,14
Korey Charles,43011,CB,MISS STATE,4,0,0,227,0,0,0,0,2
Elijah Hamilton,43012,CB,VANDERBILT,4,0,0,333,0,0,0,0,0
Baron Gajkowski,43013,CB,UTAH ST,7,0,1,329,1,0,0,1,3
Nygel King,43018,CB,UTAH,2,0,0,328,0,0,0,0,1
Rhashaun Epting,43019,ED,NEW MEXICO,12,8,1,241,1,0,0,7,25
Jonathon Cooper,43021,ED,OHIO STATE,11,7,0,260,3,0,0,4,11
Marquel Dismuke,43025,S,NEBRASKA,3,0,0,238,0,0,0,0,5
Caleb Kelly,43026,LB,OKLAHOMA,10,7,2,261,1,0,1,3,30
Ronnie Blackmon,43030,CB,COLORADO,9,2,0,143,0,0,0,0,4
Tyree Rodgers,43031,S,VA TECH,9,3,1,337,0,0,0,0,13
Gage Kreski,43047,CB,C MICHIGAN,9,2,0,134,0,1,0,0,7
Brandon Jones,43049,S,TEXAS,8,9,0,311,3,2,0,0,55
Elan Nash,43051,LB,NAVY,13,9,1,237,2,1,1,0,24
Drake Spears,43054,LB,W MICHIGAN,12,17,1,347,1,1,0,3,57
Jared Mayden,43058,S,ALABAMA,10,5,0,103,0,0,2,1,9
Carlo Kemp,43059,DI,MICHIGAN,12,2,0,222,1,0,0,2,11
Jamal Hicks,43062,S,COLO STATE,12,20,0,144,1,0,2,0,66
Jaron Bryant,43064,CB,FRESNO ST,12,3,1,169,0,1,7,0,37
Jestin Morrow,43067,CB,MARSHALL,2,0,0,214,0,0,0,0,0
Bryce VonZurmuehlen,43068,CB,AIR FORCE,1,0,0,101,0,0,0,0,0
McTelvin Agim,43069,ED,ARKANSAS,12,8,3,111,6,0,0,5,24
Brady Breeze,43073,S,OREGON,4,1,0,264,0,0,0,0,2
Vernon Scott,43076,S,TCU,10,3,0,305,0,0,3,0,25
Tre Webb,43077,S,S JOSE ST,11,10,1,285,0,0,6,0,50
Taji Stewart,43084,ED,S ALABAMA,12,5,1,288,4,0,0,1,20
Tim Hart,43085,LB,MEMPHIS,12,13,0,218,1,0,0,0,31
Devin White,43089,LB,LSU,12,22,2,211,7,0,3,4,82
Keyshawn Canady,43095,S,E CAROLINA,2,0,0,156,0,0,0,0,0
Brandon Hill,43098,LB,DUKE,8,10,0,154,2,0,0,0,18
Travis Whillock,43100,S,NWESTERN,8,8,1,256,1,0,3,0,30
Kevin Meitzenheimer,43102,LB,UTAH ST,6,1,0,329,1,1,0,0,6
Shane Simmons,43103,ED,PENN STATE,7,1,0,266,0,0,0,0,7
DJ Daniels,43105,CB,S ALABAMA,12,4,0,288,0,0,0,0,30
Jarett Cole,43107,S,GA TECH,1,0,0,176,0,0,0,0,0
Donta Evans,43108,LB,OLE MISS,3,1,0,226,0,0,0,0,2
Devin Gil,43111,LB,MICHIGAN,12,1,0,222,0,0,0,1,19
Brock Miller,43112,LB,NC STATE,9,1,0,248,3,0,1,1,10
Martin Mangram,43114,S,UMASS,8,3,0,216,1,0,0,1,13
Marquill Osborne,43116,CB,TENNESSEE,8,1,0,307,0,2,3,0,7
Benny Walls,43119,S,TEMPLE,11,10,0,306,0,2,3,1,31
Aris Duffey,43125,LB,FIU,2,0,0,166,0,0,0,0,0
Trey Chapman,43128,S,GA STATE,4,0,0,175,0,0,0,0,2
Alijah Halliburton,43139,S,WYOMING,12,6,2,351,0,0,2,0,44
Tim Irvin,43144,CB,E CAROLINA,2,2,0,156,0,0,0,0,4
Sean Mahone,43146,S,W VIRGINIA,7,1,0,343,0,0,0,0,1
Keyvone Bruton,43150,S,TEMPLE,11,1,0,306,0,0,2,0,13
Ross Connors,43153,S,AIR FORCE,8,5,0,101,0,0,1,1,17
Tuf Borland,43158,LB,OHIO STATE,12,12,2,260,1,0,0,3,40
Tim Kidd-Glass,43159,S,NC STATE,12,5,0,248,1,0,2,1,20
Brennan Thieneman,43166,S,PURDUE,10,7,0,273,0,0,2,0,23
Tristan Cooper,43171,CB,ARIZONA,11,2,0,109,0,0,3,0,36
Justus Parker,43173,CB,TEXAS TECH,12,6,1,315,1,0,5,0,17
Ka'Darian Smith,43174,CB,HOUSTON,4,0,0,182,0,0,0,0,3
Donavan Thompson,43175,LB,UTAH,9,10,0,328,0,0,0,1,20
Jack King,43178,LB,ARMY,5,0,0,114,0,0,0,1,1
Lamarques Thomas,43180,S,LOUISVILLE,2,0,0,210,0,0,0,0,0
Justin Clark,43185,CB,TOLEDO,10,12,0,316,0,1,2,0,24
Nolan Turner,43187,S,CLEMSON,12,3,0,140,0,0,2,0,21
Ryan McWood,43189,LB,MIAMI OH,9,3,0,221,0,0,0,0,13
Mack Wilson Sr.,43190,LB,ALABAMA,12,16,0,103,8,2,1,1,38
Amir Tyler,43191,S,TEMPLE,2,1,0,306,0,0,0,0,0
Akeam Peters,43193,S,KENT STATE,5,2,0,201,0,0,2,0,6
Isaiah Hayes,43194,S,ARIZONA,4,3,1,109,0,0,0,0,19
Richie Grant,43196,S,UCF,11,10,3,323,0,5,4,0,81
Jarmarquis Durst,43200,S,TEXAS,1,0,0,311,0,0,0,0,0
Korel Smith,43201,CB,FAU,9,0,0,165,0,1,2,1,13
Devonte Harrison,43202,LB,APP STATE,1,0,0,108,0,0,0,0,0
Jordan Griffin,43205,S,KENTUCKY,10,0,0,202,0,0,3,0,10
Max McDonald,43210,LB,COLO STATE,4,1,0,144,0,0,0,0,5
Chima Azunna,43211,CB,IOWA STATE,8,0,0,193,0,0,1,0,8
John Lamot,43215,LB,BOSTON COL,12,6,0,121,0,0,0,0,29
Daniel Bituli,43219,LB,TENNESSEE,12,21,1,307,2,0,2,1,58
Kaiden Smith,43224,CB,APP STATE,5,1,0,108,0,1,0,0,1
Chase Pine,43225,LB,PITTSBURGH,11,0,0,268,0,0,0,1,7
Jordon McKinney,43227,CB,GEORGIA,1,0,0,173,0,0,0,0,0
Kee Whetzel,43228,LB,OREGON ST,12,7,0,265,3,0,0,2,24
Gil Barksdale,43230,S,VANDERBILT,6,0,0,333,0,0,0,0,2
Lawrence Garner,43233,LB,DOMINION,9,19,1,263,4,1,3,0,79
Corey Hightower,43234,CB,NEW MEXICO,1,0,0,241,0,0,0,0,0
Andrew Wright,43235,ED,FRESNO ST,12,1,0,169,0,0,0,0,5
Walter Little,43236,LB,NAVY,8,1,1,237,0,0,0,0,6
Eric Monroe,43239,S,LSU,2,0,0,211,0,0,0,0,0
Kimere Brown,43242,CB,TEMPLE,12,4,0,306,0,0,1,0,11
Jai Nunn-Liddell,43247,CB,BOWL GREEN,1,0,0,122,0,0,0,0,0
Chris Henderson,43249,ED,S ALABAMA,4,1,0,288,1,1,0,0,1
Joe Bachie,43250,LB,MICH STATE,12,13,3,223,0,1,3,1,66
C.J. Pollard,43251,S,USC,10,4,0,326,0,0,1,1,6
Greedy Williams,43254,CB,LSU,12,4,0,211,0,2,10,0,30
Cam Jones,43257,S,ARMY,9,3,1,114,0,0,3,1,25
DeMarkus Glover,43258,LB,AKRON,1,0,0,102,0,0,0,0,1
Spencer Perry,43262,S,S ALABAMA,7,1,0,288,0,0,0,0,17
James Wiggins Jr.,43263,CB,CINCINNATI,12,7,1,138,0,3,6,0,41
Braxton Gunther,43264,S,UTAH ST,3,0,0,329,0,0,1,0,0
Steven Montac,43265,S,S CAROLINA,11,23,0,289,1,0,5,0,47
Simeon Smiley,43267,CB,PURDUE,11,1,0,273,0,1,4,0,22
Jeffrey McCulloch,43269,LB,TEXAS,12,12,1,311,0,1,1,1,17
Mark Ellis,43276,CB,AKRON,2,0,0,102,0,0,0,0,0
Jordan Porter,43277,CB,E MICHIGAN,10,0,0,160,0,0,0,0,4
Anthony Ekpe,43280,LB,RICE,13,1,1,275,3,0,0,5,24
Markell Simmons,43281,S,TCU,10,9,0,305,1,1,3,0,34
Frank Di Leo,43282,LB,PENN STATE,3,0,0,266,0,0,0,0,0
Josh Perry,43283,S,MEMPHIS,12,9,0,218,0,0,5,0,43
Treyvon Reeves,43286,LB,TULSA,11,4,0,320,0,0,0,1,11
Donte Vaughn,43287,CB,NOTRE DAME,10,0,0,258,0,0,0,0,11
Prince Washington,43289,CB,WYOMING,3,0,0,351,0,0,0,0,1
Damar Hamlin,43291,CB,PITTSBURGH,12,11,0,268,0,2,1,1,62
Isaiah Stallings,43293,S,NC STATE,6,3,0,248,0,0,0,0,2
Braden Smith,43298,S,WYOMING,7,0,0,351,0,0,0,0,2
Micahh Smith,43299,S,ARKANSAS,1,0,0,111,0,0,0,0,0
Osman Kamara,43300,S,W VIRGINIA,1,0,0,343,0,0,0,0,0
Eli Sullivan,43304,S,NEBRASKA,1,0,0,238,0,0,0,0,1
Larry Bryant,43306,S,TULANE,6,1,0,319,0,0,0,1,2
Uryan Hudson,43307,CB,COLORADO,1,0,0,143,0,0,0,0,0
Garrett Crall,43309,ED,WYOMING,12,7,1,351,9,0,0,4,24
Jarrius Wallace,43310,S,ARIZONA,11,18,1,109,0,1,1,0,40
Messiah Tyler,43315,LB,FRESNO ST,4,0,0,169,0,0,0,0,3
Keelen Roberts,43318,CB,TOLEDO,1,0,0,316,0,0,0,0,1
Denzel Polk,43319,ED,NAVY,6,1,0,237,0,0,0,0,5
Qwuantrezz Knight,43322,CB,MARYLAND,4,1,0,215,0,0,0,0,3
Torrian Hampton,43324,S,BOWL GREEN,5,0,0,122,0,0,0,0,9
James Jennette III,43327,DI,BALL ST,12,12,1,117,1,0,0,2,17
Jordan Helm,43329,S,FAU,1,0,0,165,0,0,0,0,0
Bryan Mead,43333,LB,OKLAHOMA,5,1,0,261,0,0,0,1,1
Trent Ellis-Brewer,43334,LB,ARK STATE,8,2,0,113,0,0,0,0,9
Myles Bryant,43336,CB,WASHINGTON,11,10,1,340,1,0,5,1,36
La'Mar Winston Jr.,43339,ED,OREGON,10,5,1,264,6,0,0,2,25
Roderick Campbell,43340,CB,NWESTERN,6,0,0,256,0,0,1,0,0
Tyrique McGhee,43341,CB,GEORGIA,11,6,2,173,0,1,0,0,14
Obi Eboh,43343,CB,STANFORD,6,2,0,300,0,0,4,0,14
Zeke Brown,43346,CB,BAYLOR,2,0,0,118,0,0,0,0,0
DaMarcus Fields,43347,CB,TEXAS TECH,12,4,1,315,1,0,6,0,34
Andrew Pryts,43351,LB,STANFORD,3,1,0,300,0,0,0,0,3
Mandela Lawrence-Burke,43352,WR,KENT STATE,1,0,0,201,0,0,0,0,0
J.J. Parson,43353,CB,STANFORD,2,1,0,300,0,0,0,0,2
Jaydon Grant,43354,CB,OREGON ST,10,2,0,265,0,0,2,0,14
Brian Bullock,43355,CB,NWESTERN,2,0,0,256,0,0,0,0,0
Donovan Duvernay,43357,CB,TEXAS,1,0,0,311,0,0,0,0,1
Cameron Lewis,43359,S,LSU,1,1,0,211,0,0,0,0,3
C.J. Morgan,43360,S,MISS STATE,7,1,0,227,0,2,1,0,9
Trey Baldwin,43361,LB,LA TECH,3,0,0,208,0,0,0,0,1
Dalton Hicks,43363,LB,KENT STATE,12,19,0,201,0,0,1,0,40
Robert Lewis,43364,CB,BOISE ST,5,1,0,120,0,0,0,0,1
Marquis Smith,43368,CB,CINCINNATI,4,1,0,138,0,0,1,0,2
Eric Burrell,43369,S,WISCONSIN,11,11,2,349,1,0,0,0,32
Reggie Cleveland,43376,LB,LA TECH,1,0,0,208,0,0,0,0,0
Dylan Conner,43381,S,OHIO,12,10,0,259,1,0,1,1,22
Tyshaun Ingram,43391,ED,UMASS,11,5,0,216,1,0,1,0,11
Erroll Thompson,43392,LB,MISS STATE,12,17,0,227,6,2,1,3,55
Christian Holmes,43393,CB,MISSOURI,12,5,0,229,1,2,9,0,24
Da'Von Brown,43394,S,FAU,12,4,0,165,1,0,3,0,21
Josh Metellus,43395,S,MICHIGAN,11,5,0,222,0,3,4,0,32
Tyree Vines,43399,CB,S ALABAMA,4,1,0,288,0,0,0,0,3
Baylen Buchanan,43400,CB,TENNESSEE,12,8,1,307,1,0,4,0,42
Linwood Crump,43401,CB,TEMPLE,12,1,1,306,0,2,1,0,11
Phil Campbell III,43402,S,PITTSBURGH,9,6,0,268,0,0,0,0,15
Jacob Colacion,43407,LB,ARIZONA,5,1,0,109,0,0,0,0,6
Antone Williams,43409,CB,DUKE,7,1,0,154,0,0,1,0,3
Dedrion Bacote-Sweat,43412,ED,UCF,1,1,0,323,0,0,0,0,0
