player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Jamyest Williams,56165,HB,GA STATE,2,0,0,175,0,0,0,0,0
Eric Coley,56200,S,SYRACUSE,7,3,0,304,0,0,1,0,3
Noah Daniels,56206,CB,TCU,5,1,0,305,0,0,1,0,3
Christian Braswell,56207,CB,RUTGERS,12,4,0,278,0,3,8,0,30
Myles Jones,56220,CB,TEXAS A&M,1,0,0,312,0,0,0,0,1
John Davis,56230,CB,N TEXAS,1,1,0,251,0,0,0,0,3
Adrian Frye,56233,CB,TEXAS TECH,6,1,0,315,0,0,1,0,8
Jordan Perryman,56240,CB,WASHINGTON,9,3,0,340,1,0,0,0,30
Shea Pitts,56242,LB,UCLA,4,1,0,324,0,0,0,0,5
Elijah Gates,56243,S,FRESNO ST,7,1,1,169,0,0,1,1,32
Jay Shaw,56244,CB,WISCONSIN,12,5,0,349,0,1,6,0,31
Mo Osling III,56246,S,UCLA,12,18,0,324,1,0,3,0,68
Armani Marsh,56292,CB,WASH STATE,11,13,0,341,2,1,2,2,46
Jalen Harris,56321,ED,ARIZONA,12,15,1,109,1,0,0,4,30
Jose Ramirez,56323,ED,E MICHIGAN,11,15,2,160,6,0,0,10,35
Cole Maxwell,56332,ED,BAYLOR,9,3,0,118,1,0,0,0,11
Marcus Valdez,56333,ED,BOSTON COL,12,7,1,121,1,0,0,4,16
Myles Cecil,56334,DI,VANDERBILT,10,3,0,333,0,0,0,1,6
Nick Figueroa,56335,ED,USC,12,3,0,326,3,0,0,5,13
Terrance Lang,56343,ED,COLORADO,12,4,0,143,3,0,0,1,30
Taijh Alston,56348,ED,W VIRGINIA,12,6,2,343,2,0,0,2,8
Jelani Arnold,56376,DI,KANSAS,1,0,0,198,0,0,0,0,0
Sam Burt,56379,DI,KANSAS,12,2,0,198,1,0,0,1,15
Zayin West,56384,ED,KENT STATE,12,4,1,201,1,0,0,4,26
Andre Jones Jr.,56395,ED,LA LAFAYET,12,13,1,207,5,1,0,7,31
Ibrahim Kante,56423,ED,BUFFALO,12,5,0,126,1,0,0,3,11
Brock Martin,56439,ED,OKLA STATE,11,11,2,262,7,0,0,4,26
Marcus Haynes,56441,ED,DOMINION,12,15,1,263,9,0,1,3,27
Damion Barber,56443,DI,MARSHALL,12,7,0,214,4,0,0,3,5
Robert McWilliams III,56445,ED,ARK STATE,3,0,1,113,1,0,0,1,1
TyJuan Garbutt,56473,ED,VA TECH,9,5,2,337,10,0,0,8,15
Zion DeBose,56476,ED,KANSAS,11,3,0,198,1,0,0,0,8
Christian Mejia,56478,DI,WASH STATE,11,5,0,341,0,1,0,2,21
Victor Jones,56486,ED,AKRON,12,13,0,102,10,0,1,6,32
Antoine Cook,56490,ED,KENT STATE,12,2,0,201,1,0,0,0,7
Walter Haire,56555,DI,BOWL GREEN,12,7,0,122,0,1,0,5,16
Shaundre Mims,56570,DI,E CAROLINA,12,7,1,156,2,0,0,5,5
Kolby Wyatt,56615,ED,HAWAII,12,3,0,180,0,0,0,0,10
Jamal Woods,56640,DI,ILLINOIS,10,1,0,187,0,0,0,0,9
Deon Pate,56641,DI,ILLINOIS,1,0,0,187,0,0,0,0,0
Alfred Bryant,56647,ED,INDIANA,12,13,1,190,4,0,1,4,22
Jamare Edwards,56686,DI,JAMES MAD,11,6,1,197,4,0,0,7,26
Bryce Brand,56691,ED,BOWL GREEN,12,5,0,122,5,0,1,1,8
B'Ahmad Miller,56693,DI,ARIZONA ST,7,0,0,110,0,0,0,0,5
DJ Johnson,56704,ED,OREGON,11,10,0,264,2,0,1,5,20
Isaac Hampton,56712,DI,CHARLOTTE,2,0,0,136,0,0,0,0,1
Phil Paea,56717,DI,UTAH ST,3,1,0,329,0,1,0,0,0
Caleb Sampson,56729,DI,KANSAS,12,6,0,198,3,0,0,3,13
Damian Jackson,56747,ED,BUFFALO,12,8,0,126,0,0,0,1,13
Xach Gill,56758,DI,TEMPLE,12,11,0,306,0,0,0,0,16
Jordon Riley,56759,DI,OREGON,12,10,0,264,1,0,0,1,13
Kofi Wardlow,56785,ED,CHARLOTTE,11,8,0,136,0,0,0,2,8
Kaieem Caesar,56792,DI,OHIO,12,3,1,259,2,0,0,3,12
Jerron Cage,56796,DI,OHIO STATE,12,3,0,260,0,0,0,2,8
Deslin Alexandre,56807,ED,PITTSBURGH,9,7,0,268,6,0,0,7,16
Brad Johnson,56831,LB,S CAROLINA,11,8,0,289,3,1,0,0,33
M.J. Webb,56833,DI,S CAROLINA,12,5,0,289,0,0,0,0,10
Zach Morton,56853,ED,AKRON,12,12,2,102,4,1,0,5,15
Justin Ellis,56855,ED,GA SOUTHRN,12,12,1,174,4,0,0,6,30
Curtis Harper,56859,DI,AKRON,12,6,0,102,2,1,0,4,9
Terrell Cooper,56860,ED,TCU,12,3,1,305,1,0,0,1,14
Ifeanyi Maijeh,56866,DI,RUTGERS,12,13,0,278,5,0,0,2,23
Nelson Mbanasor,56883,ED,TEXAS ST,12,5,2,314,6,0,0,7,22
Odua Isibor,56901,ED,CAL,6,2,0,130,1,0,0,0,5
Martin Andrus Jr.,56905,DI,UCLA,3,1,0,324,0,0,0,0,1
Jacob Lichtenstein,56912,DI,MIAMI FL,8,0,0,220,0,0,0,1,2
JBril Glaze,56930,DI,USF,6,0,0,327,0,0,0,0,1
Lamonte Mcdougle,56934,DI,UTSA,12,3,0,331,3,0,0,1,9
Chidi Ogbonnaya,56961,DI,BAYLOR,12,2,0,118,0,0,0,0,3
Vidal Scott,56965,DI,TEXAS TECH,11,4,0,315,0,0,0,0,7
Cory Durden,56976,DI,NC STATE,12,6,0,248,1,0,0,0,18
Eli Huggins,56987,DI,KANSAS ST,12,6,0,199,4,0,0,1,22
Zi'Yon Hill-Green,56991,DI,LA LAFAYET,12,10,1,207,10,0,0,7,25
Jordan Ferguson,56995,ED,MIDDLE TN,12,11,2,224,5,0,0,9,40
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,12,7,0,224,4,0,0,1,14
Sherman Timbs,56999,ED,MISS STATE,10,5,0,227,1,0,0,1,8
Dom Peterson,57002,DI,NEVADA,12,5,2,239,2,0,0,6,22
Brendon Evers,57020,DI,OKLA STATE,5,3,0,262,0,0,0,0,2
George Ellis III,57030,ED,TCU,12,3,0,305,0,0,0,0,8
Brandon Pili,57036,DI,USC,12,7,0,326,2,0,0,1,15
Morris Joseph Jr.,57038,DI,AUBURN,11,3,0,115,2,0,0,0,11
Ravontae Holt,57042,DI,AKRON,8,3,0,102,4,0,0,0,7
Andrew Clair,57167,HB,NWESTERN,1,0,0,256,0,0,0,0,0
Johnnie Lang,57246,HB,ARK STATE,2,0,0,113,0,0,0,0,0
C.J. Jones,57426,S,W KENTUCKY,9,1,1,346,3,0,1,0,12
Kyle Harrell,57437,ED,UAB,10,0,1,321,2,0,0,4,7
Bubba Arslanian,57671,LB,AKRON,12,26,1,102,3,1,1,1,80
Vandarius Cowan,57677,ED,MARYLAND,11,2,1,215,1,0,0,1,10
Rourke Freeburg,57694,LB,TOLEDO,5,4,0,316,0,0,0,0,8
Kyle Soelle,57702,LB,ARIZONA ST,11,31,0,110,0,2,2,0,79
Kyrei Fisher-Morris,57709,LB,OREGON ST,12,18,0,265,1,1,4,0,48
Kieren Douglas,57719,LB,PURDUE,12,10,0,273,0,1,0,0,26
Bryson Jackson,57738,LB,BAYLOR,12,4,1,118,1,0,0,3,11
Ezekiel Noa,57750,LB,BOISE ST,8,9,3,120,4,1,1,5,32
Jerry Roberts,57759,LB,ARIZONA,12,24,1,109,1,0,1,0,53
Luke Price,57784,TE,CLEMSON,1,1,0,140,0,0,0,0,0
Ventrell Miller,57809,LB,FLORIDA,11,18,2,163,4,0,2,0,64
Leonard Warner III,57826,ED,FLORIDA ST,12,5,0,167,0,0,0,2,11
Jaden Hunter,57837,LB,W KENTUCKY,12,5,0,346,1,0,0,1,27
Robert Beal Jr.,57840,ED,GEORGIA,12,5,0,173,3,0,0,1,17
Derek Parish,57854,ED,HOUSTON,4,2,1,182,3,0,0,6,12
O'Rien Vance,57881,LB,IOWA STATE,12,20,2,193,1,0,0,4,36
Diamonte Tucker-Dorsey,57885,LB,TEXAS,12,15,0,311,1,0,0,2,16
Isaac Ukwu,57888,ED,JAMES MAD,11,8,1,197,6,0,1,8,23
Kesean Gamble,57903,ED,KENT STATE,12,9,0,201,3,0,0,1,15
William Nalty,57904,LB,KENTUCKY,1,0,0,202,0,0,0,0,0
Jordan Wright,57907,ED,KENTUCKY,11,15,1,202,3,1,1,3,41
Tralon Thomas,57933,LB,LA MONROE,3,2,0,209,0,0,0,0,3
Tyler Taylor,57943,LB,UAB,11,18,1,321,0,1,0,3,62
Ayinde Eley,57955,LB,GA TECH,12,22,4,176,4,0,1,3,83
Waynmon Steed Jr.,57964,LB,MIAMI FL,5,1,0,220,0,0,1,0,10
Bradley Jennings Jr.,57965,LB,INDIANA,11,16,0,190,1,0,4,2,36
Momo Sanogo,57986,LB,LOUISVILLE,12,14,0,210,4,0,0,4,68
Joe Britton,57991,LB,ARK STATE,4,0,0,113,0,0,0,0,5
Jairan Parker,57992,S,COAST CAR,11,7,0,141,1,0,0,1,19
Guy Thomas,58021,ED,COLORADO,11,9,0,143,2,0,0,1,24
Willie Hampton,58024,LB,BUFFALO,3,1,0,126,0,0,0,0,4
Malik Robinson,58044,LB,HOUSTON,2,4,0,182,0,0,0,1,10
Isaiah Moore,58049,LB,NC STATE,12,15,0,248,5,0,2,3,45
Michael Kennedy,58072,ED,N ILLINOIS,12,3,0,254,2,0,0,6,17
Chris Kolarevic,58077,LB,NEBRASKA,12,8,0,238,0,1,0,0,17
Isaac Slade-Matautia,58108,LB,SMU,11,16,0,287,2,1,0,3,44
Cam Bright,58115,LB,WASHINGTON,12,17,0,340,1,1,0,3,42
CJ Onyechi,58123,ED,COLO STATE,12,9,1,144,14,0,0,5,49
Caden McDonald,58128,ED,S DIEGO ST,12,10,0,284,2,1,0,3,32
Seyddrick Lakalaka,58130,LB,S DIEGO ST,12,15,0,284,1,0,1,1,22
Sherrod Greene,58141,LB,S CAROLINA,11,24,0,289,2,1,1,2,45
Santrell Latham,58158,LB,SO MISS,12,19,3,296,2,0,1,5,53
London Harris,58192,LB,TEXAS ST,12,24,1,314,2,0,1,2,54
Carlton Martial,58199,LB,TROY,10,26,1,318,2,1,2,1,70
Monty Montgomery,58203,LB,LOUISVILLE,12,19,2,210,0,2,1,5,40
Kristopher Moll,58205,LB,WASHINGTON,11,9,0,340,0,0,0,1,26
Rahyme Johnson,58225,LB,S JOSE ST,11,1,0,285,0,1,1,0,4
Hunter Echols,58237,ED,ARIZONA,12,9,2,109,7,0,1,4,36
Dimitri Moore,58261,ED,TEXAS TECH,8,4,0,315,0,0,0,0,6
Michael Owusu,58262,ED,VANDERBILT,12,6,1,333,1,0,0,2,14
Jaylen Griffin,58270,ED,VA TECH,11,9,0,337,2,0,0,2,16
Juwuan Jones,58290,ED,W KENTUCKY,13,10,0,346,1,1,0,3,20
Corvin Moment,58294,LB,W MICHIGAN,12,24,0,347,0,0,0,5,47
Izayah Green-May,58302,ED,N ILLINOIS,12,6,0,254,2,0,0,3,23
DJ Washington,60029,DI,PURDUE,1,0,0,273,0,0,0,0,2
Steven Williams,60511,LB,DOMINION,10,13,0,263,2,1,0,1,23
Tyreque Jones,60638,S,BOISE ST,11,7,0,120,0,1,2,0,28
Daniel Scott,60640,S,CAL,12,18,2,130,2,3,4,0,69
Lummie Young IV,60642,S,TULANE,12,15,0,319,1,1,2,0,34
Marquis Waters,60646,S,TEXAS TECH,12,14,0,315,2,0,1,1,47
Kenderick Duncan,60658,S,LOUISVILLE,8,8,0,210,2,0,0,0,33
Sam Kidd,60663,S,JAMES MAD,7,7,1,197,1,0,4,0,22
Jaiden Cole,60673,S,LA TECH,9,13,1,208,0,1,1,4,34
Rodney Owens,60682,S,MEMPHIS,6,3,0,218,0,0,0,0,1
Todd Harris Jr.,60684,S,LSU,1,0,1,211,0,0,0,0,3
Nico Bolden,60704,S,KENT STATE,11,15,0,201,0,0,2,0,81
Alvin Floyd,60721,S,OHIO,11,10,2,259,0,1,3,2,45
Robert Barnes,60726,LB,COLORADO,12,8,0,143,1,0,1,0,20
Thabo Mwaniki,60729,S,HOUSTON,11,16,1,182,0,1,1,0,29
Jonathan Sutherland,60739,S,PENN STATE,12,2,0,266,1,0,0,1,27
A.J. DeShazor Jr.,60748,LB,S ALABAMA,8,2,0,288,0,1,0,1,9
Tyler Murray,60765,LB,MEMPHIS,12,11,0,218,1,2,1,0,52
Will Boler,60771,S,UAB,12,8,0,321,0,0,3,0,31
Derrek Pitts Jr.,60785,CB,NC STATE,11,6,0,248,0,0,4,0,35
Exree Loe,60790,LB,W VIRGINIA,12,16,0,343,0,0,1,0,37
Andre Landry,60938,ED,LA LAFAYET,12,5,0,207,3,0,0,0,4
Jack Camper,60962,ED,VIRGINIA,8,3,0,335,0,0,0,0,0
Keion White,60998,ED,GA TECH,12,14,0,176,4,0,0,7,33
Tyrell Shavers,61107,WR,S DIEGO ST,1,0,0,284,0,0,0,0,0
CJ Lewis,61173,WR,BOWL GREEN,1,0,0,122,0,0,0,0,0
Quian Williams,61237,WR,BUFFALO,1,0,0,126,0,0,0,0,0
Anthony Lyle,61238,S,COLORADO,5,0,0,143,0,0,0,0,2
Zane Pope,61265,WR,FRESNO ST,1,0,0,169,0,0,0,0,0
Kendall Smith,61314,S,ILLINOIS,12,3,0,187,1,4,4,0,27
Braden Smith,61460,WR,LOUISVILLE,1,0,0,210,0,0,0,0,0
Barrett Banister,61465,WR,MISSOURI,1,0,0,229,0,0,0,0,0
Tyjon Lindsey,61489,WR,OREGON ST,1,0,0,265,0,0,0,0,0
Tyson Williams,61499,S,NEVADA,12,23,1,239,1,1,2,2,50
Daiyan Henley,61500,LB,WASH STATE,12,18,3,341,3,1,1,5,74
Elijah Cooks,61501,WR,S JOSE ST,2,0,0,285,0,0,1,0,0
Thayer Thomas,61515,WR,NC STATE,1,0,0,248,0,0,0,0,0
Cole Tucker,61537,WR,N ILLINOIS,1,0,0,254,0,0,0,0,0
Shameen Jones,61609,WR,RUTGERS,1,0,0,278,0,0,0,0,0
Dadrian Taylor,61789,LB,UTSA,11,5,1,331,3,1,1,1,24
Alex Cook,61805,S,WASHINGTON,12,10,0,340,0,0,0,0,66
Ty Jones,61806,WR,FRESNO ST,1,0,0,169,0,0,0,0,0
Harrison Taylor,61830,LB,W MICHIGAN,1,0,0,347,0,0,0,0,1
Deron Harrell,61833,CB,WYOMING,11,1,0,351,0,1,1,0,16
Lonnie Phelps,62497,ED,KANSAS,12,9,1,198,3,0,0,8,37
Diego Neri,62732,LB,BOWL GREEN,7,0,0,122,0,0,0,0,9
Darrius Bratton,62772,CB,VIRGINIA,8,9,0,335,0,0,0,0,11
Kaleb Oliver,62915,S,W KENTUCKY,13,7,1,346,2,3,1,2,45
Cheyenne Labruzza,62917,S,TENNESSEE,1,0,0,307,0,0,0,0,0
Maurese Smith,62930,DI,TENNESSEE,2,1,0,307,0,0,0,0,0
Kivon Bennett,62934,ED,ARK STATE,11,2,2,113,2,0,0,7,34
Shanon Reid,62950,LB,SMU,12,7,0,287,0,1,0,0,41
Will Ignont,62951,LB,W KENTUCKY,13,13,0,346,2,0,1,0,44
Solon Page III,62952,LB,TENNESSEE,12,6,0,307,0,0,0,1,21
Nick Humphrey,62953,LB,TENNESSEE,3,0,0,307,0,0,0,0,1
LaTrell Bumphus,62977,DI,TENNESSEE,12,2,1,307,1,0,0,0,16
Chu Ogbonna,63065,CB,AKRON,1,0,0,102,0,0,0,0,0
Demetric Jackson Jr.,63072,S,CAL,1,0,0,130,0,0,0,0,1
Jaquan Amos,63074,S,BALL ST,12,24,0,117,0,1,4,1,83
Milton Woodward IV,63086,S,TULSA,3,0,0,320,0,0,0,0,0
George Tarlas,63149,ED,BOISE ST,7,11,1,120,3,0,0,4,15
Lorenzo Hernandez,63161,DI,W KENTUCKY,13,15,0,346,2,0,0,2,18
Zack Woodard,63327,LB,LA MONROE,12,16,0,209,3,0,0,2,69
Deylon Williams,63365,ED,UTEP,12,3,0,330,1,0,0,0,6
Noah Wilder,63376,LB,UAB,12,26,0,321,0,0,2,0,70
Christian Dixon,63397,LB,MIDDLE TN,12,16,1,224,4,0,0,3,26
Darius Joiner,63618,S,DUKE,12,22,1,154,3,2,0,3,65
Spencer Curtis,63709,WR,NEVADA,1,0,0,239,0,0,0,0,0
Kam Butler,63872,ED,VIRGINIA,10,7,2,335,5,0,0,4,18
John Wesley Whiteside,64155,DI,C MICHIGAN,12,12,0,134,1,0,0,1,20
Kyan Brumfield,64356,S,FIU,4,0,0,166,0,0,0,0,0
Reynard Ellis,64363,LB,UAB,11,8,0,321,2,0,1,1,26
Sean-Thomas Faulkner,64395,S,N TEXAS,12,26,0,251,0,0,2,0,54
Adrian Hope,64444,ED,COAST CAR,11,6,0,141,3,0,2,6,15
Robi Stuart,65032,DI,C MICHIGAN,12,8,0,134,3,0,0,2,14
Keylon Stokes,65080,WR,TULSA,4,0,0,320,0,0,0,0,1
Josh Minkins,66051,S,LOUISVILLE,12,6,1,210,0,1,3,1,43
Devan Rogers,66122,C,TOLEDO,1,0,0,316,0,0,0,0,0
Xavier Henderson,66267,S,MICH STATE,7,10,2,223,0,0,0,0,30
Ty Hamilton,66298,DI,OHIO STATE,12,8,0,260,1,0,0,0,7
Trenton Hatfield,66598,S,BALL ST,5,0,0,117,0,0,0,0,5
Keenan Orr,66745,TE,KENT STATE,1,0,0,201,0,0,0,0,0
Josh Hayes,66798,CB,KANSAS ST,11,14,1,199,0,0,6,0,49
Kobie Turner,66894,DI,WAKE,12,6,2,339,3,0,0,2,25
