player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Michael Erhart,70408,LB,OREGON ST,1,0,0,265,0,0,0,0,0
Jonathan Thomas,70412,ED,NEVADA,3,0,0,239,1,0,0,0,0
Blake Antzoulatos,70424,LB,CAL,6,2,0,130,0,1,0,0,9
Ben Florentine,70644,DI,WYOMING,12,3,0,351,1,0,0,0,10
Korey Foreman,70831,ED,USC,3,0,0,326,2,0,0,0,0
Tuasivi Nomura,70879,ED,FRESNO ST,7,4,0,169,0,0,1,1,8
Jayden Williams,70895,CB,MIAMI OH,1,0,0,221,0,0,1,0,6
Tate Romney,70946,LB,ARIZONA ST,12,12,0,110,2,0,4,1,40
Bryant Jackson,70973,LB,NEW MEX ST,1,0,0,242,0,0,0,0,0
Kyler Orr,70975,ED,AIR FORCE,1,0,0,101,1,0,0,0,1
Tarik Luckett,71171,CB,N TEXAS,4,0,0,251,0,0,1,0,1
Keyon Ware-Hudson,71322,DI,OREGON,12,4,0,264,1,0,0,1,13
Bru McCoy,71345,WR,TENNESSEE,1,0,0,307,0,0,0,0,0
Domani Jackson,71370,CB,USC,11,5,0,326,0,0,2,0,29
William Nimmo Jr.,71391,S,UCLA,12,5,0,324,0,0,0,0,18
Keanu Tanuvasa,71398,DI,UTAH,12,6,1,328,3,0,0,2,15
Akili Arnold,71406,S,OREGON ST,11,6,0,265,1,2,3,1,49
Easton Mascarenas-Arnold,71410,LB,OREGON ST,12,24,0,265,4,2,0,1,81
Aaron Smith,71596,S,NEW MEXICO,8,0,1,241,0,0,2,0,13
Quentin Moten,71681,CB,UNLV,7,0,0,325,0,1,0,0,8
Jaxen Turner,71728,S,UNLV,12,14,1,325,0,4,0,0,37
Sheldon Newton,71957,DI,BOISE ST,12,4,0,120,1,0,0,0,19
Jake Hall,72023,LB,UTEP,10,3,0,330,0,0,0,0,4
DJ Harvey,72089,CB,S JOSE ST,11,3,0,285,0,0,4,0,26
Na'im Rodman,72145,DI,WASH STATE,12,8,0,341,2,0,0,0,17
Jake Bailey,72158,WR,SMU,1,0,0,287,0,0,0,0,0
Spencer Lytle,72168,ED,STANFORD,2,0,0,300,0,0,0,0,1
Ralen Goforth,72169,LB,WASHINGTON,12,11,0,340,2,0,3,0,20
Cole Aubrey,72170,ED,NOTRE DAME,2,0,0,258,0,0,0,0,0
Colby Bowman,72178,WR,UTAH ST,1,0,0,329,0,0,0,0,0
Kamren Fabiculanan,72332,S,WASHINGTON,9,3,0,340,0,2,2,0,18
Raider Damuni,72338,S,BYU,8,4,0,128,0,0,0,0,11
Logan Pili,72354,LB,UTAH ST,10,7,0,329,0,0,1,1,18
Justin Flowe,72388,LB,ARIZONA,12,15,0,109,0,0,0,0,21
Zahran Manley,72425,CB,STANFORD,12,1,0,300,0,2,5,0,31
Noa Pola-Gates,72535,S,NEW MEXICO,9,8,0,241,0,0,0,0,16
Lavario Wiley,72769,CB,C MICHIGAN,12,5,0,134,0,0,0,0,17
Keith Conley Jr.,72821,ED,UNLV,10,7,0,325,1,0,0,2,7
Marco Notarainni,73389,LB,BOISE ST,8,12,1,120,1,0,0,2,41
Rickie Davis Jr.,73500,S,W KENTUCKY,1,1,0,346,0,0,0,0,1
Jordan Monroe,73619,LB,N ILLINOIS,1,0,0,254,0,0,0,0,1
Gio De Leon,73658,LB,BUFFALO,2,1,0,126,0,0,0,0,1
Jalen Williams,73776,CB,FRESNO ST,8,1,0,169,0,0,0,0,3
Maurice Wilmer,73825,LB,UCONN,2,1,0,146,0,0,0,0,0
McKel Broussard,73850,S,UTEP,4,5,0,330,0,0,0,0,21
Zakhari Spears,73852,S,UCONN,1,0,0,146,0,0,0,0,1
Evan Williams,73864,S,OREGON,11,15,1,264,1,0,2,5,54
Max Williams,73985,S,USC,9,3,0,326,0,1,2,0,21
Taariq Al-Uqdah,74119,LB,WASH STATE,11,12,0,341,2,1,1,0,37
Ryan Quintanar,74152,LB,TCU,1,0,0,305,0,0,0,0,0
Justin Sinclair,74258,S,HAWAII,10,4,1,180,0,0,0,0,23
Zion Branch,74395,S,USC,8,5,1,326,0,0,0,0,15
Treven Ma'ae,74498,DI,BAYLOR,12,5,0,118,0,0,0,0,4
Jowon Briggs,74867,DI,CINCINNATI,12,8,0,138,1,0,0,2,17
Jaylen Johnson,75046,S,MEMPHIS,4,0,0,218,0,0,0,0,1
Silas Walters,75263,S,MIAMI OH,12,5,0,221,1,0,0,1,13
Andre Proffitt,75264,DI,AKRON,4,0,0,102,0,0,0,0,0
Rome Weber,75728,CB,W KENTUCKY,11,6,0,346,0,0,6,0,21
Solomon Byrd,75742,ED,USC,12,8,4,326,12,0,0,7,31
Uchenna Ezewike,75750,ED,UMASS,9,0,0,216,1,0,0,1,6
Jonah Kahahawai-Welch,75759,ED,HAWAII,12,6,0,180,4,0,0,3,20
Jonah Laulu,75763,DI,OKLAHOMA,12,2,0,261,3,0,0,1,9
Fo'i Sila,75767,DI,HAWAII,9,7,0,180,0,0,0,0,0
Devin Phillips,75771,DI,KANSAS,11,4,0,198,0,0,0,0,10
Cole Godbout,75784,DI,WYOMING,12,18,0,351,2,1,0,3,23
Chuck Hicks,75816,LB,MISSOURI,12,17,1,229,2,0,1,2,27
Devin Richardson,75820,LB,WASH STATE,12,8,1,341,2,0,0,0,48
Joe Norwood,75905,CB,MEMPHIS,2,0,0,218,0,0,0,0,1
Tywan Francis,75909,S,TEMPLE,11,9,1,306,1,2,4,0,68
Bam Booker,76122,ED,BOWL GREEN,10,1,0,122,0,0,0,0,1
Damaje Yancey,76532,CB,TROY,7,0,0,318,0,0,0,0,2
Montre Miller,76568,CB,W VIRGINIA,1,0,0,343,0,0,0,0,1
Jeremiah Lewis,76571,S,DUKE,10,12,0,154,0,1,3,0,38
Elijah Clark,76579,CB,TEMPLE,6,3,0,306,0,0,0,0,5
Taj Ward,76583,S,CINCINNATI,12,7,2,138,0,0,2,0,44
Capone Blue,76604,CB,KENT STATE,11,5,0,201,0,0,6,0,31
Tyler Potts,76616,CB,BALL ST,10,3,1,117,0,2,5,1,21
Justin Birchette,76620,CB,OHIO,11,4,0,259,0,0,5,0,23
Marquis Williams,76627,CB,PITTSBURGH,12,6,0,268,0,1,3,0,22
Judson Tallandier II,76630,CB,AKRON,12,8,0,102,0,0,2,0,31
Elijah Jones,76632,CB,BOSTON COL,9,3,1,121,0,5,6,0,26
Jason Maitre,76634,CB,WISCONSIN,12,8,0,349,0,1,3,0,29
DeAndre Hollins,76647,CB,CHARLOTTE,12,4,0,136,0,0,2,0,18
Damel Hickman,76651,CB,GA SOUTHRN,11,4,0,174,0,1,5,0,36
Jaylon King,76652,S,GA TECH,12,20,0,176,0,4,5,0,51
Zamari Walton,76654,CB,OLE MISS,12,10,1,226,0,2,3,0,29
Coen King,76659,CB,VIRGINIA,10,7,2,335,0,0,3,0,59
Armani Chatman,76663,CB,N CAROLINA,11,1,1,245,0,2,3,0,20
Nasir Peoples,76665,S,VA TECH,8,8,1,337,0,0,1,0,18
Gilbert Frierson,76668,LB,LOUISVILLE,12,0,0,210,0,1,1,1,5
Al Blades Jr.,76669,CB,DUKE,12,10,0,154,0,0,6,0,34
Jalon Ferrell,76698,S,UMASS,9,5,0,216,0,0,0,0,8
Keyshawn Paul,76700,CB,LA TECH,9,2,0,208,0,0,3,0,9
Torey Richardson,76711,CB,UTEP,12,6,1,330,0,1,2,1,32
Nolan Johnson,76714,CB,DOMINION,10,4,0,263,0,1,5,0,28
Wayne Jones,76744,S,CHARLOTTE,9,10,0,136,1,0,0,0,24
Lance Robinson,76747,CB,TULANE,12,5,1,319,0,4,5,0,30
Cecil Singleton Jr.,76760,S,LA TECH,12,16,1,208,0,1,1,0,55
Nate Bauer,76764,S,TOLEDO,10,11,1,316,0,1,1,0,45
Keni-H Lovely,76768,CB,W MICHIGAN,11,9,3,347,0,2,4,0,35
Timarcus Simpson,76778,S,USF,9,1,0,327,0,0,0,0,6
EJ Williams,76779,LB,E MICHIGAN,11,9,1,160,0,0,0,1,21
Dennis Briggs Jr.,76792,DI,FLORIDA ST,8,4,0,167,1,0,0,2,6
Jamarcus Chatman,76793,DI,TROY,3,0,0,318,0,0,0,0,1
Jarrett Jackson,76795,DI,MICH STATE,1,2,0,223,0,0,0,0,0
Thurman Geathers,76797,ED,ARK STATE,12,9,1,113,14,0,0,4,35
Chris Collins,76798,ED,MINNESOTA,12,5,0,225,3,1,0,1,14
Lancine Turay,76799,DI,TEMPLE,10,1,1,306,0,0,0,1,1
Xavier Thomas,76807,ED,CLEMSON,11,5,0,140,6,0,0,3,15
Justin Mascoll,76809,ED,CLEMSON,10,2,1,140,5,0,0,2,18
Carlos Hatcher,76824,ED,COAST CAR,12,4,1,141,1,0,0,1,3
Josh Landry,76834,DI,MISSOURI,12,8,0,229,7,0,0,1,22
Terrance Taylor,76852,ED,TOLEDO,10,5,2,316,6,0,0,5,24
Jack Sape,76858,DI,BALL ST,12,7,0,117,4,0,0,4,18
John Morgan III,76865,ED,ARKANSAS,11,5,1,111,5,0,0,1,9
Devin Danielson,76867,DI,PITTSBURGH,9,5,0,268,0,0,0,2,6
Rondell Bothroyd,76873,ED,OKLAHOMA,12,9,0,261,2,0,0,0,16
Caleb Okechukwu,76877,ED,SYRACUSE,12,12,0,304,2,0,0,3,22
Alex Nobles,76878,ED,FIU,12,7,1,166,8,0,0,3,35
Ja'Quon Griffin,76882,ED,COAST CAR,11,7,0,141,1,0,0,1,10
Aaron Faumui,76885,DI,VIRGINIA,12,12,0,335,5,0,0,0,22
Jordan Miller,76890,DI,SMU,12,4,0,287,4,0,0,2,19
Jaylon Hutchings,76940,DI,TEXAS TECH,11,13,0,315,2,0,0,4,33
Andre Carter,76957,ED,INDIANA,12,21,0,190,2,0,0,2,39
Braden Fiske,76958,DI,FLORIDA ST,12,6,0,167,3,0,0,3,24
Mikey Haney,76969,ED,E MICHIGAN,2,0,0,160,0,0,0,0,3
Tico Brown,76975,DI,TCU,10,0,0,305,3,0,0,1,5
Kylen McCracken,76980,DI,MARSHALL,9,4,0,214,0,0,0,0,5
David Green,76988,DI,PITTSBURGH,12,11,1,268,2,0,0,0,19
Khris Banks,77000,DI,BOSTON COL,12,8,0,121,0,0,0,1,12
Jordan Kelley,77009,DI,OKLAHOMA,12,2,0,261,3,0,0,0,13
Samuela Tuihalamaka,77013,DI,S DIEGO ST,12,5,0,284,0,0,0,0,1
Jahlil Taylor,77023,DI,DOMINION,12,9,0,263,0,0,0,0,8
Realus George Jr.,77029,DI,MISSOURI,12,10,1,229,3,0,0,4,13
Amari Gainer,77091,ED,N CAROLINA,12,2,0,245,0,0,1,2,19
Joe Sparacio,77102,LB,E MICHIGAN,12,35,3,160,1,0,1,3,86
Hugh Davis,77103,LB,LA TECH,9,4,0,208,0,0,0,0,12
Jordan Domineck,77116,ED,COLORADO,12,15,0,143,5,0,0,4,36
Alan Tisdale,77125,LB,VA TECH,11,13,0,337,1,0,3,1,48
Payton Wilson,77127,LB,NC STATE,12,31,2,248,7,3,3,6,92
Calvin Hart Jr.,77128,LB,OREGON ST,11,15,1,265,1,0,0,4,39
Patrick Joyner Jr.,77133,ED,KANSAS,12,6,0,198,0,0,0,2,15
Layton Jordan,77145,ED,TEMPLE,11,4,0,306,2,0,0,3,18
Nick Apsey,77150,LB,C MICHIGAN,8,1,0,134,0,0,0,0,10
Eriq Gilyard,77152,LB,UCONN,2,0,0,146,0,0,0,0,3
Jaylon Allen,77156,ED,MEMPHIS,12,6,1,218,1,0,2,3,29
Justin Wright,77160,LB,OKLA STATE,2,1,0,262,0,0,0,0,1
Anthony Goodlow,77164,ED,OKLA STATE,12,11,0,262,0,0,0,2,23
Antonio Grier,77185,LB,ARKANSAS,10,11,0,111,1,1,0,0,24
Jireh Wilson,77192,S,UCF,11,10,1,323,2,0,3,0,32
Carson Kropp,77200,LB,N TEXAS,12,13,0,251,0,1,0,1,25
Byron Vaughns,77206,ED,BAYLOR,11,9,0,118,0,0,1,3,20
Gerry Vaughn,77220,LB,IOWA STATE,10,18,0,193,0,1,0,1,32
Daniel Green,77232,LB,KANSAS ST,3,2,0,199,1,0,0,1,12
Xavier Benson,77236,LB,OKLA STATE,12,18,1,262,3,0,1,2,38
Matt Harmon,77244,ED,KENT STATE,2,0,0,201,0,0,0,1,3
Daniel Bolden,77252,LB,TOLEDO,12,23,1,316,3,0,2,0,48
Ryan Selig,77254,LB,MINNESOTA,12,10,0,225,0,0,1,0,24
Cortez Hogans,77257,ED,BOISE ST,6,1,0,120,0,0,0,0,8
Bryce Houston,77265,LB,OHIO,12,33,0,259,2,3,1,2,78
Keye Thompson,77266,LB,OHIO,12,24,1,259,3,1,2,2,70
Max Michel,77272,ED,BUFFALO,11,6,4,126,2,0,1,5,34
Vinny DePalma,77273,LB,BOSTON COL,12,25,0,121,2,0,0,0,58
Micah Bland,77334,DI,ARK STATE,7,6,0,113,0,0,0,0,11
KT Leveston,77487,T,KANSAS ST,1,0,0,199,0,0,0,0,0
Cole Beck,77724,WR,VA TECH,1,0,0,337,0,0,0,0,0
Trent Pennix,77726,TE,NC STATE,1,0,0,248,0,0,0,0,0
Brian Norris,77750,ED,USF,5,1,0,327,0,0,0,0,2
Nate Thompson,77813,S,AKRON,12,14,0,102,2,0,0,1,27
Malik Dunlap,77814,CB,TEXAS TECH,12,3,0,315,0,3,3,0,27
Kendarin Ray,77823,S,TULSA,12,32,0,320,1,1,1,0,102
Kanion Williams,77840,S,TULSA,9,9,0,320,0,1,1,0,26
Davon Ferguson,77852,CB,BOWL GREEN,12,11,0,122,2,2,5,2,38
D'Marcus Adams,77955,WR,SYRACUSE,1,0,0,304,0,0,0,0,0
Tayvonn Kyle,78131,CB,VIRGINIA,12,10,0,335,0,0,3,0,43
Tory Spears,78134,S,TEXAS ST,3,2,0,314,1,1,0,0,18
Phillip Brooks,78138,WR,KANSAS ST,2,0,0,199,0,0,0,0,0
Seth Porter,78143,WR,KANSAS ST,2,0,0,199,0,0,0,0,1
Adam Beale,78166,WR,TOLEDO,1,0,0,316,0,0,0,0,0
DaShon Bussell,78169,CB,W MICHIGAN,6,4,0,347,0,0,1,1,17
Decorian Patterson,78673,CB,UCF,10,4,0,323,0,0,1,0,17
Que Reid,78694,S,JAMES MAD,11,3,0,197,0,0,1,0,22
Chris Chukwuneke,78703,CB,JAMES MAD,11,10,0,197,1,1,0,2,25
Zack Dobson,78831,WR,MIDDLE TN,1,0,0,224,0,0,0,0,1
Marcus Rogers,78898,WR,TROY,1,0,0,318,0,0,0,0,0
Smoke Harris,78918,WR,LA TECH,1,0,0,208,0,0,0,0,0
Shemar Bartholomew,78995,CB,GA SOUTHRN,12,4,1,174,0,1,8,0,33
Teldrick Ross,79003,CB,MIDDLE TN,11,3,1,224,0,0,5,0,51
Francis Meehan,79071,S,JAMES MAD,12,11,1,197,0,3,4,0,29
Mari Wingard,79076,CB,GA SOUTHRN,3,1,0,174,0,0,0,0,3
Quae Drake,79192,LB,JVILLE ST,12,32,0,196,1,1,1,2,68
Jorden Starling,79217,DI,MIDDLE TN,10,4,1,224,0,0,0,1,7
Kenyonte Davis,79322,DI,W KENTUCKY,12,8,0,346,0,0,0,1,20
Kwame Sutton,79348,DI,OHIO,9,6,0,259,0,0,0,2,4
Jordan Branch,79367,DI,MIDDLE TN,12,10,0,224,0,0,1,0,19
Jon Ferguson,79412,LB,GA SOUTHRN,6,2,0,174,0,0,0,0,1
Josh Carr Jr.,79454,ED,SO MISS,12,10,2,296,1,0,1,3,29
BJ Davis,79542,LB,E CAROLINA,12,11,2,156,0,0,5,0,46
Isaiah Paul,79595,LB,UCF,1,0,0,323,0,0,0,0,1
Andrew Parker,81176,LB,APP STATE,12,22,0,108,1,0,1,2,81
Max Tooley,81201,LB,BYU,12,18,0,128,2,1,2,1,67
Cincir Evans,81209,LB,MEMPHIS,12,11,0,218,1,0,1,1,23
Andrew Chatfield Jr.,81219,ED,OREGON ST,12,1,2,265,5,2,0,9,14
Jacob Hollins,81242,LB,TEMPLE,12,16,0,306,0,1,0,2,40
James Miller,81243,LB,S ALABAMA,12,20,0,288,1,0,0,0,51
Aaron Casey,81245,LB,INDIANA,12,22,3,190,2,0,2,6,83
Joe Evans,81247,ED,IOWA,12,11,1,192,7,0,0,6,25
Jayden McDonald,81249,LB,TROY,12,20,1,318,1,0,1,2,55
Tyren Dupree,81269,LB,LIBERTY,12,27,0,206,0,2,3,3,77
Jared Small,81284,LB,TULANE,12,11,1,319,3,0,2,3,39
Ahmad McCullough,81291,LB,WASH STATE,2,0,0,341,0,0,0,0,2
Chase Kline,81302,LB,E MICHIGAN,11,37,0,160,4,0,0,2,75
Braelen Oliver,81307,LB,GA TECH,12,6,0,176,0,0,0,0,24
Nathaniel Watson,81317,LB,MISS STATE,12,34,2,227,6,1,0,10,71
Aaron Brule,81318,LB,MICH STATE,12,12,0,223,1,0,1,6,43
Jett Johnson,81319,LB,MISS STATE,12,21,1,227,1,3,1,6,81
Chad Bailey,81323,LB,MISSOURI,5,4,1,229,0,0,0,1,11
Jack Powers,81332,ED,E CAROLINA,9,1,0,156,0,0,1,0,11
Larry Nixon III,81342,LB,AUBURN,12,19,0,115,2,0,0,1,35
Ovie Oghoufo,81347,ED,LSU,11,8,1,211,1,0,0,2,15
Shayne Simon,81349,LB,PITTSBURGH,12,16,0,268,2,0,1,5,32
Teradja Mitchell,81351,LB,FLORIDA,10,7,0,163,1,0,0,0,15
Dallas Gant,81352,LB,TOLEDO,12,30,1,316,1,1,1,1,72
Matthew Tago,81356,ED,S JOSE ST,11,12,0,285,2,1,1,0,21
John McCartan,81357,ED,OREGON ST,12,9,1,265,1,1,1,6,27
Isaiah Tufaga,81358,LB,HAWAII,13,22,2,180,0,0,0,4,62
Deion Jennings,81371,LB,RUTGERS,12,25,0,278,3,0,3,0,63
Chike Nwankwo,81372,ED,LIBERTY,5,0,0,206,2,0,0,0,2
Walter Yates III,81383,LB,UCF,11,22,0,323,0,0,2,0,65
Jamall Hickbottom,81395,DI,S ALABAMA,12,4,1,288,0,0,0,1,21
Hayes Maples,81400,LB,SO MISS,12,17,0,296,3,1,1,0,35
Nyles Gaddy,81410,ED,MISSOURI,12,4,0,229,1,0,0,4,16
Jalen Rayam,81425,LB,MIDDLE TN,1,1,0,224,0,0,0,0,1
Nikia Eason Jr.,81426,ED,UAB,12,2,0,321,3,0,0,5,13
Andrew Mata'Afa,81439,LB,USF,6,8,0,327,0,0,0,1,14
Elijah Shelton,81442,ED,UNLV,10,4,2,325,4,0,0,1,17
Trumane Bell II,81452,ED,UTSA,12,1,0,331,4,0,0,1,8
Elijah McAllister,81455,ED,AUBURN,12,15,0,115,2,0,0,2,14
Alex Brown,81456,ED,VANDERBILT,1,2,0,333,0,0,0,0,2
Jackson Sirmon,81458,LB,CAL,6,14,1,130,1,0,1,1,32
Edefuan Ulofoshio,81459,LB,WASHINGTON,12,13,1,340,0,1,2,3,62
MJ Tafisi Jr.,81460,LB,UTAH ST,12,36,2,329,0,0,1,0,92
Zion Tupuola-Fetui,81461,ED,WASHINGTON,11,9,1,340,4,0,1,4,16
DJ Schramm,81524,LB,BOISE ST,8,10,0,120,1,0,0,1,23
Jalen Sami,81527,DI,MICH STATE,10,6,0,223,0,0,0,1,8
Akeem Smith,81529,DI,SM HOUSTON,12,10,1,281,1,1,0,1,9
Ulumoo Ale,81926,DI,WASHINGTON,12,7,0,340,3,0,0,0,11
Jontrey Hunter,81961,LB,GA STATE,12,29,3,175,2,0,1,2,75
Avery Burt,81975,LB,NEW MEXICO,5,1,0,241,3,0,0,1,1
Eli'jah Winston,81983,ED,NEVADA,11,11,0,239,4,0,0,1,11
Jaylan Franklin,81987,TE,MICH STATE,1,0,0,223,0,0,0,0,0
Ron Stone Jr.,81989,ED,WASH STATE,12,15,3,341,15,0,0,6,35
Jamarye Joiner,82071,WR,JVILLE ST,1,0,0,196,0,0,0,0,0
Steven Comstock,82116,S,FRESNO ST,12,4,0,169,2,0,2,0,21
Charles Coleman III,82166,DI,S ALABAMA,12,7,0,288,3,0,0,2,20
Andres Fox,82167,ED,MEMPHIS,9,3,1,218,2,0,0,1,10
Hale Motu'apuaka,82184,DI,UTAH ST,11,12,0,329,2,0,0,2,18
Praise Amaewhule,82185,ED,UTEP,12,12,2,330,5,1,0,5,21
Stephon Wynn Jr.,82200,DI,OLE MISS,12,4,0,226,1,0,0,0,5
Jermayne Lole,82212,DI,LOUISVILLE,10,5,1,210,0,0,0,1,8
Isaiah Nichols,82218,DI,PURDUE,12,2,0,273,0,0,0,1,11
Atunaisa Mahe,82243,DI,BYU,12,8,0,128,2,0,0,0,4
Malik Langham,82257,DI,PURDUE,12,7,0,273,1,0,0,1,12
Isaiah Johnson,82263,ED,FRESNO ST,9,4,1,169,5,0,0,0,22
Leonard Payne Jr.,82265,DI,COLORADO,12,1,1,143,0,0,0,4,6
Matt Lawson,82266,DI,NWESTERN,1,0,0,256,0,0,0,0,1
Ezekiel Holmes,82281,ED,ILLINOIS,9,1,0,187,0,0,0,0,6
Davoan Hawkins,82299,ED,W VIRGINIA,12,2,0,343,1,0,0,1,2
Jerquavion Mahone,82300,DI,TEMPLE,11,3,0,306,1,0,0,1,21
Austin Lewis,82305,DI,TENNESSEE,5,2,0,307,0,0,0,0,1
Sam Burton,82317,ED,MARSHALL,12,15,0,214,7,0,0,9,18
Owen Porter,82318,ED,MARSHALL,12,13,2,214,9,0,1,6,41
Tyler Baylor,82322,ED,KENT STATE,12,9,0,201,0,0,0,0,18
Austin Fontaine,82325,DI,CHARLOTTE,11,11,0,136,1,0,0,0,22
Taylor Upshaw,82327,ED,ARIZONA,12,9,1,109,8,0,0,8,13
Julius Welschof,82329,ED,CHARLOTTE,4,1,0,136,0,0,0,0,4
Mayan Ahanotu,82335,DI,RUTGERS,10,4,0,278,0,0,0,1,8
Abi Nwabuoku-Okonji,82336,ED,JAMES MAD,1,0,0,197,0,0,0,0,0
Trajan Jeffcoat,82341,ED,ARKANSAS,12,4,0,111,6,0,0,5,8
Casey Rogers,82347,DI,OREGON,12,4,1,264,5,0,0,1,7
Ja'Mion Franklin,82366,DI,DUKE,12,10,0,154,0,0,0,1,19
Jeff Marks,82371,DI,JVILLE ST,12,7,1,196,0,0,0,1,20
Branson Deen,82372,DI,MIAMI FL,10,6,0,220,1,0,0,2,10
Lawrence Johnson,82374,DI,AUBURN,12,5,0,115,1,0,0,1,7
Jack Sullivan,82375,ED,USC,11,1,0,326,1,0,0,1,4
Jamree Kromah,82380,ED,JAMES MAD,12,6,1,197,7,0,0,9,33
Matt Thomas,82382,DI,COLO STATE,12,4,0,144,2,0,0,1,9
Daniel Okpoko,82386,ED,S DIEGO ST,12,10,0,284,3,0,1,2,11
Maurice Strong Jr.,82408,DI,S ALABAMA,12,4,0,288,3,1,0,2,9
Tyreek Johnson,82412,ED,S CAROLINA,11,5,0,289,2,0,0,2,11
Kurott Garland,82425,DI,TENNESSEE,12,5,0,307,3,0,0,2,16
Fish McWilliams,82441,DI,UAB,12,7,1,321,7,0,0,2,24
Michael Fairbanks II,82443,ED,UAB,12,5,3,321,2,0,0,5,17
Tyler Manoa,82445,DI,ARIZONA,12,8,0,109,0,0,0,1,16
Tuli Letuligasenoa,82467,DI,WASHINGTON,10,5,0,340,0,0,0,0,10
Taki Taimani,82468,DI,OREGON,12,6,0,264,1,0,0,0,15
Brennan Jackson,82474,ED,WASH STATE,12,18,1,341,5,0,0,9,29
Dashaun Mallory,82495,DI,ARIZONA ST,12,15,0,110,1,0,0,1,32
Quentin Bivens,82497,DI,SO MISS,12,9,0,296,1,0,0,1,22
