player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Sojourn Shelton,12021,CB,WISCONSIN,12,2,0,349,1,4,9,0,26
Pasoni Tasini,12023,DI,UTAH,12,5,0,328,1,0,0,0,22
Quincy Mauger,12026,S,GEORGIA,12,3,0,173,1,2,1,0,15
Chris Odom,12031,ED,ARK STATE,12,10,3,113,10,0,0,12,31
J.T. Jones,12032,ED,MIAMI OH,12,6,1,221,6,0,0,7,24
Deante Gray,12033,WR,TCU,2,0,0,305,0,0,0,0,1
Nigel Harris,12038,LB,USF,12,17,0,327,4,2,0,2,65
James Onwualu,12039,ED,NOTRE DAME,12,17,2,258,1,0,4,2,49
Artavis Scott,12044,WR,CLEMSON,1,0,0,140,0,0,0,0,0
Brad Watson,12045,CB,WAKE,12,4,2,339,0,2,6,0,44
Dontre Wilson,12046,WR,OHIO STATE,1,0,0,260,0,0,0,0,0
Brandon Stewart,12048,CB,KANSAS,12,2,0,198,0,3,5,0,27
Cody Hollister,12052,WR,ARKANSAS,1,0,0,111,0,0,0,0,0
Terrish Webb,12054,S,PITTSBURGH,12,6,0,268,0,1,4,0,51
Nelson Adams,12056,DI,MISS STATE,12,5,0,227,0,0,0,3,11
Christian Brown,12057,DI,W VIRGINIA,12,7,0,343,2,0,0,1,25
Francis Kallon,12059,DI,GA TECH,11,2,0,176,0,0,0,2,8
Keith Kelsey,12060,LB,LOUISVILLE,12,16,2,210,5,0,1,1,60
Riley Bullough,12062,LB,MICH STATE,9,13,0,223,5,0,0,0,45
Maurice Fleming,12063,CB,W VIRGINIA,11,5,1,343,1,1,7,0,38
Jonathan Moxey,12066,CB,BOISE ST,12,3,0,120,0,0,10,0,46
Greg Mabin,12068,CB,IOWA,9,6,1,192,0,0,3,0,29
Charmeachealle Moore,12069,LB,KANSAS ST,12,7,1,199,3,0,1,0,61
Bam Bradley,12083,LB,PITTSBURGH,10,5,0,268,2,0,1,1,23
Ben Boulware,12090,LB,CLEMSON,11,15,2,140,2,1,1,4,59
Fred Ross,12091,WR,MISS STATE,1,0,0,227,0,0,0,0,0
Bryan Cox Jr.,12092,ED,FLORIDA,9,2,1,163,3,0,0,1,10
Josh Tupou,12093,DI,COLORADO,12,4,0,143,2,0,0,2,25
Jamal Marcus,12094,ED,AKRON,7,1,0,102,3,0,0,2,12
Channing Stribling,12095,CB,MICHIGAN,12,2,0,222,0,4,10,1,24
Ladell Fleming,12096,ED,N ILLINOIS,12,9,0,254,4,0,1,4,27
J.D. Harmon,12099,CB,KENTUCKY,12,3,0,202,0,2,1,0,22
Alvin Hill,12100,CB,MARYLAND,12,5,1,215,0,2,2,0,40
Kenneth Olugbode,12103,LB,COLORADO,12,17,1,143,5,2,2,1,69
Johnathan Calvin,12106,ED,MISS STATE,12,7,2,227,3,1,1,6,26
Izaah Lunsford,12113,DI,BOWL GREEN,12,9,0,122,3,0,0,1,33
Lenzy Pipkins,12117,CB,OKLA STATE,12,3,0,262,1,1,2,0,28
Bug Howard,12125,WR,N CAROLINA,1,0,0,245,0,0,0,0,0
Reggie Porter,12128,CB,UTAH,12,3,0,328,0,2,2,0,35
Garrett Sickels,12131,ED,PENN STATE,12,4,0,266,10,0,0,9,29
Jhaustin Thomas,12132,ED,IOWA STATE,12,2,1,193,3,1,0,4,21
Devin Chappell,12135,S,OREGON ST,12,19,6,265,0,1,5,1,55
Ashton Lampkin,12138,CB,OKLA STATE,12,7,0,262,0,0,3,0,25
Jordan Sterns,12142,S,OKLA STATE,11,17,0,262,0,3,5,0,74
Tim White,12144,WR,ARIZONA ST,2,0,0,110,0,0,0,0,0
Marquavius Lewis,12147,ED,S CAROLINA,12,4,0,289,7,0,0,2,39
Brandon Reilly,12150,WR,NEBRASKA,1,0,0,238,0,0,0,0,0
Jeremy Tyler,12155,S,W VIRGINIA,12,6,1,343,0,2,8,0,57
Nigel Williams,12157,DI,VA TECH,9,3,0,337,1,0,0,1,9
Rashaad Coward,12168,DI,DOMINION,12,7,0,263,6,0,0,2,33
Hendrick Ekpe,12169,ED,MINNESOTA,12,2,2,225,6,0,0,3,22
Isaiah Irving,12171,ED,S JOSE ST,12,5,1,285,1,0,0,8,34
Ken Ekanem,12179,ED,VA TECH,11,2,1,337,6,0,1,8,21
Orion Stewart,12181,S,BAYLOR,12,16,0,118,0,5,3,0,54
Alex Barrett,12183,DI,S DIEGO ST,12,7,0,284,5,0,1,6,35
Dontez Ford,12184,WR,PITTSBURGH,1,0,0,268,0,0,0,0,0
Nick James,12186,DI,MISS STATE,11,6,0,227,2,0,0,1,10
Maurice Swain Jr.,12190,DI,AUBURN,12,2,0,115,0,0,0,0,6
Jeremiah Valoaga,12194,ED,UNLV,10,2,1,325,4,0,0,3,14
Aaron Taylor,12198,LB,BALL ST,12,12,0,117,3,0,1,1,57
T.J. Mutcherson,12199,S,UCF,12,8,1,323,1,2,2,1,48
Malik Smith,12200,S,S DIEGO ST,12,8,0,284,0,1,4,0,36
Avery Williams,12201,LB,TEMPLE,12,10,2,306,1,0,1,3,39
Kevin Davis,12203,LB,COLO STATE,12,12,4,144,5,1,1,3,77
Aarion Penton,12208,CB,MISSOURI,12,2,0,229,1,5,7,0,40
Casey Sayles,12209,DI,OHIO,12,3,0,259,3,0,0,5,21
Dravious Wright,12210,LB,NC STATE,12,8,3,248,1,0,2,0,42
Larry Hope,12213,CB,AKRON,11,7,0,102,0,1,7,0,37
Adam Butler,12214,DI,VANDERBILT,12,5,1,333,0,0,0,4,16
Jason Thompson,12216,S,UTAH,3,0,0,328,0,0,0,0,0
Devaroe Lawrence,12222,DI,AUBURN,11,3,0,115,2,0,0,1,11
Arthur Maulet,12224,CB,MEMPHIS,12,5,2,218,0,2,11,2,51
Josh Banks,12230,DI,WAKE,11,6,1,339,3,0,0,3,21
Jadar Johnson,12233,S,CLEMSON,12,3,0,140,1,5,7,0,32
Jarron Jones,12235,DI,NOTRE DAME,12,6,1,258,1,1,0,2,36
Calvin Munson,12236,LB,S DIEGO ST,12,21,0,284,7,0,1,3,59
Brisly Estime,12243,WR,SYRACUSE,1,0,0,304,0,0,0,0,0
Fadol Brown,12246,ED,OLE MISS,8,9,0,226,1,0,0,2,26
LaTroy Lewis,12250,ED,TENNESSEE,10,5,0,307,4,0,0,1,20
Randall Goforth,12254,CB,UCLA,11,3,1,324,0,4,5,0,53
Charles Walker,12257,DI,OKLAHOMA,4,0,0,261,1,0,0,0,7
Jamal Perry,12259,CB,IOWA STATE,12,6,0,193,1,2,7,1,37
Otha Peters,12264,LB,LA LAFAYET,12,14,1,207,7,0,2,1,72
Nick Usher,12268,ED,UTEP,12,9,0,330,4,0,0,5,52
Victor Bolden Jr.,12269,WR,OREGON ST,2,0,0,265,0,0,0,0,0
Jimmie Gilbert,12273,ED,COLORADO,12,6,5,143,5,0,0,10,38
Malik Golden,12274,S,PENN STATE,11,9,1,266,2,1,1,0,48
Chanceller James,12277,S,BOISE ST,11,10,0,120,0,2,1,0,54
Donavin Newsom,12283,LB,MISSOURI,12,8,1,229,2,0,3,4,58
Noble Nwachukwu,12284,ED,W VIRGINIA,11,5,1,343,4,0,0,4,29
Jeremy Boykins,12287,CB,UCF,10,0,0,323,0,0,2,0,12
DeAngelo Brown,12288,DI,LOUISVILLE,12,9,1,210,4,0,0,4,19
Bra'Lon Cherry,12289,WR,NC STATE,2,0,0,248,0,0,0,0,0
John Green,12291,CB,UCONN,12,3,0,146,0,0,6,0,31
Denzel Johnson,12293,LB,TCU,11,10,1,305,1,0,5,2,66
Gio Pascascio,12297,WR,LOUISVILLE,2,0,0,210,0,0,0,0,1
Brandon Banks,12299,DI,CHARLOTTE,12,3,2,136,3,0,0,4,24
Ondre Pipkins,12304,DI,TEXAS TECH,11,2,0,315,0,0,0,1,35
James Quick,12305,WR,LOUISVILLE,2,0,0,210,0,0,0,0,0
Fish Smithson,12306,S,KANSAS,12,20,2,198,0,4,4,1,82
Nico Marley,12309,LB,TULANE,12,11,3,319,2,1,1,3,75
Mikey Bart,12310,ED,N CAROLINA,12,5,0,245,3,0,0,3,17
Najee Murray,12315,CB,KENT STATE,11,6,1,201,1,2,11,0,38
Woody Baron,12317,DI,VA TECH,12,6,0,337,0,0,0,6,38
Kennan Gilchrist,12319,ED,APP STATE,12,12,1,108,4,0,1,3,54
Joe Jones,12321,LB,NWESTERN,12,11,0,256,2,0,2,3,21
Lewis Neal,12323,DI,LSU,11,10,0,211,3,0,0,3,31
Lucas Wacha,12327,LB,WYOMING,12,16,0,351,9,0,1,2,73
Bryce Jones,12328,CB,AKRON,12,5,0,102,0,0,7,0,38
Jarrod Harper,12334,S,W VIRGINIA,12,8,0,343,0,0,2,0,50
Kevin Maurice,12335,DI,NEBRASKA,12,8,0,238,8,0,0,4,17
Mitchell Paige,12337,WR,INDIANA,1,0,0,190,0,0,0,0,0
Dominique Hatfield,12338,CB,UTAH,9,2,0,328,0,1,5,0,24
Marcus McWilson,12346,S,KENTUCKY,12,8,0,202,0,1,0,0,34
Matt Galambos,12348,LB,PITTSBURGH,12,9,0,268,3,0,1,1,61
Johnny Ragin III,12353,LB,OREGON,7,11,0,264,2,0,1,1,37
Cameron Robbins,12354,ED,NWESTERN,12,3,2,256,0,0,1,3,22
Tevin Homer,12355,CB,FAU,2,0,0,165,0,0,0,0,3
Eric Nzeocha,12409,LB,WYOMING,3,0,0,351,0,0,0,0,0
Jordan Frysinger,12415,WR,IDAHO,1,0,0,185,0,0,0,0,0
Grant Dotsy,12479,CB,LA MONROE,1,0,0,209,0,0,0,0,1
Jeffrey Allison,12542,LB,FRESNO ST,7,3,0,169,0,0,0,0,16
Petera Wilson Jr.,12610,ED,TULSA,12,3,0,320,4,0,0,5,4
Chase Dutra,12648,S,INDIANA,9,2,1,190,1,0,0,0,32
Omar Gardea,12673,ED,AIR FORCE,1,0,0,101,0,0,0,0,0
Daniel Gonzales,12674,LB,NAVY,4,6,0,237,0,0,0,0,19
Kam McKnight,12675,WR,LA TECH,2,0,0,208,0,0,0,0,0
Marcus Edmond,12727,CB,CLEMSON,10,0,0,140,0,1,3,0,17
Hunter Crafford,12737,LB,N CAROLINA,2,0,0,245,0,0,0,0,3
JoJo Natson,12739,WR,AKRON,2,0,0,102,0,0,0,0,0
Kamal Martin,12744,ED,MINNESOTA,12,2,0,225,4,1,1,1,3
Penitito Faalologo,12759,DI,HAWAII,10,5,0,180,1,0,0,0,12
Ryan Mayes,12826,CB,MIAMI FL,8,1,0,220,0,0,0,0,1
Hootie Jones,12886,S,ALABAMA,12,2,0,103,0,0,4,0,13
Josh Roberts,12887,CB,NWESTERN,1,1,0,256,0,0,0,0,2
Anthony Moten Jr.,12893,DI,MIAMI FL,10,2,0,220,0,0,0,0,2
Ken Webster,12955,CB,OLE MISS,1,0,0,226,0,0,0,0,0
Iggy Porchia,12956,ED,UNLV,12,5,0,325,1,0,0,0,14
Myles Davenport,12964,ED,NAVY,3,0,0,237,0,0,0,1,1
Shawanye Lawrence,13040,DI,GA STATE,11,11,1,175,3,0,0,2,41
Reggie Robinson II,13094,CB,TULSA,12,3,1,320,0,0,5,0,34
Darius Jones Jr.,13101,CB,GA SOUTHRN,11,4,0,174,0,2,2,0,24
Dalton Fields,13105,DI,WYOMING,3,0,0,351,0,0,0,1,0
Tyler L'Hommedieu,13107,LB,ARMY,3,0,0,114,0,0,0,0,0
Ed Rolle,13172,S,CHARLOTTE,12,9,0,136,0,3,4,0,41
SirCalvin Wallace,13243,DI,S ALABAMA,9,3,0,288,0,0,0,1,12
Deonta Moore,13310,HB,S ALABAMA,2,0,0,288,0,0,0,0,0
Jabril Robinson,13396,ED,CLEMSON,5,1,0,140,0,0,0,1,3
C.J. Perry Jr.,13461,LB,SO MISS,12,1,0,296,0,0,0,1,20
Jordan Tolbert,13535,CB,BAYLOR,1,0,0,118,0,0,1,0,0
Ricky Brookins,13582,WR,INDIANA,1,0,0,190,0,0,0,0,0
Isaiah Smallwood,13594,DI,FLORIDA ST,2,0,0,167,0,0,0,0,0
Corey Bell Jr.,13596,CB,N CAROLINA,10,1,0,245,0,0,0,0,7
Christian Matthew,13598,CB,GA SOUTHRN,9,1,1,174,0,1,1,0,17
Jeremy McDuffie,13599,CB,DUKE,10,1,0,154,1,0,0,0,10
DeShawn Capers-Smith,13604,CB,TEXAS A&M,8,3,0,312,0,0,2,0,19
Will Lockett,13605,S,UCLA,6,0,0,324,0,0,0,0,1
Adonis Alexander,13612,CB,VA TECH,11,0,0,337,3,2,7,0,29
Colin Samuel,13643,CB,UCLA,1,0,0,324,0,0,0,0,1
Donald Freeman,13752,CB,LA TECH,1,0,0,208,0,0,0,0,3
Tanner Karafa,13787,ED,BOSTON COL,6,0,0,121,0,0,0,0,1
Cameron Townsend,13788,LB,TEXAS,2,0,0,311,0,0,0,0,1
Aaron Roberson,13789,CB,LA TECH,1,0,0,208,0,0,0,0,0
Daniel Jackson,13819,DI,W MICHIGAN,8,1,0,347,0,0,0,0,2
Trevon Hill,13821,ED,VA TECH,12,7,0,337,4,0,0,2,15
Sam Beal,13822,CB,W MICHIGAN,12,3,0,347,0,0,3,0,38
Taylor Heflin,13878,LB,NAVY,3,4,0,237,0,0,0,0,15
Kenny Knight Jr.,13956,DI,BALL ST,1,1,0,117,0,0,0,0,0
Malik Thompson,13957,DI,MARSHALL,5,2,0,214,0,0,0,0,1
Darius Fullwood,13962,DI,VA TECH,1,0,0,337,0,0,0,0,0
Emmanuel Cooper,14094,DI,MEMPHIS,5,0,0,218,0,0,0,0,4
Chris Richardson,14095,DI,UTEP,11,3,0,330,0,0,0,0,11
Jason Scrempos,14182,DI,WASHINGTON,1,0,0,340,0,0,0,0,0
Christian Asher,14189,LB,CHARLOTTE,1,0,0,136,0,0,0,0,0
Anthony J. Taylor,14471,CB,TEXAS ST,8,2,0,314,0,0,0,0,22
Alex Jean Charles,15783,CB,UTEP,4,0,0,330,0,0,0,0,2
James Turner,16394,S,AKRON,6,2,0,102,0,0,0,0,14
Khiry Lucas,16462,S,TEMPLE,5,1,0,306,0,0,0,0,3
Epie Sona,16827,LB,S JOSE ST,5,2,0,285,0,0,0,0,0
Wayne Morgan,17112,CB,SYRACUSE,1,0,0,304,0,0,0,0,0
Luke Stice,17123,LB,TEXAS TECH,10,8,0,315,0,0,0,1,32
Cywettnie Brown,17631,WR,BALL ST,1,0,0,117,0,0,0,0,0
Kyle Seger,17702,ED,BALL ST,5,0,0,117,0,0,0,0,0
Joshua Posley,17847,ED,BALL ST,12,2,0,117,10,0,0,2,17
Sam Tai,18065,DI,S DIEGO ST,5,0,0,284,0,0,0,0,0
Denzel Conyers,18492,S,MARYLAND,3,2,0,215,0,0,0,0,13
Jonathan Ledbetter,18645,DI,GEORGIA,6,5,0,173,1,0,0,1,10
Charles Jackson,18675,ST,NEBRASKA,1,0,0,238,0,0,0,0,0
Will Coleman,18790,ED,MISS STATE,7,1,0,227,0,0,0,1,3
Kenny Buyers,18882,WR,N TEXAS,2,0,0,251,0,0,0,0,0
Dylan Sumner-Gardner,19008,S,BOISE ST,6,6,0,120,0,1,0,0,22
Devante Averette,19039,LB,OKLA STATE,12,11,1,262,2,0,3,1,64
Darnell Dailey Jr.,19452,DI,TEXAS ST,4,0,0,314,0,0,0,0,3
Khary Bailey-Smith,19602,S,UMASS,11,13,0,216,0,0,2,0,43
Chris Lewis,20337,WR,S ALABAMA,2,0,0,288,0,0,0,0,0
JaQuay Savage,20843,WR,LOUISVILLE,1,0,0,210,0,0,0,0,0
Cameron Howard,21006,S,OHIO STATE,1,0,0,260,0,0,0,0,0
Abu Lamin,21273,DI,S CAROLINA,7,0,0,289,0,0,0,0,0
Nate Smith,21485,S,TEMPLE,10,3,0,306,1,1,0,0,26
Alex Schwab,21523,LB,N ILLINOIS,7,4,0,254,0,0,0,1,14
Sharrieff Shah Jr.,21547,ST,UTAH,1,0,0,328,0,0,0,0,0
Hayden Clegg,21596,TE,UTAH,1,0,0,328,0,0,0,0,0
Denzel Jones Jr.,21614,HB,AKRON,1,0,0,102,0,0,0,0,0
Dominic Barnes,21617,LB,S JOSE ST,6,3,0,285,0,1,0,0,10
Isaiah Gourdine,21685,S,BOWL GREEN,1,0,0,122,0,0,0,0,0
Kemoko Turay,21702,ED,RUTGERS,8,0,0,278,0,0,0,2,1
Christian Tago,21734,LB,S JOSE ST,9,15,0,285,3,0,1,0,58
Devin Holiday,21741,CB,ARIZONA,1,0,0,109,0,0,0,0,1
Marquis Couch,21749,LB,MARSHALL,1,0,0,214,0,0,0,0,0
Wayne Johnson,21786,CB,S ALABAMA,4,0,0,288,0,0,0,0,0
Will Barrow,21790,S,TULSA,10,0,0,320,0,0,0,0,8
Alex Manigo,21796,ED,S JOSE ST,5,0,0,285,2,0,0,0,0
Salamo Fiso,21855,LB,ARIZONA ST,7,9,0,110,3,1,1,0,31
