player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Trevon McSwain,26142,DI,DUKE,12,8,2,154,1,0,0,4,18
Jordan Hayes,26143,S,UCF,8,2,0,323,0,0,0,0,11
Koby Quansah,26145,LB,DUKE,12,20,0,154,4,0,1,3,65
Dylan Singleton,26147,S,DUKE,12,19,2,154,0,0,0,1,57
Colby Gore,26197,CB,E CAROLINA,10,3,1,156,0,1,2,0,44
Kendall Futrell,26199,ED,E CAROLINA,12,9,4,156,6,0,0,10,44
Michael Swift,26200,ED,E CAROLINA,7,1,0,156,0,0,0,0,4
Kevin McGill,26334,CB,E MICHIGAN,10,10,0,160,0,1,2,1,25
Jalen Phelps,26343,S,E MICHIGAN,4,2,0,160,0,0,0,0,12
Clay Holford,26345,ED,E MICHIGAN,3,1,0,160,0,1,1,0,4
Brody Hoying,26348,S,E MICHIGAN,12,12,2,160,2,4,3,2,54
Kevin McCrary,26396,DI,FAU,11,2,0,165,2,0,0,1,1
Jabari Zuniga,26449,ED,FLORIDA,5,3,0,163,2,0,0,4,7
Luke Ancrum,26450,ED,FLORIDA,11,8,0,163,0,0,0,2,12
Kylan Johnson,26452,LB,PITTSBURGH,12,7,2,268,4,0,1,7,33
Jeremiah Moon,26453,ED,FLORIDA,9,5,0,163,6,0,1,4,20
David Reese II,26454,LB,FLORIDA,12,14,0,163,0,0,0,1,65
Jeawon Taylor,26455,S,FLORIDA,10,7,0,163,1,0,1,0,18
Marcus Lewis,26457,CB,MARYLAND,10,6,0,215,0,2,1,0,28
Zack Mesday,26506,ED,TEMPLE,12,6,0,306,1,0,0,4,13
David Curry,26573,LB,GA TECH,12,11,2,176,3,1,1,3,86
Rojesterman Farris II,26587,CB,HAWAII,13,9,0,180,0,1,6,0,42
Solomon Matautia,26631,LB,HAWAII,13,21,0,180,2,2,0,1,51
Patrick Nelson,26699,LB,SMU,12,10,1,287,6,1,1,13,54
Cam Watkins,26701,CB,VANDERBILT,12,4,0,333,0,0,3,0,21
Reggie Walker,26885,ED,KANSAS ST,12,5,0,199,5,0,0,1,19
Trey Dishon,26938,DI,KANSAS ST,12,5,0,199,4,0,0,3,14
Dominic Hill,26945,DI,KENT STATE,7,3,0,201,1,0,0,1,12
Jamal Parker Jr.,26946,CB,KENT STATE,12,6,0,201,1,3,6,0,49
Michael Divinity Jr.,27046,ED,LSU,5,6,1,211,3,0,0,3,14
Isaiah Rodgers,27069,CB,UMASS,12,5,1,216,0,4,6,0,37
Jonathan Wilson,27127,DI,MEMPHIS,12,4,1,218,8,0,0,2,12
Bryce Huff,27128,ED,MEMPHIS,12,7,2,218,12,0,0,7,28
Austin Hall,27129,LB,MEMPHIS,11,14,0,218,3,1,5,2,44
Raequan Williams,27300,DI,MICH STATE,12,9,1,223,4,0,0,7,23
Reuben Jones,27371,ED,W VIRGINIA,12,9,0,343,3,0,0,3,18
Lavert Hill,27374,CB,MICHIGAN,11,0,0,222,0,3,8,0,13
Michael Dwumfour,27376,DI,MICHIGAN,10,1,0,222,0,0,0,0,6
Joshua Uche,27379,ED,MICHIGAN,12,3,2,222,11,0,1,8,21
Damon Moore,27393,DI,FIU,12,4,1,166,0,0,0,1,9
Ronnell Perkins,27441,LB,MISSOURI,12,6,0,229,1,2,2,0,15
DeMarkus Acy,27442,CB,MISSOURI,10,2,0,229,0,0,4,0,14
Lucas Weber,27625,LB,NEVADA,5,3,0,239,3,0,0,0,13
Alex Hart,27631,LB,NEW MEXICO,12,20,1,241,5,1,2,4,62
Jarius Morehead,27752,S,NC STATE,12,17,0,248,1,0,0,1,35
Taylor Robinson,27804,S,N TEXAS,10,11,1,251,0,1,5,0,50
Quintin Wynne,27823,ED,N ILLINOIS,10,6,0,254,4,0,0,2,20
Trayshon Foster,27831,S,N ILLINOIS,12,10,0,254,1,0,1,0,32
Trequan Smith,27833,S,N ILLINOIS,6,1,0,254,1,0,0,0,2
Joe Gaziano,27949,ED,NWESTERN,12,11,4,256,7,0,1,7,31
Trent Goens,27950,ED,NWESTERN,4,4,0,256,1,0,0,1,10
Nathan Fox,27953,LB,HOUSTON,1,0,0,182,0,0,0,0,0
Trae Williams,27962,CB,NWESTERN,10,1,0,256,0,0,3,0,16
K.J. Hill,28025,WR,OHIO STATE,1,0,0,260,0,0,0,0,0
Robert Landers,28064,DI,OHIO STATE,11,6,0,260,4,0,0,1,5
Austin Mack,28070,WR,OHIO STATE,1,0,0,260,0,0,0,0,0
Rashod Berry,28071,TE,OHIO STATE,4,0,0,260,0,0,0,0,0
DaVon Hamilton,28072,DI,OHIO STATE,12,6,0,260,4,0,0,5,13
Jashon Cornell,28074,DI,OHIO STATE,12,6,1,260,2,0,0,5,13
Josh Norwood,28076,S,W VIRGINIA,10,18,0,343,0,1,5,0,47
Rodjay Burns,28078,LB,LOUISVILLE,12,12,1,210,4,1,0,2,61
Justin Hilliard,28079,LB,OHIO STATE,9,3,0,260,0,1,0,0,8
Damon Arnette,28080,CB,OHIO STATE,11,3,1,260,1,1,4,0,23
Malik Harrison,28081,LB,OHIO STATE,12,5,0,260,2,0,3,3,52
Keandre Jones,28092,ED,MARYLAND,12,13,3,215,1,0,1,6,54
Neville Gallimore,28094,DI,OKLAHOMA,12,7,2,261,2,0,0,3,19
Mark Jackson Jr.,28095,ED,OKLAHOMA,3,0,0,261,0,0,0,0,1
Mufu Taiwo,28144,DI,DOMINION,10,0,0,263,0,0,0,0,5
Ray Ellis,28231,DI,FAU,12,10,0,165,1,0,0,3,6
Ryan Bay,28245,TE,OREGON,1,0,0,264,0,0,0,0,0
Gus Cumberlander,28247,ED,OREGON,5,6,0,264,2,0,0,1,2
Drayton Carlberg,28248,DI,OREGON,12,10,1,264,2,0,0,4,10
Troy Dye,28251,LB,OREGON,11,18,1,264,5,1,3,2,51
Gary Baker,28252,DI,OREGON,10,4,0,264,0,0,0,0,6
Robert Windsor,28310,DI,PENN STATE,12,11,0,266,4,0,0,4,23
Garrett Taylor,28311,S,PENN STATE,12,15,1,266,1,0,0,1,57
Roe Wilkins,28429,ED,ARIZONA ST,12,5,2,110,2,0,0,1,19
Myles Adams,28430,DI,RICE,12,8,0,275,1,0,0,1,36
Najee Clayton,28437,LB,W MICHIGAN,12,5,0,347,1,2,0,1,17
Kobe Smith,28488,DI,S CAROLINA,11,15,0,289,1,0,0,1,19
Matt Bahr,28617,LB,KENT STATE,11,13,0,201,1,0,1,1,47
Will Dawkins,28645,S,UAB,9,11,0,321,0,0,1,0,22
Cornelius Sturghill,28784,CB,LOUISVILLE,10,2,0,210,0,0,2,0,14
Richard Moore,28853,LB,SMU,3,4,0,287,2,0,1,1,9
Bryan London II,28856,LB,TEXAS ST,12,23,0,314,1,1,0,0,89
Diamon Cannon,28863,LB,TULSA,12,12,0,320,1,0,2,0,29
Nevelle Clarke,28931,CB,UCF,11,1,0,323,0,2,6,0,21
Brendon Hayes,28933,ED,UCF,12,4,1,323,5,0,0,9,11
Evan Austrie,28985,S,UNLV,12,16,2,325,2,0,6,2,64
Soli Afalava,28986,ED,UNLV,4,0,0,325,0,0,0,0,2
Javin White,28987,S,UNLV,12,10,1,325,2,3,10,3,64
Jericho Flowers,28988,CB,UNLV,12,3,0,325,0,4,10,1,59
Jack Jones,29050,CB,ARIZONA ST,12,1,1,110,0,3,11,0,41
Ykili Ross,29051,CB,UTEP,9,5,0,330,0,2,1,0,14
Kirk Livingstone,29052,ED,USF,12,7,1,327,4,0,0,2,31
Malik Dixon,29053,S,RUTGERS,10,4,0,278,0,0,1,0,18
Richard Burney,29120,DI,VIRGINIA,12,6,0,335,2,0,0,2,11
Stone Wolfley,29316,ED,W VIRGINIA,3,0,0,343,0,0,0,0,0
Adam Shuler,29321,DI,FLORIDA,12,0,0,163,0,0,0,2,18
Zach Sandwisch,29368,ED,W VIRGINIA,5,0,0,343,0,0,0,0,1
Jeramiah Stovall,29381,CB,NEBRASKA,1,0,0,238,0,0,0,0,0
Deonte Holden,29464,ED,NC STATE,11,1,0,248,1,0,0,1,7
D'Wayne Eskridge,29573,CB,W MICHIGAN,4,3,0,347,1,0,2,0,11
A.J. Taylor,29615,WR,WISCONSIN,1,0,0,349,0,0,0,0,0
Garrett Rand,29616,DI,WISCONSIN,11,5,1,349,1,0,0,1,14
Josiah Hall,29620,ED,WYOMING,10,2,0,351,3,0,0,4,13
Logan Wilson,29623,LB,WYOMING,12,16,1,351,5,4,5,1,80
Darius Slade,29757,ED,USF,12,6,1,327,3,0,0,2,25
LaMone Williams,29813,DI,OREGON ST,5,0,0,265,0,0,0,0,8
Marshaun Cameron,30624,CB,COLO STATE,12,8,0,144,0,0,4,0,28
Joey Banks,31453,S,BUFFALO,12,16,0,126,0,3,1,1,62
Darreyl Patterson,32854,CB,KANSAS ST,9,0,0,199,0,1,1,0,9
Taj Jones,32969,CB,SO MISS,4,0,0,296,0,0,0,0,4
Dane Jackson,32989,CB,PITTSBURGH,12,8,0,268,0,1,7,1,36
Clayton Johnson,33000,CB,UTSA,12,2,0,331,0,0,0,0,15
Zamore Zigler,33012,CB,S JOSE ST,11,2,0,285,0,0,3,0,24
Chris Finke,33014,WR,NOTRE DAME,2,0,0,258,0,0,0,0,0
Richaud Floyd,33043,CB,MISSOURI,3,0,0,229,0,0,0,0,0
Roney Elam,33103,CB,TEXAS A&M,3,0,0,312,0,2,1,1,7
Julius Lewis,33145,CB,TCU,6,2,0,305,0,1,2,0,10
Desmond Anderson,33165,CB,MIDDLE TN,10,6,0,224,2,0,2,0,34
Michael Lewis,33204,S,UTEP,12,26,1,330,0,1,0,0,63
Darrell Brown,33225,WR,DOMINION,1,0,0,263,0,0,0,0,0
John Henry Bronczek,33234,S,KENT STATE,1,0,0,201,0,0,0,0,0
DeAnte Ford,33293,S,KANSAS,12,4,0,198,0,0,0,0,18
Jeremiah Dinson,33322,S,AUBURN,11,18,0,115,0,2,1,2,50
Kareem Ali,33353,CB,W MICHIGAN,12,1,0,347,0,0,0,0,5
DJ Williams,33354,CB,UTAH ST,12,6,1,329,0,2,5,0,63
Trey Spencer,33358,S,LA TECH,4,0,0,208,0,0,0,0,0
Kahlil Robinson,33387,S,TOLEDO,12,10,0,316,0,3,2,0,39
DuWayne Johnson,33391,CB,SYRACUSE,3,0,0,304,0,0,0,0,0
Keith Washington Jr.,33415,CB,W VIRGINIA,10,2,0,343,0,3,9,0,20
Jordan Adams,33421,CB,UMASS,8,2,0,216,0,1,0,0,10
Chris Stamps,33448,CB,MIDDLE TN,8,4,0,224,0,1,3,0,24
Amari Henderson,33456,CB,WAKE,12,3,0,339,0,4,8,0,35
Devon Russell,33461,CB,BUFFALO,12,1,0,126,0,1,6,1,37
James Jackson,33524,LB,LA TECH,9,18,3,208,3,1,1,1,38
Deuce Wallace,33531,S,LA LAFAYET,12,5,0,207,0,0,1,0,17
Shawn Wilson,33547,S,OREGON ST,11,13,0,265,0,1,1,0,48
Cassius Grady,33577,CB,UTSA,11,3,1,331,1,2,6,1,31
Ta'Corian Darden,33612,CB,W KENTUCKY,12,7,0,346,1,1,2,0,44
Ernest Gunn,33665,CB,SO MISS,12,5,0,296,0,0,2,0,12
Eric Lee Jr.,33681,S,NEBRASKA,11,4,0,238,0,2,1,0,14
Shea Campbell,33714,LB,W VIRGINIA,11,9,0,343,1,0,2,2,31
Eric Wilson,33735,CB,S DIEGO ST,1,0,0,284,0,0,0,0,0
Brock Nichols,33753,S,USF,5,0,0,327,0,1,0,0,3
Mehdi El Attrach,33828,S,BOSTON COL,10,7,0,121,0,1,3,0,36
Brett Winnegan,33851,WR,UTSA,1,0,0,331,0,0,0,0,0
John Milani,33871,S,IOWA,1,0,0,192,0,0,0,0,0
Meiko Dotson,33902,CB,FAU,11,3,0,165,0,8,1,0,32
Khafari Buffalo,33907,S,BOISE ST,8,11,0,120,0,1,2,0,14
Joe Bergin,33913,S,NWESTERN,3,0,0,256,0,0,0,0,3
Lane Ecton,33921,S,GA SOUTHRN,12,3,0,174,3,0,0,2,17
David Dowell,33941,S,MICH STATE,12,15,0,223,0,1,1,0,38
Chandler Hawkins,33949,S,S JOSE ST,2,0,0,285,0,0,0,0,3
Kaleb Fossum,33966,WR,NEVADA,1,0,0,239,0,0,0,0,0
Reid Rials,33969,WR,TROY,1,0,0,318,0,0,0,0,0
Omar Hicks,33988,S,OREGON ST,6,7,0,265,0,0,0,0,24
Darreon Jackson,34032,S,ARK STATE,11,19,0,113,3,1,0,1,73
Kendall Hinton,34045,WR,WAKE,1,0,0,339,0,0,0,0,0
Da'Quaun Jamison,34082,CB,C MICHIGAN,11,9,0,134,0,2,4,1,45
Khalil Brooks,34161,LB,MIDDLE TN,12,12,0,224,14,0,3,3,54
Andre Brown Jr.,34189,CB,INDIANA,12,4,0,190,0,0,1,0,16
Jovante Moffatt,34207,S,MIDDLE TN,12,12,0,224,0,3,0,0,93
Maliek Broady,34220,LB,NEVADA,11,2,1,239,0,0,0,2,16
Deamonte Lindsay,34228,ED,W VIRGINIA,3,0,0,343,0,0,0,0,4
Justin Bickham,34260,S,IOWA STATE,11,4,0,193,0,0,1,0,21
Wyatt Mazour,34261,HB,NEBRASKA,1,0,0,238,0,0,0,0,0
Owen Rogers,34290,LB,BAYLOR,2,1,0,118,0,0,0,0,0
Logan Wescott,34328,CB,ARK STATE,11,9,0,113,4,0,1,2,44
Adam Buirge,34330,S,N ILLINOIS,5,1,1,254,0,0,0,0,5
Reid Karel,34337,S,NEBRASKA,2,0,0,238,0,0,0,0,3
P.J. Mbanasor,34347,CB,LOUISVILLE,3,0,0,210,0,0,0,0,5
Denzel Goolsby,34355,S,KANSAS ST,12,9,0,199,1,2,1,0,47
Darius Gilbert,34362,S,HOUSTON,2,0,0,182,0,0,0,0,2
Marshe' Terry,34384,LB,N ILLINOIS,12,10,0,254,1,0,0,0,26
Denzel Johnson,34405,S,CLEMSON,11,3,1,140,0,1,1,0,21
Darryl Lewis,34437,S,LA TECH,12,9,1,208,1,1,2,0,40
Will Sunderland,34449,CB,TROY,11,1,0,318,0,4,5,0,39
Andrew Martel,34478,LB,UTSA,12,12,0,331,0,0,1,1,62
Dev Lamour,34503,S,BUFFALO,3,1,0,126,0,0,0,0,0
Christian Campbell,34534,S,GA TECH,12,5,0,176,0,0,2,0,35
Donald Rutledge Jr.,34540,S,GA SOUTHRN,12,7,1,174,1,1,3,0,47
Adrienne Talan,34594,ED,UAB,11,3,2,321,3,0,0,3,5
Ferrod Gardner,34595,LB,LA LAFAYET,11,13,1,207,3,0,0,1,34
Zack Baun,34632,ED,WISCONSIN,12,5,2,349,12,1,2,12,39
Thad Abram,34655,ED,E MICHIGAN,10,0,0,160,0,0,0,0,2
Mykelti Williams,34664,S,N ILLINOIS,12,20,1,254,2,0,1,0,62
Jarvis Miller,34689,LB,UMASS,12,15,0,216,1,0,0,1,41
Brian Cole II,34696,CB,MISS STATE,12,10,2,227,4,1,0,2,50
Ross Matiscik,34710,LB,BAYLOR,4,0,0,118,0,0,0,0,6
Trent Shaw,34781,LB,USF,3,1,0,327,0,0,0,0,1
Ayron Monroe,34783,S,TEMPLE,12,10,0,306,0,1,1,0,43
George Campbell,34785,WR,W VIRGINIA,2,0,0,343,0,0,0,0,0
Akeem Davis-Gaither,34788,LB,APP STATE,12,24,0,108,8,1,1,5,57
Jordan Glasgow,34816,LB,MICHIGAN,12,24,0,222,7,0,1,4,48
Caleb Repp,34839,TE,UTAH ST,1,0,0,329,0,0,0,0,0
A.J. Smiley,34869,ED,TROY,8,3,0,318,2,0,0,0,10
Derrick Dillon,34886,WR,LSU,1,0,0,211,0,0,0,0,0
Nolan Borgersen,34894,S,BOSTON COL,12,6,0,121,0,1,3,0,38
James Brunson,34896,WR,FAU,1,0,0,165,0,0,0,0,0
Jarrod Jones,34928,LB,ARMY,2,0,0,114,0,0,0,0,0
Jack Freudenthal,34958,TE,WAKE,1,0,0,339,0,0,0,0,0
Christian Irving,34962,LB,FIU,1,1,0,166,0,0,0,0,2
Lee Morris,35005,WR,OKLAHOMA,1,0,0,261,0,0,0,0,0
Mason Ramirez,35026,CB,TEXAS,2,0,0,311,0,0,0,0,0
Chris Melton,35031,LB,MIDDLE TN,9,9,0,224,1,0,0,0,30
Philip Redwine-Bryant,35032,LB,OKLA STATE,4,1,0,262,0,1,0,0,6
Reakwon Jones,35041,LB,INDIANA,12,13,0,190,3,0,0,1,39
Armani Linton,35048,S,OLE MISS,8,1,0,226,0,0,3,0,6
Greg Reaves,35068,ED,USF,12,15,0,327,5,1,2,4,47
Bradrick Shaw,35088,HB,WISCONSIN,2,0,0,349,0,0,0,0,0
Josh Butler,35097,CB,MICH STATE,10,1,0,223,0,0,2,0,23
Alex Mussat,35120,WR,W MICHIGAN,1,0,0,347,0,0,0,0,0
Jamie King,35142,ED,N TEXAS,11,4,0,251,1,0,3,0,10
Ben Holt,35158,LB,PURDUE,12,23,0,273,2,0,1,2,81
Austin Rosa,35168,LB,RUTGERS,1,1,0,278,0,0,0,0,0
JD Alexander,35169,ED,UNLV,1,1,0,325,0,0,0,0,4
Canon Jackson,35196,S,W KENTUCKY,3,0,0,346,0,0,0,0,1
Franklin Agbasimere,35211,ED,MISSOURI,5,1,0,229,1,0,0,1,3
Trevis Gipson,35241,ED,TULSA,12,6,2,320,5,0,0,8,33
Collin Scott,35247,LB,LA TECH,12,13,0,208,3,0,0,2,48
Dana Levine,35250,ED,TEMPLE,12,2,0,306,7,0,0,5,17
Mohamed Barry,35283,LB,NEBRASKA,12,27,0,238,4,0,1,1,64
Eric Gallon II,35291,LB,KANSAS ST,4,1,0,199,0,0,1,1,2
Damien Smith,35331,LB,LOUISVILLE,4,0,0,210,0,0,0,0,1
Austin Clack,35335,LB,OHIO,3,1,0,259,0,0,0,0,1
William LeMasters,35452,LB,N TEXAS,3,2,0,251,0,0,0,0,2
Marcel Spears Jr.,35464,LB,IOWA STATE,12,16,0,193,2,0,4,4,60
Jan Johnson,35468,LB,PENN STATE,12,15,1,266,2,1,0,2,38
John Washington,35491,DI,LA MONROE,6,1,0,209,0,0,0,0,7
Ben Schrider,35494,ED,CAL,11,5,0,130,0,0,0,1,8
John Lako,35535,LB,AKRON,12,30,0,102,4,1,3,1,98
Josh Woods,35556,ED,UCLA,12,6,0,324,2,1,0,4,35
Alex Grace,35562,S,W MICHIGAN,12,7,0,347,0,1,1,1,39
Ed Curney,35574,LB,GA STATE,7,8,0,175,2,0,1,2,36
Tim Bonner,35579,ED,FAU,12,4,0,165,3,0,0,3,17
Kenny Willekes,35624,ED,MICH STATE,12,13,0,223,4,0,0,7,29
Calvin Brewton,35653,S,DOMINION,12,20,0,263,0,0,3,0,39
Jesse Osuna,35670,LB,S JOSE ST,10,15,2,285,1,0,0,4,43
Braden Harris,35695,ED,UTAH ST,3,0,0,329,0,0,0,0,0
Richard McBryde,35699,LB,SMU,12,14,1,287,2,0,1,4,74
Tyshun Render,35744,ED,MIDDLE TN,12,9,2,224,3,1,0,3,39
Leroy Godfrey,35746,ED,HOUSTON,1,0,0,182,0,0,0,0,3
Tae Crowder,35774,LB,GEORGIA,12,17,0,173,0,0,2,0,41
Conner Greene,35776,ED,IOWA STATE,2,0,0,193,1,0,0,0,2
Rayshad Jackson,35807,LB,UNLV,12,21,3,325,7,0,5,3,82
John Houston Jr.,35810,LB,USC,12,22,0,326,2,0,3,3,73
Nick Faulkner,35812,ED,KENT STATE,12,20,1,201,1,0,2,1,44
Trae Philpots,35853,ED,MIDDLE TN,10,9,0,224,5,0,0,1,25
Daniel Fennell,35881,ED,S CAROLINA,11,2,0,289,4,0,0,0,11
Kyahva Tezino,35886,LB,S DIEGO ST,12,17,1,284,4,1,2,2,72
Kyle Pugh,35900,LB,N ILLINOIS,2,1,0,254,1,0,0,0,8
Antonio Jones-Davis,35904,LB,N ILLINOIS,6,12,0,254,0,1,0,2,36
Maurice Smitherman,35935,CB,MISS STATE,6,5,0,227,1,0,1,0,8
Antonio Balabani,35939,ED,W MICHIGAN,12,7,0,347,3,0,0,2,20
Gabriel Sewell,35942,LB,NEVADA,12,9,1,239,5,0,0,0,41
Ben Wisdorf,35947,LB,WYOMING,3,1,1,351,0,0,0,0,1
Chad Smith,35955,LB,CLEMSON,12,15,1,140,4,1,0,2,29
Jalen Moore,35966,S,OREGON ST,8,9,0,265,0,0,0,0,30
Caleb Peart,35968,LB,VANDERBILT,12,5,0,333,3,0,0,0,18
Adrian Hynson,35995,S,UTEP,12,12,0,330,0,0,0,1,53
Tanner Muse,35997,LB,CLEMSON,12,8,0,140,0,4,3,2,40
Braxton Lewis,36000,S,IOWA STATE,11,8,0,193,0,1,3,0,47
Darrell Taylor,36001,ED,TENNESSEE,12,7,1,307,3,0,1,6,25
Trent Sellers,36003,ED,NEW MEXICO,12,5,0,241,9,0,0,1,7
Bryan Wright,36004,LB,CINCINNATI,12,11,3,138,7,0,2,5,63
Jared Gescheidler,36019,LB,IOWA STATE,2,0,0,193,0,0,0,0,2
Deandre Kelly,36042,ED,TEMPLE,12,3,1,306,1,0,0,2,2
Kirk Louis,36045,LB,ARK STATE,10,5,0,113,2,0,0,0,5
Terrence Jones,36071,ED,LA LAFAYET,3,0,0,207,0,0,0,0,1
Chukwudi Chukwu,36110,ED,OHIO,12,3,0,259,0,0,0,0,6
Willie Hibbler,36113,LB,OLE MISS,12,4,0,226,1,0,2,1,30
Josh Thomas,36116,S,APP STATE,12,12,0,108,0,0,2,0,54
Cristian Williams,36151,S,TULSA,12,18,1,320,0,1,2,0,34
Fua Leilua,36156,DI,UTAH ST,1,3,0,329,1,0,0,0,1
Dominic Sheppard,36158,LB,UTSA,3,1,0,331,0,0,0,0,0
Jacob White,36168,LB,BALL ST,12,29,1,117,3,1,1,1,76
Stephen Forester,36173,LB,UTEP,8,5,0,330,1,0,0,1,18
Lucas Cooper,36195,S,COLORADO,2,2,0,143,0,0,0,0,6
Tristan Brock,36210,DI,WASH STATE,12,2,1,341,0,0,0,0,10
Boosie Whitlow,36263,ED,LOUISVILLE,12,2,1,210,0,0,1,1,14
Darrian McMillan,36268,ED,N TEXAS,9,3,0,251,2,0,0,0,4
Jimmy Murphy,36279,HB,MIAMI FL,1,0,0,220,0,0,0,0,0
Shameik Blackshear,36281,ED,TCU,9,2,0,305,1,0,0,2,9
Matt Locher,36290,ED,BOISE ST,5,2,0,120,0,0,0,0,2
Derek Wilder,36300,ED,DOMINION,12,4,1,263,6,0,0,3,24
Brian Arp,36301,DI,OHIO,12,7,0,259,1,0,0,0,12
Willington Previlon,36337,DI,RUTGERS,12,6,0,278,0,0,0,2,26
Myles Cheatum,36338,ED,S DIEGO ST,12,7,0,284,3,0,0,7,20
Jamario Bell,36361,ED,ARKANSAS,10,3,1,111,1,0,0,2,10
Milan Lanier,36387,DI,MARSHALL,11,1,0,214,1,0,0,0,7
Gary Walker,36393,DI,AUBURN,7,0,0,115,0,0,0,0,1
DaiShon Neal,36442,DI,NEBRASKA,3,0,0,238,0,0,0,0,0
Scott Patchan,36449,ED,MIAMI FL,12,5,0,220,4,0,0,1,18
Mike Scott,36450,ED,OKLA STATE,12,1,0,262,6,0,0,2,5
Ty Tyler,36451,DI,LOUISVILLE,9,0,0,210,3,0,0,0,4
David Pfaff,36454,DI,WISCONSIN,9,1,0,349,0,0,0,0,0
Qaadir Sheppard,36471,ED,OLE MISS,12,7,0,226,4,0,0,0,14
Eli Howard,36472,ED,TEXAS TECH,12,2,0,315,4,0,0,4,15
Sam Renner,36482,DI,MINNESOTA,12,12,0,225,5,0,0,5,21
