Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Myles Graham,myles-graham-2,/cfb/players/myles-graham-2.html,LB,12,36,40,76,7.0,2.0,0,0,,0,4,0,0,0,0,,Florida,2025
Bryce Thornton,bryce-thornton-1,/cfb/players/bryce-thornton-1.html,S,11,31,25,56,3.0,1.0,1,0,0.0,0,6,2,37,1,1,,Florida,2025
Jordan Castell,jordan-castell-1,/cfb/players/jordan-castell-1.html,S,10,28,26,54,0.0,0.0,2,18,9.0,0,1,0,0,0,0,,Florida,2025
Sharif Denson,sharif-denson-1,/cfb/players/sharif-denson-1.html,DB,12,39,14,53,2.0,0.0,0,0,,0,1,0,0,0,0,,Florida,2025
Aaron Chiles,aaron-chiles-1,/cfb/players/aaron-chiles-1.html,LB,12,20,31,51,2.5,0.5,0,0,,0,1,1,0,0,0,,Florida,2025
Jaden Robinson,jaden-robinson-4,/cfb/players/jaden-robinson-4.html,LB,12,28,21,49,4.0,2.0,0,0,,0,3,0,0,0,1,,Florida,2025
Kamran James,kamran-james-1,/cfb/players/kamran-james-1.html,DE,12,23,21,44,4.5,3.5,0,0,,0,2,0,0,0,1,,Florida,2025
Brendan Bett,brendan-bett-1,/cfb/players/brendan-bett-1.html,DL,12,19,20,39,4.0,3.0,0,0,,0,0,0,0,0,0,,Florida,2025
Devin Moore,devin-moore-2,/cfb/players/devin-moore-2.html,CB,11,23,12,35,2.0,1.0,2,7,3.5,0,4,0,0,0,1,,Florida,2025
Tyreak Sapp,tyreak-sapp-1,/cfb/players/tyreak-sapp-1.html,DL,12,12,22,34,3.5,1.0,0,0,,0,1,0,0,0,0,,Florida,2025
Alfonzo Allen,alfonzo-allen-1,/cfb/players/alfonzo-allen-1.html,DB,6,14,19,33,0.0,0.0,0,0,,0,0,0,0,0,0,,Florida,2025
George Gumbs,george-gumbs-1,/cfb/players/george-gumbs-1.html,DE,9,14,17,31,6.5,2.5,0,0,,0,0,1,9,0,2,,Florida,2025
Jayden Woods,jayden-woods-1,/cfb/players/jayden-woods-1.html,DL,12,12,16,28,5.0,3.5,1,25,25.0,0,1,1,0,0,1,,Florida,2025
Brien Taylor Jr.,brien-taylor-jr-1,/cfb/players/brien-taylor-jr-1.html,DL,12,9,15,24,3.0,2.0,0,0,,0,0,0,0,0,1,,Florida,2025
Michai Boireau,michai-boireau-1,/cfb/players/michai-boireau-1.html,DT,9,7,13,20,2.0,2.0,1,5,5.0,0,0,0,0,0,0,,Florida,2025
Kofi Asare,kofi-asare-1,/cfb/players/kofi-asare-1.html,DL,12,10,9,19,2.5,1.0,0,0,,0,0,0,0,0,0,,Florida,2025
Cormani McClain,cormani-mcclain-1,/cfb/players/cormani-mcclain-1.html,CB,10,10,8,18,1.0,0.0,1,0,0.0,0,1,0,0,0,0,,Florida,2025
Jamari Lyons,jamari-lyons-1,/cfb/players/jamari-lyons-1.html,DL,12,6,12,18,1.0,0.0,0,0,,0,0,0,0,0,0,,Florida,2025
J'Vari Flowers,jvari-flowers-1,/cfb/players/jvari-flowers-1.html,CB,12,11,6,17,0.5,0.0,0,0,,0,4,0,0,0,0,,Florida,2025
Jeremiah McCloud,jeremiah-mccloud-1,/cfb/players/jeremiah-mccloud-1.html,DL,11,5,8,13,0.5,0.0,0,0,,0,2,0,0,0,0,,Florida,2025
