Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Smael Mondon Jr.,smael-mondon-jr-1,/cfb/players/smael-mondon-jr-1.html,LB,13,49,27,76,8.0,1.0,1,3,3.0,0,1,0,0,0,0,,Georgia,2022
Jamon Dumas-Johnson,jamon-dumas-johnson-1,/cfb/players/jamon-dumas-johnson-1.html,LB,15,45,25,70,9.0,4.0,0,0,,0,3,0,0,0,1,,Georgia,2022
Malaki Starks,malaki-starks-1,/cfb/players/malaki-starks-1.html,DB,15,44,24,68,1.5,0.0,2,42,21.0,0,7,0,0,0,0,,Georgia,2022
Christopher Smith,christopher-smith-1,/cfb/players/christopher-smith-1.html,DB,15,45,16,61,5.0,1.0,3,29,9.7,0,5,1,0,0,1,AA,Georgia,2022
Javon Bullard,javon-bullard-1,/cfb/players/javon-bullard-1.html,DB,14,33,13,46,7.0,3.5,2,3,1.5,0,3,1,0,0,0,,Georgia,2022
Kelee Ringo,kelee-ringo-1,/cfb/players/kelee-ringo-1.html,DB,15,37,5,42,2.0,0.0,2,45,22.5,0,7,0,0,0,1,,Georgia,2022
Kamari Lassiter,kamari-lassiter-1,/cfb/players/kamari-lassiter-1.html,DB,15,30,8,38,5.0,0.5,0,0,,0,4,0,0,0,0,,Georgia,2022
Nazir Stackhouse,nazir-stackhouse-1,/cfb/players/nazir-stackhouse-1.html,DL,15,16,17,33,3.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Jalen Carter,jalen-carter-1,/cfb/players/jalen-carter-1.html,DL,13,16,16,32,7.0,3.0,0,0,,0,3,0,0,0,2,AA,Georgia,2022
Tykee Smith,tykee-smith-1,/cfb/players/tykee-smith-1.html,DB,14,22,6,28,2.5,2.0,0,0,,0,1,0,0,0,1,,Georgia,2022
Mykel Williams,mykel-williams-1,/cfb/players/mykel-williams-1.html,DL,15,15,13,28,6.5,4.5,0,0,,0,0,0,0,0,0,,Georgia,2022
Robert Beal,robert-beal-1,/cfb/players/robert-beal-1.html,LB,15,16,10,26,3.0,3.0,0,0,,0,0,1,0,0,1,,Georgia,2022
Tramel Walthour,tramel-walthour-1,/cfb/players/tramel-walthour-1.html,DL,14,13,10,23,1.5,1.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Trezmen Marshall,trezmen-marshall-1,/cfb/players/trezmen-marshall-1.html,LB,14,11,8,19,4.5,1.0,1,0,0.0,0,1,0,0,0,0,,Georgia,2022
Nolan Smith,nolan-smith-1,/cfb/players/nolan-smith-1.html,LB,8,14,4,18,7.0,3.0,0,0,,0,1,0,0,0,0,,Georgia,2022
Zion Logue,zion-logue-1,/cfb/players/zion-logue-1.html,DL,14,10,6,16,0.0,0.0,0,0,,0,1,1,0,0,1,,Georgia,2022
Dan Jackson,dan-jackson-2,/cfb/players/dan-jackson-2.html,DB,7,13,3,16,1.0,0.0,1,0,0.0,0,1,0,0,0,1,,Georgia,2022
Chaz Chambliss,chaz-chambliss-1,/cfb/players/chaz-chambliss-1.html,LB,12,9,6,15,3.0,2.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Rian Davis,rian-davis-1,/cfb/players/rian-davis-1.html,LB,14,9,6,15,0.5,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
David Daniel,david-daniel-4,/cfb/players/david-daniel-4.html,DB,14,9,5,14,2.0,0.0,0,0,,0,1,0,0,0,0,,Georgia,2022
Daylen Everette,daylen-everette-1,/cfb/players/daylen-everette-1.html,DB,14,10,3,13,0.0,0.0,0,0,,0,1,0,0,0,0,,Georgia,2022
Warren Brinson,warren-brinson-1,/cfb/players/warren-brinson-1.html,DL,15,7,5,12,3.0,1.0,0,0,,0,0,1,0,0,0,,Georgia,2022
Tyrion Ingram-Dawkins,tyrion-ingram-dawkins-1,/cfb/players/tyrion-ingram-dawkins-1.html,DL,14,9,1,10,1.5,0.0,0,0,,0,0,1,0,0,0,,Georgia,2022
Jalon Walker,jalon-walker-1,/cfb/players/jalon-walker-1.html,LB,15,5,4,9,2.0,1.0,0,0,,0,1,0,0,0,0,,Georgia,2022
Bear Alexander,bear-alexander-1,/cfb/players/bear-alexander-1.html,DL,12,5,4,9,3.0,2.0,0,0,,0,2,0,0,0,0,,Georgia,2022
MJ Sherman,mj-sherman-1,/cfb/players/mj-sherman-1.html,LB,15,4,1,5,0.5,0.5,0,0,,0,0,0,0,0,0,,Georgia,2022
Marvin Jones Jr.,marvin-jones-jr-1,/cfb/players/marvin-jones-jr-1.html,LB,13,3,1,4,1.0,1.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Darris Smith,darris-smith-1,/cfb/players/darris-smith-1.html,LB,11,1,2,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Xavian Sorey Jr.,xavian-sorey-jr-1,/cfb/players/xavian-sorey-jr-1.html,LB,12,3,0,3,0.0,0.0,0,0,,0,0,1,0,0,0,,Georgia,2022
Nyland Green,nyland-green-1,/cfb/players/nyland-green-1.html,DB,10,3,0,3,0.0,0.0,0,0,,0,1,0,0,0,0,,Georgia,2022
Marcus Rosemy-Jacksaint,marcus-rosemy-jacksaint-1,/cfb/players/marcus-rosemy-jacksaint-1.html,WR,15,2,1,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
E.J. Lightsey,ej-lightsey-1,/cfb/players/ej-lightsey-1.html,LB,4,2,1,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Jack Podlesny,jack-podlesny-1,/cfb/players/jack-podlesny-1.html,K,15,2,1,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Jackson Meeks,jackson-meeks-1,/cfb/players/jackson-meeks-1.html,WR,15,2,1,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Bill Norton,bill-norton-2,/cfb/players/bill-norton-2.html,DL,13,3,0,3,1.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
JaCorey Thomas,jacorey-thomas-1,/cfb/players/jacorey-thomas-1.html,DB,6,0,2,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Jonathan Jefferson,jonathan-jefferson-1,/cfb/players/jonathan-jefferson-1.html,DL,5,2,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Cash Jones,cash-jones-1,/cfb/players/cash-jones-1.html,RB,11,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Brock Bowers,brock-bowers-1,/cfb/players/brock-bowers-1.html,TE,15,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Stetson Bennett,stetson-bennett-1,/cfb/players/stetson-bennett-1.html,QB,15,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,H-4,Georgia,2022
Shone Washington,shone-washington-1,/cfb/players/shone-washington-1.html,DL,1,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Darnell Washington,darnell-washington-1,/cfb/players/darnell-washington-1.html,TE,15,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
Marcus Washington Jr.,marcus-washington-jr-1,/cfb/players/marcus-washington-jr-1.html,DB,1,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Georgia,2022
