Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Alex McLaughlin,alex-mclaughlin-3,/cfb/players/alex-mclaughlin-3.html,S,13,61,32,93,3.0,0.0,2,74,37.0,1,6,1,59,1,0,,Washington,2025
Xe'ree Alexander,xeree-alexander-1,/cfb/players/xeree-alexander-1.html,LB,13,41,29,70,5.0,1.0,1,29,29.0,0,3,0,0,0,0,,Washington,2025
Deven Bryant,deven-bryant-1,/cfb/players/deven-bryant-1.html,LB,12,43,20,63,2.0,0.0,0,0,,0,2,0,0,0,0,,Washington,2025
Makell Esteen,makell-esteen-1,/cfb/players/makell-esteen-1.html,S,12,35,15,50,1.5,0.5,2,0,0.0,0,1,0,0,0,0,,Washington,2025
Ephesians Prysock,ephesians-prysock-1,/cfb/players/ephesians-prysock-1.html,CB,13,29,19,48,1.0,0.0,1,0,0.0,0,7,0,0,0,0,,Washington,2025
Jacob Lane,jacob-lane-1,/cfb/players/jacob-lane-1.html,LB,13,23,18,41,8.5,4.0,0,0,,0,2,0,0,0,0,,Washington,2025
Rylon Dillard-Allen,rylon-dillard-allen-1,/cfb/players/rylon-dillard-allen-1.html,S,13,34,6,40,2.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Zach Durfee,zach-durfee-1,/cfb/players/zach-durfee-1.html,LB,11,16,21,37,5.0,4.0,0,0,,0,2,0,0,0,1,,Washington,2025
Anterio Thompson,anterio-thompson-1,/cfb/players/anterio-thompson-1.html,DL,13,17,13,30,2.5,1.5,0,0,,0,2,0,0,0,0,,Washington,2025
Elinneus Davis,elinneus-davis-1,/cfb/players/elinneus-davis-1.html,DL,13,18,11,29,0.5,0.5,0,0,,0,2,0,0,0,0,,Washington,2025
Jacob Manu,jacob-manu-1,/cfb/players/jacob-manu-1.html,LB,5,13,11,24,1.0,0.0,0,0,,0,1,0,0,0,0,,Washington,2025
Zaydrius Rainey-Sale,zaydrius-rainey-sale-1,/cfb/players/zaydrius-rainey-sale-1.html,LB,8,13,8,21,1.0,1.0,1,4,4.0,0,2,0,0,0,0,,Washington,2025
Rahshawn Clark,rahshawn-clark-1,/cfb/players/rahshawn-clark-1.html,S,12,14,7,21,2.0,1.0,2,4,2.0,0,2,0,0,0,1,,Washington,2025
Ta'ita'i Uiagalelei,taitai-uiagalelei-1,/cfb/players/taitai-uiagalelei-1.html,DL,13,11,9,20,4.0,2.0,0,0,,0,1,0,0,0,0,,Washington,2025
DeShawn Lynch,deshawn-lynch-1,/cfb/players/deshawn-lynch-1.html,DL,11,13,6,19,3.5,1.0,1,57,57.0,0,7,1,0,0,1,,Washington,2025
Tacario Davis,tacario-davis-1,/cfb/players/tacario-davis-1.html,CB,7,16,3,19,1.0,0.0,2,34,17.0,0,3,0,0,0,0,,Washington,2025
Bryce Butler,bryce-butler-2,/cfb/players/bryce-butler-2.html,DL,12,12,7,19,2.5,2.0,0,0,,0,0,1,0,0,0,,Washington,2025
Leroy Bryant,leroy-bryant-1,/cfb/players/leroy-bryant-1.html,CB,13,15,3,18,0.0,0.0,2,0,0.0,0,0,0,0,0,0,,Washington,2025
Dylan Robinson,dylan-robinson-2,/cfb/players/dylan-robinson-2.html,CB,12,12,4,16,1.5,1.0,0,0,,0,1,1,0,0,1,,Washington,2025
Isaiah Ward,isaiah-ward-1,/cfb/players/isaiah-ward-1.html,DE,8,6,9,15,3.5,2.0,0,0,,0,1,0,0,0,0,,Washington,2025
Taariq Al-Uqdah,taariq-al-uqdah-1,/cfb/players/taariq-al-uqdah-1.html,LB,3,9,6,15,1.5,0.5,0,0,,0,0,0,0,0,0,,Washington,2025
Simote Pepa,simonte-pepa-1,/cfb/players/simonte-pepa-1.html,DT,13,6,3,9,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Armon Parker,armon-parker-1,/cfb/players/armon-parker-1.html,DL,8,5,3,8,1.0,1.0,0,0,,0,0,0,0,0,0,,Washington,2025
Devin Hyde,devin-hyde-1,/cfb/players/devin-hyde-1.html,DE,13,3,3,6,1.0,1.0,0,0,,0,0,0,0,0,0,,Washington,2025
Vince Holmes,vince-holmes-1,/cfb/players/vince-holmes-1.html,S,13,4,0,4,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Hayden Moore,hayden-moore-2,/cfb/players/hayden-moore-2.html,LB,13,2,1,3,0.5,0.0,0,0,,0,1,0,0,0,0,,Washington,2025
Quentin Moore,quentin-moore-1,/cfb/players/quentin-moore-1.html,TE,12,2,0,2,0.0,0.0,0,0,,0,0,0,0,0,1,,Washington,2025
Decker DeGraaf,decker-degraaf-1,/cfb/players/decker-degraaf-1.html,TE,13,2,0,2,0.0,0.0,0,0,,0,0,1,0,0,0,,Washington,2025
Ethan Moczulski,ethan-moczulski-1,/cfb/players/ethan-moczulski-1.html,K,13,2,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
D'Aryhian Clemons,daryhian-clemons-1,/cfb/players/daryhian-clemons-1.html,CB,2,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Elias Johnson,elias-johnson-1,/cfb/players/elias-johnson-1.html,CB,2,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Paul Mencke Jr.,paul-mencke-jr-1,/cfb/players/paul-mencke-jr-1.html,S,7,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Logan Sagapolu,logan-sagapolu-1,/cfb/players/logan-sagapolu-1.html,DL,11,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Tristan Warner,tristan-warner-1,/cfb/players/tristan-warner-1.html,S,2,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Griffin Miller,griffin-miller-1,/cfb/players/griffin-miller-1.html,LB,2,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Anthony Ward,anthony-ward-1,/cfb/players/anthony-ward-1.html,LB,13,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
Adam Mohammed,adam-mohammed-1,/cfb/players/adam-mohammed-1.html,RB,13,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Washington,2025
