Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Lexington Joseph,lexington-joseph-1,/cfb/players/lexington-joseph-1.html,Florida International,CUSA,12,57,273,4.8,1,22.8,8,56,7.0,0,4.7,65,329,5.1,1,,2021
Chavon McEachern,chavon-mceachern-1,/cfb/players/chavon-mceachern-1.html,Charlotte,CUSA,10,50,272,5.4,1,27.2,8,57,7.1,1,5.7,58,329,5.7,2,,2021
Hassan Hall,hassan-hall-1,/cfb/players/hassan-hall-1.html,Louisville,ACC,9,38,272,7.2,1,30.2,2,19,9.5,0,2.1,40,291,7.3,1,,2021
Jaison Patterson,jaison-patterson-1,/cfb/players/jaison-patterson-1.html,Bowling Green,MAC,10,65,271,4.2,2,27.1,12,76,6.3,0,7.6,77,347,4.5,2,,2021
Kaegun Williams,kaegun-williams-1,/cfb/players/kaegun-williams-1.html,San Diego State,MWC,14,59,268,4.5,2,19.1,7,44,6.3,0,3.1,66,312,4.7,2,,2021
Kendall Milton,kendall-milton-1,/cfb/players/kendall-milton-1.html,Georgia,SEC,8,56,264,4.7,1,33.0,2,5,2.5,0,0.6,58,269,4.6,1,,2021
Mike Diliello,mike-diliello-1,/cfb/players/mike-diliello-1.html,Middle Tennessee State,CUSA,12,49,264,5.4,6,22.0,0,0,,0,0.0,49,264,5.4,6,,2021
Johnnie Lang,johnnie-lang-1,/cfb/players/johnnie-lang-1.html,Arkansas State,Sun Belt,12,65,263,4.0,0,21.9,17,93,5.5,0,7.8,82,356,4.3,0,,2021
Chance Warren,chance-warren-1,/cfb/players/chance-warren-1.html,Navy,American,12,43,261,6.1,1,21.8,11,169,15.4,3,14.1,54,430,8.0,4,,2021
Stetson Bennett,stetson-bennett-1,/cfb/players/stetson-bennett-1.html,Georgia,SEC,14,56,259,4.6,1,18.5,0,0,,1,0.0,56,259,4.6,2,,2021
Tyler Lavine,tyler-lavine-1,/cfb/players/tyler-lavine-1.html,SMU,American,12,54,257,4.8,2,21.4,10,113,11.3,1,9.4,64,370,5.8,3,,2021
Cameron Montgomery,cameron-montgomery-1,/cfb/players/cameron-montgomery-1.html,Rice,CUSA,12,44,256,5.8,2,21.3,7,40,5.7,0,3.3,51,296,5.8,2,,2021
Justin Hall,justin-hall-3,/cfb/players/justin-hall-3.html,Ball State,MAC,11,37,255,6.9,6,23.2,61,613,10.0,5,55.7,98,868,8.9,11,,2021
D.J. Jones,dj-jones-6,/cfb/players/dj-jones-6.html,North Carolina,ACC,9,60,253,4.2,0,28.1,12,55,4.6,0,6.1,72,308,4.3,0,,2021
Brennan Armstrong,brennan-armstrong-1,/cfb/players/brennan-armstrong-1.html,Virginia,ACC,11,98,251,2.6,9,22.8,1,18,18.0,1,1.6,99,269,2.7,10,,2021
Jacquez Stuart,jacquez-stuart-1,/cfb/players/jacquez-stuart-1.html,Toledo,MAC,13,46,250,5.4,1,19.2,8,53,6.6,0,4.1,54,303,5.6,1,,2021
Jalen John,jalen-john-6,/cfb/players/jalen-john-6.html,Arizona,Pac-12,9,62,250,4.0,0,27.8,8,42,5.3,0,4.7,70,292,4.2,0,,2021
Juju McDowell,juju-mcdowell-1,/cfb/players/juju-mcdowell-1.html,South Carolina,SEC,12,52,248,4.8,2,20.7,9,53,5.9,0,4.4,61,301,4.9,2,,2021
Keytaon Thompson,keytaon-thompson-1,/cfb/players/keytaon-thompson-1.html,Virginia,ACC,12,39,247,6.3,4,20.6,78,990,12.7,1,82.5,117,1237,10.6,5,,2021
Jordan Byrd,jordan-byrd-1,/cfb/players/jordan-byrd-1.html,San Diego State,MWC,14,37,246,6.6,3,17.6,13,76,5.8,0,5.4,50,322,6.4,3,,2021
Tyre Shelton,tyre-shelton-1,/cfb/players/tyre-shelton-1.html,Miami (OH),MAC,7,54,245,4.5,2,35.0,2,6,3.0,0,0.9,56,251,4.5,2,,2021
Connor Blumrick,connor-blumrick-1,/cfb/players/connor-blumrick-1.html,Virginia Tech,ACC,6,56,242,4.3,3,40.3,0,0,,0,0.0,56,242,4.3,3,,2021
Lopini Katoa,lopini-katoa-1,/cfb/players/lopini-katoa-1.html,BYU,Ind,13,61,242,4.0,2,18.6,9,28,3.1,1,2.2,70,270,3.9,3,,2021
Chaton Mobley,chaton-mobley-1,/cfb/players/chaton-mobley-1.html,Middle Tennessee State,CUSA,8,52,241,4.6,2,30.1,4,16,4.0,0,2.0,56,257,4.6,2,,2021
Kenny Pickett,kenny-pickett-1,/cfb/players/kenny-pickett-1.html,Pitt,ACC,13,97,241,2.5,5,18.5,0,0,,0,0.0,97,241,2.5,5,H-3,2021
Tayvon Ruley,tayvon-ruley-1,/cfb/players/tayvon-ruley-1.html,Temple,American,12,45,241,5.4,2,20.1,4,18,4.5,0,1.5,49,259,5.3,2,,2021
Eric Wilson Jr.,eric-wilson-jr-1,/cfb/players/eric-wilson-jr-1.html,Florida International,CUSA,12,42,239,5.7,0,19.9,8,93,11.6,1,7.8,50,332,6.6,1,,2021
Brock Purdy,brock-purdy-1,/cfb/players/brock-purdy-1.html,Iowa State,Big 12,13,85,238,2.8,1,18.3,0,0,,0,0.0,85,238,2.8,1,,2021
Timmy Mcclain,timmy-mcclain-1,/cfb/players/timmy-mcclain-1.html,South Florida,American,11,123,238,1.9,4,21.6,0,0,,0,0.0,123,238,1.9,4,,2021
Devin Darrington,devin-darrington-1,/cfb/players/devin-darrington-1.html,Virginia,ACC,12,32,237,7.4,2,19.8,4,53,13.3,0,4.4,36,290,8.1,2,,2021
Elijah Young,elijah-young-1,/cfb/players/elijah-young-1.html,Missouri,SEC,13,50,237,4.7,1,18.2,16,96,6.0,1,7.4,66,333,5.0,2,,2021
Anderson Castle,anderson-castle-1,/cfb/players/anderson-castle-1.html,Appalachian State,Sun Belt,14,47,236,5.0,3,16.9,0,0,,0,0.0,47,236,5.0,3,,2021
Jamontez Woods,jamontez-woods-1,/cfb/players/jamontez-woods-1.html,Troy,Sun Belt,12,47,236,5.0,6,19.7,16,88,5.5,1,7.3,63,324,5.1,7,,2021
Kyle Monangai,kyle-monangai-1,/cfb/players/kyle-monangai-1.html,Rutgers,Big Ten,11,62,236,3.8,4,21.5,10,68,6.8,0,6.2,72,304,4.2,4,,2021
Challen Faamatau,challen-faamatau-1,/cfb/players/challen-faamatau-1.html,Maryland,Big Ten,9,56,235,4.2,3,26.1,7,81,11.6,0,9.0,63,316,5.0,3,,2021
John Gentry,john-gentry-1,/cfb/players/john-gentry-1.html,Utah State,MWC,14,66,235,3.6,0,16.8,5,33,6.6,0,2.4,71,268,3.8,0,,2021
Tyson Riley,tyson-riley-1,/cfb/players/tyson-riley-1.html,Army,Ind,10,50,232,4.6,2,23.2,0,0,,0,0.0,50,232,4.6,2,,2021
Alan Lamar,alan-lamar-1,/cfb/players/alan-lamar-1.html,Arkansas State,Sun Belt,12,62,231,3.7,1,19.3,22,119,5.4,0,9.9,84,350,4.2,1,,2021
Logan Diggs,logan-diggs-1,/cfb/players/logan-diggs-1.html,Notre Dame,Ind,8,52,230,4.4,3,28.8,6,56,9.3,1,7.0,58,286,4.9,4,,2021
Marshawn Lloyd,marshawn-lloyd-1,/cfb/players/marshawn-lloyd-1.html,South Carolina,SEC,12,64,228,3.6,1,19.0,3,44,14.7,0,3.7,67,272,4.1,1,,2021
AJ Green,aj-green-6,/cfb/players/aj-green-6.html,Arkansas,SEC,12,47,227,4.8,1,18.9,7,84,12.0,1,7.0,54,311,5.8,2,,2021
Davion Ervin-Poindexter,davion-ervin-poindexter-1,/cfb/players/davion-ervin-poindexter-1.html,Indiana,Big Ten,12,44,227,5.2,1,18.9,4,26,6.5,0,2.2,48,253,5.3,1,,2021
Chris Tyree,chris-tyree-1,/cfb/players/chris-tyree-1.html,Notre Dame,Ind,12,56,222,4.0,1,18.5,24,258,10.8,2,21.5,80,480,6.0,3,,2021
Dawson Downing,dawson-downing-1,/cfb/players/dawson-downing-1.html,Missouri,SEC,14,38,221,5.8,1,15.8,8,77,9.6,0,5.5,46,298,6.5,1,,2021
Jordan Moore,jordan-moore-5,/cfb/players/jordan-moore-5.html,Duke,ACC,10,44,221,5.0,3,22.1,0,0,,0,0.0,44,221,5.0,3,,2021
Omar Fattah,omar-fattah-1,/cfb/players/omar-fattah-1.html,Air Force,MWC,10,49,220,4.5,0,22.0,0,0,,0,0.0,49,220,4.5,0,,2021
Steven Anderson,steven-anderson-1,/cfb/players/steven-anderson-1.html,Tulsa,American,11,45,219,4.9,2,19.9,0,0,,0,0.0,45,219,4.9,2,,2021
Amauri Pesek-Hickson,amauri-pesek-hickson-1,/cfb/players/amauri-pesek-hickson-1.html,Kansas,Big 12,11,60,218,3.6,0,19.8,5,34,6.8,0,3.1,65,252,3.9,0,,2021
Andrew Van Buren,andrew-van-buren-1,/cfb/players/andrew-van-buren-1.html,Boise State,MWC,12,73,218,3.0,9,18.2,7,28,4.0,0,2.3,80,246,3.1,9,,2021
Bryce Carpenter,bryce-carpenter-1,/cfb/players/bryce-carpenter-1.html,Coastal Carolina,Sun Belt,11,54,217,4.0,3,19.7,0,0,,0,0.0,54,217,4.0,3,,2021
Shaun Peterson Jr.,shaun-peterson-jr-1,/cfb/players/shaun-peterson-jr-1.html,Florida International,CUSA,11,58,217,3.7,2,19.7,3,22,7.3,0,2.0,61,239,3.9,2,,2021
Shaun Peterson Jr.,shaun-peterson-jr-2,/cfb/players/shaun-peterson-jr-2.html,Florida International,CUSA,11,58,217,3.7,2,19.7,3,22,7.3,0,2.0,61,239,3.9,2,,2021
Greg Garner,greg-garner-1,/cfb/players/greg-garner-1.html,Louisiana Tech,CUSA,9,54,216,4.0,3,24.0,2,37,18.5,0,4.1,56,253,4.5,3,,2021
Daijun Edwards,daijun-edwards-1,/cfb/players/daijun-edwards-1.html,Georgia,SEC,15,49,215,4.4,3,14.3,2,42,21.0,0,2.8,51,257,5.0,3,,2021
Brandon Walters,brandon-walters-1,/cfb/players/brandon-walters-1.html,Army,Ind,14,17,213,12.5,1,15.2,7,112,16.0,2,8.0,24,325,13.5,3,,2021
Lucious Stanley,lucious-stanley-1,/cfb/players/lucious-stanley-1.html,UAB,CUSA,13,38,213,5.6,1,16.4,5,56,11.2,0,4.3,43,269,6.3,1,,2021
Mike Hollins,mike-hollins-1,/cfb/players/mike-hollins-1.html,Virginia,ACC,9,49,213,4.3,2,23.7,16,83,5.2,0,9.2,65,296,4.6,2,,2021
Darius Bracy,darius-bracy-1,/cfb/players/darius-bracy-1.html,Central Michigan,MAC,8,36,212,5.9,0,26.5,4,37,9.3,0,4.6,40,249,6.2,0,,2021
Re'Mahn Davis,remahn-davis-1,/cfb/players/remahn-davis-1.html,Vanderbilt,SEC,3,44,211,4.8,1,70.3,5,27,5.4,0,9.0,49,238,4.9,1,,2021
Anthony Tyus III,anthony-tyus-iii-1,/cfb/players/anthony-tyus-iii-1.html,Northwestern,Big Ten,9,50,210,4.2,1,23.3,3,16,5.3,0,1.8,53,226,4.3,1,,2021
Sean Chambers,sean-chambers-1,/cfb/players/sean-chambers-1.html,Wyoming,MWC,9,71,209,2.9,3,23.2,0,0,,0,0.0,71,209,2.9,3,,2021
Aaron Young,aaron-young-5,/cfb/players/aaron-young-5.html,Rutgers,Big Ten,13,56,208,3.7,5,16.0,12,85,7.1,1,6.5,68,293,4.3,6,,2021
Anthony Williams Jr.,anthony-williams-jr-1,/cfb/players/anthony-williams-jr-1.html,Akron,MAC,10,56,207,3.7,1,20.7,7,74,10.6,0,7.4,63,281,4.5,1,,2021
Len'Neth Whitehead,lenneth-whitehead-1,/cfb/players/lenneth-whitehead-1.html,Tennessee,SEC,8,32,207,6.5,2,25.9,1,10,10.0,0,1.3,33,217,6.6,2,,2021
Tyler Vitt,tyler-vitt-1,/cfb/players/tyler-vitt-1.html,Texas State,Sun Belt,6,46,207,4.5,0,34.5,0,0,,0,0.0,46,207,4.5,0,,2021
Holton Ahlers,holton-ahlers-1,/cfb/players/holton-ahlers-1.html,East Carolina,American,12,116,204,1.8,6,17.0,2,27,13.5,1,2.3,118,231,2.0,7,,2021
Ivory Kelly-Martin,ivory-kelly-martin-1,/cfb/players/ivory-kelly-martin-1.html,Iowa,Big Ten,11,45,202,4.5,1,18.4,7,49,7.0,0,4.5,52,251,4.8,1,,2021
O'Maury Samuels,omaury-samuels-1,/cfb/players/omaury-samuels-1.html,New Mexico State,Ind,9,65,202,3.1,1,22.4,12,72,6.0,0,8.0,77,274,3.6,1,,2021
Tanner Mordecai,tanner-mordecai-1,/cfb/players/tanner-mordecai-1.html,SMU,American,12,74,202,2.7,2,16.8,0,0,,0,0.0,74,202,2.7,2,,2021
B.J. Daniels,bj-daniels-2,/cfb/players/bj-daniels-2.html,UTSA,CUSA,14,37,199,5.4,1,14.2,2,14,7.0,0,1.0,39,213,5.5,1,,2021
Jalen Holston,jalen-holston-1,/cfb/players/jalen-holston-1.html,Virginia Tech,ACC,13,52,199,3.8,1,15.3,4,32,8.0,1,2.5,56,231,4.1,2,,2021
Jordan Waters,jordan-waters-1,/cfb/players/jordan-waters-1.html,Duke,ACC,10,39,197,5.1,1,19.7,6,76,12.7,1,7.6,45,273,6.1,2,,2021
Amare Jones,amare-jones-1,/cfb/players/amare-jones-1.html,Georgia Southern,Sun Belt,10,41,196,4.8,0,19.6,25,351,14.0,0,35.1,66,547,8.3,0,,2021
Daetrich Harrington,daetrich-harrington-1,/cfb/players/daetrich-harrington-1.html,Appalachian State,Sun Belt,6,46,196,4.3,1,32.7,3,7,2.3,0,1.2,49,203,4.1,1,,2021
Mulbah Car,mulbah-car-1,/cfb/players/mulbah-car-1.html,Houston,American,12,51,196,3.8,0,16.3,4,26,6.5,0,2.2,55,222,4.0,0,,2021
Justin Tomlin,justin-tomlin-1,/cfb/players/justin-tomlin-1.html,Georgia Southern,Sun Belt,8,80,195,2.4,2,24.4,0,0,,0,0.0,80,195,2.4,2,,2021
Brandon Lewis,brandon-lewis-4,/cfb/players/brandon-lewis-4.html,Air Force,MWC,13,22,192,8.7,1,14.8,21,619,29.5,3,47.6,43,811,18.9,4,,2021
Deion Smith,deion-smith-1,/cfb/players/deion-smith-1.html,Colorado,Pac-12,11,53,192,3.6,2,17.5,5,21,4.2,0,1.9,58,213,3.7,2,,2021
Jase McClellan,jase-mcclellan-1,/cfb/players/jase-mcclellan-1.html,Alabama,SEC,5,40,191,4.8,1,38.2,10,97,9.7,3,19.4,50,288,5.8,4,,2021
Charles McClelland,charles-mcclelland-1,/cfb/players/charles-mcclelland-1.html,Cincinnati,American,13,37,190,5.1,1,14.6,5,34,6.8,0,2.6,42,224,5.3,1,,2021
Brendon Lewis,brendon-lewis-1,/cfb/players/brendon-lewis-1.html,Colorado,Pac-12,12,98,188,1.9,2,15.7,0,0,,0,0.0,98,188,1.9,2,,2021
Bryce Williams,bryce-williams-4,/cfb/players/bryce-williams-4.html,Minnesota,Big Ten,8,37,186,5.0,3,23.3,1,19,19.0,0,2.4,38,205,5.4,3,,2021
Destin Coates,destin-coates-1,/cfb/players/destin-coates-1.html,Georgia State,Sun Belt,6,46,186,4.0,1,31.0,3,5,1.7,0,0.8,49,191,3.9,1,,2021
Matt Myers,matt-myers-2,/cfb/players/matt-myers-2.html,Buffalo,MAC,10,61,185,3.0,4,18.5,0,0,,0,0.0,61,185,3.0,4,,2021
Jon-Luke Peaker,jon-luke-peaker-1,/cfb/players/jon-luke-peaker-1.html,Old Dominion,CUSA,7,33,184,5.6,1,26.3,2,11,5.5,0,1.6,35,195,5.6,1,,2021
Travis Levy,travis-levy-1,/cfb/players/travis-levy-1.html,Boston College,ACC,12,56,184,3.3,4,15.3,16,148,9.3,0,12.3,72,332,4.6,4,,2021
Trillion Coles,trillion-coles-1,/cfb/players/trillion-coles-1.html,UCF,American,8,32,184,5.8,1,23.0,6,31,5.2,1,3.9,38,215,5.7,2,,2021
Will Howard,will-howard-2,/cfb/players/will-howard-2.html,Kansas State,Big 12,6,32,184,5.8,4,30.7,0,0,,0,0.0,32,184,5.8,4,,2021
Lucas Johnson,lucas-johnson-2,/cfb/players/lucas-johnson-2.html,San Diego State,MWC,13,52,181,3.5,1,13.9,0,0,,0,0.0,52,181,3.5,1,,2021
Payton Thorne,payton-thorne-1,/cfb/players/payton-thorne-1.html,Michigan State,Big Ten,13,82,181,2.2,4,13.9,1,15,15.0,0,1.2,83,196,2.4,4,,2021
Taye McWilliams,taye-mcwilliams-1,/cfb/players/taye-mcwilliams-1.html,Baylor,Big 12,10,17,181,10.6,2,18.1,0,0,,0,0.0,17,181,10.6,2,,2021
Jaylen Thomas,jaylen-thomas-1,/cfb/players/jaylen-thomas-1.html,Colorado State,MWC,12,44,180,4.1,2,15.0,1,6,6.0,0,0.5,45,186,4.1,2,,2021
Demarcus Jones,demarcus-jones-4,/cfb/players/demarcus-jones-4.html,Southern Mississippi,CUSA,11,24,179,7.5,0,16.3,22,185,8.4,2,16.8,46,364,7.9,2,,2021
Dylan Downing,dylan-downing-2,/cfb/players/dylan-downing-2.html,Purdue,Big Ten,13,44,178,4.0,1,13.7,10,49,4.9,0,3.8,54,227,4.2,1,,2021
John Lovett,john-lovett-1,/cfb/players/john-lovett-1.html,Penn State,Big Ten,9,52,177,3.4,0,19.7,9,36,4.0,0,4.0,61,213,3.5,0,,2021
Markese Stepp,markese-stepp-1,/cfb/players/markese-stepp-1.html,Nebraska,Big Ten,7,45,177,3.9,2,25.3,1,30,30.0,0,4.3,46,207,4.5,2,,2021
Xavier Arline,xavier-arline-1,/cfb/players/xavier-arline-1.html,Navy,American,7,67,176,2.6,2,25.1,0,0,,0,0.0,67,176,2.6,2,,2021
Donovan Edwards,donovan-edwards-1,/cfb/players/donovan-edwards-1.html,Michigan,Big Ten,12,35,174,5.0,3,14.5,20,265,13.3,1,22.1,55,439,8.0,4,,2021
Jirehl Brock,jirehl-brock-1,/cfb/players/jirehl-brock-1.html,Iowa State,Big 12,13,37,174,4.7,1,13.4,7,43,6.1,1,3.3,44,217,4.9,2,,2021
Riley Leonard,riley-leonard-1,/cfb/players/riley-leonard-1.html,Duke,ACC,7,47,173,3.7,2,24.7,0,0,,0,0.0,47,173,3.7,2,,2021
Steven Krajewski,steven-krajewski-1,/cfb/players/steven-krajewski-1.html,Connecticut,Ind,11,61,173,2.8,3,15.7,0,0,,0,0.0,61,173,2.8,3,,2021
Peny Boone,peny-boone-1,/cfb/players/peny-boone-1.html,Maryland,Big Ten,10,39,172,4.4,2,17.2,3,2,0.7,0,0.2,42,174,4.1,2,,2021
Thaddius Franklin Jr.,thaddius-franklin-jr-1,/cfb/players/thaddius-franklin-jr-1.html,Miami (FL),ACC,5,23,172,7.5,2,34.4,1,18,18.0,0,3.6,24,190,7.9,2,,2021
Bo Nix,bo-nix-1,/cfb/players/bo-nix-1.html,Auburn,SEC,10,57,168,2.9,4,16.8,0,0,,0,0.0,57,168,2.9,4,,2021
James Charles,james-charles-1,/cfb/players/james-charles-1.html,Florida Atlantic,CUSA,12,47,168,3.6,2,14.0,7,83,11.9,0,6.9,54,251,4.6,2,,2021
Cole Kramer,cole-kramer-1,/cfb/players/cole-kramer-1.html,Minnesota,Big Ten,8,36,165,4.6,2,20.6,0,0,,0,0.0,36,165,4.6,2,,2021
Dane Kinamon,dane-kinamon-1,/cfb/players/dane-kinamon-1.html,Air Force,MWC,12,37,165,4.5,5,13.8,10,141,14.1,2,11.8,47,306,6.5,7,,2021
Jutahn McClain,jutahn-mcclain-1,/cfb/players/jutahn-mcclain-1.html,Kentucky,SEC,9,34,165,4.9,0,18.3,6,42,7.0,1,4.7,40,207,5.2,1,,2021
Marquavius Weaver,marquavius-weaver-1,/cfb/players/marquavius-weaver-1.html,Memphis,American,12,48,165,3.4,3,13.8,9,83,9.2,0,6.9,57,248,4.4,3,,2021
Chris Reynolds,chris-reynolds-1,/cfb/players/chris-reynolds-1.html,Charlotte,CUSA,11,86,164,1.9,4,14.9,0,0,,0,0.0,86,164,1.9,4,,2021
Lawrance Toafili,lawrance-toafili-1,/cfb/players/lawrance-toafili-1.html,Florida State,ACC,9,32,163,5.1,1,18.1,10,116,11.6,2,12.9,42,279,6.6,3,,2021
Mohamed Ibrahim,mohamed-ibrahim-1,/cfb/players/mohamed-ibrahim-1.html,Minnesota,Big Ten,1,30,163,5.4,2,163.0,0,0,,0,0.0,30,163,5.4,2,,2021
Sean Clifford,sean-clifford-1,/cfb/players/sean-clifford-1.html,Penn State,Big Ten,13,99,163,1.6,2,12.5,0,0,,0,0.0,99,163,1.6,2,,2021
A.J. Henning,aj-henning-1,/cfb/players/aj-henning-1.html,Michigan,Big Ten,14,9,162,18.0,2,11.6,10,79,7.9,0,5.6,19,241,12.7,2,,2021
Gunnar Holmberg,gunnar-holmberg-1,/cfb/players/gunnar-holmberg-1.html,Duke,ACC,11,88,161,1.8,6,14.6,0,0,,0,0.0,88,161,1.8,6,,2021
Marcel Dancy,marcel-dancy-1,/cfb/players/marcel-dancy-1.html,California,Pac-12,12,26,161,6.2,2,13.4,15,98,6.5,0,8.2,41,259,6.3,2,,2021
Isaac Guerendo,isaac-guerendo-1,/cfb/players/isaac-guerendo-1.html,Wisconsin,Big Ten,4,23,160,7.0,1,40.0,2,6,3.0,0,1.5,25,166,6.6,1,,2021
Jonah Johnson,jonah-johnson-1,/cfb/players/jonah-johnson-1.html,New Mexico State,Ind,11,130,158,1.2,4,14.4,0,0,,0,0.0,130,158,1.2,4,,2021
Jordon Brookshire,jordon-brookshire-1,/cfb/players/jordon-brookshire-1.html,San Diego State,MWC,6,48,158,3.3,5,26.3,0,0,,0,0.0,48,158,3.3,5,,2021
Reggie Love III,reggie-love-iii-1,/cfb/players/reggie-love-iii-1.html,Illinois,Big Ten,10,44,158,3.6,0,15.8,2,12,6.0,0,1.2,46,170,3.7,0,,2021
Austin Kendall,austin-kendall-1,/cfb/players/austin-kendall-1.html,Louisiana Tech,CUSA,7,59,157,2.7,3,22.4,0,0,,0,0.0,59,157,2.7,3,,2021
Casey Thompson,casey-thompson-1,/cfb/players/casey-thompson-1.html,Texas,Big 12,12,55,157,2.9,4,13.1,0,0,,0,0.0,55,157,2.9,4,,2021
Quinton Cooley,quinton-cooley-1,/cfb/players/quinton-cooley-1.html,Wake Forest,ACC,13,45,156,3.5,1,12.0,1,5,5.0,0,0.4,46,161,3.5,1,,2021
Clayton Tune,clayton-tune-1,/cfb/players/clayton-tune-1.html,Houston,American,14,105,154,1.5,2,11.0,0,0,,0,0.0,105,154,1.5,2,,2021
D.J. Mack Jr.,dj-mack-jr-1,/cfb/players/dj-mack-jr-1.html,Old Dominion,CUSA,7,76,154,2.0,6,22.0,0,0,,0,0.0,76,154,2.0,6,,2021
Donovan Smith,donovan-smith-2,/cfb/players/donovan-smith-2.html,Texas Tech,Big 12,11,57,154,2.7,3,14.0,0,0,,0,0.0,57,154,2.7,3,,2021
Cade Barnard,cade-barnard-1,/cfb/players/cade-barnard-1.html,Army,Ind,13,38,153,4.0,0,11.8,1,12,12.0,0,0.9,39,165,4.2,0,,2021
Ethan Wright,ethan-wright-1,/cfb/players/ethan-wright-1.html,Cincinnati,American,13,29,153,5.3,3,11.8,2,15,7.5,0,1.2,31,168,5.4,3,,2021
Stevie Rocker Jr.,stevie-rocker-jr-1,/cfb/players/stevie-rocker-jr-1.html,Arizona,Pac-12,11,31,153,4.9,0,13.9,7,59,8.4,0,5.4,38,212,5.6,0,,2021
Michael Pratt,michael-pratt-1,/cfb/players/michael-pratt-1.html,Tulane,American,12,105,152,1.4,5,12.7,0,0,,0,0.0,105,152,1.4,5,,2021
Brett Gabbert,brett-gabbert-1,/cfb/players/brett-gabbert-1.html,Miami (OH),MAC,10,56,151,2.7,1,15.1,0,0,,0,0.0,56,151,2.7,1,,2021
Chase Brice,chase-brice-1,/cfb/players/chase-brice-1.html,Appalachian State,Sun Belt,14,71,151,2.1,3,10.8,0,0,,0,0.0,71,151,2.1,3,,2021
David Afari,david-afari-1,/cfb/players/david-afari-1.html,Miami (OH),MAC,9,31,151,4.9,0,16.8,1,1,1.0,0,0.1,32,152,4.8,0,,2021
Michael Cox,michael-cox-3,/cfb/players/michael-cox-3.html,Missouri,SEC,9,18,150,8.3,2,16.7,0,0,,0,0.0,18,150,8.3,2,,2021
N'Kosi Perry,nkosi-perry-1,/cfb/players/nkosi-perry-1.html,Florida Atlantic,CUSA,12,107,148,1.4,4,12.3,1,20,20.0,1,1.7,108,168,1.6,5,,2021
Puka Nacua,puka-nacua-1,/cfb/players/puka-nacua-1.html,BYU,Ind,12,14,148,10.6,0,12.3,43,805,18.7,6,67.1,57,953,16.7,6,,2021
Andrew Peasley,andrew-peasley-1,/cfb/players/andrew-peasley-1.html,Utah State,MWC,10,25,147,5.9,1,14.7,0,0,,0,0.0,25,147,5.9,1,,2021
Seth Henigan,seth-henigan-1,/cfb/players/seth-henigan-1.html,Memphis,American,11,80,147,1.8,0,13.4,1,8,8.0,0,0.7,81,155,1.9,0,,2021
Brady Cook,brady-cook-1,/cfb/players/brady-cook-1.html,Missouri,SEC,6,31,145,4.7,2,24.2,0,0,,0,0.0,31,145,4.7,2,,2021
Jack Colletto,jack-colletto-1,/cfb/players/jack-colletto-1.html,Oregon State,Pac-12,12,31,144,4.6,8,12.0,1,1,1.0,1,0.1,32,145,4.5,9,,2021
Jonathon Brooks,jonathon-brooks-1,/cfb/players/jonathon-brooks-1.html,Texas,Big 12,5,21,143,6.8,1,28.6,1,12,12.0,0,2.4,22,155,7.0,1,,2021
Joey Gatewood,joey-gatewood-1,/cfb/players/joey-gatewood-1.html,UCF,American,10,28,142,5.1,1,14.2,0,0,,0,0.0,28,142,5.1,1,,2021
Brady McBride,brady-mcbride-1,/cfb/players/brady-mcbride-1.html,Texas State,Sun Belt,7,77,141,1.8,1,20.1,0,0,,0,0.0,77,141,1.8,1,,2021
Jakairi Moses,jakairi-moses-1,/cfb/players/jakairi-moses-1.html,Western Kentucky,CUSA,11,27,141,5.2,1,12.8,1,2,2.0,0,0.2,28,143,5.1,1,,2021
Larry McCammon III,larry-mccammon-iii-1,/cfb/players/larry-mccammon-iii-1.html,Florida Atlantic,CUSA,11,32,140,4.4,1,12.7,8,119,14.9,0,10.8,40,259,6.5,1,,2021
Cody Brown,cody-brown-3,/cfb/players/cody-brown-3.html,Miami (FL),ACC,10,34,139,4.1,3,13.9,0,0,,0,0.0,34,139,4.1,3,,2021
Dezmon Jackson,dezmon-jackson-1,/cfb/players/dezmon-jackson-1.html,Oklahoma State,Big 12,6,48,139,2.9,2,23.2,7,39,5.6,0,6.5,55,178,3.2,2,,2021
Garrett Dzuro,garrett-dzuro-1,/cfb/players/garrett-dzuro-1.html,Massachusetts,Ind,7,29,139,4.8,0,19.9,0,0,,0,0.0,29,139,4.8,0,,2021
Quadraiz Wadley,quadraiz-wadley-1,/cfb/players/quadraiz-wadley-1.html,UTEP,CUSA,6,34,139,4.1,2,23.2,1,11,11.0,0,1.8,35,150,4.3,2,,2021
Erik Ezukanma,erik-ezukanma-1,/cfb/players/erik-ezukanma-1.html,Texas Tech,Big 12,11,10,138,13.8,2,12.5,48,705,14.7,4,64.1,58,843,14.5,6,,2021
Ra'Von Bonner,ravon-bonner-1,/cfb/players/ravon-bonner-1.html,Temple,American,10,35,138,3.9,2,13.8,7,70,10.0,0,7.0,42,208,5.0,2,,2021
Richard Newton,richard-newton-1,/cfb/players/richard-newton-1.html,Washington,Pac-12,4,39,138,3.5,1,34.5,6,37,6.2,0,9.3,45,175,3.9,1,,2021
