Player,Player_ID,Player_Link,class,pos,summary,School,Year
Dennis Grosel,dennis-grosel-1,/cfb/players/dennis-grosel-1.html,SR,QB,"111 Cmp, 192 Att, 1216 Yds, 6 TD",Boston College,2021
Phil Jurkovec,phil-jurkovec-1,/cfb/players/phil-jurkovec-1.html,JR,QB,"52 Cmp, 96 Att, 914 Yds, 7 TD",Boston College,2021
Emmett Morehead,emmett-morehead-1,/cfb/players/emmett-morehead-1.html,FR,QB,"6 Cmp, 16 Att, 87 Yds, 0 TD",Boston College,2021
Jack Brandon,jack-brandon-1,/cfb/players/jack-brandon-1.html,FR,QB,,Boston College,2021
Daelen Menard,daelen-menard-1,/cfb/players/daelen-menard-1.html,SO,QB,,Boston College,2021
Matthew Rueve,matthew-rueve-1,/cfb/players/matthew-rueve-1.html,FR,QB,,Boston College,2021
Patrick Garwo,patrick-garwo-1,/cfb/players/patrick-garwo-1.html,SO,RB,"205 Att, 1045 Yds, 5.1 Avg",Boston College,2021
Alec Sinkfield,alec-sinkfield-1,/cfb/players/alec-sinkfield-1.html,SR,RB,"85 Att, 350 Yds, 4.1 Avg",Boston College,2021
Travis Levy,travis-levy-1,/cfb/players/travis-levy-1.html,SR,RB,"56 Att, 184 Yds, 3.3 Avg",Boston College,2021
Xavier Coleman,xavier-coleman-2,/cfb/players/xavier-coleman-2.html,FR,RB,"6 Att, 13 Yds, 2.2 Avg",Boston College,2021
Peter Stehr,peter-stehr-1,/cfb/players/peter-stehr-1.html,JR,RB,"4 Att, 12 Yds, 3.0 Avg",Boston College,2021
Javian Dayne,javian-dayne-1,/cfb/players/javian-dayne-1.html,JR,RB,,Boston College,2021
Andre Hines,andre-hines-1,/cfb/players/andre-hines-1.html,FR,RB,,Boston College,2021
Tony Muse,tony-muse-1,/cfb/players/tony-muse-1.html,FR,RB,,Boston College,2021
Jackson Treister,jackson-treister-1,/cfb/players/jackson-treister-1.html,FR,RB,,Boston College,2021
