Player,Player_ID,Player_Link,class,pos,summary,School,Year
Hunter Dekkers,hunter-dekkers-1,/cfb/players/hunter-dekkers-1.html,JR,QB,"302 Cmp, 457 Att, 3044 Yds, 19 TD",Iowa State,2022
Rocco Becht,rocco-becht-1,/cfb/players/rocco-becht-1.html,FR,QB,"7 Cmp, 15 Att, 65 Yds, 0 TD",Iowa State,2022
Ashton Cook,ashton-cook-1,/cfb/players/ashton-cook-1.html,FR,QB,"4 Cmp, 4 Att, 32 Yds, 0 TD",Iowa State,2022
Blake Clark,blake-clark-1,/cfb/players/blake-clark-1.html,SR,QB,,Iowa State,2022
Nate Glantz,nate-glantz-1,/cfb/players/nate-glantz-1.html,JR,QB,,Iowa State,2022
Jirehl Brock,jirehl-brock-1,/cfb/players/jirehl-brock-1.html,SR,RB,"99 Att, 445 Yds, 4.5 Avg",Iowa State,2022
Cartevious Norton,cartevious-norton-1,/cfb/players/cartevious-norton-1.html,SO,RB,"87 Att, 312 Yds, 3.6 Avg",Iowa State,2022
Deon Silas,deon-silas-1,/cfb/players/deon-silas-1.html,SO,RB,"60 Att, 271 Yds, 4.5 Avg",Iowa State,2022
Eli Sanders,eli-sanders-2,/cfb/players/eli-sanders-2.html,SO,RB,"47 Att, 197 Yds, 4.2 Avg",Iowa State,2022
Blaze Doxzon,blaze-doxzon-1,/cfb/players/blaze-doxzon-1.html,JR,RB,,Iowa State,2022
Levi Hummel,levi-hummel-1,/cfb/players/levi-hummel-1.html,SR,RB,,Iowa State,2022
Trey Mathis,trey-mathis-1,/cfb/players/trey-mathis-1.html,FR,RB,,Iowa State,2022
Jaylin Noel,jaylin-noel-1,/cfb/players/jaylin-noel-1.html,JR,WR,"61 Rec, 609 Yds, 10.0 Avg",Iowa State,2022
Xavier Hutchinson,xavier-hutchinson-1,/cfb/players/xavier-hutchinson-1.html,SR,WR,"107 Rec, 1171 Yds, 10.9 Avg",Iowa State,2022
