Player,Player_ID,Player_Link,class,pos,summary,School,Year
Bailey Hockman,bailey-hockman-1,/cfb/players/bailey-hockman-1.html,JR,QB,"171 Cmp, 266 Att, 2088 Yds, 13 TD",North Carolina State,2020
Devin Leary,devin-leary-1,/cfb/players/devin-leary-1.html,SO,QB,"66 Cmp, 110 Att, 890 Yds, 8 TD",North Carolina State,2020
Ben Finley,ben-finley-1,/cfb/players/ben-finley-1.html,FR,QB,"13 Cmp, 20 Att, 143 Yds, 1 TD",North Carolina State,2020
Ty Evans,ty-evans-2,/cfb/players/ty-evans-2.html,FR,QB,,North Carolina State,2020
Andrew Harvey,andrew-harvey-1,/cfb/players/andrew-harvey-1.html,FR,QB,,North Carolina State,2020
Jamie Shaw,jamie-shaw-1,/cfb/players/jamie-shaw-1.html,FR,QB,,North Carolina State,2020
Ricky Person Jr.,ricky-person-jr-1,/cfb/players/ricky-person-jr-1.html,JR,RB,"147 Att, 643 Yds, 4.4 Avg",North Carolina State,2020
Zonovan Knight,zonovan-knight-1,/cfb/players/zonovan-knight-1.html,SO,RB,"143 Att, 788 Yds, 5.5 Avg",North Carolina State,2020
Jordan Houston,jordan-houston-1,/cfb/players/jordan-houston-1.html,SO,RB,"42 Att, 143 Yds, 3.4 Avg",North Carolina State,2020
Trent Pennix,trent-pennix-1,/cfb/players/trent-pennix-1.html,SO,RB,"3 Rec, 11 Yds, 3.7 Avg",North Carolina State,2020
Demarcus Jones,demarcus-jones-1,/cfb/players/demarcus-jones-1.html,FR,RB,,North Carolina State,2020
Delbert Mimms,delbert-mimms-1,/cfb/players/delbert-mimms-1.html,FR,RB,,North Carolina State,2020
Keon Caudle Jr.,keon-caudle-jr-1,/cfb/players/keon-caudle-jr-1.html,FR,RB,,North Carolina State,2020
Joey Ray,joey-ray-2,/cfb/players/joey-ray-2.html,SO,RB,,North Carolina State,2020
Thayer Thomas,thayer-thomas-1,/cfb/players/thayer-thomas-1.html,JR,WR,"42 Rec, 529 Yds, 12.6 Avg",North Carolina State,2020
