Player,Player_ID,Player_Link,class,pos,summary,School,Year
Josh Rosen,josh-rosen-1,/cfb/players/josh-rosen-1.html,JR,QB,"283 Cmp, 452 Att, 3756 Yds, 26 TD",UCLA,2017
Devon Modster,devon-modster-1,/cfb/players/devon-modster-1.html,FR,QB,"51 Cmp, 79 Att, 671 Yds, 4 TD",UCLA,2017
Matt Lynch,matt-lynch-1,/cfb/players/matt-lynch-1.html,FR,QB,"2 Cmp, 3 Att, 11 Yds, 1 TD",UCLA,2017
Austin Burton,austin-burton-1,/cfb/players/austin-burton-1.html,FR,QB,,UCLA,2017
Jackson Gibbs,jackson-gibbs-1,/cfb/players/jackson-gibbs-1.html,FR,QB,,UCLA,2017
Nick Juels,nick-juels-1,/cfb/players/nick-juels-1.html,FR,QB,,UCLA,2017
Craig Myers,craig-myers-1,/cfb/players/craig-myers-1.html,JR,QB,,UCLA,2017
Justin Saleh,justin-saleh-1,/cfb/players/justin-saleh-1.html,FR,QB,,UCLA,2017
Bolu Olorunfunmi,bolu-olorunfunmi-1,/cfb/players/bolu-olorunfunmi-1.html,JR,RB,"117 Att, 565 Yds, 4.8 Avg",UCLA,2017
Soso Jamabo,soso-jamabo-1,/cfb/players/soso-jamabo-1.html,JR,RB,"90 Att, 446 Yds, 5.0 Avg",UCLA,2017
Brandon Stephens,brandon-stephens-2,/cfb/players/brandon-stephens-2.html,SO,RB,"46 Att, 182 Yds, 4.0 Avg",UCLA,2017
Jalen Starks,jalen-starks-1,/cfb/players/jalen-starks-1.html,SO,RB,"35 Att, 136 Yds, 3.9 Avg",UCLA,2017
Nate Starks,nate-starks-1,/cfb/players/nate-starks-1.html,SR,RB,"10 Att, 46 Yds, 4.6 Avg",UCLA,2017
Giovanni Gentosi,giovanni-gentosi-1,/cfb/players/giovanni-gentosi-1.html,JR,RB,"6 Rec, 51 Yds, 8.5 Avg",UCLA,2017
Zachary Byrge,zachary-byrge-1,/cfb/players/zachary-byrge-1.html,SO,RB,,UCLA,2017
Joshua Kelley,joshua-kelley-1,/cfb/players/joshua-kelley-1.html,JR,RB,,UCLA,2017
Cole Kinder,cole-kinder-1,/cfb/players/cole-kinder-1.html,FR,RB,,UCLA,2017
Kahlil Muhammad,kahlil-muhammad-1,/cfb/players/kahlil-muhammad-1.html,SO,RB,,UCLA,2017
Drew Platt,drew-platt-1,/cfb/players/drew-platt-1.html,FR,RB,,UCLA,2017
Dymond Lee,dymond-lee-1,/cfb/players/dymond-lee-1.html,FR,WR,,UCLA,2017
Demetric Felton,demetric-felton-1,/cfb/players/demetric-felton-1.html,FR,WR,"2 Rec, -2 Yds, -1.0 Avg",UCLA,2017
Jordan Lasley,jordan-lasley-1,/cfb/players/jordan-lasley-1.html,JR,WR,"69 Rec, 1264 Yds, 18.3 Avg",UCLA,2017
Darren Andrews,darren-andrews-1,/cfb/players/darren-andrews-1.html,SR,WR,"60 Rec, 773 Yds, 12.9 Avg",UCLA,2017
Christian Pabico,christian-pabico-1,/cfb/players/christian-pabico-1.html,JR,WR,"18 Rec, 280 Yds, 15.6 Avg",UCLA,2017
Theo Howard,theo-howard-1,/cfb/players/theo-howard-1.html,SO,WR,"56 Rec, 594 Yds, 10.6 Avg",UCLA,2017
Damian Alloway,damian-alloway-1,/cfb/players/damian-alloway-1.html,FR,WR,,UCLA,2017
Eldridge Massington,eldridge-massington-1,/cfb/players/eldridge-massington-1.html,SR,WR,"9 Rec, 111 Yds, 12.3 Avg",UCLA,2017
Alex Van Dyke,alex-van-dyke-2,/cfb/players/alex-van-dyke-2.html,SR,WR,"1 Rec, 6 Yds, 6.0 Avg",UCLA,2017
Mossi Johnson,mossi-johnson-1,/cfb/players/mossi-johnson-1.html,SR,WR,,UCLA,2017
Alvoid Bennett,alvoid-bennett-1,/cfb/players/alvoid-bennett-1.html,FR,WR,,UCLA,2017
Antonio Brown,antonio-brown-5,/cfb/players/antonio-brown-5.html,FR,WR,,UCLA,2017
Ethan Fernea,ethan-fernea-1,/cfb/players/ethan-fernea-1.html,SO,WR,,UCLA,2017
Will McClure,will-mcclure-1,/cfb/players/will-mcclure-1.html,JR,WR,,UCLA,2017
Audie Omotosho,audie-omotosho-1,/cfb/players/audie-omotosho-1.html,FR,WR,,UCLA,2017
Trae Smith,trae-smith-1,/cfb/players/trae-smith-1.html,JR,WR,,UCLA,2017
Brad Sochowski,brad-sochowski-1,/cfb/players/brad-sochowski-1.html,JR,WR,,UCLA,2017
Caleb Wilson,caleb-wilson-2,/cfb/players/caleb-wilson-2.html,SO,TE,"38 Rec, 490 Yds, 12.9 Avg",UCLA,2017
Austin Roberts,austin-roberts-2,/cfb/players/austin-roberts-2.html,JR,TE,"19 Rec, 220 Yds, 11.6 Avg",UCLA,2017
Jordan Wilson,jordan-wilson-2,/cfb/players/jordan-wilson-2.html,FR,TE,"16 Rec, 155 Yds, 9.7 Avg",UCLA,2017
Moses Robinson-Carr,moses-robinson-carr-1,/cfb/players/moses-robinson-carr-1.html,FR,TE,"1 Rec, 4 Yds, 4.0 Avg",UCLA,2017
Devin Asiasi,devin-asiasi-1,/cfb/players/devin-asiasi-1.html,SO,TE,,UCLA,2017
Connor Beadles,connor-beadles-1,/cfb/players/connor-beadles-1.html,FR,TE,,UCLA,2017
Jimmy Jaggers,jimmy-jaggers-1,/cfb/players/jimmy-jaggers-1.html,FR,TE,,UCLA,2017
Alex Rassool,alex-rassool-1,/cfb/players/alex-rassool-1.html,JR,TE,,UCLA,2017
Kolton Miller,kolton-miller-1,/cfb/players/kolton-miller-1.html,JR,OL,,UCLA,2017
Michael Alves,michael-alves-1,/cfb/players/michael-alves-1.html,FR,OL,,UCLA,2017
Najee Toran,najee-toran-1,/cfb/players/najee-toran-1.html,SR,OL,,UCLA,2017
Josh Wariboko-Alali,josh-wariboko-alali-1,/cfb/players/josh-wariboko-alali-1.html,SO,OL,,UCLA,2017
Alex Akingbulu,alex-akingbulu-1,/cfb/players/alex-akingbulu-1.html,FR,OL,,UCLA,2017
Zach Bateman,zach-bateman-1,/cfb/players/zach-bateman-1.html,SR,OL,,UCLA,2017
Jake Burton,jake-burton-1,/cfb/players/jake-burton-1.html,FR,OL,,UCLA,2017
Zach Cochrun,zach-cochrun-1,/cfb/players/zach-cochrun-1.html,FR,OL,,UCLA,2017
Nolan Dellibovi,nolan-dellibovi-1,/cfb/players/nolan-dellibovi-1.html,,OL,,UCLA,2017
Clayton Demski,clayton-demski-1,/cfb/players/clayton-demski-1.html,FR,OL,,UCLA,2017
Andre James,andre-james-1,/cfb/players/andre-james-1.html,SO,OL,,UCLA,2017
Kenny Lacy,kenny-lacy-1,/cfb/players/kenny-lacy-1.html,SR,OL,,UCLA,2017
Sam Marrazzo,sam-marrazzo-1,/cfb/players/sam-marrazzo-1.html,FR,OL,,UCLA,2017
Poasi Moala,poasi-moala-1,/cfb/players/poasi-moala-1.html,SR,OL,,UCLA,2017
Sunny Odogwu,sunny-odogwu-1,/cfb/players/sunny-odogwu-1.html,SR,OL,,UCLA,2017
Paco Perez,paco-perez-1,/cfb/players/paco-perez-1.html,FR,OL,,UCLA,2017
Scott Quessenberry,scott-quessenberry-1,/cfb/players/scott-quessenberry-1.html,SR,OL,,UCLA,2017
Sean Seawards,sean-seawards-1,/cfb/players/sean-seawards-1.html,FR,OL,,UCLA,2017
Gyo Shojima,gyo-shojima-1,/cfb/players/gyo-shojima-1.html,SR,OL,,UCLA,2017
Jax Wacaser,jax-wacaser-1,/cfb/players/jax-wacaser-1.html,FR,OL,,UCLA,2017
Bryan Weitzman,bryan-weitzman-1,/cfb/players/bryan-weitzman-1.html,SO,OL,,UCLA,2017
Stephan Zabie,stephan-zabie-1,/cfb/players/stephan-zabie-1.html,FR,OL,,UCLA,2017
JJ Molson,jj-molson-1,/cfb/players/jj-molson-1.html,SO,K,,UCLA,2017
Crawford Pierson,crawford-pierson-1,/cfb/players/crawford-pierson-1.html,FR,K,,UCLA,2017
Andrew Strauch,andrew-strauch-1,/cfb/players/andrew-strauch-1.html,SO,K,,UCLA,2017
Martin Andrus,martin-andrus-1,/cfb/players/martin-andrus-1.html,FR,DL,,UCLA,2017
Matt Dickerson,matt-dickerson-1,/cfb/players/matt-dickerson-1.html,SR,DL,,UCLA,2017
Odua Isibo,odua-isibo-1,/cfb/players/odua-isibo-1.html,FR,DL,,UCLA,2017
Keisean Lucier-South,keisean-lucier-south-1,/cfb/players/keisean-lucier-south-1.html,SO,DL,,UCLA,2017
Marcus Moore,marcus-moore-2,/cfb/players/marcus-moore-2.html,FR,DL,,UCLA,2017
Chigozie Nnoruka,chigozie-nnoruka-1,/cfb/players/chigozie-nnoruka-1.html,SO,DL,,UCLA,2017
Osa Odighizuwa,osa-odighizuwa-1,/cfb/players/osa-odighizuwa-1.html,FR,DL,,UCLA,2017
Jaelan Phillips,jaelan-phillips-1,/cfb/players/jaelan-phillips-1.html,FR,DL,,UCLA,2017
Greg Rogers,greg-rogers-1,/cfb/players/greg-rogers-1.html,FR,DL,,UCLA,2017
Boss Tagaloa,boss-tagaloa-1,/cfb/players/boss-tagaloa-1.html,SO,DL,,UCLA,2017
Ainuu Taua,ainuu-taua-1,/cfb/players/ainuu-taua-1.html,JR,DL,,UCLA,2017
Nick Terry,nick-terry-1,/cfb/players/nick-terry-1.html,SR,DL,,UCLA,2017
Jacob Tuioti-Mariner,jacob-tuioti-mariner-1,/cfb/players/jacob-tuioti-mariner-1.html,SR,DL,,UCLA,2017
Rick Wade,rick-wade-1,/cfb/players/rick-wade-1.html,SO,DL,,UCLA,2017
Jaypal Bedi,jaypal-bedi-1,/cfb/players/jaypal-bedi-1.html,JR,DL,,UCLA,2017
Chiemeke Ochi,chiemeke-ochi-1,/cfb/players/chiemeke-ochi-1.html,FR,DL,,UCLA,2017
Graham Valentine,graham-valentine-1,/cfb/players/graham-valentine-1.html,FR,DL,,UCLA,2017
Mique Juarez,mique-juarez-1,/cfb/players/mique-juarez-1.html,FR,LB,,UCLA,2017
Krys Barnes,krys-barnes-1,/cfb/players/krys-barnes-1.html,SO,LB,,UCLA,2017
Breland Brandt,breland-brandt-1,/cfb/players/breland-brandt-1.html,FR,LB,,UCLA,2017
Brandon Burton,brandon-burton-2,/cfb/players/brandon-burton-2.html,SO,LB,,UCLA,2017
DeChaun Holiday,dechaun-holiday-1,/cfb/players/dechaun-holiday-1.html,SO,LB,,UCLA,2017
Rahyme Johnson,rahyme-johnson-1,/cfb/players/rahyme-johnson-1.html,,LB,,UCLA,2017
Leni Toailoa,leni-toailoa-1,/cfb/players/leni-toailoa-1.html,FR,LB,,UCLA,2017
Lokeni Toailoa,lokeni-toailoa-1,/cfb/players/lokeni-toailoa-1.html,SO,LB,,UCLA,2017
Josh Woods,josh-woods-2,/cfb/players/josh-woods-2.html,JR,LB,,UCLA,2017
Kenny Young,kenny-young-1,/cfb/players/kenny-young-1.html,SR,LB,,UCLA,2017
Winston Anawalt,winston-anawalt-1,/cfb/players/winston-anawalt-1.html,FR,LB,,UCLA,2017
Josh Chambers,josh-chambers-1,/cfb/players/josh-chambers-1.html,FR,LB,,UCLA,2017
Xan Cuevas,xan-cuevas-1,/cfb/players/xan-cuevas-1.html,JR,LB,,UCLA,2017
Jayce Smalley,jayce-smalley-1,/cfb/players/jayce-smalley-1.html,FR,LB,,UCLA,2017
Donovan Williams,donovan-williams-2,/cfb/players/donovan-williams-2.html,FR,LB,,UCLA,2017
Denzel Fisher,denzel-fisher-1,/cfb/players/denzel-fisher-1.html,JR,DB,,UCLA,2017
Darnay Holmes,darnay-holmes-1,/cfb/players/darnay-holmes-1.html,FR,DB,,UCLA,2017
Quentin Lake,quentin-lake-1,/cfb/players/quentin-lake-1.html,FR,DB,,UCLA,2017
WIll Lockett,will-lockett-1,/cfb/players/will-lockett-1.html,SO,DB,,UCLA,2017
Nathan Meadors,nathan-meadors-1,/cfb/players/nathan-meadors-1.html,JR,DB,,UCLA,2017
Mo Osling III,mo-osling-iii-1,/cfb/players/mo-osling-iii-1.html,FR,DB,,UCLA,2017
Adarius Pickett,adarius-pickett-1,/cfb/players/adarius-pickett-1.html,JR,DB,,UCLA,2017
Keyon Riley,keyon-riley-1,/cfb/players/keyon-riley-1.html,FR,DB,,UCLA,2017
Colin Samuel,colin-samuel-1,/cfb/players/colin-samuel-1.html,SO,DB,,UCLA,2017
