Player,Player_ID,Player_Link,class,pos,summary,School,Year
Katin Houser,katin-houser-1,/cfb/players/katin-houser-1.html,SR,QB,"269 Cmp, 408 Att, 3300 Yds, 19 TD",East Carolina,2025
Chaston Ditta,chaston-ditta-1,/cfb/players/chaston-ditta-1.html,FR,QB,"12 Cmp, 24 Att, 215 Yds, 3 TD",East Carolina,2025
Mike Wright,mike-wright-8,/cfb/players/mike-wright-8.html,SR,QB,"3 Cmp, 7 Att, 13 Yds, 0 TD",East Carolina,2025
Raheim Jeter,raheim-jeter-1,/cfb/players/raheim-jeter-1.html,SO,QB,,East Carolina,2025
Cole Hodge,cole-hodge-1,/cfb/players/cole-hodge-1.html,FR,QB,,East Carolina,2025
London Montgomery,london-montgomery-1,/cfb/players/london-montgomery-1.html,SO,RB,"156 Att, 742 Yds, 4.8 Avg",East Carolina,2025
Marlon Gunn Jr.,marlon-gunn-jr-1,/cfb/players/marlon-gunn-jr-1.html,SR,RB,"112 Att, 582 Yds, 5.2 Avg",East Carolina,2025
Parker Jenkins,parker-jenkins-1,/cfb/players/parker-jenkins-1.html,JR,RB,"75 Att, 256 Yds, 3.4 Avg",East Carolina,2025
TJ Engleman Jr.,tj-engleman-jr-1,/cfb/players/tj-engleman-jr-1.html,SO,RB,"59 Att, 306 Yds, 5.2 Avg",East Carolina,2025
Dejuan Lacy,dejuan-lacy-1,/cfb/players/dejuan-lacy-1.html,JR,RB,"10 Att, 44 Yds, 4.4 Avg",East Carolina,2025
Michael Beatty,michael-beatty-1,/cfb/players/michael-beatty-1.html,FR,RB,,East Carolina,2025
Damari Gantt,damari-gantt-1,/cfb/players/damari-gantt-1.html,FR,RB,,East Carolina,2025
Eddie Love Jr.,eddie-love-jr-1,/cfb/players/eddie-love-jr-1.html,FR,RB,,East Carolina,2025
Brock Spalding,brock-spalding-1,/cfb/players/brock-spalding-1.html,SR,WR,"42 Rec, 554 Yds, 13.2 Avg",East Carolina,2025
Jaquaize Pettaway,jaquaize-pettaway-1,/cfb/players/jaquaize-pettaway-1.html,JR,WR,"13 Rec, 32 Yds, 2.5 Avg",East Carolina,2025
Anthony Smith,anthony-smith-14,/cfb/players/anthony-smith-14.html,SR,WR,"64 Rec, 1053 Yds, 16.5 Avg",East Carolina,2025
Payton Mangrum,payton-mangrum-1,/cfb/players/payton-mangrum-1.html,SR,WR,"10 Rec, 182 Yds, 18.2 Avg",East Carolina,2025
Kyler Pearson,kyler-pearson-1,/cfb/players/kyler-pearson-1.html,SR,WR,,East Carolina,2025
Yannick Smith,yannick-smith-1,/cfb/players/yannick-smith-1.html,SO,WR,"44 Rec, 583 Yds, 13.3 Avg",East Carolina,2025
Tyler Johnson,tyler-johnson-11,/cfb/players/tyler-johnson-11.html,JR,WR,"7 Rec, 72 Yds, 10.3 Avg",East Carolina,2025
Jyron Waiters,jyron-waiters-1,/cfb/players/jyron-waiters-1.html,SO,WR,"6 Rec, 69 Yds, 11.5 Avg",East Carolina,2025
Dillon Lorick,dillon-lorick-1,/cfb/players/dillon-lorick-1.html,SO,WR,"2 Rec, 23 Yds, 11.5 Avg",East Carolina,2025
Malik Leverett,malik-leverett-1,/cfb/players/malik-leverett-1.html,JR,WR,"1 Rec, 8 Yds, 8.0 Avg",East Carolina,2025
Kelan Robinson,kelan-robinson-1,/cfb/players/kelan-robinson-1.html,SR,WR,"1 Rec, 7 Yds, 7.0 Avg",East Carolina,2025
Trenton Cloud,trenton-cloud-1,/cfb/players/trenton-cloud-1.html,SO,WR,,East Carolina,2025
Stephen Collier,stephen-collier-2,/cfb/players/stephen-collier-2.html,FR,WR,,East Carolina,2025
Jason Dickerson,jason-dickerson-2,/cfb/players/jason-dickerson-2.html,SO,WR,,East Carolina,2025
Connor Hodge,connor-hodge-1,/cfb/players/connor-hodge-1.html,FR,WR,,East Carolina,2025
Ty Johnson,ty-johnson-2,/cfb/players/ty-johnson-2.html,SO,WR,,East Carolina,2025
Mason Scott,mason-scott-1,/cfb/players/mason-scott-1.html,SO,WR,,East Carolina,2025
Johnny Williams,johnny-williams-8,/cfb/players/johnny-williams-8.html,FR,WR,,East Carolina,2025
Jayvontay Conner,jayvontay-conner-1,/cfb/players/jayvontay-conner-1.html,JR,TE,"23 Rec, 333 Yds, 14.5 Avg",East Carolina,2025
Desirrio Riles,desirrio-riles-1,/cfb/players/desirrio-riles-1.html,JR,TE,"28 Rec, 362 Yds, 12.9 Avg",East Carolina,2025
Mason Brown,mason-brown-1,/cfb/players/mason-brown-1.html,JR,TE,,East Carolina,2025
Gage Reale,gage-reale-1,/cfb/players/gage-reale-1.html,SR,TE,,East Carolina,2025
Kaleb Morroe,kaleb-morroe-1,/cfb/players/kaleb-morroe-1.html,FR,TE,,East Carolina,2025
Cayman Reynolds,cayman-reynolds-1,/cfb/players/cayman-reynolds-1.html,FR,TE,,East Carolina,2025
Panda Askew,panda-askew-1,/cfb/players/panda-askew-1.html,SR,OL,,East Carolina,2025
Darius Bell,darius-bell-2,/cfb/players/darius-bell-2.html,SR,OL,,East Carolina,2025
Trey Hardison,trey-hardison-1,/cfb/players/trey-hardison-1.html,SR,OL,,East Carolina,2025
Kyle Long,kyle-long-1,/cfb/players/kyle-long-1.html,SR,OL,,East Carolina,2025
Jimarion McCrimon,jimarion-mccrimon-1,/cfb/players/jimarion-mccrimon-1.html,JR,OL,,East Carolina,2025
Marleo Neolien,marleo-neolien-1,/cfb/players/marleo-neolien-1.html,JR,OL,,East Carolina,2025
Emmanuel Poku,emmanuel-poku-1,/cfb/players/emmanuel-poku-1.html,SR,OL,,East Carolina,2025
Leivi Semaia,leivi-semaia-1,/cfb/players/leivi-semaia-1.html,JR,OL,,East Carolina,2025
Jayson Tarpeh,jayson-tarpeh-1,/cfb/players/jayson-tarpeh-1.html,SR,OL,,East Carolina,2025
Cooper Trnavsky,cooper-trnavsky-1,/cfb/players/cooper-trnavsky-1.html,SR,OL,,East Carolina,2025
Kendall Walton,kendall-walton-1,/cfb/players/kendall-walton-1.html,FR,OL,,East Carolina,2025
Bryce Weaver,bryce-weaver-1,/cfb/players/bryce-weaver-1.html,JR,OL,,East Carolina,2025
Jeremiah Williams,jeremiah-williams-5,/cfb/players/jeremiah-williams-5.html,JR,OL,,East Carolina,2025
DJ Baker,dj-baker-1,/cfb/players/dj-baker-1.html,FR,OL,,East Carolina,2025
Marcus Branthoover,marcus-branthoover-1,/cfb/players/marcus-branthoover-1.html,FR,OL,,East Carolina,2025
Zachary Caulder,zachary-caulder-1,/cfb/players/zachary-caulder-1.html,JR,OL,,East Carolina,2025
Ian Hemilright,ian-hemilright-1,/cfb/players/ian-hemilright-1.html,SO,OL,,East Carolina,2025
Karson Jones,karson-jones-1,/cfb/players/karson-jones-1.html,SR,OL,,East Carolina,2025
Dru McClough,dru-mcclough-1,/cfb/players/dru-mcclough-1.html,SO,OL,,East Carolina,2025
Peyton Reeder,peyton-reeder-2,/cfb/players/peyton-reeder-2.html,FR,OL,,East Carolina,2025
Sam Riddy Jr.,sam-riddy-jr-1,/cfb/players/sam-riddy-jr-1.html,SO,OL,,East Carolina,2025
Andrew Conrad,andrew-conrad-1,/cfb/players/andrew-conrad-1.html,SR,K,,East Carolina,2025
Nick Mazzie,nick-mazzie-1,/cfb/players/nick-mazzie-1.html,SR,K,,East Carolina,2025
Noah Perez,noah-perez-1,/cfb/players/noah-perez-1.html,SR,K,,East Carolina,2025
Everett Scott,everett-scott-1,/cfb/players/everett-scott-1.html,SO,K,,East Carolina,2025
Rion Roseborough,rion-roseborough-1,/cfb/players/rion-roseborough-1.html,SO,DL,,East Carolina,2025
Kieren Davis,kieren-davis-1,/cfb/players/kieren-davis-1.html,SO,DL,,East Carolina,2025
Justin Benton,justin-benton-1,/cfb/players/justin-benton-1.html,JR,DL,,East Carolina,2025
Torin Brazell,torin-brazell-1,/cfb/players/torin-brazell-1.html,FR,DL,,East Carolina,2025
Preston Carr,preston-carr-1,/cfb/players/preston-carr-1.html,SR,DL,,East Carolina,2025
Josiah Dwyer,josiah-dwyer-1,/cfb/players/josiah-dwyer-1.html,FR,DL,,East Carolina,2025
J.D. Lampley,jd-lampley-1,/cfb/players/jd-lampley-1.html,SR,DL,,East Carolina,2025
