Player,Player_ID,Player_Link,class,pos,summary,School,Year
Fernando Mendoza,fernando-mendoza-1,/cfb/players/fernando-mendoza-1.html,SO,QB,"265 Cmp, 386 Att, 3004 Yds, 16 TD",California,2024
CJ Harris,cj-harris-2,/cfb/players/cj-harris-2.html,SR,QB,"19 Cmp, 31 Att, 184 Yds, 0 TD",California,2024
Chandler Rogers,chandler-rogers-3,/cfb/players/chandler-rogers-3.html,SR,QB,"12 Cmp, 25 Att, 117 Yds, 0 TD",California,2024
EJ Caminong,ej-caminong-1,/cfb/players/ej-caminong-1.html,FR,QB,"6 Cmp, 19 Att, 57 Yds, 0 TD",California,2024
Belay Brummel,belay-brummel-1,/cfb/players/belay-brummel-1.html,FR,QB,,California,2024
Andrew Maushardrt,andrew-maushardrt-1,/cfb/players/andrew-maushardrt-1.html,FR,QB,,California,2024
Jaydn Ott,jaydn-ott-1,/cfb/players/jaydn-ott-1.html,JR,RB,"116 Att, 385 Yds, 3.3 Avg",California,2024
Jaivian Thomas,jaivian-thomas-1,/cfb/players/jaivian-thomas-1.html,SO,RB,"100 Att, 626 Yds, 6.3 Avg",California,2024
Kadarius Calloway,kadarius-calloway-1,/cfb/players/kadarius-calloway-1.html,SR,RB,"26 Att, 124 Yds, 4.8 Avg",California,2024
Byron Cardwell,byron-cardwell-1,/cfb/players/byron-cardwell-1.html,SO,RB,"24 Att, 75 Yds, 3.1 Avg",California,2024
Jamaal Wiley,jamaal-wiley-1,/cfb/players/jamaal-wiley-1.html,FR,RB,"6 Att, 18 Yds, 3.0 Avg",California,2024
Jayden Parker,jayden-parker-1,/cfb/players/jayden-parker-1.html,FR,RB,,California,2024
Dean Taylor-Chapman,dean-taylor-chapman-1,/cfb/players/dean-taylor-chapman-1.html,FR,RB,,California,2024
Justin Williams-Thomas,justin-williams-thomas-1,/cfb/players/justin-williams-thomas-1.html,SO,RB,,California,2024
Mikey Matthews,mikey-matthews-1,/cfb/players/mikey-matthews-1.html,SO,WR,"32 Rec, 272 Yds, 8.5 Avg",California,2024
Jonathan Brady,jonathan-brady-1,/cfb/players/jonathan-brady-1.html,JR,WR,"36 Rec, 386 Yds, 10.7 Avg",California,2024
Josiah Martin,josiah-martin-1,/cfb/players/josiah-martin-1.html,FR,WR,"12 Rec, 112 Yds, 9.3 Avg",California,2024
Nyziah Hunter,nyziah-hunter-1,/cfb/players/nyziah-hunter-1.html,FR,WR,"40 Rec, 578 Yds, 14.5 Avg",California,2024
Trond Grizzell,trond-grizzell-1,/cfb/players/trond-grizzell-1.html,JR,WR,"27 Rec, 401 Yds, 14.9 Avg",California,2024
Mavin Anderson,mavin-anderson-1,/cfb/players/mavin-anderson-1.html,JR,WR,"14 Rec, 99 Yds, 7.1 Avg",California,2024
Tobias Merriweather,tobias-merriweather-1,/cfb/players/tobias-merriweather-1.html,JR,WR,"11 Rec, 125 Yds, 11.4 Avg",California,2024
Mason Starling,mason-starling-1,/cfb/players/mason-starling-1.html,JR,WR,"9 Rec, 121 Yds, 13.4 Avg",California,2024
Jordan King,jordan-king-1,/cfb/players/jordan-king-1.html,SO,WR,"4 Rec, 50 Yds, 12.5 Avg",California,2024
Kyion Grayes,kyion-grayes-1,/cfb/players/kyion-grayes-1.html,SO,WR,"2 Rec, 22 Yds, 11.0 Avg",California,2024
Trevor Rogers,trevor-rogers-1,/cfb/players/trevor-rogers-1.html,FR,WR,"1 Rec, 17 Yds, 17.0 Avg",California,2024
Cole Boscia,cole-boscia-1,/cfb/players/cole-boscia-1.html,SO,WR,,California,2024
Jaiven Plummer,jaiven-plummer-1,/cfb/players/jaiven-plummer-1.html,SO,WR,,California,2024
Isaac Torres,isaac-torres-1,/cfb/players/isaac-torres-1.html,JR,WR,,California,2024
Carson Perry-Smith,carson-perry-smith-1,/cfb/players/carson-perry-smith-1.html,FR,WR,,California,2024
Myles Reber,myles-reber-1,/cfb/players/myles-reber-1.html,FR,WR,,California,2024
Jack Endries,jack-endries-1,/cfb/players/jack-endries-1.html,SO,TE,"56 Rec, 623 Yds, 11.1 Avg",California,2024
Corey Dyches,corey-dyches-1,/cfb/players/corey-dyches-1.html,SR,TE,"17 Rec, 181 Yds, 10.6 Avg",California,2024
Jeffrey Johnson,jeffrey-johnson-1,/cfb/players/jeffrey-johnson-1.html,JR,TE,"2 Rec, 13 Yds, 6.5 Avg",California,2024
J.T Byrne,jt-byrne-1,/cfb/players/jt-byrne-1.html,JR,TE,,California,2024
Ben Marshall,ben-marshall-2,/cfb/players/ben-marshall-2.html,FR,TE,,California,2024
Camden Jones,camden-jones-1,/cfb/players/camden-jones-1.html,FR,TE,,California,2024
Will McDonald,will-mcdonald-2,/cfb/players/will-mcdonald-2.html,SR,OL,,California,2024
Nick Morrow,nick-morrow-1,/cfb/players/nick-morrow-1.html,FR,OL,,California,2024
Trent Ramsey,trent-ramsey-1,/cfb/players/trent-ramsey-1.html,SO,OL,,California,2024
Rush Reimer,rush-reimer-1,/cfb/players/rush-reimer-1.html,SR,OL,,California,2024
TJ Session,tj-session-1,/cfb/players/tj-session-1.html,SR,OL,,California,2024
Victor Stoffel,victor-stoffel-1,/cfb/players/victor-stoffel-1.html,SR,OL,,California,2024
Bastian Swinney,bastian-swinney-1,/cfb/players/bastian-swinney-1.html,JR,OL,,California,2024
Sioape Vatikani,sioape-vatikani-1,/cfb/players/sioape-vatikani-1.html,JR,OL,,California,2024
Frederick Williams III,frederick-williams-iii-1,/cfb/players/frederick-williams-iii-1.html,FR,OL,,California,2024
Matthew Wykoff,matthew-wykoff-1,/cfb/players/matthew-wykoff-1.html,JR,OL,,California,2024
Sam Bjerke,sam-bjerke-1,/cfb/players/sam-bjerke-1.html,FR,OL,,California,2024
Syris Corley,syris-corley-1,/cfb/players/syris-corley-1.html,FR,OL,,California,2024
Dylan Jemtegaard,dylan-jemtegaard-1,/cfb/players/dylan-jemtegaard-1.html,JR,OL,,California,2024
Tyler Knape,tyler-knape-1,/cfb/players/tyler-knape-1.html,FR,OL,,California,2024
Aiden Newbill,aiden-newbill-1,/cfb/players/aiden-newbill-1.html,FR,OL,,California,2024
Joshua Stovall,joshua-stovall-1,/cfb/players/joshua-stovall-1.html,SO,OL,,California,2024
Ryan Coe,ryan-coe-1,/cfb/players/ryan-coe-1.html,SR,K,,California,2024
Derek Morris,derek-morris-1,/cfb/players/derek-morris-1.html,FR,K,,California,2024
Spencer Brien,spencer-brien-1,/cfb/players/spencer-brien-1.html,FR,K,,California,2024
T.J. Bollers,tj-bollers-1,/cfb/players/tj-bollers-1.html,JR,DL,,California,2024
Nate Burrell,nate-burrell-1,/cfb/players/nate-burrell-1.html,JR,DL,,California,2024
Akil Calhoun,akil-calhoun-1,/cfb/players/akil-calhoun-1.html,JR,DL,,California,2024
Ricky Correia,ricky-correia-1,/cfb/players/ricky-correia-1.html,SR,DL,,California,2024
Aidan Keanaaina,aidan-keanaaina-1,/cfb/players/aidan-keanaaina-1.html,JR,DL,,California,2024
Stanley McKenzie,stanley-mckenzie-1,/cfb/players/stanley-mckenzie-1.html,JR,DL,,California,2024
Curlee Thomas IV,curlee-thomas-iv-1,/cfb/players/curlee-thomas-iv-1.html,SO,DL,,California,2024
Derek Wilkins,derek-wilkins-1,/cfb/players/derek-wilkins-1.html,JR,DL,,California,2024
Zurich Ashford,zurich-ashford-1,/cfb/players/zurich-ashford-1.html,FR,DL,,California,2024
BJ Canady,bj-canady-1,/cfb/players/bj-canady-1.html,FR,DL,,California,2024
Legend Journey,legend-journey-1,/cfb/players/legend-journey-1.html,FR,DL,,California,2024
Michael-Anthony Okwura,michael-anthony-okwura-1,/cfb/players/michael-anthony-okwura-1.html,FR,DL,,California,2024
RJ Stephens,rj-stephens-1,/cfb/players/rj-stephens-1.html,FR,DL,,California,2024
Hunter Barth,hunter-barth-1,/cfb/players/hunter-barth-1.html,JR,LB,,California,2024
Teddye Buchanan,teddye-buchanan-1,/cfb/players/teddye-buchanan-1.html,SR,LB,,California,2024
Xavier Carlton,xavier-carlton-1,/cfb/players/xavier-carlton-1.html,SR,LB,,California,2024
