Player,Player_ID,Player_Link,class,pos,summary,School,Year
Asher O'Hara,asher-ohara-1,/cfb/players/asher-ohara-1.html,SO,QB,"210 Cmp, 335 Att, 2616 Yds, 20 TD",Middle Tennessee State,2019
Chase Cunningham,chase-cunningham-1,/cfb/players/chase-cunningham-1.html,SO,QB,"17 Cmp, 32 Att, 221 Yds, 2 TD",Middle Tennessee State,2019
Joey Cambron,joey-cambron-1,/cfb/players/joey-cambron-1.html,FR,QB,,Middle Tennessee State,2019
Chris Dye,chris-dye-2,/cfb/players/chris-dye-2.html,JR,QB,,Middle Tennessee State,2019
Randall Johnson,randall-johnson-1,/cfb/players/randall-johnson-1.html,JR,QB,,Middle Tennessee State,2019
Jordan Middleton,jordan-middleton-1,/cfb/players/jordan-middleton-1.html,JR,QB,,Middle Tennessee State,2019
Alec Ogden,alec-ogden-1,/cfb/players/alec-ogden-1.html,SO,QB,,Middle Tennessee State,2019
Chaton Mobley,chaton-mobley-1,/cfb/players/chaton-mobley-1.html,SO,RB,"52 Att, 208 Yds, 4.0 Avg",Middle Tennessee State,2019
Javy McDonald,javy-mcdonald-1,/cfb/players/javy-mcdonald-1.html,JR,RB,"40 Att, 204 Yds, 5.1 Avg",Middle Tennessee State,2019
Terell West,terell-west-1,/cfb/players/terell-west-1.html,SR,RB,"39 Att, 290 Yds, 7.4 Avg",Middle Tennessee State,2019
Brad Anderson,brad-anderson-3,/cfb/players/brad-anderson-3.html,JR,RB,"37 Att, 170 Yds, 4.6 Avg",Middle Tennessee State,2019
Maurice Gordon,maurice-gordon-1,/cfb/players/maurice-gordon-1.html,SR,RB,,Middle Tennessee State,2019
D'Monte Kemp,dmonte-kemp-1,/cfb/players/dmonte-kemp-1.html,SO,RB,,Middle Tennessee State,2019
Zack Dobson,zack-dobson-1,/cfb/players/zack-dobson-1.html,SO,WR,"16 Rec, 242 Yds, 15.1 Avg",Middle Tennessee State,2019
DJ England-Chisolm,dj-england-chisolm-1,/cfb/players/dj-england-chisolm-1.html,FR,WR,"6 Rec, 162 Yds, 27.0 Avg",Middle Tennessee State,2019
Ty Lee,ty-lee-1,/cfb/players/ty-lee-1.html,SR,WR,"47 Rec, 525 Yds, 11.2 Avg",Middle Tennessee State,2019
Jarrin Pierce,jarrin-pierce-1,/cfb/players/jarrin-pierce-1.html,JR,WR,"42 Rec, 562 Yds, 13.4 Avg",Middle Tennessee State,2019
Yusuf Ali,yusuf-ali-1,/cfb/players/yusuf-ali-1.html,SO,WR,"19 Rec, 190 Yds, 10.0 Avg",Middle Tennessee State,2019
Tyrese Johnson,tyrese-johnson-1,/cfb/players/tyrese-johnson-1.html,SO,WR,"3 Rec, 37 Yds, 12.3 Avg",Middle Tennessee State,2019
Jimmy Marshall,jimmy-marshall-2,/cfb/players/jimmy-marshall-2.html,JR,WR,"35 Rec, 513 Yds, 14.7 Avg",Middle Tennessee State,2019
CJ Windham,cj-windham-1,/cfb/players/cj-windham-1.html,JR,WR,"13 Rec, 233 Yds, 17.9 Avg",Middle Tennessee State,2019
Isiah Upton,isiah-upton-1,/cfb/players/isiah-upton-1.html,SR,WR,"6 Rec, 111 Yds, 18.5 Avg",Middle Tennessee State,2019
Ruben Garnett,ruben-garnett-1,/cfb/players/ruben-garnett-1.html,SR,WR,"4 Rec, 28 Yds, 7.0 Avg",Middle Tennessee State,2019
Jocquez Bruce,jocquez-bruce-1,/cfb/players/jocquez-bruce-1.html,SR,WR,"2 Rec, 9 Yds, 4.5 Avg",Middle Tennessee State,2019
Marquel Tinsley,marquel-tinsley-1,/cfb/players/marquel-tinsley-1.html,FR,WR,"1 Rec, 13 Yds, 13.0 Avg",Middle Tennessee State,2019
John Turner,john-turner-8,/cfb/players/john-turner-8.html,SO,WR,,Middle Tennessee State,2019
Luke Bolger,luke-bolger-1,/cfb/players/luke-bolger-1.html,FR,WR,,Middle Tennessee State,2019
Parker Bullion,parker-bullion-1,/cfb/players/parker-bullion-1.html,FR,WR,,Middle Tennessee State,2019
Zeke Cobb,zeke-cobb-1,/cfb/players/zeke-cobb-1.html,SO,WR,,Middle Tennessee State,2019
Devon Jackson,devon-jackson-1,/cfb/players/devon-jackson-1.html,SR,WR,,Middle Tennessee State,2019
Cole Jacobs,cole-jacobs-1,/cfb/players/cole-jacobs-1.html,FR,WR,,Middle Tennessee State,2019
Davis Witt,davis-witt-1,/cfb/players/davis-witt-1.html,JR,WR,,Middle Tennessee State,2019
Dawson Bragg,dawson-bragg-1,/cfb/players/dawson-bragg-1.html,FR,OL,,Middle Tennessee State,2019
Blake Catlett,blake-catlett-1,/cfb/players/blake-catlett-1.html,JR,OL,,Middle Tennessee State,2019
D.J. Delfendahl,dj-delfendahl-1,/cfb/players/dj-delfendahl-1.html,SO,OL,,Middle Tennessee State,2019
Adam Derry,adam-derry-1,/cfb/players/adam-derry-1.html,FR,OL,,Middle Tennessee State,2019
Tyler Falvey,tyler-falvey-1,/cfb/players/tyler-falvey-1.html,FR,OL,,Middle Tennessee State,2019
Josh Fannin,josh-fannin-1,/cfb/players/josh-fannin-1.html,SR,OL,,Middle Tennessee State,2019
Will Gilchrist,will-gilchrist-1,/cfb/players/will-gilchrist-1.html,JR,OL,,Middle Tennessee State,2019
Eric Golston,eric-golston-1,/cfb/players/eric-golston-1.html,SR,OL,,Middle Tennessee State,2019
Marcus Greer,marcus-greer-1,/cfb/players/marcus-greer-1.html,FR,OL,,Middle Tennessee State,2019
Luke Harris,luke-harris-1,/cfb/players/luke-harris-1.html,JR,OL,,Middle Tennessee State,2019
Dorian Hinton,dorian-hinton-1,/cfb/players/dorian-hinton-1.html,FR,OL,,Middle Tennessee State,2019
Robert Jones,robert-jones-8,/cfb/players/robert-jones-8.html,JR,OL,,Middle Tennessee State,2019
Jacob King,jacob-king-2,/cfb/players/jacob-king-2.html,FR,OL,,Middle Tennessee State,2019
Cole Kirby,cole-kirby-1,/cfb/players/cole-kirby-1.html,SO,OL,,Middle Tennessee State,2019
Steven Losoya III,steven-losoya-iii-1,/cfb/players/steven-losoya-iii-1.html,FR,OL,,Middle Tennessee State,2019
Amir Luckett,amir-luckett-1,/cfb/players/amir-luckett-1.html,SR,OL,,Middle Tennessee State,2019
John Lynch,john-lynch-2,/cfb/players/john-lynch-2.html,FR,OL,,Middle Tennessee State,2019
Matt Martin,matt-martin-5,/cfb/players/matt-martin-5.html,JR,OL,,Middle Tennessee State,2019
Jack Mitchell,jack-mitchell-3,/cfb/players/jack-mitchell-3.html,SR,OL,,Middle Tennessee State,2019
Aran Mohamad-Ali,aran-mohamad-ali-1,/cfb/players/aran-mohamad-ali-1.html,FR,OL,,Middle Tennessee State,2019
Angelo Owens,angelo-owens-1,/cfb/players/angelo-owens-1.html,SR,OL,,Middle Tennessee State,2019
Jahlil Ryles,jahlil-ryles-1,/cfb/players/jahlil-ryles-1.html,FR,OL,,Middle Tennessee State,2019
Eric Seay,eric-seay-1,/cfb/players/eric-seay-1.html,SO,OL,,Middle Tennessee State,2019
Tyler Thurman,tyler-thurman-1,/cfb/players/tyler-thurman-1.html,FR,OL,,Middle Tennessee State,2019
Jordan Branch,jordan-branch-1,/cfb/players/jordan-branch-1.html,FR,DL,,Middle Tennessee State,2019
Khalil Brooks,khalil-brooks-1,/cfb/players/khalil-brooks-1.html,SR,LB,,Middle Tennessee State,2019
Jarek Campbell,jarek-campbell-1,/cfb/players/jarek-campbell-1.html,FR,LB,,Middle Tennessee State,2019
Jalen Davis,jalen-davis-2,/cfb/players/jalen-davis-2.html,FR,LB,,Middle Tennessee State,2019
Avery Jones,avery-jones-1,/cfb/players/avery-jones-1.html,SR,LB,,Middle Tennessee State,2019
Cain McWilliams,cain-mcwilliams-1,/cfb/players/cain-mcwilliams-1.html,SO,LB,,Middle Tennessee State,2019
Chris Melton,chris-melton-1,/cfb/players/chris-melton-1.html,SR,LB,,Middle Tennessee State,2019
Wayne Parks,wayne-parks-1,/cfb/players/wayne-parks-1.html,SO,LB,,Middle Tennessee State,2019
Brett Shepherd,brett-shepherd-1,/cfb/players/brett-shepherd-1.html,JR,LB,,Middle Tennessee State,2019
Cody Smith,cody-smith-1,/cfb/players/cody-smith-1.html,SO,LB,,Middle Tennessee State,2019
DQ Thomas,dq-thomas-1,/cfb/players/dq-thomas-1.html,JR,LB,,Middle Tennessee State,2019
Raquan Hartley,raquan-hartley-1,/cfb/players/raquan-hartley-1.html,FR,LB,,Middle Tennessee State,2019
Andrew Leak,andrew-leak-1,/cfb/players/andrew-leak-1.html,FR,LB,,Middle Tennessee State,2019
Jacob Mahoney,jacob-mahoney-1,/cfb/players/jacob-mahoney-1.html,FR,LB,,Middle Tennessee State,2019
Ronnin Wright,ronnin-wright-1,/cfb/players/ronnin-wright-1.html,FR,LB,,Middle Tennessee State,2019
Raheme Fuller,raheme-fuller-1,/cfb/players/raheme-fuller-1.html,SO,DB,,Middle Tennessee State,2019
Chris Stamps,chris-stamps-1,/cfb/players/chris-stamps-1.html,SR,DB,,Middle Tennessee State,2019
Kamau Farrell-Burke,kamau-farrell-burke-1,/cfb/players/kamau-farrell-burke-1.html,SR,DB,,Middle Tennessee State,2019
Matthew Stephenson,matthew-stephenson-1,/cfb/players/matthew-stephenson-1.html,JR,P,,Middle Tennessee State,2019
Kyle Ulbrich,kyle-ulbrich-1,/cfb/players/kyle-ulbrich-1.html,FR,P,,Middle Tennessee State,2019
Matthew Rigney,matthew-rigney-1,/cfb/players/matthew-rigney-1.html,FR,P,,Middle Tennessee State,2019
Dalton Frantz,dalton-frantz-1,/cfb/players/dalton-frantz-1.html,SO,HB,,Middle Tennessee State,2019
Desmond Anderson,desmond-anderson-1,/cfb/players/desmond-anderson-1.html,SR,CB,,Middle Tennessee State,2019
JR Bivens,jr-bivens-1,/cfb/players/jr-bivens-1.html,FR,DT,,Middle Tennessee State,2019
Reed Blankenship,reed-blankenship-1,/cfb/players/reed-blankenship-1.html,JR,S,,Middle Tennessee State,2019
Justin Brown,justin-brown-5,/cfb/players/justin-brown-5.html,JR,CB,,Middle Tennessee State,2019
Kendricks Gladney,kendricks-gladney-1,/cfb/players/kendricks-gladney-1.html,SR,S,,Middle Tennessee State,2019
Gregory Grate Jr.,gregory-grate-jr-1,/cfb/players/gregory-grate-jr-1.html,SO,S,,Middle Tennessee State,2019
Russ Hiett,russ-hiett-1,/cfb/players/russ-hiett-1.html,JR,LS,,Middle Tennessee State,2019
Crews Holt,crews-holt-1,/cfb/players/crews-holt-1.html,JR,PK,,Middle Tennessee State,2019
Jalen Jackson,jalen-jackson-5,/cfb/players/jalen-jackson-5.html,FR,CB,,Middle Tennessee State,2019
Richard Kinley,richard-kinley-1,/cfb/players/richard-kinley-1.html,FR,DE,,Middle Tennessee State,2019
Marcus Lafrance,marcus-lafrance-1,/cfb/players/marcus-lafrance-1.html,FR,CB,,Middle Tennessee State,2019
Malik Manciel,malik-manciel-1,/cfb/players/malik-manciel-1.html,SR,DT,,Middle Tennessee State,2019
Jovante Moffatt,jovante-moffatt-1,/cfb/players/jovante-moffatt-1.html,SR,S,,Middle Tennessee State,2019
Marvae Myers-Glover,marvae-myers-glover-1,/cfb/players/marvae-myers-glover-1.html,FR,CB,,Middle Tennessee State,2019
Ty Nix,ty-nix-1,/cfb/players/ty-nix-1.html,JR,DT,,Middle Tennessee State,2019
Decorian Patterson,decorian-patterson-1,/cfb/players/decorian-patterson-1.html,FR,S,,Middle Tennessee State,2019
Trae Philpots,trae-philpots-1,/cfb/players/trae-philpots-1.html,SR,DE,,Middle Tennessee State,2019
Rakavian Poydras,rakavian-poydras-1,/cfb/players/rakavian-poydras-1.html,JR,DT,,Middle Tennessee State,2019
Tyshun Render,tyshun-render-1,/cfb/players/tyshun-render-1.html,SR,DE,,Middle Tennessee State,2019
Quincy Riley,quincy-riley-1,/cfb/players/quincy-riley-1.html,FR,CB,,Middle Tennessee State,2019
Teldrick Ross,teldrick-ross-1,/cfb/players/teldrick-ross-1.html,FR,CB,,Middle Tennessee State,2019
Joeseph Sewell,joeseph-sewell-1,/cfb/players/joeseph-sewell-1.html,SO,HB,,Middle Tennessee State,2019
Jorden Starling,jorden-starling-1,/cfb/players/jorden-starling-1.html,FR,DE,,Middle Tennessee State,2019
Kylan Stribling,kylan-stribling-1,/cfb/players/kylan-stribling-1.html,JR,S,,Middle Tennessee State,2019
Ja'Kerrius Wyatt,jakerrius-wyatt-1,/cfb/players/jakerrius-wyatt-1.html,SO,DT,,Middle Tennessee State,2019
Siante Bellanfant,siante-bellanfant-1,/cfb/players/siante-bellanfant-1.html,JR,S,,Middle Tennessee State,2019
Marley Cook,marley-cook-1,/cfb/players/marley-cook-1.html,FR,DT,,Middle Tennessee State,2019
Quindarius Dunnigan,quindarius-dunnigan-1,/cfb/players/quindarius-dunnigan-1.html,FR,DE,,Middle Tennessee State,2019
John Dunphy,john-dunphy-1,/cfb/players/john-dunphy-1.html,FR,LS,,Middle Tennessee State,2019
Jordan Ferguson,jordan-ferguson-1,/cfb/players/jordan-ferguson-1.html,JR,DT,,Middle Tennessee State,2019
Colin Figenscher,colin-figenscher-1,/cfb/players/colin-figenscher-1.html,FR,PK,,Middle Tennessee State,2019
Sam French,sam-french-1,/cfb/players/sam-french-1.html,FR,PK,,Middle Tennessee State,2019
Kyle Kee,kyle-kee-1,/cfb/players/kyle-kee-1.html,FR,S,,Middle Tennessee State,2019
JeQuaries Martin,jequaries-martin-1,/cfb/players/jequaries-martin-1.html,JR,DE,,Middle Tennessee State,2019
Darius McClendon,darius-mcclendon-1,/cfb/players/darius-mcclendon-1.html,FR,CB,,Middle Tennessee State,2019
Robert Payne,robert-payne-1,/cfb/players/robert-payne-1.html,FR,PK,,Middle Tennessee State,2019
Daniel Sargent,daniel-sargent-1,/cfb/players/daniel-sargent-1.html,SR,LS,,Middle Tennessee State,2019
Jadarius Satterfield,jadarius-satterfield-1,/cfb/players/jadarius-satterfield-1.html,SR,S,,Middle Tennessee State,2019
Jourdan Swett,jourdan-swett-1,/cfb/players/jourdan-swett-1.html,SO,S,,Middle Tennessee State,2019
William Wilcox,william-wilcox-1,/cfb/players/william-wilcox-1.html,JR,HB,,Middle Tennessee State,2019
Darius Williams,darius-williams-4,/cfb/players/darius-williams-4.html,FR,DE,,Middle Tennessee State,2019
