Player,Player_ID,Player_Link,class,pos,summary,School,Year
Demry Croft,demry-croft-1,/cfb/players/demry-croft-1.html,JR,QB,"51 Cmp, 123 Att, 674 Yds, 4 TD",Minnesota,2017
Conor Rhoda,conor-rhoda-1,/cfb/players/conor-rhoda-1.html,SR,QB,"59 Cmp, 109 Att, 839 Yds, 5 TD",Minnesota,2017
Mark Williams,mark-williams-10,/cfb/players/mark-williams-10.html,FR,QB,,Minnesota,2017
Rey Estes,rey-estes-1,/cfb/players/rey-estes-1.html,FR,QB,,Minnesota,2017
Seth Green,seth-green-1,/cfb/players/seth-green-1.html,SO,QB,,Minnesota,2017
Tanner Morgan,tanner-morgan-2,/cfb/players/tanner-morgan-2.html,FR,QB,,Minnesota,2017
Samuel Pickerign,samuel-pickerign-1,/cfb/players/samuel-pickerign-1.html,FR,QB,,Minnesota,2017
Jaren Roste,jaren-roste-1,/cfb/players/jaren-roste-1.html,FR,QB,,Minnesota,2017
Rodney Smith,rodney-smith-5,/cfb/players/rodney-smith-5.html,JR,RB,"229 Att, 977 Yds, 4.3 Avg",Minnesota,2017
Kobe McCrary,kobe-mccrary-1,/cfb/players/kobe-mccrary-1.html,SR,RB,"94 Att, 496 Yds, 5.3 Avg",Minnesota,2017
Shannon Brooks,shannon-brooks-1,/cfb/players/shannon-brooks-1.html,JR,RB,"79 Att, 369 Yds, 4.7 Avg",Minnesota,2017
Jonathan Femi-Cole,jonathan-femi-cole-1,/cfb/players/jonathan-femi-cole-1.html,SO,RB,"9 Att, 42 Yds, 4.7 Avg",Minnesota,2017
Mike Delich,mike-delich-1,/cfb/players/mike-delich-1.html,FR,RB,,Minnesota,2017
Mohamed Ibrahim,mohamed-ibrahim-1,/cfb/players/mohamed-ibrahim-1.html,FR,RB,,Minnesota,2017
Zachariah Knox,zachariah-knox-1,/cfb/players/zachariah-knox-1.html,SO,RB,,Minnesota,2017
Dominik London,dominik-london-1,/cfb/players/dominik-london-1.html,FR,RB,,Minnesota,2017
Phillip Howard,phillip-howard-1,/cfb/players/phillip-howard-1.html,FR,WR,"11 Rec, 132 Yds, 12.0 Avg",Minnesota,2017
Demetrius Douglas,demetrius-douglas-2,/cfb/players/demetrius-douglas-2.html,FR,WR,"11 Rec, 83 Yds, 7.5 Avg",Minnesota,2017
Tyler Johnson,tyler-johnson-6,/cfb/players/tyler-johnson-6.html,SO,WR,"35 Rec, 677 Yds, 19.3 Avg",Minnesota,2017
Eric Carter,eric-carter-1,/cfb/players/eric-carter-1.html,SR,WR,"4 Rec, 86 Yds, 21.5 Avg",Minnesota,2017
Rashad Still,rashad-still-1,/cfb/players/rashad-still-1.html,JR,WR,"2 Rec, 68 Yds, 34.0 Avg",Minnesota,2017
Will Reger,will-reger-1,/cfb/players/will-reger-1.html,JR,WR,"1 Rec, 26 Yds, 26.0 Avg",Minnesota,2017
Drew Hmielewski,drew-hmielewski-1,/cfb/players/drew-hmielewski-1.html,SO,WR,,Minnesota,2017
Melvin Holland Jr.,melvin-holland-jr-1,/cfb/players/melvin-holland-jr-1.html,JR,WR,,Minnesota,2017
Hunter Register,hunter-register-1,/cfb/players/hunter-register-1.html,SO,WR,,Minnesota,2017
Brock Annexstad,brock-annexstad-1,/cfb/players/brock-annexstad-1.html,FR,WR,,Minnesota,2017
Chris Autman-Bell,chris-autman-bell-1,/cfb/players/chris-autman-bell-1.html,FR,WR,,Minnesota,2017
Clay Geary,clay-geary-1,/cfb/players/clay-geary-1.html,FR,WR,,Minnesota,2017
Isaiah Gentry,isaiah-gentry-1,/cfb/players/isaiah-gentry-1.html,JR,WR,,Minnesota,2017
Reid Hilbelink,reid-hilbelink-1,/cfb/players/reid-hilbelink-1.html,FR,WR,,Minnesota,2017
Matt Morse,matt-morse-1,/cfb/players/matt-morse-1.html,SO,WR,,Minnesota,2017
Harry Van Dyne,harry-van-dyne-1,/cfb/players/harry-van-dyne-1.html,FR,WR,,Minnesota,2017
