Player,Player_ID,Player_Link,class,pos,summary,School,Year
Hayden Wolff,hayden-wolff-1,/cfb/players/hayden-wolff-1.html,FR,QB,"159 Cmp, 253 Att, 1933 Yds, 10 TD",Old Dominion,2021
D.J. Mack Jr.,dj-mack-jr-1,/cfb/players/dj-mack-jr-1.html,JR,QB,"86 Cmp, 167 Att, 859 Yds, 5 TD",Old Dominion,2021
Stone Smartt,stone-smartt-1,/cfb/players/stone-smartt-1.html,SR,QB,,Old Dominion,2021
Dominique Anthony,dominique-anthony-1,/cfb/players/dominique-anthony-1.html,FR,QB,,Old Dominion,2021
Reese Poffenbarger,reese-poffenbarger-1,/cfb/players/reese-poffenbarger-1.html,FR,QB,,Old Dominion,2021
Jack Shields,jack-shields-3,/cfb/players/jack-shields-3.html,FR,QB,,Old Dominion,2021
Blake Watson,blake-watson-2,/cfb/players/blake-watson-2.html,SO,RB,"215 Att, 1112 Yds, 5.2 Avg",Old Dominion,2021
Lala Davis,lala-davis-1,/cfb/players/lala-davis-1.html,SO,RB,"105 Att, 562 Yds, 5.4 Avg",Old Dominion,2021
Jon-Luke Peaker,jon-luke-peaker-1,/cfb/players/jon-luke-peaker-1.html,FR,RB,"33 Att, 184 Yds, 5.6 Avg",Old Dominion,2021
Keshawn Wicks,keshawn-wicks-1,/cfb/players/keshawn-wicks-1.html,FR,RB,"17 Att, 55 Yds, 3.2 Avg",Old Dominion,2021
Obie Sanni,obie-sanni-1,/cfb/players/obie-sanni-1.html,FR,RB,"6 Att, 23 Yds, 3.8 Avg",Old Dominion,2021
Matt Geiger,matt-geiger-1,/cfb/players/matt-geiger-1.html,JR,RB,"3 Att, 6 Yds, 2.0 Avg",Old Dominion,2021
Tariq Sims,tariq-sims-1,/cfb/players/tariq-sims-1.html,FR,RB,,Old Dominion,2021
Isiah Paige,isiah-paige-1,/cfb/players/isiah-paige-1.html,FR,WR,"23 Rec, 174 Yds, 7.6 Avg",Old Dominion,2021
Jordan Bly,jordan-bly-1,/cfb/players/jordan-bly-1.html,FR,WR,"11 Rec, 117 Yds, 10.6 Avg",Old Dominion,2021
Javon Harvey,javon-harvey-1,/cfb/players/javon-harvey-1.html,FR,WR,"11 Rec, 114 Yds, 10.4 Avg",Old Dominion,2021
Ali Jennings,ali-jennings-1,/cfb/players/ali-jennings-1.html,SO,WR,"62 Rec, 1066 Yds, 17.2 Avg",Old Dominion,2021
Darius Savedge,darius-savedge-1,/cfb/players/darius-savedge-1.html,SO,WR,"6 Rec, 105 Yds, 17.5 Avg",Old Dominion,2021
Nigel Fitzgerald,nigel-fitzgerald-1,/cfb/players/nigel-fitzgerald-1.html,SO,WR,"1 Rec, 9 Yds, 9.0 Avg",Old Dominion,2021
Rafael McCoy,rafael-mccoy-1,/cfb/players/rafael-mccoy-1.html,FR,WR,"1 Rec, 10 Yds, 10.0 Avg",Old Dominion,2021
Aaron Moore,aaron-moore-4,/cfb/players/aaron-moore-4.html,SO,WR,"1 Rec, 9 Yds, 9.0 Avg",Old Dominion,2021
Cornell Hendrick Jr.,cornell-hendrick-jr-1,/cfb/players/cornell-hendrick-jr-1.html,SO,WR,,Old Dominion,2021
Frederik Antoine,frederik-antoine-1,/cfb/players/frederik-antoine-1.html,FR,WR,,Old Dominion,2021
Trey Blount,trey-blount-1,/cfb/players/trey-blount-1.html,JR,WR,,Old Dominion,2021
Braxton Collins,braxton-collins-1,/cfb/players/braxton-collins-1.html,FR,WR,,Old Dominion,2021
Marqeese Dietz,marqeese-dietz-1,/cfb/players/marqeese-dietz-1.html,FR,WR,,Old Dominion,2021
Noah Robinson,noah-robinson-2,/cfb/players/noah-robinson-2.html,FR,WR,,Old Dominion,2021
Isaiah Spencer,isaiah-spencer-2,/cfb/players/isaiah-spencer-2.html,SO,TE,"10 Rec, 97 Yds, 9.7 Avg",Old Dominion,2021
Zack Kuntz,zack-kuntz-1,/cfb/players/zack-kuntz-1.html,SO,TE,"73 Rec, 692 Yds, 9.5 Avg",Old Dominion,2021
Donta Anthony Jr.,donta-anthony-jr-1,/cfb/players/donta-anthony-jr-1.html,JR,TE,"7 Rec, 101 Yds, 14.4 Avg",Old Dominion,2021
AC White,ac-white-1,/cfb/players/ac-white-1.html,SO,TE,,Old Dominion,2021
Avery Ford,avery-ford-1,/cfb/players/avery-ford-1.html,FR,TE,,Old Dominion,2021
Curtis Nixon II,curtis-nixon-ii-1,/cfb/players/curtis-nixon-ii-1.html,FR,TE,,Old Dominion,2021
Tyran Hunt,tyran-hunt-1,/cfb/players/tyran-hunt-1.html,JR,OL,,Old Dominion,2021
Nick Saldiveri,nick-saldiveri-1,/cfb/players/nick-saldiveri-1.html,SO,OL,,Old Dominion,2021
Chris Adams,chris-adams-2,/cfb/players/chris-adams-2.html,FR,OL,,Old Dominion,2021
Joshua Bennett,joshua-bennett-2,/cfb/players/joshua-bennett-2.html,FR,OL,,Old Dominion,2021
Xavier Black,xavier-black-1,/cfb/players/xavier-black-1.html,FR,OL,,Old Dominion,2021
Andrew Blanton,andrew-blanton-1,/cfb/players/andrew-blanton-1.html,FR,OL,,Old Dominion,2021
Stephon Dubose-Bourne,stephon-dubose-bourne-1,/cfb/players/stephon-dubose-bourne-1.html,FR,OL,,Old Dominion,2021
Caleb Gosney,caleb-gosney-1,/cfb/players/caleb-gosney-1.html,FR,OL,,Old Dominion,2021
Skyler Grant,skyler-grant-1,/cfb/players/skyler-grant-1.html,FR,OL,,Old Dominion,2021
Elijah Hoskin,elijah-hoskin-1,/cfb/players/elijah-hoskin-1.html,FR,OL,,Old Dominion,2021
Talyn Hunter,talyn-hunter-1,/cfb/players/talyn-hunter-1.html,FR,OL,,Old Dominion,2021
Khadere Kounta,khadere-kounta-1,/cfb/players/khadere-kounta-1.html,SO,OL,,Old Dominion,2021
Tyler Lamar,tyler-lamar-1,/cfb/players/tyler-lamar-1.html,FR,OL,,Old Dominion,2021
Austin Mosier,austin-mosier-1,/cfb/players/austin-mosier-1.html,FR,OL,,Old Dominion,2021
Daniel Ogundipe,daniel-ogundipe-1,/cfb/players/daniel-ogundipe-1.html,FR,OL,,Old Dominion,2021
Drew Pascoe,drew-pascoe-1,/cfb/players/drew-pascoe-1.html,FR,OL,,Old Dominion,2021
Santana Saunders,santana-saunders-1,/cfb/players/santana-saunders-1.html,FR,OL,,Old Dominion,2021
Leroy Thomas,leroy-thomas-2,/cfb/players/leroy-thomas-2.html,SO,OL,,Old Dominion,2021
Gerrik Vollmer,gerrik-vollmer-1,/cfb/players/gerrik-vollmer-1.html,JR,OL,,Old Dominion,2021
Isaac Weaver,isaac-weaver-1,/cfb/players/isaac-weaver-1.html,SR,OL,,Old Dominion,2021
Nick Rice,nick-rice-1,/cfb/players/nick-rice-1.html,SR,K,,Old Dominion,2021
Dominik Soos,dominik-soos-1,/cfb/players/dominik-soos-1.html,JR,K,,Old Dominion,2021
Broc Simpson,broc-simpson-1,/cfb/players/broc-simpson-1.html,FR,K,,Old Dominion,2021
Joshua Burdsall,joshua-burdsall-1,/cfb/players/joshua-burdsall-1.html,FR,LB,,Old Dominion,2021
John Cook,john-cook-6,/cfb/players/john-cook-6.html,FR,LB,,Old Dominion,2021
EJ Green,ej-green-1,/cfb/players/ej-green-1.html,FR,LB,,Old Dominion,2021
Jason Henderson,jason-henderson-1,/cfb/players/jason-henderson-1.html,FR,LB,,Old Dominion,2021
Ryan Henry,ryan-henry-3,/cfb/players/ryan-henry-3.html,JR,LB,,Old Dominion,2021
Wayne Matthews III,wayne-matthews-iii-1,/cfb/players/wayne-matthews-iii-1.html,FR,LB,,Old Dominion,2021
Alec Solano,alec-solano-1,/cfb/players/alec-solano-1.html,SO,LB,,Old Dominion,2021
Steven Williams,steven-williams-2,/cfb/players/steven-williams-2.html,JR,LB,,Old Dominion,2021
Jordan Young,jordan-young-3,/cfb/players/jordan-young-3.html,SR,LB,,Old Dominion,2021
Malcolm Britt,malcolm-britt-1,/cfb/players/malcolm-britt-1.html,FR,LB,,Old Dominion,2021
Levi Wentz,levi-wentz-1,/cfb/players/levi-wentz-1.html,FR,LB,,Old Dominion,2021
Ethan Duane,ethan-duane-1,/cfb/players/ethan-duane-1.html,FR,P,,Old Dominion,2021
Ali Ali,ali-ali-2,/cfb/players/ali-ali-2.html,FR,CB,,Old Dominion,2021
Tyre Bibby,tyre-bibby-1,/cfb/players/tyre-bibby-1.html,JR,DT,,Old Dominion,2021
Harrell Blackmon,harrell-blackmon-1,/cfb/players/harrell-blackmon-1.html,SR,S,,Old Dominion,2021
Devin Brandt-Epps,devin-brandt-epps-1,/cfb/players/devin-brandt-epps-1.html,FR,DT,,Old Dominion,2021
Will Brocchini,will-brocchini-1,/cfb/players/will-brocchini-1.html,SR,CB,,Old Dominion,2021
Kris Caine,kris-caine-1,/cfb/players/kris-caine-1.html,FR,DE,,Old Dominion,2021
