Player,Player_ID,Player_Link,class,pos,summary,School,Year
Joey Labas,joey-labas-1,/cfb/players/joey-labas-1.html,JR,QB,"94 Cmp, 160 Att, 1114 Yds, 7 TD",Central Michigan,2024
Jadyn Glasser,jadyn-glasser-1,/cfb/players/jadyn-glasser-1.html,FR,QB,"41 Cmp, 76 Att, 439 Yds, 2 TD",Central Michigan,2024
Tyler Jefferson,tyler-jefferson-1,/cfb/players/tyler-jefferson-1.html,FR,QB,"27 Cmp, 58 Att, 286 Yds, 0 TD",Central Michigan,2024
Bert Emanuel Jr.,bert-emanuel-jr-1,/cfb/players/bert-emanuel-jr-1.html,SO,QB,"4 Cmp, 6 Att, 99 Yds, 2 TD",Central Michigan,2024
Logan Borodychuk,logan-borodychuk-1,/cfb/players/logan-borodychuk-1.html,FR,QB,,Central Michigan,2024
Ethan Lane,ethan-lane-3,/cfb/players/ethan-lane-3.html,FR,QB,,Central Michigan,2024
Marion Lukes,marion-lukes-1,/cfb/players/marion-lukes-1.html,SR,RB,"161 Att, 788 Yds, 4.9 Avg",Central Michigan,2024
BJ Harris,bj-harris-1,/cfb/players/bj-harris-1.html,SR,RB,"91 Att, 418 Yds, 4.6 Avg",Central Michigan,2024
Myles Bailey,myles-bailey-1,/cfb/players/myles-bailey-1.html,SR,RB,"51 Att, 292 Yds, 5.7 Avg",Central Michigan,2024
Nahree Biggins,nahree-biggins-1,/cfb/players/nahree-biggins-1.html,JR,RB,"19 Att, 136 Yds, 7.2 Avg",Central Michigan,2024
Brock Townsend,brock-townsend-1,/cfb/players/brock-townsend-1.html,FR,RB,"5 Att, 14 Yds, 2.8 Avg",Central Michigan,2024
Jason Philpot-Dixon,jason-philpot-dixon-1,/cfb/players/jason-philpot-dixon-1.html,FR,RB,,Central Michigan,2024
Germanuel Tanelus,germanuel-tanelus-1,/cfb/players/germanuel-tanelus-1.html,SO,RB,,Central Michigan,2024
Jakivion Calip,jakivion-calip-1,/cfb/players/jakivion-calip-1.html,FR,RB,,Central Michigan,2024
Tyler DeWitt,tyler-dewitt-1,/cfb/players/tyler-dewitt-1.html,SO,RB,,Central Michigan,2024
Mekhi Jenkins,mekhi-jenkins-1,/cfb/players/mekhi-jenkins-1.html,FR,RB,,Central Michigan,2024
Kadenn Rose,kadenn-rose-1,/cfb/players/kadenn-rose-1.html,FR,RB,,Central Michigan,2024
Solomon Davis,solomon-davis-2,/cfb/players/solomon-davis-2.html,SR,WR,"19 Rec, 350 Yds, 18.4 Avg",Central Michigan,2024
Chris Parker,chris-parker-5,/cfb/players/chris-parker-5.html,JR,WR,"29 Rec, 360 Yds, 12.4 Avg",Central Michigan,2024
Jesse Prewitt III,jesse-prewitt-iii-1,/cfb/players/jesse-prewitt-iii-1.html,SR,WR,"23 Rec, 186 Yds, 8.1 Avg",Central Michigan,2024
Evan Boyd,evan-boyd-1,/cfb/players/evan-boyd-1.html,FR,WR,"21 Rec, 302 Yds, 14.4 Avg",Central Michigan,2024
Jordyn Williams,jordyn-williams-2,/cfb/players/jordyn-williams-2.html,JR,WR,"6 Rec, 65 Yds, 10.8 Avg",Central Michigan,2024
Stephan Bracey,stephan-bracey-1,/cfb/players/stephan-bracey-1.html,JR,WR,"5 Rec, 75 Yds, 15.0 Avg",Central Michigan,2024
Tommy McIntosh,tommy-mcintosh-1,/cfb/players/tommy-mcintosh-1.html,SO,WR,"2 Rec, 15 Yds, 7.5 Avg",Central Michigan,2024
Camden Kruisenga,camden-kruisenga-1,/cfb/players/camden-kruisenga-1.html,FR,WR,,Central Michigan,2024
Braeden Tillman-Jones,braeden-tillman-jones-1,/cfb/players/braeden-tillman-jones-1.html,SO,WR,,Central Michigan,2024
Tayte Vanderleest,tayte-vanderleest-1,/cfb/players/tayte-vanderleest-1.html,FR,WR,,Central Michigan,2024
Josiah Booker,josiah-booker-1,/cfb/players/josiah-booker-1.html,FR,WR,,Central Michigan,2024
Tyson Davis,tyson-davis-1,/cfb/players/tyson-davis-1.html,JR,WR,,Central Michigan,2024
Jordan Kelly,jordan-kelly-1,/cfb/players/jordan-kelly-1.html,FR,WR,,Central Michigan,2024
Langston Lewis,langston-lewis-1,/cfb/players/langston-lewis-1.html,SO,WR,,Central Michigan,2024
Miles Shannon,miles-shannon-1,/cfb/players/miles-shannon-1.html,FR,WR,,Central Michigan,2024
Nasir Williams,nasir-williams-1,/cfb/players/nasir-williams-1.html,FR,WR,,Central Michigan,2024
Gavin Harris,gavin-harris-1,/cfb/players/gavin-harris-1.html,SO,TE,"11 Rec, 173 Yds, 15.7 Avg",Central Michigan,2024
D.C. Temple,dc-temple-1,/cfb/players/dc-temple-1.html,SO,TE,"5 Rec, 66 Yds, 13.2 Avg",Central Michigan,2024
Nathan VanTimmeren,nathan-vantimmeren-1,/cfb/players/nathan-vantimmeren-1.html,FR,TE,"4 Rec, 24 Yds, 6.0 Avg",Central Michigan,2024
Travis Ambrose,travis-ambrose-1,/cfb/players/travis-ambrose-1.html,FR,TE,,Central Michigan,2024
Rory Callahan,rory-callahan-1,/cfb/players/rory-callahan-1.html,FR,TE,,Central Michigan,2024
Jacob Kaminski,jacob-kaminski-1,/cfb/players/jacob-kaminski-1.html,JR,TE,,Central Michigan,2024
Alec Palella,alec-palella-1,/cfb/players/alec-palella-1.html,SO,TE,,Central Michigan,2024
Vashon Bailey,vashon-bailey-1,/cfb/players/vashon-bailey-1.html,SR,OL,,Central Michigan,2024
Ryan Blum,ryan-blum-1,/cfb/players/ryan-blum-1.html,FR,OL,,Central Michigan,2024
Jacob Booth,jacob-booth-1,/cfb/players/jacob-booth-1.html,FR,OL,,Central Michigan,2024
Davis Heinzen,davis-heinzen-1,/cfb/players/davis-heinzen-1.html,JR,OL,,Central Michigan,2024
Jemeil Jackson,jemeil-jackson-1,/cfb/players/jemeil-jackson-1.html,SR,OL,,Central Michigan,2024
Martin Koivisto,martin-koivisto-1,/cfb/players/martin-koivisto-1.html,SO,OL,,Central Michigan,2024
Michael Kostantonov,michael-kostantonov-1,/cfb/players/michael-kostantonov-1.html,FR,OL,,Central Michigan,2024
Luis Martinez,luis-martinez-2,/cfb/players/luis-martinez-2.html,JR,OL,,Central Michigan,2024
Matthew Nehf,matthew-nehf-1,/cfb/players/matthew-nehf-1.html,FR,OL,,Central Michigan,2024
Brady Ploucha,brady-ploucha-1,/cfb/players/brady-ploucha-1.html,SO,OL,,Central Michigan,2024
Jacob Saurbeck,jacob-saurbeck-1,/cfb/players/jacob-saurbeck-1.html,FR,OL,,Central Michigan,2024
Dominic Serapiglia,dominic-serapiglia-1,/cfb/players/dominic-serapiglia-1.html,SR,OL,,Central Michigan,2024
Dane Sickler,dane-sickler-1,/cfb/players/dane-sickler-1.html,FR,OL,,Central Michigan,2024
Dasan Smith,dasan-smith-1,/cfb/players/dasan-smith-1.html,FR,OL,,Central Michigan,2024
Brayden Swartout,brayden-swartout-1,/cfb/players/brayden-swartout-1.html,SR,OL,,Central Michigan,2024
John Burke,john-burke-2,/cfb/players/john-burke-2.html,FR,OL,,Central Michigan,2024
Bronson Burton,bronson-burton-1,/cfb/players/bronson-burton-1.html,SO,OL,,Central Michigan,2024
Brayden Greensky,brayden-greensky-1,/cfb/players/brayden-greensky-1.html,FR,OL,,Central Michigan,2024
Cohen Lantz,cohen-lantz-1,/cfb/players/cohen-lantz-1.html,FR,OL,,Central Michigan,2024
Cory Pecynski,cory-pecynski-1,/cfb/players/cory-pecynski-1.html,FR,OL,,Central Michigan,2024
Cade Graham,cade-graham-1,/cfb/players/cade-graham-1.html,JR,K,,Central Michigan,2024
Tristan Mattson,tristan-mattson-1,/cfb/players/tristan-mattson-1.html,SR,K,,Central Michigan,2024
Zac Chapeau,zac-chapeau-1,/cfb/players/zac-chapeau-1.html,FR,K,,Central Michigan,2024
Daniel Bennett,daniel-bennett-1,/cfb/players/daniel-bennett-1.html,JR,DL,,Central Michigan,2024
Jayshaun Coffman,jayshaun-coffman-1,/cfb/players/jayshaun-coffman-1.html,JR,DL,,Central Michigan,2024
Oumar Conde,oumar-conde-1,/cfb/players/oumar-conde-1.html,SO,DL,,Central Michigan,2024
Jonathan Decker,jonathan-decker-1,/cfb/players/jonathan-decker-1.html,JR,DL,,Central Michigan,2024
Malik Denkins,malik-denkins-1,/cfb/players/malik-denkins-1.html,SO,DL,,Central Michigan,2024
Keshawn Hayden,keshawn-hayden-1,/cfb/players/keshawn-hayden-1.html,FR,DL,,Central Michigan,2024
Michael Heldman,michael-heldman-1,/cfb/players/michael-heldman-1.html,JR,DL,,Central Michigan,2024
Kade Kostus,kade-kostus-1,/cfb/players/kade-kostus-1.html,SO,DL,,Central Michigan,2024
Brady Neu,brady-neu-1,/cfb/players/brady-neu-1.html,FR,DL,,Central Michigan,2024
Pius Odjugo,pius-odjugo-1,/cfb/players/pius-odjugo-1.html,JR,DL,,Central Michigan,2024
Jonah Pace,jonah-pace-1,/cfb/players/jonah-pace-1.html,JR,DL,,Central Michigan,2024
Jeremiah Waldrond,jeremiah-waldrond-1,/cfb/players/jeremiah-waldrond-1.html,JR,DL,,Central Michigan,2024
Jason Wiliams,jason-wiliams-1,/cfb/players/jason-wiliams-1.html,JR,DL,,Central Michigan,2024
Quavion Bird,quavion-bird-1,/cfb/players/quavion-bird-1.html,FR,DL,,Central Michigan,2024
Adam Kaminski,adam-kaminski-1,/cfb/players/adam-kaminski-1.html,FR,DL,,Central Michigan,2024
Hakeem McCullers,hakeem-mccullers-1,/cfb/players/hakeem-mccullers-1.html,JR,DL,,Central Michigan,2024
Brenan Salani,brenan-salani-1,/cfb/players/brenan-salani-1.html,FR,DL,,Central Michigan,2024
Justin Whiteside,justin-whiteside-1,/cfb/players/justin-whiteside-1.html,SR,LB,,Central Michigan,2024
Lawai'a Brown,lawaia-brown-1,/cfb/players/lawaia-brown-1.html,JR,LB,,Central Michigan,2024
Dakota Cochran,dakota-cochran-1,/cfb/players/dakota-cochran-1.html,JR,LB,,Central Michigan,2024
Victor Earl,victor-earl-1,/cfb/players/victor-earl-1.html,FR,LB,,Central Michigan,2024
Mckeegan Ferguson,mckeegan-ferguson-1,/cfb/players/mckeegan-ferguson-1.html,FR,LB,,Central Michigan,2024
Jordan Kwiatkowski,jordan-kwiatkowski-1,/cfb/players/jordan-kwiatkowski-1.html,JR,LB,,Central Michigan,2024
Ke'shon Parker,keshon-parker-1,/cfb/players/keshon-parker-1.html,SR,LB,,Central Michigan,2024
Fernando Sanchez III,fernando-sanchez-iii-1,/cfb/players/fernando-sanchez-iii-1.html,JR,LB,,Central Michigan,2024
Xavier White,xavier-white-2,/cfb/players/xavier-white-2.html,FR,LB,,Central Michigan,2024
Jeremiah Alston-Jackson,jeremiah-alston-jackson-1,/cfb/players/jeremiah-alston-jackson-1.html,FR,LB,,Central Michigan,2024
Khari Johnston,khari-johnston-1,/cfb/players/khari-johnston-1.html,FR,LB,,Central Michigan,2024
Cairo Rhodes,cairo-rhodes-2,/cfb/players/cairo-rhodes-2.html,JR,LB,,Central Michigan,2024
Landon Swanson,landon-swanson-1,/cfb/players/landon-swanson-1.html,FR,LB,,Central Michigan,2024
Jamari Allen,jamari-allen-1,/cfb/players/jamari-allen-1.html,FR,DB,,Central Michigan,2024
Marcus Badgett,marcus-badgett-2,/cfb/players/marcus-badgett-2.html,JR,DB,,Central Michigan,2024
Ed Conoran,ed-conoran-1,/cfb/players/ed-conoran-1.html,SO,DB,,Central Michigan,2024
Brenden Deasfernandes,brenden-deasfernandes-1,/cfb/players/brenden-deasfernandes-1.html,SR,DB,,Central Michigan,2024
Mark-Allen Gay Jr.,mark-allen-gay-jr-1,/cfb/players/mark-allen-gay-jr-1.html,FR,DB,,Central Michigan,2024
Jaion Jackson,jaion-jackson-1,/cfb/players/jaion-jackson-1.html,FR,DB,,Central Michigan,2024
Donte Kent,donte-kent-1,/cfb/players/donte-kent-1.html,SR,DB,,Central Michigan,2024
Kyle Krebs,kyle-krebs-2,/cfb/players/kyle-krebs-2.html,SO,DB,,Central Michigan,2024
Trey Liebhardt,trey-liebhardt-1,/cfb/players/trey-liebhardt-1.html,FR,DB,,Central Michigan,2024
Da'Raun McKinney,daraun-mckinney-2,/cfb/players/daraun-mckinney-2.html,SR,DB,,Central Michigan,2024
Elijah Rikard,elijah-rikard-1,/cfb/players/elijah-rikard-1.html,JR,DB,,Central Michigan,2024
Bryce Rowe,bryce-rowe-1,/cfb/players/bryce-rowe-1.html,FR,DB,,Central Michigan,2024
Aakeem Snell,aakeem-snell-1,/cfb/players/aakeem-snell-1.html,SR,DB,,Central Michigan,2024
Caleb Spann,caleb-spann-1,/cfb/players/caleb-spann-1.html,JR,DB,,Central Michigan,2024
Jaree Turner-Kinsler,jaree-turner-kinsler-1,/cfb/players/jaree-turner-kinsler-1.html,SR,DB,,Central Michigan,2024
Tysen Campbell,tysen-campbell-1,/cfb/players/tysen-campbell-1.html,FR,DB,,Central Michigan,2024
Keyton Jones,keyton-jones-1,/cfb/players/keyton-jones-1.html,FR,DB,,Central Michigan,2024
Danny MacLean,danny-maclean-1,/cfb/players/danny-maclean-1.html,JR,DB,,Central Michigan,2024
Ben Parrott,ben-parrott-1,/cfb/players/ben-parrott-1.html,FR,DB,,Central Michigan,2024
David Chapeau,david-chapeau-2,/cfb/players/david-chapeau-2.html,SR,P,,Central Michigan,2024
Dylan Hertzberg,dylan-hertzberg-1,/cfb/players/dylan-hertzberg-1.html,SO,P,,Central Michigan,2024
Ryan Peluso,ryan-peluso-1,/cfb/players/ryan-peluso-1.html,JR,P,,Central Michigan,2024
Grayson Curtis,grayson-curtis-1,/cfb/players/grayson-curtis-1.html,SO,LS,,Central Michigan,2024
Jaden Davis,jaden-davis-2,/cfb/players/jaden-davis-2.html,SR,DE,,Central Michigan,2024
Ben Pratt,ben-pratt-1,/cfb/players/ben-pratt-1.html,JR,LS,,Central Michigan,2024
Lincoln Epstein,lincoln-epstein-1,/cfb/players/lincoln-epstein-1.html,FR,LS,,Central Michigan,2024
