Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Jason Henderson,jason-henderson-1,/cfb/players/jason-henderson-1.html,LB,12,58,128,186,10.0,1.0,0,0,,0,3,0,0,0,0,,Old Dominion,2022
R'Tarriun Johnson,rtarriun-johnson-1,/cfb/players/rtarriun-johnson-1.html,S,12,53,35,88,4.0,2.0,1,30,30.0,0,1,0,0,0,1,,Old Dominion,2022
Terry Jones,terry-jones-3,/cfb/players/terry-jones-3.html,S,11,21,42,63,5.5,1.0,2,0,0.0,0,1,0,0,0,1,,Old Dominion,2022
Tre Hawkins,tre-hawkins-1,/cfb/players/tre-hawkins-1.html,CB,12,44,13,57,1.0,0.0,2,0,0.0,0,6,3,0,0,2,,Old Dominion,2022
Robert Kennedy,robert-kennedy-2,/cfb/players/robert-kennedy-2.html,S,11,33,19,52,0.0,0.0,1,24,24.0,0,6,1,25,1,2,,Old Dominion,2022
Ryan Henry,ryan-henry-3,/cfb/players/ryan-henry-3.html,LB,9,23,28,51,7.5,4.0,1,5,5.0,0,0,0,0,0,1,,Old Dominion,2022
Marcus Haynes,marcus-haynes-1,/cfb/players/marcus-haynes-1.html,DE,12,21,26,47,7.5,4.0,0,0,,0,3,0,0,0,1,,Old Dominion,2022
Tobias Harris,tobias-harris-1,/cfb/players/tobias-harris-1.html,CB,12,22,22,44,3.0,1.0,1,0,0.0,0,11,0,0,0,0,,Old Dominion,2022
Tahj Ra-El,tahj-ra-el-1,/cfb/players/tahj-ra-el-1.html,S,12,19,21,40,0.0,0.0,0,0,,0,1,0,0,0,0,,Old Dominion,2022
Steven Williams,steven-williams-2,/cfb/players/steven-williams-2.html,LB,10,16,21,37,1.5,1.0,1,16,16.0,0,1,0,0,0,0,,Old Dominion,2022
Denzel Lowry,denzel-lowry-1,/cfb/players/denzel-lowry-1.html,DT,12,9,26,35,5.0,4.0,0,0,,0,1,1,0,0,1,,Old Dominion,2022
Devin Brandt-Epps,devin-brandt-epps-1,/cfb/players/devin-brandt-epps-1.html,DT,9,8,26,34,5.5,3.0,0,0,,0,1,0,0,0,0,,Old Dominion,2022
Alonzo Ford,alonzo-ford-1,/cfb/players/alonzo-ford-1.html,DT,12,14,18,32,5.0,3.5,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Deeve Harris,deeve-harris-1,/cfb/players/deeve-harris-1.html,DE,10,10,22,32,4.0,2.5,1,16,16.0,1,0,0,0,0,0,,Old Dominion,2022
Shawn Asbury II,shawn-asbury-ii-1,/cfb/players/shawn-asbury-ii-1.html,S,11,12,20,32,3.5,0.0,1,10,10.0,0,2,1,10,0,0,,Old Dominion,2022
Lamareon James,lamareon-james-1,/cfb/players/lamareon-james-1.html,CB,12,14,9,23,0.0,0.0,1,0,0.0,0,1,0,0,0,0,,Old Dominion,2022
Kris Trinidad,kris-trinidad-1,/cfb/players/kris-trinidad-1.html,DE,12,8,13,21,4.0,3.5,0,0,,0,0,0,0,0,0,,Old Dominion,2022
EJ Green,ej-green-1,/cfb/players/ej-green-1.html,LB,12,8,12,20,1.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Chazz Wallace,chazz-wallace-1,/cfb/players/chazz-wallace-1.html,DT,10,9,11,20,2.0,0.5,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Tyre Bibby,tyre-bibby-1,/cfb/players/tyre-bibby-1.html,DL,12,3,14,17,1.0,0.0,0,0,,0,1,1,0,0,0,,Old Dominion,2022
Kris Caine,kris-caine-1,/cfb/players/kris-caine-1.html,DE,12,11,5,16,1.0,1.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Wayne Matthews,wayne-matthews-1,/cfb/players/wayne-matthews-1.html,LB,10,6,7,13,0.0,0.0,0,0,,0,0,0,0,0,1,,Old Dominion,2022
Amorie Morrison,amorie-morrison-1,/cfb/players/amorie-morrison-1.html,DE,3,3,6,9,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Malcolm Britt,malcolm-britt-1,/cfb/players/malcolm-britt-1.html,LB,12,2,7,9,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Javon Harvey,javon-harvey-1,/cfb/players/javon-harvey-1.html,WR,12,5,3,8,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Keyshawn Hunter,keyshawn-hunter-1,/cfb/players/keyshawn-hunter-1.html,DT,8,2,5,7,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Jaylon White-McLain,jaylon-white-mclain-1,/cfb/players/jaylon-white-mclain-1.html,DE,3,3,3,6,1.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Alec Solano,alec-solano-1,/cfb/players/alec-solano-1.html,LB,12,4,2,6,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Jahleel Culbreath,jahleel-culbreath-1,/cfb/players/jahleel-culbreath-1.html,DE,4,2,3,5,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
JeCareon Lathan,jecareon-lathan-1,/cfb/players/jecareon-lathan-1.html,CB,4,2,1,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Mario Easterly,mario-easterly-1,/cfb/players/mario-easterly-1.html,S,5,2,1,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Luke Lindenfeldar,luke-lindenfeldar-1,/cfb/players/luke-lindenfeldar-1.html,S,12,0,2,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Jordan Bly,jordan-bly-1,/cfb/players/jordan-bly-1.html,WR,11,2,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Isaiah Spencer,isaiah-spencer-2,/cfb/players/isaiah-spencer-2.html,TE,12,0,2,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Damion Charity,damion-charity-1,/cfb/players/damion-charity-1.html,DB,9,0,2,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Khadere Kounta,khadere-kounta-1,/cfb/players/khadere-kounta-1.html,OL,12,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Tyran Hunt,tyran-hunt-1,/cfb/players/tyran-hunt-1.html,OL,11,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Zack Kuntz,zack-kuntz-1,/cfb/players/zack-kuntz-1.html,TE,5,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Obie Sanni,obie-sanni-1,/cfb/players/obie-sanni-1.html,RB,9,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Markus Knight,markus-knight-1,/cfb/players/markus-knight-1.html,S,2,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Jude Buchanan,jude-buchanan-1,/cfb/players/jude-buchanan-1.html,LB,4,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Jahaad Scales,jahaad-scales-1,/cfb/players/jahaad-scales-1.html,S,11,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Isiah Paige,isiah-paige-1,/cfb/players/isiah-paige-1.html,WR,12,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Donta Anthony,donta-anthony-1,/cfb/players/donta-anthony-1.html,TE,11,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Colten Hicks,colten-hicks-1,/cfb/players/colten-hicks-1.html,S,11,1,0,1,1.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
Ali Jennings,ali-jennings-1,/cfb/players/ali-jennings-1.html,WR,9,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,,Old Dominion,2022
