Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Jackson Sirmon,jackson-sirmon-1,/cfb/players/jackson-sirmon-1.html,LB,12,60,32,92,4.0,0.0,1,20,20.0,0,1,0,0,0,1,,Washington,2021
Carson Bruener,carson-bruener-1,/cfb/players/carson-bruener-1.html,LB,11,48,22,70,2.5,1.5,1,50,50.0,0,0,0,0,0,2,,Washington,2021
Edefuan Ulofoshio,edefuan-ulofoshio-1,/cfb/players/edefuan-ulofoshio-1.html,LB,6,25,26,51,2.5,0.0,0,0,,0,1,0,0,0,0,,Washington,2021
Kyler Gordon,kyler-gordon-1,/cfb/players/kyler-gordon-1.html,DB,12,37,9,46,2.0,0.0,2,0,0.0,0,7,0,0,0,1,,Washington,2021
Alex Cook,alex-cook-1,/cfb/players/alex-cook-1.html,DB,11,32,14,46,1.0,0.0,1,36,36.0,0,1,0,0,0,0,,Washington,2021
Brendan Radley-Hiles,brendan-radley-hiles-1,/cfb/players/brendan-radley-hiles-1.html,DB,11,34,12,46,5.0,2.0,1,5,5.0,0,4,1,3,0,0,,Washington,2021
Sam Taimani,sam-taimani-1,/cfb/players/sam-taimani-1.html,DL,11,19,24,43,2.0,0.0,0,0,,0,2,1,0,0,0,,Washington,2021
Tuli Letuligasenoa,tuli-letuligasenoa-1,/cfb/players/tuli-letuligasenoa-1.html,DL,12,18,18,36,6.5,1.0,1,0,0.0,0,2,0,0,0,0,,Washington,2021
Trent McDuffie,trent-mcduffie-1,/cfb/players/trent-mcduffie-1.html,DB,11,25,10,35,4.0,1.0,0,0,,0,6,0,0,0,0,,Washington,2021
Asa Turner,asa-turner-1,/cfb/players/asa-turner-1.html,DB,10,22,12,34,2.0,0.0,2,26,13.0,0,0,0,0,0,0,,Washington,2021
Dominique Hampton,dominique-hampton-1,/cfb/players/dominique-hampton-1.html,DB,11,26,4,30,0.0,0.0,0,0,,0,2,0,0,0,1,,Washington,2021
