Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Tyler Murray,tyler-murray-1,/cfb/players/tyler-murray-1.html,LB,12,39,40,79,5.5,1.5,0,0,,0,1,1,0,0,2,,Charlotte,2021
Luke Martin,luke-martin-2,/cfb/players/luke-martin-2.html,LB,12,31,43,74,2.0,0.5,2,8,4.0,1,1,0,0,0,0,,Charlotte,2021
Markees Watts,markees-watts-1,/cfb/players/markees-watts-1.html,DE,12,34,28,62,7.0,6.0,0,0,,0,1,1,0,0,2,,Charlotte,2021
Jonathan Alexander,jonathan-alexander-1,/cfb/players/jonathan-alexander-1.html,DB,9,32,25,57,2.0,0.0,2,41,20.5,1,1,0,0,0,2,,Charlotte,2021
Solomon Rogers,solomon-rogers-1,/cfb/players/solomon-rogers-1.html,DB,12,28,21,49,0.0,0.0,0,0,,0,5,0,0,0,0,,Charlotte,2021
Justin Whisenhunt,justin-whisenhunt-1,/cfb/players/justin-whisenhunt-1.html,LB,12,24,24,48,6.5,1.0,1,0,0.0,0,0,0,0,0,1,,Charlotte,2021
Geovonte' Howard,geovonte-howard-1,/cfb/players/geovonte-howard-1.html,CB,10,34,6,40,0.0,0.0,0,0,,0,2,0,0,0,0,,Charlotte,2021
Marcus Robitaille,marcus-robitaille-1,/cfb/players/marcus-robitaille-1.html,DB,11,17,19,36,3.5,0.0,1,0,0.0,0,1,0,0,0,0,,Charlotte,2021
Trey Creamer,trey-creamer-1,/cfb/players/trey-creamer-1.html,DB,12,18,8,26,1.5,0.0,0,0,,0,7,0,0,0,1,,Charlotte,2021
Mikel Horton,mikel-horton-2,/cfb/players/mikel-horton-2.html,DL,7,8,16,24,2.0,1.0,0,0,,0,0,0,0,0,0,,Charlotte,2021
Michael Kelly,michael-kelly-1,/cfb/players/michael-kelly-1.html,DL,12,15,9,24,1.5,0.0,0,0,,0,0,0,0,0,0,,Charlotte,2021
B.J. Turner,bj-turner-1,/cfb/players/bj-turner-1.html,LB,11,14,10,24,1.5,0.0,0,0,,0,0,0,0,0,0,,Charlotte,2021
