Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Dee Winters,dee-winters-1,/cfb/players/dee-winters-1.html,LB,12,53,21,74,5.0,1.0,2,7,3.5,0,2,0,0,0,0,,Texas Christian,2021
Terrell Carter,terrell-carter-1,/cfb/players/terrell-carter-1.html,S,10,46,16,62,0.0,0.0,1,0,0.0,0,1,0,0,0,0,,Texas Christian,2021
Jamoi Hodge,jamoi-hodge-1,/cfb/players/jamoi-hodge-1.html,LB,12,36,24,60,3.5,1.0,0,0,,0,1,0,0,0,0,,Texas Christian,2021
Dylan Horton,dylan-horton-1,/cfb/players/dylan-horton-1.html,DE,12,34,18,52,9.0,4.0,0,0,,0,0,0,0,0,0,,Texas Christian,2021
Nook Bradford,nook-bradford-1,/cfb/players/nook-bradford-1.html,S,11,41,11,52,2.5,1.0,1,0,0.0,0,2,0,0,0,0,,Texas Christian,2021
Ochaun Mathis,ochaun-mathis-1,/cfb/players/ochaun-mathis-1.html,DE,12,30,15,45,7.0,4.0,0,0,,0,3,0,0,0,0,,Texas Christian,2021
Tre'vius Hodges-Tomlinson,trevius-hodges-tomlinson-1,/cfb/players/trevius-hodges-tomlinson-1.html,CB,12,33,9,42,2.0,0.0,2,29,14.5,1,7,0,0,0,2,,Texas Christian,2021
La'Kendrick Van Zandt,lakendrick-van-zandt-1,/cfb/players/lakendrick-van-zandt-1.html,S,12,28,10,38,3.5,1.0,0,0,,0,1,1,0,0,0,,Texas Christian,2021
Josh Foster,josh-foster-1,/cfb/players/josh-foster-1.html,S,12,24,13,37,0.5,0.0,0,0,,0,0,0,0,0,0,,Texas Christian,2021
Wyatt Harris,wyatt-harris-1,/cfb/players/wyatt-harris-1.html,LB,8,21,6,27,0.0,0.0,1,47,47.0,0,1,0,0,0,0,,Texas Christian,2021
Terrell Cooper,terrell-cooper-1,/cfb/players/terrell-cooper-1.html,DT,11,10,15,25,0.5,0.5,0,0,,0,0,0,0,0,0,,Texas Christian,2021
