Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Alfred Chea,alfred-chea-1,/cfb/players/alfred-chea-1.html,LB,12,33,25,58,2.0,0.0,0,0,,0,5,0,0,0,1,,Ball State,2025
Michael Gravely Jr.,michael-gravely-jr-1,/cfb/players/michael-gravely-jr-1.html,DB,10,30,24,54,1.0,0.0,1,0,0.0,0,1,0,0,0,1,,Ball State,2025
Joey Stemler,joey-stemler-1,/cfb/players/joey-stemler-1.html,LB,11,28,25,53,2.0,0.0,0,0,,0,1,1,0,0,0,,Ball State,2025
Nathan Voorhis,nathan-voorhis-1,/cfb/players/nathan-voorhis-1.html,DE,12,31,20,51,17.0,12.0,0,0,,0,0,0,0,0,2,,Ball State,2025
Jack Beebe,jack-beebe-2,/cfb/players/jack-beebe-2.html,LB,12,24,19,43,2.0,0.5,0,0,,0,0,0,0,0,0,,Ball State,2025
Ashton Whitner,ashton-whitner-1,/cfb/players/ashton-whitner-1.html,S,10,33,8,41,3.0,0.0,0,0,,0,2,0,0,0,0,,Ball State,2025
Muheem McCargo,muheem-mccargo-1,/cfb/players/muheem-mccargo-1.html,DB,12,22,18,40,0.0,0.0,1,0,0.0,0,2,0,0,0,0,,Ball State,2025
Caden Johnson,caden-johnson-1,/cfb/players/caden-johnson-1.html,LB,11,20,14,34,4.0,1.0,0,0,,0,0,0,0,0,1,,Ball State,2025
DJ Fields,dj-fields-1,/cfb/players/dj-fields-1.html,DB,11,24,10,34,1.0,0.0,0,0,,0,2,0,0,0,0,,Ball State,2025
Willizhuan Yates,willizhuan-yates-1,/cfb/players/willizhuan-yates-1.html,DB,10,25,8,33,0.0,0.0,1,18,18.0,0,6,0,0,0,0,,Ball State,2025
Joedrick Lewis,joedrick-lewis-1,/cfb/players/joedrick-lewis-1.html,DB,12,24,6,30,2.5,0.0,3,16,5.3,0,0,0,0,0,0,,Ball State,2025
Drew Hughes,drew-hughes-1,/cfb/players/drew-hughes-1.html,DL,12,12,18,30,2.0,2.0,0,0,,0,1,0,0,0,0,,Ball State,2025
Darin Conley,darin-conley-1,/cfb/players/darin-conley-1.html,LB,12,10,18,28,4.5,1.5,0,0,,0,1,0,0,0,0,,Ball State,2025
Eric McClain,eric-mcclain-1,/cfb/players/eric-mcclain-1.html,,12,21,7,28,1.0,0.0,2,7,3.5,0,2,0,0,0,3,,Ball State,2025
Jahmad Harmon,jahmad-harmon-1,/cfb/players/jahmad-harmon-1.html,DB,11,18,10,28,2.0,0.0,0,0,,0,5,0,0,0,0,,Ball State,2025
Roman Pearson,roman-pearson-1,/cfb/players/roman-pearson-1.html,DB,12,21,6,27,0.5,0.0,1,7,7.0,0,5,0,0,0,0,,Ball State,2025
DeJuan Echoles Jr.,dejuan-echoles-jr-1,/cfb/players/dejuan-echoles-jr-1.html,LB,10,9,17,26,5.0,3.0,0,0,,0,2,0,0,0,2,,Ball State,2025
