Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Anfernee Orji,anfernee-orji-1,/cfb/players/anfernee-orji-1.html,S,9,31,35,66,1.5,1.0,0,0,,0,2,0,0,0,1,,Vanderbilt,2020
Jaylen Mahoney,jaylen-mahoney-1,/cfb/players/jaylen-mahoney-1.html,CB,8,33,24,57,2.0,0.0,0,0,,0,2,1,0,0,0,,Vanderbilt,2020
Allan George,allen-george-1,/cfb/players/allen-george-1.html,CB,9,31,14,45,2.5,0.0,0,0,,0,2,0,0,0,0,,Vanderbilt,2020
Dashaun Jerkins,dashaun-jerkins-1,/cfb/players/dashaun-jerkins-1.html,S,8,17,28,45,0.0,0.0,0,0,,0,3,1,8,0,2,,Vanderbilt,2020
Brendon Harris,brendon-harris-1,/cfb/players/brendon-harris-1.html,S,7,26,16,42,1.0,0.0,0,0,,0,3,0,0,0,1,,Vanderbilt,2020
Ethan Barr,ethan-barr-1,/cfb/players/ethan-barr-1.html,LB,9,19,18,37,0.5,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Dimitri Moore,dimitri-moore-2,/cfb/players/dimitri-moore-2.html,,6,16,20,36,0.5,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Dimitri Moore,dimitri-moore-1,/cfb/players/dimitri-moore-1.html,LB,6,16,20,36,0.5,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Dayo Odeyingbo,dayo-odeyingbo-1,/cfb/players/dayo-odeyingbo-1.html,DL,8,15,17,32,8.0,5.5,0,0,,0,1,0,0,0,0,,Vanderbilt,2020
Max Worship,max-worship-1,/cfb/players/max-worship-1.html,S,8,15,16,31,0.5,0.0,0,0,,0,2,0,0,0,0,,Vanderbilt,2020
Elijah Hamilton,elijah-hamilton-1,/cfb/players/elijah-hamilton-1.html,CB,8,18,6,24,0.0,0.0,0,0,,0,3,0,0,0,0,,Vanderbilt,2020
Andre Mintze,andre-mintze-1,/cfb/players/andre-mintze-1.html,LB,9,11,10,21,5.5,3.0,0,0,,0,1,1,6,0,2,,Vanderbilt,2020
Daevion Davis,daevion-davis-1,/cfb/players/daevion-davis-1.html,DL,9,5,14,19,0.5,0.5,0,0,,0,0,1,0,0,1,,Vanderbilt,2020
Alston Orji,alston-orji-1,/cfb/players/alston-orji-1.html,LB,7,8,8,16,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Brayden DeVault-Smith,brayden-devault-smith-1,/cfb/players/brayden-devault-smith-1.html,LB,7,10,6,16,2.5,1.0,0,0,,0,1,0,0,0,0,,Vanderbilt,2020
Donovan Kaufman,donovan-kaufman-1,/cfb/players/donovan-kaufman-1.html,DB,2,8,7,15,0.0,0.0,0,0,,0,1,0,0,0,0,,Vanderbilt,2020
Gabe Jeudy-Lally,gabe-jeudy-lally-1,/cfb/players/gabe-jeudy-lally-1.html,,7,10,3,13,1.0,0.0,1,30,30.0,0,1,0,0,0,0,,Vanderbilt,2020
Gabe Jeudy,gabe-jeudy-1,/cfb/players/gabe-jeudy-1.html,CB,4,10,3,13,1.0,0.0,1,30,30.0,0,1,0,0,0,0,,Vanderbilt,2020
Christian James,christian-james-1,/cfb/players/christian-james-1.html,DL,7,3,8,11,1.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
DC Williams,dc-williams-1,/cfb/players/dc-williams-1.html,CB,3,6,3,9,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Dontye Williams,dontye-williams-1,/cfb/players/dontye-williams-1.html,,4,6,3,9,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Chase Lloyd,chase-lloyd-1,/cfb/players/chase-lloyd-1.html,DB,6,2,7,9,0.5,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Raashaan Wilkins Jr.,raashaan-wilkins-jr-1,/cfb/players/raashaan-wilkins-jr-1.html,,9,5,3,8,2.0,0.0,0,0,,0,0,1,0,0,0,,Vanderbilt,2020
Raashaan Wilkins,raashaan-wilkins-1,/cfb/players/raashaan-wilkins-1.html,DL,5,5,3,8,2.0,0.0,0,0,,0,0,1,0,0,0,,Vanderbilt,2020
Cameron Tidd,cameron-tidd-1,/cfb/players/cameron-tidd-1.html,DL,7,2,5,7,0.5,0.0,0,0,,0,1,1,12,0,0,,Vanderbilt,2020
Michael Owusu,michael-owusu-1,/cfb/players/michael-owusu-1.html,LB,7,6,1,7,2.0,1.0,0,0,,0,2,0,0,0,0,,Vanderbilt,2020
Malik Langham,malik-langham-1,/cfb/players/malik-langham-1.html,DL,8,3,4,7,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Randall Haynie,randall-haynie-1,/cfb/players/randall-haynie-1.html,CB,4,5,1,6,0.0,0.0,1,2,2.0,0,0,0,0,0,0,,Vanderbilt,2020
De'Rickey Wright,derickey-wright-1,/cfb/players/derickey-wright-1.html,DB,5,3,3,6,0.0,0.0,0,0,,0,0,1,0,0,0,,Vanderbilt,2020
Nate Clifton,nate-clifton-1,/cfb/players/nate-clifton-1.html,DL,7,2,4,6,1.0,1.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Derek Green,derek-green-3,/cfb/players/derek-green-3.html,DL,7,2,3,5,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Kenny Hebert,kenny-hebert-1,/cfb/players/kenny-hebert-1.html,LB,7,2,2,4,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Mitchell Pryor,mitchell-pryor-1,/cfb/players/mitchell-pryor-1.html,RB,8,1,2,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Drew Birchmeier,drew-birchmeier-1,/cfb/players/drew-birchmeier-1.html,DL,7,1,2,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Rutger Reitmaier,rutger-reitmaier-1,/cfb/players/rutger-reitmaier-1.html,DL,3,0,3,3,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Ken Seals,ken-seals-1,/cfb/players/ken-seals-1.html,QB,9,1,1,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
Tyrell Alexander,tyrell-alexander-1,/cfb/players/tyrell-alexander-1.html,WR,9,2,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,,Vanderbilt,2020
