Player,Player_ID,Player_Link,pos,games,tackles_solo,tackles_assists,tackles_combined,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,awards,School,Year
Trenton Greene,trenton-greene-1,/cfb/players/trenton-greene-1.html,LB,12,54,57,111,8.5,4.0,1,0,0.0,0,2,1,0,0,3,,Bowling Green,2016
Jamari Bozeman,jamari-bozeman-1,/cfb/players/jamari-bozeman-1.html,DB,12,42,29,71,1.5,0.0,3,5,1.7,0,3,0,0,0,1,,Bowling Green,2016
Brandon Harris,brandon-harris-10,/cfb/players/brandon-harris-10.html,DB,12,34,25,59,3.0,1.0,2,76,38.0,1,4,1,0,0,1,,Bowling Green,2016
Austin Valdez,austin-valdez-1,/cfb/players/austin-valdez-1.html,LB,10,21,37,58,1.0,0.0,0,0,,0,2,0,0,0,0,,Bowling Green,2016
David Konowalski,david-konowalski-1,/cfb/players/david-konowalski-1.html,DL,12,22,27,49,3.0,2.5,0,0,,0,1,0,0,0,0,,Bowling Green,2016
Izaah Lunsford,izaah-lunsford-1,/cfb/players/izaah-lunsford-1.html,DL,12,21,27,48,3.5,1.0,0,0,,0,1,1,0,0,0,,Bowling Green,2016
Terrance Bush,terrance-bush-1,/cfb/players/terrance-bush-1.html,DL,12,19,29,48,3.0,2.5,0,0,,0,1,0,0,0,0,,Bowling Green,2016
Robert Jackson Jr.,robert-jackson-jr-1,/cfb/players/robert-jackson-jr-1.html,DB,10,28,19,47,0.0,0.0,0,0,,0,2,0,0,0,2,,Bowling Green,2016
Tavarus Wade,tavarus-wade-1,/cfb/players/tavarus-wade-1.html,DB,11,31,9,40,1.0,0.0,0,0,,0,2,0,0,0,1,,Bowling Green,2016
Alfonso Mack,alfonso-mack-1,/cfb/players/alfonso-mack-1.html,DB,11,23,12,35,1.0,0.0,1,47,47.0,0,5,0,0,0,0,,Bowling Green,2016
Gus Schwieterman,gus-schwieterman-1,/cfb/players/gus-schwieterman-1.html,DL,12,20,8,28,12.0,5.0,0,0,,0,0,1,0,0,0,,Bowling Green,2016
Nate Locke,nate-locke-1,/cfb/players/nate-locke-1.html,LB,12,18,10,28,1.5,0.5,0,0,,0,1,0,0,0,0,,Bowling Green,2016
Antonyo Sotolongo,antonyo-sotolongo-1,/cfb/players/antonyo-sotolongo-1.html,DB,9,13,12,25,0.0,0.0,1,7,7.0,0,0,0,0,0,0,,Bowling Green,2016
Tyrik Jones,tyrik-jones-1,/cfb/players/tyrik-jones-1.html,DL,10,17,7,24,5.0,4.5,0,0,,0,0,0,0,0,0,,Bowling Green,2016
Will Watson,will-watson-1,/cfb/players/will-watson-1.html,DB,6,13,9,22,0.5,0.0,0,0,,0,4,1,0,0,0,,Bowling Green,2016
